Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,896.74,62.171,,958.911,,227.263,,227.263,-17.533792,-1.215618,,-18.74941,9.768933,0.67728,,10.446213,
06/30/2008,417.078,67.452,,484.53,,87.588,,87.588,-8.339327,-1.348679,,-9.688006,4.398134,0.711289,,5.109423,
09/30/2008,429.964,62.721,,492.685,,99.327,,99.327,-8.65841,-1.263046,,-9.921456,4.42487,0.645478,,5.070348,
12/31/2008,369.346,413.074,,782.42,,266.567,,266.567,-6.896386,-7.71287,,-14.609255,3.936244,4.402268,,8.338513,
03/31/2009,294.914,374.402,0.0,669.316,0.0,276.737,0.0,276.737,-5.513401,-6.999424,0.0,-12.512825,3.087768,3.920012,0.0,7.00778,
06/30/2009,311.301,474.99,0.0,786.291,0.0,231.749,0.0,231.749,-5.891126,-8.988811,0.0,-14.879937,3.344464,5.103057,0.0,8.447521,
09/30/2009,362.843,1149.442,,1512.285,,247.213,,247.213,-6.986669,-22.132907,,-29.119576,3.582574,11.349153,,14.931727,
12/31/2009,576.476,45.498,,621.974,,220.99,,220.99,-11.20838,-0.884614,,-12.092994,6.032778,0.476133,,6.508911,
03/31/2010,660.267,22.14,,682.407,,228.525,,228.525,-10.646825,-0.357008,0.0,-11.003833,8.965912,0.300644,0.0,9.266556,
06/30/2010,855.646,28.835,,884.481,,209.855,,209.855,-13.837431,-0.466317,,-14.303748,11.21189,0.377837,,11.589727,
09/30/2010,761.577,17.84,,779.417,,208.976,,208.976,-12.238482,-0.286687,,-12.52517,10.152173,0.237815,,10.389988,
12/31/2010,810.338,0.0,,810.338,,226.578,,226.578,-12.901961,0.0,0.0,-12.901961,9.138712,0.0,0.0,9.138712,
03/31/2011,760.785,3.559,,764.344,0.0,219.414,0.0,219.414,-11.77252,-0.055073,,-11.827593,8.488149,0.039708,,8.527857,
06/30/2011,858.891,7.234,,866.125,,181.314,,181.314,-15.788998,-0.132983,,-15.92198,12.313752,0.103712,,12.417465,
09/30/2011,593.668,37.005,,630.673,,90.374,,90.374,-10.743403,-0.669667,,-11.41307,8.807942,0.549024,,9.356966,
12/31/2011,1094.12,18.617,0.0,1112.737,0.0,78.364,,78.364,-19.677345,-0.33482,0.0,-20.012165,15.316677,0.260621,0.0,15.577298,
03/31/2012,1105.968,,,1105.968,,144.199,,144.199,-19.71562,,,-19.71562,15.602215,,,15.602215,
06/30/2012,969.626,5.385,,975.011,,96.955,,96.955,-17.186971,-0.095451,,-17.282422,13.868266,0.07702,,13.945286,
09/30/2012,1163.946,6.157,,1170.103,,124.355,,124.355,-20.312967,-0.107451,,-20.420418,15.976625,0.084513,,16.061137,
12/31/2012,1053.651,3.143,,1056.794,,148.263,,148.263,-18.728221,-0.055866,,-18.784086,14.532538,0.04335,,14.575888,
03/31/2013,1077.979,4.002,,1081.981,,188.415,,188.415,-18.991908,-0.070508,,-19.062416,15.091081,0.056026,,15.147107,
06/30/2013,1262.468,18.252,,1280.72,,119.462,,119.462,-22.683885,-0.32795,,-23.011835,16.637472,0.240535,,16.878006,
09/30/2013,1677.477,5.48,,1682.957,,100.86,,100.86,-31.745482,-0.103706,,-31.849189,25.87846,0.08454,,25.963,
12/31/2013,1724.447,3.385,,1727.832,,146.947,,146.947,-32.695587,-0.06418,,-32.759767,26.163361,0.051357,,26.214718,
03/31/2014,1731.532,6.836,,1738.368,,111.749,,111.749,-33.228905,-0.131186,,-33.360091,26.464391,0.10448,,26.568871,
06/30/2014,1954.321,8.98,,1963.301,,77.817,,77.817,-38.072073,-0.174939,,-38.247012,29.16406,0.134007,,29.298067,
09/30/2014,1852.514,20.454,,1872.968,,50.584,,50.584,-36.553107,-0.403591,0.0,-36.956697,28.22343,0.311621,0.0,28.535051,
12/31/2014,1982.378,7.317,0.0,1989.695,0.0,102.217,0.0,102.217,-39.39532,-0.145409,0.0,-39.540729,29.302704,0.108157,0.0,29.41086,
03/31/2015,1996.212,25.497,0.0,2021.709,0.0,58.342,0.0,58.342,-39.744618,-0.507646,0.0,-40.252264,29.78886,0.380484,0.0,30.169344,
06/30/2015,1998.588,30.814,0.0,2029.402,,36.495,0.0,36.495,-40.365901,-0.622357,0.0,-40.988258,29.776035,0.459083,0.0,30.235118,
09/30/2015,1989.824,72.086,,2061.91,,8.282,,8.282,-40.135675,-1.454008,0.0,-41.589683,29.497455,1.068614,0.0,30.566069,
12/31/2015,2134.877,82.408,0.0,2217.285,0.0,2.706,0.0,2.706,-43.466161,-1.677829,0.0,-45.14399,31.087606,1.200007,0.0,32.287613,
03/31/2016,2165.143,38.768,0.0,2203.911,0.0,7.078,0.0,7.078,-44.800236,-0.802171,0.0,-45.602408,32.160114,0.575843,0.0,32.735957,
06/30/2016,1618.059,25.141,0.0,1643.2,0.0,0.992,0.0,0.992,61.989586,0.963179,0.0,62.952765,6.000449,0.093233,0.0,6.093682,
09/30/2016,2800.825,28.983,0.0,2829.808,0.0,4.061,0.0,4.061,112.400595,1.163124,0.0,113.563719,10.134694,0.104874,0.0,10.239568,
