Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2009,0,3.0,42,45,0.0,581.0,,581.0,0.0,-0.112994,-1.581921,-1.694915,0.0,0.015706,0.219884,0.23559,
06/30/2009,0,181.0,44,225,0.0,239.0,,239.0,0.0,-6.884747,-1.67364,-8.558387,0.0,0.962459,0.233968,1.196427,
09/30/2009,0,112.0,55,167,0.0,112.0,,,0.0,-4.234405,-2.079395,-6.3138,0.0,0.610454,0.299777,0.910231,
12/31/2009,3061,138.0,51,3250,,0.0,,0.0,-108.893632,-4.909285,-1.814301,-115.617218,16.383001,0.7386,0.272961,17.394562,
03/31/2010,3474,179.0,58,3711,0.0,2.0,0.0,,-120.332525,-6.200208,-2.009006,-128.541739,17.411788,0.897153,0.290698,18.599639,
06/30/2010,4655,81.0,61,4797,0.0,64.0,0.0,,-168.904209,-2.939042,-2.213353,-174.056604,23.120095,0.402305,0.30297,23.82537,
09/30/2010,4691,186.0,63,4940,0.0,,0.0,,-212.647325,-8.43155,-2.855848,-223.934723,23.390676,0.92745,0.314136,24.632261,
12/31/2010,8456,867.0,185,9508,,7.0,,7.0,489.635206,50.202664,10.712218,550.550087,21.354614,2.189505,0.467195,24.011314,
03/31/2011,8926,692.0,183,9801,,,,,466.841004,36.192469,9.57113,512.604603,22.011245,1.706451,0.451272,24.168968,
06/30/2011,8618,188.0,186,8992,,,,,443.76931,9.680742,9.577755,463.027806,21.71109,0.473623,0.468585,22.653298,
09/30/2011,8371,,181,8552,,78.0,,78.0,362.067474,,7.82872,369.896194,21.434424,,0.463461,21.897885,
12/31/2011,6815,1475.0,173,8463,,,,,377.353267,81.672204,9.579181,468.604651,17.939876,3.882805,0.455407,22.278088,
03/31/2012,7316,622.0,174,8112,,,,,484.503311,41.192053,11.523179,537.218543,19.152334,1.628315,0.455509,21.236158,
06/30/2012,6672,1405.0,175,8252,,,,,408.073394,85.932722,10.703364,504.70948,17.242983,3.631054,0.452267,21.326304,
09/30/2012,5600,1469.0,177,7246,,,,,306.51341,80.405036,9.688013,396.606459,14.773777,3.875478,0.466957,19.116212,
12/31/2012,5217,1703.0,179,7099,,,,,1084.615385,354.054054,37.214137,1475.883576,13.864675,4.525885,0.47571,18.86627,
03/31/2013,3973,1817.0,169,5959,,,,,4226.595745,1932.978723,179.787234,6339.361702,10.783888,4.931871,0.458716,16.174475,
06/30/2013,4578,1684.0,177,6439,,,,,376.170912,138.373048,14.543961,529.087921,12.218426,4.494502,0.472403,17.185331,
09/30/2013,4347,1749.0,163,6259,,,,,251.5625,101.215278,9.43287,362.210648,11.666667,4.694042,0.437466,16.798175,
12/31/2013,3615,1901.0,166,5682,,,,,121.146113,63.706434,5.563003,190.41555,9.820167,5.164077,0.45094,15.435184,
03/31/2014,3398,1968.0,155,5521,,,,,131.756495,76.308647,6.010081,214.075223,9.138093,5.292457,0.416835,14.847385,
06/30/2014,3775,2461.0,85,6321,,,,,112.787571,73.528533,2.539588,188.855692,9.818711,6.40102,0.221084,16.440815,
09/30/2014,3433,2374.0,54,5861,,114.0,,114.0,88.845756,61.438923,1.397516,151.682195,9.031596,6.24556,0.142064,15.419221,
