Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,250.9,0.4,,251.3,,0.1,,0.1,38.899225,0.062016,,38.96124,19.270353,0.030722,,19.301075,
06/30/2008,253.0,,,253.0,,,,,36.613603,,,36.613603,18.713018,,,18.713018,
09/30/2008,241.0,,,241.0,,1.0,,1.0,33.753501,,,33.753501,18.595679,,,18.595679,
12/31/2008,288.0,,,288.0,,1.0,,1.0,37.065637,,,37.065637,20.13986,,,20.13986,
03/31/2009,414.0,,,414.0,,,,,50.922509,,,50.922509,28.3756,,,28.3756,
06/30/2009,433.0,0.0,0.0,433.0,0.0,1.0,0.0,1.0,50.4662,0.0,0.0,50.4662,28.789894,0.0,0.0,28.789894,
09/30/2009,462.0,0.0,0.0,462.0,,,,,50.491803,0.0,0.0,50.491803,30.019493,0.0,0.0,30.019493,
12/31/2009,403.0,0.0,0.0,403.0,,,,,44.285714,0.0,0.0,44.285714,25.68515,0.0,0.0,25.68515,
03/31/2010,472.0,0.0,0.0,472.0,0.0,1.0,0.0,1.0,51.472192,0.0,0.0,51.472192,29.949239,0.0,0.0,29.949239,
06/30/2010,386.0,0.0,,386.0,,,,,38.369781,0.0,,38.369781,23.22503,0.0,,23.22503,
09/30/2010,409.0,0.0,0.0,409.0,,,,,37.730627,0.0,0.0,37.730627,23.304843,0.0,0.0,23.304843,
12/31/2010,534.0,0.0,0.0,534.0,,,,,44.91169,0.0,0.0,44.91169,28.359002,0.0,0.0,28.359002,
03/31/2011,342.0,0.0,0.0,342.0,,,,,26.844584,0.0,0.0,26.844584,14.497669,0.0,0.0,14.497669,
06/30/2011,251.0,0.0,0.0,251.0,,,,,18.388278,0.0,0.0,18.388278,10.199106,0.0,0.0,10.199106,
09/30/2011,375.0,0.0,0.0,375.0,,,,,26.766595,0.0,0.0,26.766595,15.084473,0.0,0.0,15.084473,
12/31/2011,471.0,0.0,0.0,471.0,,,,,31.526104,0.0,0.0,31.526104,18.004587,0.0,0.0,18.004587,
03/31/2012,597.0,0.0,0.0,597.0,,,,,36.402439,0.0,0.0,36.402439,21.230441,0.0,0.0,21.230441,
06/30/2012,426.0,0.0,0.0,426.0,,,,,24.553314,0.0,0.0,24.553314,14.614065,0.0,0.0,14.614065,
09/30/2012,470.0,0.0,0.0,470.0,,,,,25.026624,0.0,0.0,25.026624,15.404785,0.0,0.0,15.404785,
12/31/2012,260.0,0.0,0.0,260.0,,,,,14.614952,0.0,0.0,14.614952,8.480104,0.0,0.0,8.480104,
03/31/2013,450.0,0.0,0.0,450.0,,,,,25.67028,0.0,0.0,25.67028,14.915479,0.0,0.0,14.915479,
06/30/2013,434.0,0.0,0.0,434.0,,,,,24.24581,0.0,0.0,24.24581,14.26693,0.0,0.0,14.26693,
09/30/2013,444.0,0.0,0.0,444.0,,,,,23.149114,0.0,0.0,23.149114,14.239897,0.0,0.0,14.239897,
12/31/2013,0.0,66.0,10.0,76.0,,,,,0.0,3.55412,0.538503,4.092623,0.0,2.131783,0.322997,2.45478,
03/31/2014,452.0,0.0,0.0,452.0,,,,,24.445646,0.0,0.0,24.445646,14.222782,0.0,0.0,14.222782,
06/30/2014,477.0,0.0,0.0,477.0,,,,,25.617615,0.0,0.0,25.617615,15.210459,0.0,0.0,15.210459,
09/30/2014,395.0,0.0,0.0,395.0,,,,,21.444083,0.0,0.0,21.444083,13.088138,0.0,0.0,13.088138,
12/31/2014,471.0,0.0,0.0,471.0,,,,,27.592267,0.0,0.0,27.592267,15.038314,0.0,0.0,15.038314,
03/31/2015,850.0,0.0,0.0,850.0,,,,,58.864266,0.0,0.0,58.864266,27.392846,0.0,0.0,27.392846,
06/30/2015,492.0,0.0,0.0,492.0,,,,,41.48398,0.0,0.0,41.48398,17.989031,0.0,0.0,17.989031,
09/30/2015,427.0,0.0,0.0,427.0,,,,,42.871486,0.0,0.0,42.871486,16.366424,0.0,0.0,16.366424,
12/31/2015,351.0,0.0,0.0,351.0,,,,,41.342756,0.0,0.0,41.342756,13.889988,0.0,0.0,13.889988,
03/31/2016,447.0,0.0,0.0,447.0,,,,,56.297229,0.0,0.0,56.297229,18.141234,0.0,0.0,18.141234,
06/30/2016,402.0,0.0,0.0,402.0,,,,,46.527778,0.0,0.0,46.527778,16.876574,0.0,0.0,16.876574,
09/30/2016,428.0,0.0,0.0,428.0,,,,,45.922747,0.0,0.0,45.922747,18.496111,0.0,0.0,18.496111,
12/31/2016,473.0,53.0,11.0,537.0,,,,,48.712667,5.45829,1.132853,55.303811,19.602155,2.196436,0.455864,22.254455,
03/31/2017,617.0,0.0,0.0,617.0,,,,,64.675052,0.0,0.0,64.675052,24.848973,0.0,0.0,24.848973,
06/30/2017,489.0,0.0,0.0,489.0,,,,,56.077982,0.0,0.0,56.077982,20.915312,0.0,0.0,20.915312,
09/30/2017,483.0,0.0,0.0,483.0,,,,,67.176634,0.0,0.0,67.176634,20.936281,0.0,0.0,20.936281,
12/31/2017,501.0,63.0,12.0,576.0,,,,,75.0,9.431138,1.796407,86.227545,19.600939,2.464789,0.469484,22.535211,
03/31/2018,326.0,0.0,0.0,326.0,,,,,50.621118,0.0,0.0,50.621118,13.842887,0.0,0.0,13.842887,
06/30/2018,364.0,,,364.0,0.0,3.0,0.0,3.0,63.636364,,0.0,63.636364,16.522923,,0.0,16.522923,
09/30/2018,297.0,0.0,0.0,297.0,0.0,1.0,0.0,1.0,53.035714,0.0,0.0,53.035714,13.904494,0.0,0.0,13.904494,
12/31/2018,246.0,0.0,0.0,246.0,0.0,7.0,0.0,7.0,49.69697,0.0,0.0,49.69697,10.423729,0.0,0.0,10.423729,
03/31/2019,290.0,0.0,0.0,290.0,0.0,12.0,0.0,12.0,62.098501,0.0,0.0,62.098501,12.685914,0.0,0.0,12.685914,
06/30/2019,218.0,0.0,0.0,218.0,0.0,20.0,0.0,20.0,59.400545,0.0,0.0,59.400545,10.268488,0.0,0.0,10.268488,
09/30/2019,163.0,0.0,0.0,163.0,0.0,22.0,0.0,22.0,49.695122,0.0,0.0,49.695122,8.236483,0.0,0.0,8.236483,
12/31/2019,,,,,,,,,53.816794,0.0,0.0,53.816794,6.854643,0.0,0.0,6.854643,
03/31/2020,122.0,0.0,0.0,122.0,0.0,33.0,0.0,33.0,34.95702,0.0,0.0,34.95702,5.671781,0.0,0.0,5.671781,
06/30/2020,134.0,0.0,0.0,134.0,0.0,32.0,0.0,32.0,38.728324,0.0,0.0,38.728324,6.374881,0.0,0.0,6.374881,
