Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1999,,,,,,42.336855,,41.595193,27.114149,27.114151,27.114151,,34.814225,29.408619,,
06/30/1999,,,,,,42.966681,,41.156163,26.720194,26.720191,26.720191,,35.076082,28.571212,,
09/30/1999,,,,,,43.528176,,28.718133,16.586626,16.586624,16.586624,,42.24337,45.456682,,
12/31/1999,,,,,,42.049931,,38.590054,24.352947,24.352946,24.352946,,36.893202,49.242338,,
03/31/2000,,,,,,36.500488,-54.730166,35.702097,23.098489,23.098489,23.098489,,35.302151,54.168865,,
06/30/2000,,,,,,52.947682,-35.739763,46.552873,30.276697,30.276697,30.276697,,34.962773,34.123564,,
09/30/2000,,,,,,53.511424,-36.550626,43.830496,29.326948,29.326948,29.326948,,33.090085,49.95987,,
12/31/2000,,,,,,41.988087,41.95274,39.670305,26.012312,26.012312,26.012312,,34.428756,16.922672,,
03/31/2001,,25.288846,2.388944,7.333855,,40.466768,45.413088,21.160157,13.871132,13.871131,13.871131,,34.446929,87.100702,3.262084,
06/30/2001,,29.103379,2.631422,9.909616,,44.173489,39.038087,30.343026,19.844014,19.844015,19.844015,,34.601072,63.613736,10.589632,
09/30/2001,,25.050864,2.378482,8.382349,,7.667786,,2.077192,1.326523,1.326524,1.326524,,36.138619,954.005416,-213.935735,
12/31/2001,,10.79073,1.014834,3.104138,,28.234117,-51.822141,36.291479,23.191596,23.191596,23.191596,,36.096306,52.113891,5.167261,
03/31/2002,,13.183877,1.262942,3.856336,,43.189878,297.160257,40.706778,26.544406,25.299511,25.299511,,34.791189,46.356534,7.072288,
06/30/2002,,14.409767,1.368304,4.03559,,42.703068,28.384904,40.411574,26.342573,26.342571,26.342571,,34.814286,45.36508,7.872765,
09/30/2002,,18.260084,1.834096,5.308542,,42.16049,306.973717,40.025475,26.090253,26.090253,26.090253,,34.815881,43.403464,10.334575,
12/31/2002,,18.156861,1.803043,5.392648,,47.483555,,43.467952,28.736423,27.868288,27.868288,,33.890551,49.787064,9.117093,
03/31/2003,,19.161339,1.900362,5.657146,,43.485888,49.490894,42.924574,28.196461,28.218785,28.218785,,34.311612,44.497228,10.635074,
06/30/2003,,18.943344,1.845129,5.549523,,43.065426,51.141201,42.734624,28.026219,28.176306,28.176306,,34.418005,43.125684,10.773897,
09/30/2003,,18.862603,1.920566,5.522964,,48.159153,,47.818688,31.399582,31.740046,31.740046,,34.33617,41.979374,10.9442,
12/31/2003,,19.313658,1.970415,5.977886,,53.576167,,53.270615,34.591726,35.496321,35.496321,,35.064151,53.707578,8.94076,
03/31/2004,,19.815127,2.010077,5.94338,,46.458042,,45.312448,32.633247,32.633249,32.633249,,27.981717,45.319318,10.835047,
06/30/2004,,20.494519,2.014442,6.229985,,49.500909,,49.500909,32.547555,32.547555,32.547555,,34.248572,43.591474,11.560656,
09/30/2004,,20.466868,2.092701,5.840878,,48.945007,56.722807,48.945007,32.301583,32.301583,32.301583,,34.004336,42.233693,11.822954,
12/31/2004,,21.488874,2.168006,6.348442,,52.576138,49.21664,49.601884,32.716795,32.716795,32.716795,,34.041224,52.840909,10.133957,
03/31/2005,,21.879979,2.165819,6.129432,,51.919386,522.00595,51.919386,34.261036,34.261036,34.261036,,34.011091,51.633987,10.582474,
06/30/2005,,22.363646,2.188422,6.20402,,48.861912,30.2198,50.075873,34.021244,34.021244,34.021244,,32.060606,48.884924,11.431195,
09/30/2005,,22.30894,2.202437,5.891564,,51.816557,211.279374,51.816557,34.365694,34.365694,34.365694,,33.678161,47.313692,11.753757,
12/31/2005,,22.657413,2.219152,6.203832,,49.744053,,49.744053,34.417344,34.417344,34.417344,,30.811138,52.405949,10.783581,
03/31/2006,,23.767679,2.23864,6.022953,,51.486933,44.827586,51.486933,34.635026,34.635026,34.635026,,32.730455,51.170859,11.605554,
06/30/2006,,23.5731,2.228632,5.885107,,52.223191,128.082192,51.903516,34.902645,34.902645,34.408602,,32.754759,49.662162,11.866189,
09/30/2006,,23.458155,2.218289,5.658526,,50.909624,,50.909624,35.299296,35.299296,34.829812,,30.662824,48.946925,11.97611,
12/31/2006,,23.3498,2.216484,5.826338,,47.602026,,48.495681,35.567471,35.567471,35.120643,,26.658477,59.966073,9.347842,
03/31/2007,,23.888775,2.192162,5.426748,,48.520179,,48.520179,33.781764,33.781764,33.333333,,30.375847,62.511211,8.955613,
06/30/2007,,23.858562,2.148485,5.310337,,47.49068,,47.49068,33.151706,33.151706,32.721537,,30.193237,60.560911,9.4096,
09/30/2007,,22.801171,2.059021,5.035932,,47.963543,,44.688123,31.216178,31.216178,30.788949,,30.14659,63.922294,8.22614,
12/31/2007,,21.191263,1.892975,4.736346,,47.782831,51.552795,38.629903,26.776578,26.776578,26.350199,,30.684327,79.180151,4.411989,
03/31/2008,,21.202849,1.849625,4.552434,,40.707044,,40.707044,28.333767,28.333767,28.021835,,30.395913,68.460111,6.687355,
06/30/2008,,20.232992,1.738767,4.154569,,37.200832,,35.197711,25.156087,24.71384,24.08949,,28.529194,80.021598,4.042228,
