Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,34.063999,34.042,34.042,,4.498649,0.993185,0.75213,0.455,0.455,,0.455,0.455,0.455,0.25,0.467922,,2.222434,10.035786,,
06/30/1990,34.136002,34.09,34.09,,4.448988,0.954972,0.714227,0.44,0.44,,0.44,0.44,0.44,0.265,0.582517,,2.310171,10.259784,,
09/30/1990,34.032001,34.099998,34.099998,,4.357068,0.974399,0.682698,0.15,0.15,,0.15,0.15,0.15,0.265,0.771818,,2.551569,10.197608,,
12/31/1990,34.004002,34.018002,34.018002,,4.281439,0.758569,0.507878,0.375,0.375,0.375,0.375,0.375,0.375,0.265,0.97516,,2.634308,10.310257,,
03/31/1991,34.077999,34.032001,34.032001,,4.439909,0.950223,0.689557,0.42,0.42,,0.42,0.42,0.42,0.265,0.172426,,2.605728,10.390956,,
06/30/1991,34.147999,34.096001,34.096001,,4.123651,0.830391,0.576549,0.36,0.36,,0.36,0.36,0.36,0.28,0.361626,,2.68332,10.423217,,
09/30/1991,34.155998,34.147999,34.147999,,3.972151,0.774423,0.514964,0.315,0.315,,0.315,0.315,0.315,0.28,0.767863,,2.902243,10.525267,,
12/31/1991,34.161998,34.159,34.159,,4.072192,0.651746,0.397026,0.325,0.325,0.325,0.325,0.325,0.325,0.28,0.829503,,2.970874,10.637375,,
03/31/1992,37.414001,37.349998,37.349998,,6.196493,0.945114,0.571861,0.005,-0.065,,0.005,-0.065,-0.065,0.28,0.602303,,2.699979,11.811941,,
06/30/1992,37.439999,37.416,37.416,,6.368479,1.024188,0.645686,0.4,0.35,,0.4,0.35,0.35,0.28,0.370644,,2.776202,12.00179,,
09/30/1992,37.518002,37.458,37.458,,6.349058,1.129185,0.737306,0.45,0.38,,0.45,0.38,0.38,0.28,0.738561,,3.085612,12.155019,,
12/31/1992,37.526,37.515998,37.515998,,6.184109,0.856994,0.751973,0.505,0.42,0.42,0.505,0.42,0.42,0.345,1.250187,,2.62037,12.339765,,
04/04/1993,37.667503,37.576,37.576,,6.259128,0.96221,0.568927,0.395,0.265,,0.395,0.265,0.265,0.28,0.486614,,2.276153,12.467511,,
06/30/1993,37.712002,37.669998,37.669998,,6.213459,0.935227,0.548288,0.325,0.25,,0.325,0.25,0.25,0.28,0.346111,,2.582891,12.535452,,
10/03/1993,37.740002,37.720001,37.720001,,6.387009,0.932264,0.5614,0.35,0.285,,0.35,0.285,0.285,0.28,0.667762,,2.507578,12.608691,,
12/31/1993,37.745998,37.742001,37.742001,,6.553362,0.781755,0.631922,0.43,0.355,,0.43,0.355,0.355,0.28,1.379206,,2.756637,12.738622,,
04/03/1994,38.324001,38.037998,38.037998,,6.526684,0.909669,0.580682,0.37,0.27,,0.37,0.27,0.27,0.28,0.719596,,2.807379,13.166449,,
07/03/1994,38.849998,38.327999,38.327999,,6.828089,1.083386,0.671807,0.42,0.34,,0.42,0.34,0.34,0.28,0.38995,,3.096757,13.183578,,
10/02/1994,39.16,38.875999,38.875999,,7.135688,0.978033,0.651739,0.47,-1.06,,0.47,-1.06,-1.06,0.28,0.568345,,3.370684,13.917518,,
12/31/1994,39.21,39.186,39.186,,7.369698,1.096335,0.775864,0.5,0.5,0.5,0.5,0.5,0.5,0.28,1.679605,,3.117572,14.104642,,
04/02/1995,39.268002,51.790001,51.790001,,8.400502,1.033539,0.768063,0.44,0.44,,0.44,0.44,0.44,0.28,-0.198262,-0.568681,2.684323,14.3388,,
07/02/1995,39.338001,52.838001,52.838001,,8.113611,1.146164,0.871229,0.5,0.5,,0.5,0.5,0.5,0.28,0.452023,0.032287,2.9396,14.580278,,
10/01/1995,40.0,51.986,51.986,,8.274632,1.073116,0.820259,0.49,0.49,,0.49,0.49,0.49,0.28,0.546282,0.155773,2.6386,14.5366,,
12/31/1995,52.658,53.161998,53.161998,,8.265942,1.491046,0.831289,0.26,0.26,0.26,0.26,0.26,0.26,0.28,1.512528,0.199955,2.578772,16.147822,,
