Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,8911.629883,81.563004,81.563004,0.0,843.080017,,,1079.948975,,,,,233.972,,,,,2238.563965,6506.437988,13360.320312,-6853.881836,0.0,,166.628006,,,,,,166.628006,6673.065994,,840.577026,840.577026,,,,90.720001,,,,,,633.358978,,,633.358978,1564.656006,3039.070068,,,,,782.054993,,,,782.054993,3821.125061,5385.781067,0.0,818.593018,,,0.0,,2707.256104,3525.849121,0.0,3525.849121,8911.630188,
12/31/1992,8721.755859,141.014008,141.014008,0.0,702.346008,,,981.742981,,,,,243.214996,,,,,2068.318115,6443.963867,13090.764648,-6646.800781,0.0,,209.473999,,,,,,209.473999,6653.437866,,710.072998,710.072998,,,,148.425995,,,,,,658.360016,,,658.360016,1516.859009,3141.038086,,,,,676.26001,,,,676.26001,3817.298096,5334.157105,0.0,818.252014,,,0.0,,2569.346924,3387.598938,0.0,3387.598938,8721.756043,
03/31/1993,8584.367188,159.722,159.722,0.0,549.750977,,,846.531006,,,,,210.475998,,,,,1766.47998,6597.205078,13388.338867,-6791.133789,0.0,,220.682007,,,,,,220.682007,6817.887085,,582.979004,582.979004,,,,115.363998,,,,,,604.095963,,,604.095963,1302.438965,3184.086914,,,,,693.882996,,,,693.882996,3877.96991,5180.408875,0.0,818.844971,,,,,2585.113037,3403.958008,0.0,3403.958008,8584.366882,
06/30/1993,8627.602539,109.125,109.125,0.0,480.19101,,,938.093018,,,,,165.901001,,,,,1693.310059,6728.569824,13671.360352,-6942.790039,0.0,,205.723007,,,,,,205.723007,6934.292831,,448.069,448.069,,,,105.513,,,,,,599.822052,,,599.822052,1153.404053,3532.360107,,,,,700.607971,,,,700.607971,4232.968079,5386.372131,0.0,818.60498,,,0.0,,2422.625977,3241.230957,0.0,3241.230957,8627.603088,
09/30/1993,8881.657227,69.095001,69.095001,0.0,484.584991,,,1076.793945,,,,,179.584,,,,,1810.057983,6865.334961,13963.321289,-7097.98584,0.0,,206.264008,,,,,,206.264008,7071.598969,,482.589996,482.589996,,,,261.631012,,,,,,629.051941,,,629.051941,1373.272949,3653.770996,,,,,661.47998,,,,661.47998,4315.250977,5688.523926,0.0,818.221985,,,0.0,,2374.910889,3193.132874,0.0,3193.132874,8881.656799,
12/31/1993,8641.545898,79.635002,79.635002,0.0,506.825012,,,853.393005,,,,,248.313004,,,,,1688.166016,6734.912109,13787.240234,-7052.328125,0.0,,218.468002,,,,,,218.468002,6953.380111,,329.64801,329.64801,,,,264.242004,,,,,,849.250001,,,849.250001,1443.140015,3514.773926,,,,,654.721008,,,,654.721008,4169.494934,5612.634949,0.0,818.030029,,,0.0,,2210.881104,3028.911133,0.0,3028.911133,8641.546082,
03/31/1994,8402.232422,84.306,84.306,0.0,492.678986,,,807.512024,,,,,183.130005,,,,,1567.626953,6616.515137,13856.486328,-7239.971191,0.0,,218.089996,,,,,,218.089996,6834.605133,,321.390015,321.390015,,,,124.032997,,,,,,768.223961,,,768.223961,1213.646973,3368.458984,,,,,711.244019,,,,711.244019,4079.703003,5293.349976,0.0,837.213013,,,0.0,,2271.668945,3108.881958,0.0,3108.881958,8402.231934,
06/30/1994,8464.964844,34.812,34.812,0.0,518.827026,,,957.406982,,,,,193.350006,,,,,1704.395996,6538.530762,14022.882812,-7484.352051,0.0,,222.037994,,,,,,222.037994,6760.568756,,477.627014,477.627014,,,,154.623993,,,,,,715.201019,,,715.201019,1347.452026,3260.191895,,,,,750.804016,,,,750.804016,4010.995911,5358.447937,0.0,836.64502,,,0.0,,2269.87207,3106.51709,0.0,3106.51709,8464.965027,
09/30/1994,8433.698242,36.366001,36.366001,0.0,477.527008,,,1009.385986,,,,,180.923004,,,,,1704.202026,6494.178223,14244.286133,-7750.10791,0.0,,235.317993,,,,,,235.317993,6729.496216,,284.808014,284.808014,,,,195.199997,,,,,,738.079025,,,738.079025,1218.087036,3318.094971,,,,,773.189026,,,,773.189026,4091.283997,5309.371033,0.0,835.432007,,,0.0,,2288.89502,3124.327026,0.0,3124.327026,8433.698059,
12/31/1994,8337.94043,53.134998,53.134998,0.0,546.341003,,,945.63501,,,,,176.550003,,,,,1721.661011,6366.001953,14304.826172,-7938.824219,0.0,,250.276993,,,,,,250.276993,6616.278946,,291.571014,291.571014,,,,185.552994,,,,,,724.289932,,,724.289932,1201.41394,3235.163086,,,,,801.734009,,,,801.734009,4036.897095,5238.311035,0.0,836.53302,,,0.0,,2263.095947,3099.628967,0.0,3099.628967,8337.940002,
03/31/1995,8196.618164,37.806,37.806,0.0,575.221985,,,841.153992,,,,,151.257996,,,,,1605.439941,6332.214844,14553.355469,-8221.139648,0.0,,258.963013,,,,,,258.963013,6591.177856,,288.899994,288.899994,,,,135.682999,,,,,,700.260025,,,700.260025,1124.843018,3092.7771,,,,,832.156006,,,,832.156006,3924.933105,5049.776123,0.0,836.396973,,,0.0,,2310.445068,3146.842041,0.0,3146.842041,8196.618164,
06/30/1995,8146.76709,48.321999,48.321999,0.0,564.867004,,,926.679016,,,,,112.626999,,,,,1652.494995,6228.133789,14603.292969,-8375.15918,0.0,,266.138,,,,,,266.138,6494.27179,,338.902008,338.902008,,,,148.488998,,,,,,779.990952,,,779.990952,1267.381958,2948.14502,,,,,844.450989,,,,844.450989,3792.596008,5059.977966,0.0,836.843994,,,0.0,,2249.945068,3086.789062,0.0,3086.789062,8146.767029,
09/30/1995,8252.893555,88.720001,88.720001,0.0,675.905029,,,930.065979,,,,,172.106995,,,,,1866.797974,6109.077148,14619.516602,-8510.44043,0.0,,277.019012,,,,,,277.019012,6386.096161,,484.381012,484.381012,,,,233.949997,,,,,,810.297043,,,810.297043,1528.628052,2867.362061,,,,,888.580017,,,,888.580017,3755.942078,5284.570129,0.0,837.146973,,,0.0,,2131.177002,2968.323975,0.0,2968.323975,8252.894104,
12/31/1995,7756.370117,56.070999,56.070999,0.0,760.947021,,,838.77002,,,,,306.756012,,,,,1962.543945,5369.71582,13064.211914,-7694.496094,0.0,,424.109985,,,,,,424.109985,5793.825805,,443.513,443.513,,,,194.684998,,,,,,966.381958,,,966.381958,1604.579956,2587.383057,,,,,904.010986,,,,904.010986,3491.394043,5095.973999,0.0,837.263,,,0.0,,1823.133057,2660.396057,0.0,2660.396057,7756.370056,
03/31/1996,7731.28418,71.692001,71.692001,0.0,769.077026,,,898.632019,,,,,268.596985,,,,,2007.998047,5262.473145,13080.365234,-7817.89209,0.0,,460.812988,,,,,,460.812988,5723.286133,,469.026001,469.026001,,,,106.108002,,,,,,902.970001,,,902.970001,1478.104004,2639.583984,,,,,913.51001,,,,913.51001,3553.093994,5031.197998,0.0,836.210999,,,0.0,,1863.875,2700.085999,0.0,2700.085999,7731.283997,
06/30/1996,7036.772949,34.150002,34.150002,0.0,690.481018,,,910.401001,,,,,184.677002,,,,,1819.708984,4764.479004,11819.849609,-7055.371094,0.0,,452.584991,,,,,,452.584991,5217.063995,,470.625,470.625,,,,97.485001,,,,,,914.36998,,,914.36998,1482.47998,1579.097046,,,,,863.780029,,,,863.780029,2442.877075,3925.357056,0.0,843.703003,,,0.0,,2267.712891,3111.415894,0.0,3111.415894,7036.772949,
09/30/1996,7304.755859,84.764,84.764,0.0,601.93103,,,1132.29895,,,,,168.576996,,,,,1987.571045,4843.769043,11443.360352,-6599.59082,0.0,,473.415985,,,,,,473.415985,5317.185028,,536.585999,536.585999,,,,114.684998,,,,,,871.463989,,,871.463989,1522.734985,1692.307007,,,,,887.106018,,,,887.106018,2579.413025,4102.14801,0.0,844.007019,,,0.0,,2358.601074,3202.608093,0.0,3202.608093,7304.756104,
12/31/1996,7784.480957,112.522003,112.522003,0.0,812.174988,,,1272.312012,,,,,229.835007,,,,,2426.843994,4907.283203,11902.418945,-6995.13623,0.0,,450.354004,,,,,,450.354004,5357.637207,,666.171997,666.171997,,,,207.684998,,,,,,863.122985,,,863.122985,1736.97998,1711.81604,,,,,952.054016,,,,952.054016,2663.870056,4400.850036,0.0,847.632019,,,0.0,,2535.999023,3383.631042,0.0,3383.631042,7784.481078,
03/31/1997,7378.85498,299.72699,299.72699,0.0,673.635986,,,966.254028,,,,,141.638,,,,,2081.254883,4823.993164,11847.68457,-7023.691895,0.0,,473.606995,,,,,,473.606995,5297.600159,,531.65802,531.65802,,,,189.684998,,,,,,850.109985,,,850.109985,1571.453003,1553.401978,,,,,935.031006,,,,935.031006,2488.432983,4059.885986,0.0,845.304016,,,0.0,,2473.665039,3318.969055,0.0,3318.969055,7378.855042,
06/30/1997,7347.805176,186.957001,186.957001,0.0,520.338989,,,993.252991,,,,,141.449997,,,,,1841.999023,4976.208008,12090.97168,-7114.76416,0.0,,529.598022,,,,,,529.598022,5505.80603,,481.098999,481.098999,,,,344.684998,,,,,,746.595031,,,746.595031,1572.379028,1532.828979,,,,,936.594971,,,,936.594971,2469.42395,4041.802978,0.0,846.948975,,,0.0,,2459.052979,3306.001954,0.0,3306.001954,7347.804932,
09/30/1997,7637.903809,130.570007,130.570007,0.0,636.840027,,,1108.311035,,,,,197.945999,,,,,2073.666992,5009.580078,12224.760742,-7215.181152,0.0,,554.656982,,,,,,554.656982,5564.237061,,597.552979,597.552979,,,,214.214005,,,,,,759.038071,,,759.038071,1570.805054,1818.406982,,,,,958.841003,,,,958.841003,2777.247986,4348.05304,0.0,846.661987,,,0.0,,2443.188965,3289.850952,0.0,3289.850952,7637.903992,
12/31/1997,7934.619141,91.153999,91.153999,0.0,951.796021,,,937.948975,,,,,222.733002,,,,,2203.63208,5190.793945,12621.634766,-7430.84082,0.0,,540.192993,,,,,,540.192993,5730.986938,,752.575989,752.575989,,,,102.510002,,,,,,884.764961,,,884.764961,1739.850952,976.036011,,,,,2003.032959,,,,2003.032959,2979.06897,4718.919922,0.0,866.08197,,,0.0,,2349.616943,3215.698913,0.0,3215.698913,7934.618835,
03/31/1998,7676.446777,79.538002,79.538002,,726.723999,726.723999,,826.874023,102.098999,,724.775024,,189.268997,,,,,1822.405029,5270.579102,12811.125977,-7540.546875,259.213989,,324.248993,,,,,,324.248993,5854.042084,,602.830017,602.830017,,,,218.285004,,,,,,681.928924,,,681.928924,1503.043945,1963.255981,1935.382982,27.872999,27.872999,,1011.085999,,,,1011.085999,2974.34198,4477.385925,,865.062988,,,,2434.178955,-100.180908,3199.061035,,3199.061035,7676.44696,
06/30/1998,7777.888184,40.894001,40.894001,,656.052979,656.052979,,826.004028,102.376999,,723.627014,,199.593994,,,,,1722.545044,5436.047852,13125.318359,-7689.27002,262.809998,,356.484985,,,,,,356.484985,6055.342835,,588.111023,588.111023,,,,215.985001,,,,,,667.080978,,,667.080978,1471.177002,2148.190918,2132.483918,15.707,15.707,,1027.001953,,,,1027.001953,3175.192871,4646.369873,,860.976013,,,,2379.763916,-109.221924,3131.518005,,3131.518005,7777.887878,
09/30/1998,8645.168945,67.181,67.181,,1083.819946,1083.819946,,925.284973,114.305,,810.97998,,277.269989,,,,,2353.555908,5707.341797,13621.548828,-7914.207031,266.07901,,318.191986,,,,,,318.191986,6291.612793,,965.390015,965.390015,,,,176.684998,,,,,,845.468932,,,845.468932,1987.543945,2512.798096,2488.309096,24.489,24.489,,1038.260986,,,,1038.260986,3551.059082,5538.603027,,855.208984,,,,2335.861084,-84.50415,3106.565918,,3106.565918,8645.168945,
12/31/1998,7882.983398,73.791,73.791,0.0,954.353027,,,482.182007,95.264999,0.0,386.916992,,376.380005,,,,,1886.706055,4191.938477,11027.239258,-6835.300781,538.5,,1265.838989,0.0,,,,,1265.838989,5996.277466,,713.830994,713.830994,,,,176.320007,,,,,,906.645996,,,906.645996,1796.796997,2476.14502,,,,,966.629028,,,,966.629028,3442.774048,5239.571045,0.0,854.768982,,,0.0,,1788.642944,2643.411926,0.0,2643.411926,7882.982971,
03/31/1999,7974.309,54.558,54.558,,1273.533,1273.533,,405.969,67.901,,338.068,,228.667,,,,,1962.727,4204.335,11066.921,-6862.586,770.766,,1036.481,,,,,719.043,317.438,6011.582,,829.161,829.161,,,,76.922,,,,,,893.767,,,893.767,1799.85,2608.993,,,,,871.833,,,,871.833,3480.826,5280.676,,855.305,,,,1961.09,-122.762,2693.633,,2693.633,7974.309,
06/30/1999,8205.776,82.284,82.284,,1479.753,1479.753,,428.006,72.366,,355.64,,250.118,,,,,2240.161,4255.143,11188.529,-6933.386,738.626,,971.846,,,,,719.612,252.234,5965.615,,1101.813,1101.813,,,,49.531,,,,,,883.291,,,883.291,2034.635,2646.806,,,,,755.85,,,,755.85,3402.656,5437.291,,865.65,,,,2024.962,-122.127,2768.485,,2768.485,8205.776,
09/30/1999,7938.964,25.589,25.589,,1342.107,1342.107,,466.983,80.78,,504.55,-118.347,219.183,,,,,2053.862,4227.834,11239.319,-7011.485,709.796,,947.472,,,,,726.613,220.859,5885.102,,896.123,896.123,,,,65.408,,,,,,905.401,,,905.401,1866.932,2335.848,,,,,809.361,,,,809.361,3145.209,5012.141,,872.731,,,,2169.843,-115.751,2926.823,,2926.823,7938.964,
12/31/1999,7727.711914,40.925999,40.925999,,1112.114014,,,372.713013,128.957993,,393.063995,-149.309006,301.816986,,,,,1827.569946,4051.6521,11064.884766,-7013.23291,538.5,,1309.98999,,,,,,1309.98999,5900.14209,,771.796997,771.796997,,,,23.021,,,,,,784.031979,,,784.031979,1578.849976,2286.659912,,,,,824.01001,,,,824.01001,3110.669922,4689.519898,0.0,872.947021,,,,,2165.245117,3038.192138,0.0,3038.192138,7727.712036,
03/31/2000,8034.0,26.0,26.0,0.0,1602.0,1602.0,,272.0,66.0,,450.0,-244.0,318.0,,,,,2218.0,3977.0,11126.0,-7149.0,813.0,,1026.0,,,,,721.0,305.0,5816.0,,804.0,804.0,,,,33.0,,,,,,1130.0,,,1130.0,1967.0,2008.0,,,,,809.0,,,,809.0,2817.0,4784.0,0.0,884.0,,,0.0,2489.0,-123.0,3250.0,0.0,3250.0,8034.0,
06/30/2000,8880.0,178.0,178.0,0.0,1896.0,1896.0,,242.0,76.0,,447.0,-281.0,556.0,,,,,2872.0,4209.0,11482.0,-7273.0,760.0,,1039.0,,,,,,1039.0,6008.0,,1174.0,1174.0,,,,75.0,,,,,,1329.0,,,1329.0,2578.0,2039.0,,,,,855.0,,,,855.0,2894.0,5472.0,0.0,905.0,,,0.0,2633.0,-130.0,3408.0,0.0,3408.0,8880.0,
09/30/2000,9069.0,259.0,259.0,0.0,1848.0,1848.0,,367.0,89.0,,588.0,-310.0,585.0,,,,,3059.0,4198.0,11621.0,-7423.0,775.0,,1037.0,,,,,785.0,252.0,6010.0,,1389.0,1389.0,,,,59.0,,,,,,1252.0,,,1252.0,2700.0,1940.0,,,,,886.0,,,,886.0,2826.0,5526.0,0.0,914.0,,,0.0,2769.0,-140.0,3543.0,0.0,3543.0,9069.0,
12/31/2000,10274.0,312.0,312.0,0.0,2949.0,,,401.0,180.0,0.0,502.0,-281.0,453.0,,,,,4115.0,4323.0,11898.0,-7575.0,443.0,,1393.0,0.0,,,,,1393.0,6159.0,,1875.0,1875.0,,,,65.0,,,,,,1598.0,,,1598.0,3538.0,1985.0,,,,,868.0,,,,868.0,2853.0,6391.0,16.0,937.0,,,0.0,,2930.0,3883.0,0.0,3883.0,10274.0,
12/31/2001,15369.0,37.0,37.0,0.0,2889.0,,,550.0,221.0,0.0,440.0,-111.0,470.0,,,,,3946.0,8165.0,16627.0,-8462.0,395.0,,2863.0,982.0,982.0,0.0,,,1881.0,11423.0,,1807.0,1807.0,,,,382.0,,,,,,1529.0,,,1529.0,3718.0,5283.0,,,,,1461.0,,,,1461.0,6744.0,10462.0,16.0,976.0,,,0.0,,3915.0,4907.0,0.0,4907.0,15369.0,
03/31/2002,14162.0,61.0,61.0,0.0,1827.0,1827.0,,474.0,121.0,,510.0,-157.0,273.0,,,,,2635.0,8292.0,17040.0,-8748.0,1115.0,,2120.0,982.0,982.0,0.0,,,1138.0,11527.0,,1175.0,1175.0,,,,99.0,,,,,,1176.0,,,1176.0,2450.0,5456.0,,,,,1454.0,,,,1454.0,6910.0,9360.0,0.0,1006.0,,,0.0,3921.0,-125.0,4802.0,0.0,4802.0,14162.0,
06/30/2002,13862.0,35.0,35.0,,1535.0,1535.0,,531.0,153.0,,431.0,-174.0,272.0,,,,,2373.0,8315.0,17512.0,-9197.0,1108.0,,2066.0,982.0,982.0,0.0,,,1084.0,11489.0,,1046.0,1046.0,,,,17.0,,,,,,1155.0,,,1155.0,2218.0,5285.0,,,,,1410.0,,,,1410.0,6695.0,8913.0,,1023.0,,,,4042.0,-116.0,4949.0,,4949.0,13862.0,
09/30/2002,13627.0,48.0,48.0,0.0,1773.0,1773.0,,522.0,173.0,,477.0,-222.0,131.0,,,,,2474.0,7741.0,16593.0,-8852.0,1145.0,,2267.0,977.0,977.0,0.0,,,1290.0,11153.0,,1267.0,1267.0,,,,18.0,,,,,,1095.0,,,1095.0,2380.0,5065.0,,,,,1499.0,,,,1499.0,6564.0,8944.0,0.0,1021.0,,,0.0,3880.0,-218.0,4683.0,0.0,4683.0,13627.0,
12/31/2002,13262.0,197.0,197.0,0.0,1785.0,,,492.0,99.0,0.0,497.0,-261.0,282.0,,,,,2756.0,7032.0,16149.0,-9117.0,363.0,,3111.0,977.0,977.0,0.0,,,2134.0,10506.0,,1401.0,1401.0,,,,16.0,,,,,,1136.0,,,1136.0,2553.0,4976.0,,,,,1484.0,,,,1484.0,6460.0,9013.0,0.0,1021.0,,,0.0,,3228.0,4249.0,0.0,4249.0,13262.0,
03/31/2003,13963.0,196.0,196.0,0.0,2316.0,2316.0,,351.0,152.0,,517.0,-318.0,105.0,,,,,2968.0,7933.0,16924.0,-8991.0,624.0,,2438.0,977.0,977.0,0.0,,,1461.0,10995.0,,1719.0,1719.0,,,,15.0,,,,,,1052.0,,,1052.0,2786.0,4834.0,,,,,1957.0,,,,1957.0,6791.0,9577.0,0.0,1055.0,,,,3631.0,-300.0,4386.0,0.0,4386.0,13963.0,
06/30/2003,13600.0,677.0,677.0,,1720.0,1720.0,,449.0,286.0,,542.0,-249.0,101.0,,,,,2947.0,7655.0,15827.0,-8172.0,560.0,,2438.0,977.0,977.0,0.0,,907.0,554.0,10653.0,,1385.0,1385.0,,,,15.0,,,,,,1143.0,,,1143.0,2543.0,4627.0,,,,,1857.0,,,,1857.0,6484.0,9027.0,,1056.0,,,,3856.0,-339.0,4573.0,,4573.0,13600.0,
09/30/2003,13211.0,339.0,339.0,0.0,1502.0,1502.0,,560.0,173.0,,644.0,-257.0,137.0,,,,,2538.0,7942.0,16384.0,-8442.0,400.0,,2331.0,977.0,977.0,0.0,,950.0,404.0,10673.0,,1098.0,1098.0,,,,189.0,,,,,,888.0,,,888.0,2175.0,4301.0,,,,,2021.0,,,,2021.0,6322.0,8497.0,0.0,1053.0,,,0.0,3975.0,-314.0,4714.0,0.0,4714.0,13211.0,
12/31/2003,13983.0,518.0,518.0,0.0,1717.0,,,579.0,305.0,0.0,567.0,-293.0,372.0,,,,,3186.0,7978.0,16100.0,-8122.0,302.0,,2517.0,977.0,977.0,0.0,,,1540.0,10797.0,,1542.0,1542.0,,,,73.0,,,,,,1054.0,,,1054.0,2669.0,3868.0,,,,,2106.0,,,,2106.0,5974.0,8643.0,675.0,1032.0,,,0.0,4011.0,-378.0,5340.0,0.0,5340.0,13983.0,
03/31/2004,14116.0,557.0,492.0,65.0,2099.0,2099.0,,393.0,167.0,,392.0,-283.0,147.0,,,,,3196.0,8036.0,16352.0,-8316.0,393.0,,2491.0,977.0,977.0,0.0,,,1514.0,10920.0,,1666.0,1666.0,,,,73.0,,,,,,995.0,,,995.0,2734.0,3855.0,,,,,2038.0,,,,2038.0,5893.0,8627.0,675.0,1041.0,,,,4253.0,-480.0,5489.0,,5489.0,14116.0,
06/30/2004,14546.0,611.0,601.0,10.0,1948.0,1948.0,,463.0,179.0,,630.0,-346.0,274.0,,,,,3296.0,8144.0,16705.0,-8561.0,243.0,,2863.0,977.0,977.0,0.0,,,1886.0,11250.0,,1951.0,1951.0,,,,104.0,,,,,,1115.0,,,1115.0,3170.0,3785.0,,,,,2024.0,,,,2024.0,5809.0,8979.0,675.0,1116.0,,,0.0,4503.0,-727.0,5567.0,0.0,5567.0,14546.0,
