Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
01/20/1991,,,0.363,,0.363,0.363,,,,,,,,,,,,,
04/14/1991,,,0.468,,0.468,0.468,,,,,,,,,,,,,
07/07/1991,,,0.435,,0.435,0.435,,,,,,,,,,,,,
09/29/1991,,,0.0,,0.301,0.301,,,,,,,,,,,,,
01/19/1992,,,0.702,,1.023,1.023,,,,,,,,,,,,,
04/12/1992,,,0.765,,0.944,0.944,,,,,,,,,,,,,
07/05/1992,,,0.801,,0.791,0.791,,,,,,,,,,,,,
09/27/1992,,,0.0,,0.958,0.958,,,,,,,,,,,,,
01/17/1993,,,1.471,,1.718,1.718,,,,,,,,,,,,,
04/11/1993,,,1.4,,1.803,1.803,,,,,,,,,,,,,
07/04/1993,,,1.735,,1.735,1.735,,,,,,,,,,,,,
09/26/1993,,,-1.43781,,-1.43781,-1.43781,,,,,,,,,,,,,
01/16/1994,,,2.462,,2.462,2.462,,,,,,,,,,,,,
04/10/1994,,,2.017,,2.017,2.017,,,,,,,,,,,,,
07/03/1994,,,2.205,,2.205,2.205,,,,,,,,,,,,,
09/25/1994,,,0.0,,1.955,1.955,,,,,,,,,,,,,
01/15/1995,,,2.353,,2.353,2.353,,,,,,,,,,,,,
04/09/1995,,,2.549,,2.549,2.549,,,,,,,,,,,,,
07/02/1995,,,1.047,,1.047,1.047,,,,,,,,,,,,,
09/24/1995,,,0.0,,2.27,2.27,,,,,,,,,,,,,
01/14/1996,,,3.412,,0.041,0.041,,,,,,,,,,,,,
04/07/1996,,,1.193,,1.517,1.517,,,,,,,,,,,,,
06/30/1996,,,3.456,,4.663,4.663,,,,,,,,,,,,,
09/29/1996,,,229.798004,,-18.936001,-18.936001,,,,,,,,,,,,,
01/19/1997,,,5.988,,5.988,5.988,,,,,,,,,,,,,
04/13/1997,,,7.218,,7.218,7.218,,,,,,,,,,,,,
07/06/1997,,,8.283,,8.283,8.283,,,,,,,,,,,,,
09/28/1997,,,3.345,,5.154999,5.154999,,,,,,,,,,,,,
01/18/1998,,,13.769,,12.028,12.028,,,,,,,,,,,,,
04/12/1998,,,11.124,,11.124,11.124,,,,,,,,,,,,,
07/05/1998,,,11.746,,11.101,11.101,,,,,,,,,,,,,
09/28/1998,,,0.0,,11.142001,11.142001,,,,,,,,,,,,,
01/17/1999,,,12.955,,12.955,12.955,,,,,,,,,,,,,
04/11/1999,,,11.647,,11.647,11.647,,,,,,,,,,,,,
07/04/1999,,,12.05,,12.05,12.05,,,,,,,,,,,,,
09/26/1999,,,11.248,,5.503,5.503,,,,,,,,,,,,,
01/16/2000,,,12.05,,11.457,11.457,,,,,,,,,,,,,
04/09/2000,,,12.739,,12.739,12.739,,,,,,,,,,,,,
07/02/2000,,,13.394,,13.394,13.394,,,,,,,,,,,,,
