Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
03/31/1994,90,82,251,167,,,167,-410,,,,-410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,103,264,130,-422,,,-422,131,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,657,193,232,135,,,135,97,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,792,18,270,68,,,68,436,,,,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,204,262,219,-169,,,-169,-108,,,,-108,,,-238.0,,,,-238.0,,,,,,,,,,238.0,,,,,,,,,,,,,
06/30/1995,307,377,210,-165,,,-165,-115,,,,-115,,,-221.0,,,,-221.0,,,,,,,,,,221.0,,,,,,,,,,,,,
09/30/1995,928,338,212,135,,,135,243,,,,243,,,-236.0,,,,-236.0,,,,,,,,,,236.0,,,,,,,,,,,,,
12/31/1995,1191,275,275,401,,,401,240,,,,240,,,-339.0,,,,-339.0,,,,,,,,,,339.0,,,,,,,,,,,,,
03/31/1996,424,274,213,-78,,,-78,15,,,,15,,,-250.0,,,,-250.0,,,,,,,,,,250.0,,,,,,,,,,,,,
06/30/1996,209,440,229,-42,,,-42,-418,,,,-418,,,-282.0,,,,-282.0,,,,,,,,,,282.0,,,,,,,,,,,,,
09/30/1996,816,410,219,113,,,113,74,,,,74,,,-299.0,,,,-299.0,,,,,,,,,,299.0,,,,,,,,,,,,,
12/31/1996,1035,164,242,397,,,397,232,,,,232,,-510.0,-510.0,,,,-510.0,,,,,,,,,,0.0,,,,,,,,,,,,525.0,
03/31/1997,-5,149,193,108,,,108,-455,,,,-455,,-532.0,-259.0,50.0,,,-309.0,,,0.0,0.0,0.0,,,,,-273.0,-397.0,-133.0,51.0,,,,-296.0,52.0,-348.0,-19.0,,-934.0,
06/30/1997,98,368,197,-166,,,-166,-301,,,,-301,,-463.0,-365.0,4.0,,,-369.0,,,0.0,0.0,0.0,,,,,-98.0,-107.0,-147.0,323.0,,,,-281.0,30.0,-311.0,-2.0,,-472.0,
09/30/1997,772,232,210,72,,,72,258,,,,258,,-466.0,-336.0,10.0,,,-346.0,,,0.0,0.0,0.0,,,,,-130.0,-367.0,-144.0,-152.0,,,,-66.0,7.0,-73.0,-5.0,,-61.0,
12/31/1997,1215,-744,228,1340,,,1340,391,,,,391,,-435.0,-416.0,45.0,,,-461.0,,,0.0,0.0,0.0,,,,,-19.0,-362.0,-143.0,-99.0,,,,-111.0,7.0,-118.0,-9.0,,418.0,
03/31/1998,-138,225,194,-100,,,-100,-457,,,,-457,,-375.0,-147.0,6.0,,,-153.0,,,0.0,0.0,0.0,,,,,-228.0,274.0,-143.0,453.0,,,,-34.0,13.0,-47.0,-2.0,,-239.0,
06/30/1998,49,495,211,-139,,,-139,-518,,,,-518,,-166.0,-144.0,76.0,,,-220.0,,,0.0,0.0,0.0,,,,,-22.0,44.0,-143.0,211.0,,,,-22.0,32.0,-54.0,-2.0,,-73.0,
09/30/1998,527,398,214,43,,,43,-128,,,,-128,,-342.0,-147.0,99.0,,,-246.0,,,0.0,0.0,0.0,,,,,-195.0,-220.0,-141.0,-148.0,,,,61.0,118.0,-57.0,8.0,,-35.0,
12/31/1998,1045,272,234,-4,,,-4,543,,,,543,,-956.0,-373.0,116.0,,,-489.0,,,0.0,0.0,0.0,,,,,-583.0,-13.0,-142.0,260.0,,,,-135.0,0.0,-135.0,4.0,,76.0,
03/31/1999,-110,191,229,-86,,,-86,-444,,,,-444,,-135.0,-122.0,13.0,,,-135.0,,,0.0,0.0,0.0,,,,,-13.0,126.0,-142.0,354.0,,,,-80.0,6.0,-86.0,-6.0,,-119.0,
06/30/1999,253,491,213,187,,,187,-638,,,,-638,,-187.0,-278.0,65.0,,,-343.0,,,0.0,0.0,0.0,,,,,91.0,-112.0,-142.0,426.0,,,,-394.0,11.0,-405.0,-2.0,,-46.0,
09/30/1999,736,235,228,67,,,67,206,,,,206,,-252.0,-235.0,36.0,,,-271.0,,,0.0,0.0,0.0,,,,,-17.0,-196.0,-140.0,11.0,,,,-74.0,18.0,-92.0,7.0,,288.0,
12/31/1999,1054,475,248,255,,,255,76,,,,76,,-111.0,-24.0,354.0,,,-378.0,,,0.0,0.0,0.0,,,,,-87.0,-1150.0,-139.0,-702.0,,,,-305.0,9.0,-314.0,-4.0,,-207.0,
03/31/2000,-327,289,216,-208,,,-208,-624,,,,-624,,-109.0,-96.0,44.0,,,-140.0,,,0.0,0.0,0.0,,,,,-13.0,457.0,-139.0,642.0,,,,-41.0,5.0,-46.0,-5.0,,21.0,
06/30/2000,98,506,218,-15,,,-15,-611,,,,-611,,-198.0,-147.0,78.0,,,-225.0,,,0.0,0.0,0.0,,,,,-51.0,-36.0,-136.0,230.0,,,,-129.0,18.0,-147.0,-1.0,,-136.0,
09/30/2000,652,418,219,208,,,208,-193,,,,-193,,-118.0,-131.0,94.0,,,-225.0,,,0.0,0.0,0.0,,,,,13.0,-575.0,-136.0,0.0,,,,-431.0,10.0,-441.0,-8.0,,-41.0,
12/31/2000,559,194,236,-15,,,-15,144,,,,144,,-358.0,-295.0,60.0,,,-355.0,,,0.0,0.0,0.0,,,,,-63.0,-172.0,-134.0,441.0,,,,-481.0,10.0,-491.0,2.0,,29.0,
03/31/2001,-48,150,230,-5,,,-5,-423,,,,-423,,-391.0,-181.0,15.0,,,-196.0,,,0.0,0.0,0.0,,,,,-210.0,424.0,-128.0,595.0,,,,-37.0,7.0,-44.0,-6.0,,-15.0,
06/30/2001,503,36,232,442,,,442,-207,,,,-207,,-220.0,-179.0,0.0,,,-179.0,,,0.0,0.0,0.0,,,,,-41.0,-222.0,-128.0,-100.0,,,,8.0,8.0,0.0,-2.0,,61.0,
09/30/2001,710,96,224,254,,,254,136,,,,136,,-270.0,-171.0,0.0,,,-171.0,,,0.0,0.0,0.0,,,,,-99.0,-480.0,-128.0,-363.0,,,,6.0,6.0,0.0,5.0,,-40.0,
12/31/2001,1041,-206,231,-235,,,-235,1251,,,,1251,,-307.0,-212.0,0.0,,,-212.0,,,0.0,0.0,0.0,,,,,-95.0,-538.0,-259.0,-275.0,,,,1.0,1.0,0.0,-5.0,,196.0,
03/31/2002,82,39,185,-10,,,-10,-132,,,,-132,,-144.0,-92.0,0.0,,,-92.0,,,0.0,0.0,0.0,,,,,-52.0,125.0,0.0,124.0,,,,3.0,3.0,0.0,-2.0,,63.0,
06/30/2002,410,284,201,32,,,32,-107,,,,-107,,-124.0,-112.0,0.0,,,-112.0,,,0.0,0.0,0.0,,,,,-12.0,-273.0,0.0,-274.0,,,,-1.0,0.0,-1.0,2.0,,13.0,
09/30/2002,808,334,215,-15,,,-15,274,,,,274,,-195.0,-140.0,18.0,,,-158.0,,,0.0,0.0,0.0,,,,,-55.0,-576.0,-262.0,-309.0,,,,0.0,0.0,0.0,-5.0,,37.0,
12/31/2002,873,113,217,-89,,,-89,632,,,,632,,-263.0,-206.0,12.0,,,-218.0,,,0.0,0.0,0.0,,,,,-57.0,-602.0,-263.0,-138.0,,,,-211.0,48.0,-259.0,10.0,,8.0,
03/31/2003,127,5,200,95,,,95,-173,159.0,-122.0,,-210,,-217.0,-109.0,0.0,,,-109.0,,,0.0,0.0,0.0,,,,,-108.0,118.0,0.0,101.0,,,,12.0,12.0,0.0,5.0,,28.0,
06/30/2003,127,112,192,91,,11.0,80,-268,-323.0,55.0,,0,,-179.0,-123.0,0.0,,,-123.0,,,,,,,,,,-56.0,293.0,0.0,286.0,,,,0.0,0.0,0.0,7.0,,241.0,
09/30/2003,611,122,224,-72,,-15.0,-57,337,130.0,-3.0,,210,,-109.0,-114.0,0.0,,,-114.0,,,,,,,,,,5.0,-357.0,-258.0,-102.0,,,,0.0,0.0,0.0,3.0,,145.0,
12/31/2003,780,-16,248,123,,,123,425,49.0,188.0,,188,,-762.0,-127.0,24.0,,,-151.0,,,0.0,0.0,0.0,,,,,-635.0,249.0,-72.0,303.0,,,,0.0,0.0,0.0,18.0,,267.0,
03/31/2004,-31,21,214,-12,,,-12,-254,111.0,-95.0,,-270,,-426.0,-91.0,0.0,,,-91.0,,,0.0,0.0,0.0,,,,,-335.0,-283.0,0.0,-282.0,,,,0.0,0.0,0.0,-1.0,,-740.0,
06/30/2004,68,154,212,-10,,-31.0,21,-288,-308.0,20.0,,0,,-129.0,-91.0,0.0,,,-91.0,,,,,,,,,,-38.0,70.0,0.0,74.0,,,,0.0,0.0,0.0,-4.0,,9.0,
09/30/2004,429,458,227,-502,,,-502,246,126.0,-167.0,,287,,610.0,-101.0,0.0,,,-101.0,,,0.0,0.0,0.0,,,,,711.0,-445.0,-72.0,-375.0,,,,0.0,0.0,0.0,2.0,,594.0,
12/31/2004,702,-59,377,262,,,262,122,35.0,327.0,,-240,,-175.0,-153.0,24.0,,,-177.0,,,0.0,0.0,0.0,,,,,-22.0,-385.0,-71.0,-345.0,,,,5.0,5.0,0.0,26.0,,142.0,
03/31/2005,-223,-146,267,-391,,-11.0,-380,47,239.0,-192.0,,0,,-90.0,-99.0,0.0,,,-99.0,,,0.0,0.0,0.0,,,,,9.0,89.0,0.0,88.0,,,,11.0,11.0,0.0,-10.0,,-224.0,
06/30/2005,-207,-155,274,-276,,-111.0,-165,-50,-170.0,120.0,,0,,-1032.0,-111.0,0.0,,,-111.0,,,0.0,0.0,0.0,,,,,-921.0,761.0,0.0,771.0,,,,1.0,1.0,0.0,-11.0,,-478.0,
09/30/2005,370,-914,396,893,,914.0,-21,-5,130.0,-135.0,,0,,-81.0,-60.0,62.0,,,-122.0,,,0.0,0.0,0.0,,,,,-21.0,-232.0,-72.0,-160.0,,,,0.0,0.0,0.0,0.0,,57.0,
12/31/2005,1240,-46,465,279,,-449.0,728,542,29.0,513.0,,0,,-73.0,-140.0,0.0,,,-140.0,,,0.0,0.0,0.0,,,,,67.0,-112.0,-72.0,23.0,,,,0.0,0.0,0.0,-63.0,,1055.0,
03/31/2006,-481,-298,336,-599,,-45.0,-554,80,242.0,-162.0,,0,,-96.0,-78.0,0.0,,,-78.0,,,0.0,0.0,0.0,,,,,-18.0,-11.0,0.0,-19.0,,,,0.0,0.0,0.0,8.0,,-588.0,
06/30/2006,80,-282,301,-120,,-176.0,56,181,-53.0,234.0,,0,,-67.0,-83.0,0.0,,,-83.0,,,0.0,0.0,0.0,,,,,16.0,-35.0,0.0,-33.0,,,,0.0,0.0,0.0,-2.0,,-22.0,
09/30/2006,329,-37,273,108,,95.0,13,-15,26.0,-41.0,,0,,-19.0,20.0,112.0,,,-92.0,,,0.0,0.0,0.0,,,,,-39.0,-263.0,-72.0,-195.0,,,,0.0,0.0,0.0,4.0,,47.0,
12/31/2006,1028,16,285,518,,-11.0,529,209,-52.0,261.0,,0,,-43.0,-82.0,0.0,,,-82.0,,,0.0,0.0,0.0,,,,,39.0,-618.0,-72.0,-556.0,,,,0.0,0.0,0.0,10.0,,367.0,
03/31/2007,-354,-151,248,-573,,14.0,-587,122,274.0,-152.0,,0,,-74.0,-66.0,0.0,,,-66.0,,,0.0,0.0,0.0,,,,,-8.0,-15.0,0.0,-19.0,,,,0.0,0.0,0.0,4.0,,-443.0,
06/30/2007,-371,575,198,-922,,-126.0,-796,-222,-225.0,3.0,,0,,2390.0,-59.0,0.0,,,-59.0,,,0.0,0.0,0.0,,,,,2449.0,-1120.0,0.0,-1131.0,,,,5.0,5.0,0.0,6.0,,899.0,
09/30/2007,1,37,163,-86,,258.0,-344,-113,-79.0,-34.0,,0,,-24.0,92.0,146.0,,,-54.0,,,0.0,0.0,0.0,,,,,-116.0,-55.0,-72.0,2.0,,,,0.0,0.0,0.0,15.0,,-78.0,
12/31/2007,1038,215,176,165,,-253.0,418,482,191.0,291.0,,0,,116.0,-80.0,0.0,,,-80.0,,,0.0,0.0,0.0,,,,,196.0,-54.0,-72.0,-38.0,,,,1.0,1.0,0.0,55.0,,1100.0,
03/31/2008,-768,-115,127,-801,,33.0,-834,21,198.0,-177.0,,0,,0.0,-52.0,0.0,,,-52.0,,,0.0,0.0,0.0,,,,,52.0,24.0,0.0,11.0,,,,0.0,0.0,0.0,13.0,,-744.0,
06/30/2008,466,495,125,-58,,69.0,-127,-96,-143.0,47.0,,0,,-102.0,-71.0,0.0,,,-71.0,,,0.0,0.0,0.0,,,,,-31.0,-259.0,0.0,-256.0,,,,0.0,0.0,0.0,-3.0,,105.0,
09/30/2008,-46,96,128,-217,,,-217,-53,,,,-53,,-47.0,5.0,60.0,,,-55.0,,,0.0,0.0,0.0,,,,,-52.0,-373.0,-72.0,-57.0,,,,-219.0,0.0,-219.0,-25.0,,-466.0,
12/31/2008,516,-918,120,1058,,-86.0,1144,256,93.0,110.0,,53,,-39.0,-136.0,0.0,,,-136.0,,,0.0,0.0,0.0,,,,,97.0,-174.0,-67.0,-4.0,,,,-82.0,0.0,-82.0,-21.0,,303.0,
03/31/2009,-784,-353,113,-843,,13.0,-856,306,413.0,-107.0,,0,,-25.0,-26.0,0.0,0.0,0.0,-26.0,-26.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0,-10.0,0.0,3.0,,,,0.0,0.0,0.0,-13.0,-17.0,-836.0,
06/30/2009,-158,-189,106,-216,,-28.0,-188,137,-4.0,141.0,,0,,-28.0,-34.0,0.0,0.0,0.0,-34.0,-34.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,-5.0,0.0,-5.0,,,,0.0,0.0,0.0,0.0,14.0,-177.0,
09/30/2009,-16,-111,109,-72,,-46.0,-26,58,22.0,36.0,,0,,-588.0,11.0,47.0,47.0,0.0,-36.0,-36.0,0.0,0.0,0.0,0.0,-23.0,-6.0,-17.0,0.0,-576.0,611.0,0.0,628.0,,,,0.0,0.0,0.0,-17.0,8.0,15.0,
12/31/2009,822,443,99,156,,-38.0,194,138,-68.0,206.0,,0,,619.0,-103.0,0.0,,0.0,-103.0,-103.0,0.0,0.0,0.0,0.0,156.0,156.0,0.0,0.0,566.0,-563.0,0.0,-563.0,,12.0,-575.0,0.0,0.0,0.0,0.0,-1.0,877.0,
03/31/2010,-471,119,101,-520,,3.0,-523,-171,-69.0,-102.0,,0,,-38.0,-25.0,0.0,0.0,0.0,-25.0,-25.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,-16.0,-13.0,0.0,-1.0,,491.0,-492.0,0.0,0.0,0.0,-12.0,-2.0,-524.0,
06/30/2010,-173,-168,92,-132,,-10.0,-122,34,36.0,-2.0,,0,,3.0,-33.0,0.0,0.0,0.0,-33.0,-33.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,22.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-187.0,
09/30/2010,140,-43,96,60,,44.0,16,27,101.0,-74.0,,0,,-29.0,-29.0,0.0,0.0,0.0,-29.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,,0.0,-50.0,0.0,0.0,0.0,0.0,23.0,84.0,
12/31/2010,285,-595,89,581,,-128.0,709,199,34.0,165.0,,0,,-48.0,-62.0,0.0,,,-62.0,-62.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,-1.0,-11.0,0.0,-11.0,,12.0,-23.0,0.0,0.0,0.0,0.0,1.0,227.0,
03/31/2011,-525,-246,75,-466,,2.0,-468,125,177.0,-52.0,,0,0.0,0.0,-23.0,0.0,0.0,0.0,-23.0,-23.0,0.0,0.0,0.0,0.0,45.0,72.0,-27.0,0.0,-22.0,191.0,0.0,197.0,,247.0,-50.0,0.0,0.0,0.0,-6.0,10.0,-324.0,
06/30/2011,-322,-179,76,-176,,36.0,-212,-43,-33.0,-10.0,,0,,-26.0,-33.0,0.0,,,-33.0,-33.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-343.0,
09/30/2011,-191,-222,72,-34,,74.0,-108,-7,50.0,-57.0,,0,,-14.0,-32.0,0.0,,,-32.0,-32.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,110.0,0.0,110.0,,160.0,-50.0,0.0,0.0,0.0,0.0,0.0,-95.0,
12/31/2011,40,-117,50,-40,,-100.0,60,58,-125.0,183.0,,0,,15.0,-40.0,0.0,0.0,0.0,-40.0,-40.0,0.0,0.0,0.0,0.0,-7.0,-7.0,0.0,0.0,-4.0,-55.0,0.0,-55.0,,5.0,-60.0,0.0,0.0,0.0,0.0,-1.0,-1.0,
03/31/2012,-68,-366,65,178,,15.0,163,-31,40.0,-71.0,,0,,-10.0,-10.0,0.0,0.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,-119.0,,,-119.0,0.0,0.0,0.0,694.0,3.0,500.0,
06/30/2012,-84,-299,44,51,,2.0,49,128,73.0,55.0,,0,,12.0,-6.0,0.0,0.0,0.0,-6.0,-6.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,-22.0,0.0,-15.0,,,-15.0,0.0,0.0,0.0,-7.0,-10.0,-104.0,
09/30/2012,-111,-312,74,45,,49.0,-4,160,183.0,-23.0,,0,,17.0,-35.0,0.0,,,-35.0,-35.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,6.0,-41.0,0.0,-41.0,,,-41.0,0.0,0.0,0.0,0.0,10.0,-125.0,
12/31/2012,-26,-402,62,192,,-86.0,278,122,23.0,99.0,,0,,33.0,9.0,9.0,9.0,,,,,0.0,0.0,0.0,28.0,28.0,0.0,0.0,-4.0,-4.0,0.0,-3.0,,,-3.0,0.0,0.0,0.0,-1.0,0.0,3.0,
03/31/2013,-259,283,41,-650,,-14.0,-636,67,65.0,2.0,,0,,530.0,-3.0,0.0,,,-3.0,-3.0,0.0,0.0,0.0,0.0,534.0,534.0,0.0,0.0,-1.0,-214.0,0.0,-664.0,,,-664.0,0.0,0.0,0.0,450.0,-18.0,39.0,
06/30/2013,-129,-224,45,69,,14.0,55,-6,-13.0,7.0,,0,,-2.0,-10.0,0.0,,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,-4.0,0.0,-4.0,,,-4.0,0.0,0.0,0.0,0.0,-24.0,-159.0,
09/30/2013,-190,1989,43,-2261,,422.0,-2683,39,11.0,28.0,,0,,156.0,-20.0,0.0,,,-20.0,-20.0,0.0,0.0,0.0,0.0,290.0,290.0,0.0,0.0,-114.0,-151.0,0.0,-1256.0,,,-1256.0,0.0,0.0,0.0,1105.0,9.0,-176.0,
12/31/2013,-52,-63,55,-125,,-8.0,-117,81,-29.0,110.0,,0,,62.0,-19.0,0.0,,,-19.0,-19.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,72.0,-38.0,0.0,1.0,,,,-3.0,0.0,-3.0,-36.0,-3.0,-31.0,
03/31/2014,-44,-36,56,-113,2.0,-10.0,-105,49,90.0,-41.0,,0,,16.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,6.0,-1.0,0.0,-1.0,,,,0.0,0.0,0.0,0.0,-6.0,-35.0,
06/30/2014,-88,-62,56,-88,2.0,12.0,-102,6,23.0,-17.0,,0,0.0,47.0,-9.0,0.0,0.0,0.0,-9.0,-9.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,54.0,-1.0,0.0,-1.0,,,,0.0,0.0,0.0,0.0,1.0,-41.0,
09/30/2014,-4,17,49,-115,2.0,-13.0,-104,45,37.0,8.0,,0,,-9.0,-9.0,0.0,,,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-1.0,,,,0.0,0.0,0.0,-3.0,-7.0,-24.0,
12/31/2014,8,-42,38,-35,,16.0,-51,47,-7.0,54.0,,0,,-13.0,-21.0,0.0,,,-21.0,-21.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,-1.0,0.0,-1.0,,,,-1.0,0.0,-1.0,1.0,-26.0,-32.0,
03/31/2015,-89,-58,38,-67,7.0,0.0,-74,-2,33.0,-35.0,,0,,-6.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0,-1.0,0.0,0.0,,,,-1.0,0.0,-1.0,0.0,-7.0,-103.0,
06/30/2015,-15,-24,39,-10,4.0,5.0,-19,-20,-13.0,-7.0,,0,,-13.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-3.0,0.0,-3.0,,,,0.0,0.0,0.0,0.0,-2.0,-33.0,
09/30/2015,-39,-22,36,-47,6.0,3.0,-56,-6,-8.0,2.0,,0,,-10.0,-11.0,0.0,,,-11.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,,,,0.0,0.0,0.0,-1.0,-5.0,-55.0,
12/31/2015,48,24,32,-66,1.0,-2.0,-65,58,3.0,52.0,,3,0.0,-22.0,-18.0,0.0,0.0,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,-1.0,,,-1.0,0.0,0.0,0.0,5.0,-4.0,26.0,
03/31/2016,-21,-18,30,-36,2.0,3.0,-41,3,38.0,-20.0,-15.0,0,,-5.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,,,,0.0,0.0,0.0,0.0,3.0,-24.0,
06/30/2016,-9,7,27,-29,1.0,2.0,-32,-14,-3.0,-2.0,,-9,,13.0,3.0,10.0,10.0,0.0,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-7.0,0.0,-1.0,,,,-1.0,0.0,-1.0,-5.0,-1.0,-4.0,
09/30/2016,-2,16,25,-77,3.0,0.0,-80,34,12.0,13.0,,9,,-5.0,-24.0,0.0,,,-24.0,-24.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,9.0,-12.0,0.0,-18.0,,,,-1.0,0.0,-1.0,7.0,0.0,-19.0,
12/31/2016,17,10,23,-47,2.0,10.0,-59,31,-22.0,25.0,28.0,0,,-32.0,-15.0,0.0,0.0,0.0,-15.0,-15.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,-20.0,-52.0,0.0,-262.0,,,,197.0,198.0,-1.0,13.0,-8.0,-75.0,
03/31/2017,-53,7,19,-45,2.0,1.0,-48,-34,30.0,-40.0,-24.0,0,,-4.0,-5.0,2.0,2.0,0.0,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-2.0,-1.0,,,,0.0,0.0,0.0,0.0,4.0,-56.0,
06/30/2017,-21,4,22,-43,3.0,0.0,-46,-4,1.0,0.0,-5.0,0,0.0,-10.0,-10.0,0.0,0.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0,-1.0,,,,0.0,0.0,0.0,0.0,2.0,-33.0,
09/30/2017,-3,-46,21,10,2.0,-19.0,27,12,2.0,-2.0,12.0,0,,-11.0,-13.0,0.0,,,-13.0,-13.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-12.0,-2.0,-1.0,,,,-1.0,0.0,-1.0,-8.0,3.0,-23.0,
12/31/2017,10,129,18,-161,2.0,-111.0,-52,24,-17.0,38.0,3.0,0,0.0,1.0,-10.0,0.0,0.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,-10.0,-3.0,-8.0,,,,0.0,0.0,0.0,1.0,2.0,3.0,
