Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/30/2008,265.0,29839.0,,30104,,1537.0,,1537.0,0.392244,44.166667,,44.558911,0.223534,25.16997,,25.393505,
06/29/2008,234.0,30892.0,,31126,,534.0,,534.0,0.35073,46.302347,,46.653077,0.200833,26.513324,,26.714157,
09/28/2008,132.0,31941.0,,32073,,857.0,,857.0,0.195582,47.32631,,47.521892,0.114535,27.714774,,27.829309,
12/31/2008,,,,32227,,,,1243.0,,,,55.813994,,,,28.994674,
03/29/2009,79.0,45505.0,,45584,,1100.0,,1100.0,0.130706,75.288298,,75.419004,0.064263,37.016399,,37.080662,
06/28/2009,101.0,59396.0,,59497,,1741.0,,1741.0,0.159722,93.928995,,94.088717,0.072485,42.626975,,42.69946,
09/27/2009,,,,66372,,41031.0,,41031.0,,,,100.184151,,,,46.974394,
12/31/2009,,,,36948,,,,790.0,,,,40.850894,,,,17.350633,
07/04/2010,83.0,30585.0,,30668,,45100.0,,45100.0,0.095536,35.20454,,35.300076,0.043439,16.007139,,16.050578,
10/03/2010,100.0,34161.0,,34261,,45594.0,,45594.0,0.113549,38.789345,,38.902893,0.052243,17.846564,,17.898806,
12/31/2011,,,,35383,,,,40707.0,,,,42.825674,,,,18.820544,
12/31/2012,,,,38850,,,,38164.0,,,,47.564828,,,,20.909805,
03/31/2013,,,,50591,,,,41325.0,,,,61.080324,,,,26.996553,
09/29/2013,,84.0,,84,,,,,,0.107206,,0.107206,,0.047858,,0.047858,
12/31/2013,,,,51527,,,,37119.0,,,,67.250065,,,,29.939977,
03/30/2014,,,,49452,,,,37455.0,,,,63.344776,,,,28.783293,
06/29/2014,,,,50560,,,,38219.0,,,,65.69988,,,,29.291127,
09/28/2014,,37455.0,,37455,,,,37632.0,,47.832195,,47.832195,,21.857238,,21.857238,
12/31/2014,,,,54153,,,,37371.0,,,,75.610505,,,,32.317415,
03/29/2015,,45884.0,,45884,,,,37481.0,,67.888795,,67.888795,,28.563247,,28.563247,
06/28/2015,,,,47244,,,,37095.0,,,,70.324501,,,,29.366352,
09/27/2015,,36715.0,,36715,,,,40598.0,,54.697277,,54.697277,,21.487473,,21.487473,
12/31/2015,,,,38433,,,,40608.0,,,,59.129512,,,,22.961387,
04/03/2016,,2315.0,,2315,,,11546.0,11546.0,,3.654475,,3.654475,,1.420864,,1.420864,
07/03/2016,,2193.0,,2193,,,13724.0,13724.0,,3.477254,,3.477254,,1.285026,,1.285026,
10/02/2016,,1270.0,1003.0,2273,,,13633.0,13633.0,,1.996824,1.577019,3.573843,,0.711764,0.562125,1.273889,
12/31/2016,,,,24300,,,,43750.0,,,,40.608289,,,,14.159601,
04/02/2017,,,,19896,,,45775.0,45775.0,,,,33.867838,,,,11.787847,
07/02/2017,,,,20323,,,,45064.0,,,,34.625345,,,,12.056977,
10/01/2017,,1464.0,719.0,2183,,,45124.0,45124.0,,2.39568,1.176567,3.572247,,0.850416,0.417657,1.268073,
12/31/2017,0.0,0.0,50.0,50,,,,691.0,0.0,0.0,0.069778,0.069778,0.0,0.0,0.029104,0.029104,
04/01/2018,1590.0,13597.0,,15187,0.0,1003.0,,1003.0,2.254008,19.275315,,21.529323,0.965908,8.26003,,9.225937,
07/01/2018,1773.0,14668.0,,16441,0.0,1038.0,,1038.0,2.528378,20.917232,,23.445611,1.074676,8.890775,,9.96545,
09/30/2018,1594.0,17271.0,,18865,0.0,1174.0,,1174.0,2.224269,24.099967,0.0,26.324235,0.949725,10.29028,0.0,11.240005,
12/31/2018,1261.0,18335.0,,19596,0.0,1025.0,,1025.0,1.977791,28.757176,0.0,30.734967,0.790982,11.500922,0.0,12.291905,
03/31/2019,1332.0,10510.0,,11842,0.0,501.0,,501.0,2.251597,17.765983,,20.01758,0.857027,6.762278,,7.619305,
06/30/2019,1468.0,11336.0,,12804,0.0,577.0,,577.0,2.44977,18.917295,,21.367065,0.939833,7.257455,,8.197288,
09/29/2019,1513.0,7291.0,,8804,0.0,733.0,,733.0,2.313633,11.14917,0.0,13.462803,0.887671,4.277601,0.0,5.165272,
12/31/2019,1863.0,9274.0,,11137,0.0,718.0,,718.0,2.936309,14.616924,0.0,17.553233,1.112312,5.53708,0.0,6.649392,
03/29/2020,1581.0,9042.0,,10623,0.0,1248.0,,1248.0,2.419725,13.838807,,16.258533,0.950486,5.435985,,6.386471,
06/28/2020,2046.0,22354.0,,24400,0.0,993.0,,993.0,3.168949,34.62301,,37.791958,1.149865,12.563085,,13.71295,
