Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/29/2007,496.869055,497.0,497.0,,6.623742,1.639839,0.873239,-2.75,-1.88,-0.31,-2.75,-1.88,-0.31,,1.160966,-0.311871,1.509452,21.99976,6.46448,
09/28/2007,497.423462,496.0,496.0,,7.032258,1.280242,0.969758,0.52,0.48,0.56,0.51,0.48,0.56,0.14,1.296371,0.97379,1.893759,22.87186,7.386061,
12/28/2007,491.363085,499.0,496.0,,7.173387,1.264113,0.993952,1.91,1.75,1.78,1.9,1.74,1.77,0.14,0.792339,0.538306,1.864202,23.259786,7.532108,
03/28/2008,481.655823,489.0,486.0,,7.534979,1.399177,1.12963,0.62,0.62,0.67,0.62,0.62,0.67,0.14,-0.917695,-1.234568,1.552976,24.021302,7.970422,
06/27/2008,475.37892,482.0,478.0,,7.912134,1.405858,1.125523,0.69,0.6,0.64,0.68,0.59,0.63,0.14,0.845188,0.5,1.535617,24.382655,8.145081,
09/26/2008,463.337004,473.0,470.0,,7.608511,1.270213,0.97234,0.43,0.19,0.75,0.43,0.19,0.75,0.22,1.357447,1.006383,2.343866,23.898372,7.594904,
12/26/2008,458.002231,461.0,459.0,,5.910675,0.457516,0.180828,-0.08,0.07,0.203027,-0.08,0.07,0.203027,0.16,0.071895,-0.178649,1.189951,22.945303,6.596038,
03/27/2009,458.016937,458.0,458.0,,5.10262,-7.740175,-8.290393,-7.07,-7.07,0.139738,-7.07,-7.07,0.139738,0.16,0.997817,0.541485,1.576361,15.438294,6.927691,
06/26/2009,468.0,459.0,458.0,,5.475983,0.423581,0.139738,-0.17,0.05,0.161572,-0.17,0.05,0.161111,0.16,0.720524,0.587336,2.688034,15.108974,7.487179,
09/25/2009,458.790402,461.0,459.0,,5.877996,0.673203,0.383442,0.2,0.18,0.305011,0.2,0.18,0.303644,0.16,1.180828,1.054466,3.315239,15.292386,7.517594,
12/25/2009,459.046922,462.0,459.0,,6.300654,0.88671,0.586057,0.37,0.37,0.481373,0.37,0.37,0.475952,0.16,0.718954,0.553377,3.692433,15.244629,7.530821,
03/26/2010,453.51578,461.0,457.0,,6.47046,1.150985,0.870897,0.67,0.67,0.649891,0.66,0.66,0.644816,0.16,1.094092,0.916849,4.054986,14.967506,7.091264,
06/25/2010,446.525338,456.0,451.0,,6.838137,1.321508,1.035477,0.73,0.73,0.707317,0.72,0.72,0.695877,0.16,0.831486,0.627494,4.064719,15.210783,7.253788,
09/24/2010,459.0,450.0,446.0,,7.033632,1.136771,0.856502,0.67,0.57,0.736547,0.66,0.56,0.727778,0.16,1.06278,0.757848,4.335512,15.35512,7.505447,
12/24/2010,445.17015,449.0,444.0,,7.207207,1.20045,0.900901,0.6,0.6,0.800338,0.59,0.6,0.794543,0.16,0.346847,0.083333,3.160589,16.485831,6.575014,
03/25/2011,439.673115,449.0,443.0,,7.537246,1.218962,0.884876,0.67,0.66,0.682867,0.67,0.65,0.675635,0.16,1.257336,1.0,2.818003,16.660104,6.943795,
06/24/2011,432.810222,442.0,437.0,,8.189931,1.379863,1.052632,0.81,0.8,0.780778,0.8,0.79,0.772353,0.18,1.002288,0.675057,2.800304,17.501897,7.62921,
09/30/2011,423.777134,433.0,429.0,,8.748252,1.375291,1.037296,0.76,0.75,0.874126,0.75,0.74,0.867021,0.18,1.468531,0.993007,2.874152,17.636629,8.388843,
12/30/2011,425.729227,429.0,425.0,,7.458824,1.181176,0.849412,0.61,0.56,0.632941,0.61,0.55,0.622261,0.18,0.487059,0.181176,3.264986,17.807093,7.925225,
03/30/2012,427.500906,431.0,427.0,,7.608899,1.224824,0.901639,0.6,0.63,0.688525,0.6,0.62,0.682645,0.18,1.222482,0.894614,6.704079,17.950839,8.853782,
06/29/2012,451.762374,431.0,428.0,,8.175234,1.273364,0.866822,0.46,0.61,0.774252,0.46,0.6,0.765615,0.21,1.179907,0.911215,2.882046,17.11962,4.542211,
09/28/2012,422.684075,429.0,426.0,,7.896714,1.307512,0.941315,0.93,0.93,0.765258,0.92,0.93,0.762168,0.21,1.673709,1.326291,3.759309,18.858056,5.46744,
