Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1994,1112.458079,-150.304001,0.0,16.216,1417.765991,2396.136069,,,2.153911,0.591688,,1173.496828,2457.174818,52.704311,,
06/30/1994,1155.871077,-110.906998,0.0,56.564999,1507.904053,2609.433131,,,2.257547,0.577867,,1241.071097,2694.633151,57.395895,,
09/30/1994,1158.557546,-106.856003,0.0,62.702,1700.85498,2815.258523,,,2.429969,0.604156,,1209.50002,2866.200997,59.45919,,
12/31/1994,1096.391044,-105.139,0.0,44.386002,1938.091034,2973.729079,6.277981,9.99593,2.712289,0.651738,127.207469,1174.281995,3051.62003,62.80614,,
03/31/1995,1160.103793,-95.376999,0.0,55.263,1959.971954,3079.961749,6.18244,9.779457,2.654902,0.636362,112.039349,1203.58871,3123.446666,61.794175,,
06/30/1995,1352.679781,-79.827003,0.0,99.822998,1825.453058,3198.128834,6.184321,9.772799,2.364291,0.570788,92.19698,1398.407274,3243.856327,56.723297,,
09/30/1995,1396.614662,-72.983002,0.0,94.885002,1986.072021,3404.588684,6.367895,9.929794,2.437744,0.583352,83.327345,1378.395353,3386.369375,59.067494,,
12/31/1995,1344.524996,-62.721001,99.922997,86.692001,1980.759033,3449.178027,6.22981,9.787735,2.565351,0.57427,58.19335,1336.164408,3440.817438,59.709825,,
03/31/1996,1280.200014,-45.145,99.922997,78.365997,1995.619995,3408.964003,6.048434,9.525811,2.662837,0.585404,55.153198,1350.083749,3478.847738,58.800466,,
06/30/1996,1356.320015,-65.556,99.922997,68.525002,2178.539062,3637.751076,6.308892,9.902819,2.682074,0.59887,57.463882,1434.720034,3716.151094,62.746764,,
09/30/1996,2379.226536,-92.574997,293.394012,645.471985,3555.123047,6780.640583,10.578206,16.897487,2.849935,0.524305,103.459629,2050.123581,6451.537628,69.395219,,
12/31/1996,2903.956078,-70.418999,292.911987,640.28302,3681.98407,7448.716156,9.962106,15.678372,2.565024,0.494311,87.368822,2996.894112,7541.65419,75.928971,,
03/31/1997,2950.403397,-41.945999,292.911987,620.267029,3746.991943,7568.628357,8.897203,13.904689,2.565286,0.495069,89.347521,2945.442583,7563.667543,74.099555,,
