Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1992,88.195,,,,,,,-61.582001,,,,26.613001,-5.717,,7.347,,0.0,-1.63,20.896001,-7.953,12.943,0.0,,,12.943001,0.0,12.943,-0.008,,12.935,12.935,,108.971994,0.118519,0.118519,,108.971994,0.118519,0.118519,0.118519,
09/30/1992,92.670998,,,,,,,-63.412998,,,,29.257999,-4.731,,7.155,,0.0,-2.424,24.526999,-9.092,15.435,0.0,,,15.434999,0.0,15.435,-0.008,,15.427,15.427,,109.164379,0.142222,0.142222,,109.164379,0.142222,0.142222,0.142222,
12/31/1992,100.621,,,,,,,-69.548,,,,31.073,-2.238,,6.821,,0.0,-4.583,28.835,-8.693,20.142,15.668,,,4.474,0.0,4.474,-0.008,,4.466,4.466,,108.759375,0.041481,0.186667,0.186667,108.759375,0.041481,0.186667,0.186667,
03/31/1993,96.824997,,,,,,,-68.694,,,,28.131001,-3.796,,6.912,,0.0,-3.116,24.335,-8.595,15.74,0.0,,,15.74,0.0,15.74,-0.008,,15.732,15.732,,110.110499,0.142222,0.142222,,110.110499,0.142222,0.142222,0.142222,
06/30/1993,107.337997,,,,,,,-75.995003,,,,31.343,-5.24,,7.467,,0.0,-2.227,26.103,-9.586,16.517,0.0,,,16.517,0.0,16.517,-0.008,,16.509,16.509,,115.668002,0.142222,0.142222,,115.668002,0.142222,0.142222,0.142222,
09/30/1993,112.764999,,,,,,,-79.288002,,,,33.477001,-4.07,,7.807,,0.0,-3.737,29.407001,-11.811,17.596001,0.0,,,17.596001,0.0,17.596001,-0.008,,17.588001,17.588001,,116.874001,0.151111,0.151111,,116.874001,0.151111,0.151111,0.151111,
12/31/1993,116.269,,,,,,,-84.412,,,,31.857,-5.446,,7.963,,0.0,-2.517,26.411,-7.26,19.151,0.0,,,19.151,0.0,19.151,-0.008,,19.143,19.143,,116.58825,0.164444,0.164444,0.164444,127.03275,0.164444,0.164444,0.164444,
03/31/1994,120.980003,,,,,,,-85.094002,,,,35.886002,-5.747,,8.502,,0.0,-2.755,30.139002,-10.938,19.201,0.0,,,19.201002,0.0,19.201,-0.008,,19.193,19.193,,118.838253,0.16,0.16,,118.838253,0.16,0.16,0.16,
06/30/1994,132.880005,,,,,,,-91.167,,,,41.713001,-7.475,,10.824,,0.0,-3.349,34.238001,-12.753,21.485001,0.0,,,21.485001,0.0,21.485001,-0.031,,21.454001,21.454001,,120.478503,0.177778,0.177778,,120.478503,0.177778,0.177778,0.177778,
09/30/1994,141.514999,,,,,,,-95.734001,,,,45.780998,-5.992,,11.513,,0.0,-5.521,39.788999,-15.176,24.613001,0.0,,,24.612999,0.0,24.613001,-0.031,,24.582001,24.582001,,120.555004,0.204444,0.204444,,120.555004,0.204444,0.204444,0.204444,
12/31/1994,144.865,,,,,,,-98.81,,,,46.055,11.317,,11.738,,0.0,-23.055,57.372,-22.433,34.939,0.0,,,34.939,0.0,34.939,-0.03,,34.909,34.909,,120.9825,0.288889,0.288889,0.288889,120.9825,0.288889,0.288889,0.288889,
03/31/1995,142.425003,,,,,,,-94.869003,,,,47.556,0.085,,11.396,,0.0,-11.481,47.641,-18.695,28.945999,0.0,,,28.946,-1.946,27.0,-0.031,,26.969,26.969,,126.413996,0.213333,0.213333,,126.413996,0.213333,0.213333,0.213333,
06/30/1995,149.733994,,,,,,,-100.921997,,,,48.812,-4.95,,10.451,,0.0,-5.501,43.862,-15.8,28.062,0.0,,,28.062,-1.895,26.167,-0.03,,26.137,26.137,,131.519248,0.2,0.2,,131.519248,0.2,0.2,0.2,
09/30/1995,159.121994,,,,,,,-104.050003,,,,55.071999,-1.852,,10.924,,0.0,-9.072,53.219998,-18.9,34.32,0.0,,,34.319999,-2.44,31.879999,-0.031,,31.848999,31.848999,,132.151503,0.24,0.24,,132.151503,0.24,0.24,0.24,
12/31/1995,193.559006,,,,,,,-142.080002,,,,51.479,-5.05,,10.844,,0.0,-5.794,46.429,-14.897,31.532,0.0,,,31.532,-1.803,29.729,-0.031,,29.698,29.698,,133.13925,0.222222,0.222222,0.217778,133.13925,0.222222,0.222222,0.217778,
03/31/1996,175.813995,,,,,,,-120.299004,,,,55.514999,-5.815,,11.596,,0.0,-5.781,49.7,-17.479,32.221001,0.0,,,32.221,-2.556,29.665001,-0.036,,29.629001,29.629001,,133.825501,0.222222,0.222222,0.222222,133.825501,0.222222,0.222222,0.222222,
06/30/1996,186.537994,,,,,,,-128.841003,,,,57.696999,-3.483,,11.353,,0.0,-7.87,54.213999,-19.299999,34.914001,0.0,,,34.914,-1.973,32.941002,-0.128,,32.813002,32.813002,,134.930254,0.244444,0.244444,0.244444,134.930254,0.244444,0.244444,0.244444,
09/30/1996,193.095993,,,,,,,-134.080002,,,,59.015999,0.326,,11.023,,0.0,-11.349,59.341999,-21.573999,37.768002,0.0,,,37.768,-1.418,36.349998,-0.128,,36.221998,36.221998,,135.24975,0.266667,0.266667,0.266667,135.24975,0.266667,0.266667,0.266667,
12/31/1996,194.229,,,,,,,-143.161,,,,51.068,-4.007,,10.69,,0.0,-6.683,47.061,-16.212,30.849,0.0,,,30.849,-0.728,30.121,-0.128,,29.993,29.993,,135.306005,0.222222,0.222222,0.222222,135.306005,0.222222,0.222222,0.222222,
03/31/1997,198.985001,,,,,,,-141.287003,,,,57.698002,-4.496,,11.31,,0.0,-6.814,53.202002,-19.702999,33.499001,0.0,,,33.499003,-0.364,33.134998,-0.128,,33.006998,33.006998,,135.6075,0.244444,0.244444,0.244444,136.98,0.244444,0.244444,0.244444,
06/30/1997,210.576004,,,,,,,-148.171005,,,,62.404999,67.924996,,11.054,,0.0,-78.978996,130.329995,-45.612999,84.717003,0.0,,,84.716996,-1.541,83.176003,-0.127,,83.049003,83.049003,,135.837,0.613333,0.613333,0.28,137.47275,0.604444,0.604444,0.275556,
09/30/1997,218.350998,,,,,,,-148.535995,,,,69.815002,-1.63,,11.175,,0.0,-9.545,68.185002,-24.934999,43.25,0.0,,,43.250003,-1.817,41.432999,-0.102,,41.330999,41.330999,,136.99575,0.302222,0.302222,0.302222,138.63375,0.297778,0.297778,0.297778,
12/31/1997,273.609009,,,,,,,-195.757004,,,,77.851997,84.270003,,22.934999,,0.0,-107.205002,162.122,-62.112,100.010002,0.0,,,100.01,-1.776,98.234001,-0.103,,98.131001,98.131001,,135.823502,0.724444,0.724444,0.275556,138.865498,0.706667,0.706667,0.271111,
03/31/1998,371.720001,,,,,,,-261.588013,,,,110.132004,-10.984999,,42.808998,,0.0,-31.823999,99.147005,-38.810001,60.337002,0.0,,,60.337004,-2.643,57.694,-0.102,,57.592,57.592,,204.66225,0.422222,0.422222,0.311111,209.06325,0.413333,0.413333,0.306667,
06/30/1998,388.377991,,,,,,,-266.890015,,,,121.487999,-6.799,,42.071999,,0.0,-35.272999,114.688999,-46.495998,68.191002,0.0,,,68.193001,-4.002,64.191002,-0.102,,64.089002,64.089002,-14.7,136.921497,0.466667,0.466667,0.36,140.027996,0.46,0.46,0.353333,
09/30/1998,401.949005,,,,,,,-273.765015,,,,128.184006,-31.582999,,41.903999,,0.0,-10.321,96.601007,-38.304001,58.297001,0.0,,,58.297006,-3.619,54.678001,-0.102,,54.576001,54.576001,,137.206502,0.4,0.4,0.4,140.321995,0.393333,0.393333,0.393333,
12/31/1998,415.037994,,,,,,,-295.031006,,,,120.007004,-30.188998,,40.766998,,0.0,-10.578,89.818006,-35.091,54.727001,0.0,,,54.727006,-2.533,52.194,-0.102,,52.092,52.092,,137.469006,0.38,0.38,0.393333,140.690999,0.373333,0.373333,0.386667,
03/31/1999,414.256012,,,,,,,-283.632996,,,,130.623001,-22.858002,,42.241001,,0.0,-19.382999,107.764999,-43.349998,64.414001,0.0,,,64.415001,-3.31,61.105,-0.102,,61.003,61.003,,138.085498,0.44,0.44,0.393333,141.026997,0.433333,0.433333,0.386667,
06/30/1999,416.75,,,,,,,-286.125,,,,130.625,14.814998,,37.487,,0.0,-52.301998,145.439998,-73.188004,72.251999,0.0,,,72.251994,-18.790001,53.462002,-0.102,,53.360002,53.360002,,138.852005,0.38,0.38,0.21,141.460999,0.38,0.38,0.2,
09/30/1999,419.204987,,,,,,,-289.145996,,,,130.059006,-21.887002,,34.997002,,0.0,-13.11,108.172004,-40.182999,67.988998,0.0,,,67.989005,-3.46,64.528999,-0.1,,64.428999,64.428999,,139.085007,0.46,0.46,0.45,141.503998,0.46,0.46,0.45,
12/31/1999,426.458008,,,,,,,-309.696014,,,,116.762001,-20.954001,,35.832001,,0.0,-14.878,95.808,-32.782001,63.026001,0.0,,,63.025999,-2.353,60.673,-0.099,,60.574,60.574,,139.371994,0.43,0.43,0.38,141.755997,0.43,0.43,0.38,
03/31/2000,412.955994,,,,,,,-301.533997,,,,111.421997,-23.362,,36.042,,0.0,-12.68,88.059997,-36.484001,51.576,0.0,,,51.575996,-2.292,49.284,-0.1,,49.184,49.184,,139.737,0.35,0.35,0.31,141.727997,0.35,0.35,0.31,
06/30/2000,423.156006,,,,,,,-298.264008,,,,124.891998,-23.407998,,35.266998,,0.0,-11.859,101.484,-40.768002,60.716,0.0,,,60.715998,-2.871,57.845,-0.1,0.0,57.745,57.745,,139.994995,0.41,0.41,0.41,141.731995,0.41,0.41,0.41,
09/30/2000,482.634003,,,,,,,-335.575012,,,,147.059006,-30.92,,48.903999,,0.0,-17.983999,116.139006,-46.026001,70.112999,0.0,,,70.113005,-2.889,67.223999,-0.1,,67.123999,67.123999,,140.220001,0.48,0.48,0.43,141.848007,0.47,0.47,0.42,
12/31/2000,527.179993,,,,,,,-385.140015,,,,142.039993,-51.337001,,63.089001,,0.0,-11.752,90.702992,-31.433001,59.27,0.0,,,59.269991,-2.149,57.120998,-0.099,,57.021998,57.021998,,140.324997,0.41,0.41,0.41,142.149002,0.4,0.4,0.4,
03/31/2001,411.60199,,,,,,,-307.292999,,,,104.308998,-59.235999,,61.702999,,0.0,-2.467,45.072999,-18.222,26.851,-19.871,,,46.721999,0.0,46.722,-0.1,0.0,46.622,46.622,,140.572006,0.33,0.19,0.43,142.481995,0.33,0.19,0.43,
06/30/2001,409.25,,,,,,,-305.062012,,,,104.188004,-71.054002,,57.358002,,0.0,13.696,33.134002,-12.066,21.068001,-133.172996,,,154.240998,0.0,154.240997,-0.099,0.0,154.141997,154.141997,,140.720001,1.1,1.1,0.38,142.059006,1.09,1.09,0.38,
09/30/2001,423.972992,,,,,,,-317.981995,,,,105.990997,-11.627999,,54.438,,0.0,-42.810001,94.362998,-34.792999,59.57,-32.735001,,,92.305,0.0,92.305,-0.1,,92.205,92.205,,140.772003,0.66,0.42,0.23,142.259995,0.65,0.42,0.23,
12/31/2001,434.679,,,-37.87,,396.809,,-275.676,,,,121.133,-55.51,,52.024,,0.0,3.486,65.623,-23.629,41.994,-7.769,,,49.763,0.0,49.763,-0.099,0.0,49.664,49.664,,140.909,0.35,0.298,0.298,142.427,0.35,0.298,0.26,
03/31/2002,422.917999,,,,,,,-303.868988,,,,119.049004,-52.915999,,50.647999,,0.0,2.268,66.133005,-23.275999,42.856998,-27.910002,,,70.767008,0.0,70.766998,-0.1,0.0,70.666998,70.666998,,141.050995,0.5,0.3,0.31,142.654007,0.5,0.3,0.31,
06/30/2002,438.701996,,,,,,,-314.17099,,,,124.530998,-62.963001,,54.157001,,0.0,8.806,61.567997,-21.360001,40.208,-38.555,,,78.762996,0.0,78.763,-0.1,0.0,78.663,78.663,,141.242996,0.56,0.29,0.34,142.705002,0.55,0.29,0.33,
09/30/2002,524.497009,,,,,,,-366.781006,,,,157.716003,-59.102,,60.021,,0.0,-0.919,98.614003,-34.025002,64.588997,-543.160004,,,607.749005,0.0,607.749023,-0.1,0.0,607.649023,607.649023,,141.692001,4.29,0.46,0.48,142.770004,4.26,0.45,0.48,
12/31/2002,585.879,,,,,,,-396.769,,,,189.11,-118.747,,57.019,,0.0,61.728,70.363,-26.018,44.345,0.0,,,44.345,0.0,44.345,0.0,0.0,44.345,44.345,,142.465,0.31,0.31,0.6,143.38,0.31,0.31,0.6,
03/31/2003,578.013977,,,-177.860001,,400.153976,,-215.380997,,,,184.772995,-54.954999,,55.591999,,0.0,-0.637,129.817996,-45.898998,83.918999,0.0,,,83.918998,0.0,83.918999,-0.1,0.0,83.818999,83.818999,,142.901001,0.59,0.59,0.56,143.796997,0.58,0.58,0.56,
06/30/2003,586.729004,,,-183.960007,,402.768997,,-214.388,,,,188.380997,-53.393001,,55.957001,,0.0,-2.564,134.987996,-47.620998,87.366997,0.0,,,87.366998,0.0,87.366997,-0.1,0.0,87.266997,87.266997,,143.328995,0.61,0.61,0.61,144.475006,0.6,0.6,0.6,
09/30/2003,600.264,,,-190.193,,410.071,,-219.29,,,,190.781,-53.7,54.36,54.36,,,-0.66,137.081,-46.102,90.979,,,,90.979,,90.979,-0.299,,90.68,90.68,,143.897,0.63,0.63,0.63,145.171,0.63,0.63,0.63,
12/31/2003,602.603,,,-187.197,,415.406,,-228.945,,,,186.461,-56.389,60.842,60.842,,0.0,-4.453,130.072,-47.63,82.442,0.0,,,82.442,0.0,82.442,,0.0,82.442,82.442,6.825,144.204,0.57,0.57,0.62,149.433,0.56,0.56,0.61,
03/31/2004,593.703979,,,-181.548996,,412.154983,,-228.598007,,,,183.557007,-48.179999,,52.542999,,0.0,-4.363,135.377008,-52.098,83.278999,0.0,,,83.279008,0.0,83.278999,-0.1,,83.178999,83.178999,,142.585007,0.58,0.58,0.58,143.347,0.58,0.58,0.58,
06/30/2004,603.554993,,,-190.225998,,413.328995,,-223.417999,,,,189.910995,-54.774001,,53.089001,,0.0,1.685,135.136994,-51.853001,83.283997,0.0,,,83.283993,0.0,83.283997,-0.1,,83.183997,83.183997,,138.065994,0.6,0.6,0.6,138.889008,0.6,0.6,0.6,
09/30/2004,603.879,,,-191.0,,412.879,,-222.01,,,,190.869,-51.067,52.174,52.174,,,-1.107,139.802,-53.61,86.192,,,,86.192,,86.192,-0.299,,85.893,85.893,,134.885,0.64,0.64,0.64,135.737,0.63,0.63,0.63,
12/31/2004,606.234,,,-192.638,,413.596,,-223.98,,,,189.616,-52.56,,53.245,,0.0,-0.685,137.056,-52.567,84.489,0.0,,,84.489,0.0,84.489,-0.099,,84.39,84.39,,133.324,0.63,0.63,0.63,138.368,0.62,0.62,0.62,
03/31/2005,595.282,,,-191.993,,403.289,,-226.429,,,,176.86,-49.777,52.625,52.625,,0.0,-2.848,127.083,-47.467,79.616,0.0,,,79.616,0.0,79.616,-0.1,,79.516,79.516,0.4,132.183,0.6,0.6,0.6,137.169,0.59,0.59,0.59,
06/30/2005,606.413,,,-194.873,,411.54,,-225.658,,,,185.882,-47.703,49.647,49.647,,0.0,-1.944,138.179,-53.061,85.118,0.0,,,85.118,0.0,85.118,-0.099,,85.019,85.019,0.0,130.299,0.65,0.65,0.65,135.345,0.64,0.64,0.64,
09/30/2005,657.085,,,-222.724,,434.361,,-233.119,,,,201.242,-52.848,49.904,49.904,,0.0,2.944,148.394,-56.983,91.411,0.0,,,91.411,0.0,91.411,-0.099,,91.312,91.312,7.566,130.15,0.7,0.7,0.76,135.916,0.68,0.68,0.74,
12/31/2005,620.472,,,-212.339,,408.133,,-235.714,,,,172.419,-48.305,,49.625,,0.0,-1.32,124.114,-45.78,78.334,0.0,,,78.334,0.0,78.334,-0.098,0.0,78.236,78.236,,130.73,0.6,0.6,0.63,135.92,0.58,0.58,0.62,
03/31/2006,611.291,,,-222.555,,388.736,,-230.812,,,,157.924,-45.489,50.086,50.086,,0.0,-4.597,112.435,-43.175,69.26,0.0,,,69.26,0.0,69.26,-0.098,0.0,69.162,69.162,,122.394,0.57,0.57,0.57,127.959,0.55,0.55,0.55,
06/30/2006,609.131,,,-216.466,,392.665,,-227.416,,,,165.249,72.82,50.639,50.639,,0.0,-123.459,238.069,-85.701,152.368,0.0,,,152.368,0.0,152.368,-0.096,0.0,152.272,152.272,-78.806,115.441,1.32,1.32,0.64,121.636,1.26,1.26,0.61,
09/30/2006,619.837,,,-226.536,,393.301,,-224.359,,,,168.942,-45.039,47.857,47.857,,0.0,-2.818,123.903,-47.579,76.324,0.0,,,76.324,0.0,76.324,-0.093,0.0,76.231,76.231,1.604,115.221,0.66,0.66,0.67,120.448,0.64,0.64,0.65,
12/31/2006,607.695,,,-223.132,,384.563,,-210.884,,,,173.679,-56.681,47.375,47.375,,0.0,9.306,116.998,-44.765,72.233,0.0,,,72.233,0.0,72.233,-0.093,0.0,72.14,72.14,7.216,113.629,0.63,0.63,0.69,118.874,0.62,0.62,0.68,
03/31/2007,600.855,,,-213.531,,387.324,,-219.241,,,,168.083,-41.671,46.961,46.961,,0.0,-5.29,126.412,-48.542,77.87,0.0,,,77.87,0.0,77.87,-0.093,0.0,77.777,77.777,,111.031,0.7,0.7,0.7,116.308,0.68,0.68,0.68,
06/30/2007,689.991,,,-226.388,,463.603,,-231.767,,,,231.836,-49.587,57.667,57.667,,0.0,-8.08,182.249,-69.984,112.265,0.0,,,112.265,0.0,112.265,-0.093,0.0,112.172,112.172,-75.982,108.405,1.03,1.03,0.72,113.721,1.0,1.0,0.7,
09/30/2007,708.833,,,-246.43,,462.403,,-238.218,,,,224.185,-40.415,55.176,55.176,,0.0,-14.761,183.77,-70.568,113.202,0.0,,,113.202,0.0,113.202,-0.093,0.0,113.109,113.109,-5.065,108.996,1.04,1.04,0.99,112.229,1.01,1.01,0.96,
12/31/2007,656.562,,,-251.026,,405.536,,-236.562,,,,168.974,-42.463,53.102,53.102,,0.0,-10.639,126.511,-11.478,115.033,0.0,,,115.033,0.0,115.033,-0.089,0.0,114.944,114.944,-25.211,109.008,1.05,1.05,0.82,110.119,1.04,1.04,0.82,
03/31/2008,648.614,,,-237.812,,410.802,,-227.309,,,,183.493,-41.705,50.122,50.122,,,-8.417,141.788,-53.028,88.76,0.0,,,88.76,0.0,88.76,-0.087,0.0,88.673,88.673,-2.589,106.142,0.84,0.84,0.82,106.997,0.83,0.83,0.81,
06/30/2008,658.106,,,-239.626,,418.48,,-237.79,,,,180.69,-36.259,49.166,49.166,,0.0,-12.907,144.431,-52.264,92.167,0.0,,,92.167,0.0,92.167,-0.062,0.0,92.105,92.105,-1.005,103.644,0.89,0.89,0.88,104.273,0.88,0.88,0.87,
09/30/2008,650.073,,,-242.243,,407.83,,-227.103,,,,180.727,-45.37,49.483,49.483,,0.0,-4.113,135.357,-50.624,84.733,0.0,,,84.733,0.0,84.733,-0.003,0.0,84.73,84.73,-1.973,100.402,0.84,0.84,0.82,100.988,0.84,0.84,0.82,
12/31/2008,642.954,,,-235.792,,407.162,,-230.72,,,,176.442,-37.929,53.446,53.446,,0.0,-15.517,138.513,-38.441,100.072,0.0,,,100.072,0.0,100.072,-0.003,0.0,100.069,100.069,,98.883,1.01,1.01,0.88,99.228,1.01,1.01,0.88,
03/31/2009,636.385,636.385,,-234.631,234.631,401.754,0.0,-237.417,109.845,127.572,0.0,164.337,-53.85,,52.032,,,1.818,110.487,-43.107,67.38,0.0,0.0,0.0,67.38,-0.226,67.154,-0.003,0.0,67.151,75.151,8.0,99.126,0.67,0.67,0.758136,99.144,0.67,0.67,0.750691,
06/30/2009,634.469,634.469,,-235.732,235.732,398.737,0.0,-249.294,120.742,128.552,0.0,149.443,-37.302,,44.937,,,-7.635,112.141,-42.813,69.328,0.0,0.0,0.0,69.328,-0.298,69.03,-0.003,-1.038,67.989,84.6277,16.6387,99.414,0.68,0.68,0.851265,99.45,0.68,0.68,0.847307,
09/30/2009,1874.325,1874.325,,-684.865,684.865,1189.46,0.0,-810.477,448.275,362.202,0.0,378.983,-131.06,,140.422,,,-9.362,247.923,-99.876,148.047,-133.213,0.0,-133.213,281.26,-0.412,280.848,-0.009,0.0,280.839,261.236,113.61,298.133,0.94,0.49,0.87624,298.403,0.94,0.49,0.870727,
12/31/2009,1829.06,1633.572,195.488,-596.859,596.859,1232.201,0.0,-691.863,335.479,356.384,0.0,540.338,-196.377,,133.023,,,63.354,343.961,-116.084,227.877,-2.744,0.0,-2.744,230.621,-0.441,230.18,-0.003,0.0,230.177,275.308,47.875,298.58,0.77,0.76,0.922058,299.233,0.77,0.76,0.919992,
03/31/2010,1800.426,1800.426,,-619.105,619.105,1181.321,0.0,-636.091,282.929,353.162,0.0,545.23,-131.725,,142.225,,,-10.5,413.505,-160.548,252.957,0.0,0.0,0.0,252.957,-0.356,252.601,-0.003,0.0,252.598,279.263,26.665,299.413,0.84,0.84,0.932702,299.997,0.84,0.84,0.928884,
06/30/2010,1772.0,1772.0,,-627.0,627.0,1145.0,0.0,-622.0,264.0,358.0,0.0,523.0,-136.0,,140.0,,,-4.0,387.0,-149.0,238.0,0.0,0.0,0.0,238.0,,238.0,-0.003,0.0,237.997,264.897,26.9,300.058,0.79,0.79,0.882819,300.605,0.79,0.79,0.879486,
09/30/2010,1748.0,1748.0,,-641.0,641.0,1107.0,0.0,-601.0,243.0,358.0,0.0,506.0,-134.0,,138.0,,,-4.0,372.0,-140.0,232.0,0.0,0.0,0.0,232.0,,232.0,,0.0,232.0,250.85,18.85,300.702,0.76,0.76,0.834215,301.386,0.76,0.76,0.822544,
12/31/2010,1721.977,1721.977,,-595.975,595.975,1126.002,0.0,-639.631,275.058,364.573,0.0,486.371,-127.51,,132.41,,,-4.9,358.861,-133.399,225.462,0.0,0.0,0.0,225.462,-0.296,225.166,-0.003,0.0,225.163,243.85575,18.69275,302.301,0.74,0.74,0.806665,303.201,0.74,0.74,0.801651,
03/31/2011,1696.0,1696.0,,-626.0,626.0,1070.0,0.0,-606.0,237.0,369.0,0.0,464.0,-125.0,,128.0,,,-3.0,339.0,-128.0,211.0,0.0,0.0,0.0,211.0,,211.0,-0.003,-2.0,208.997,231.747,22.75,303.832,0.69,0.69,0.762747,304.479,0.69,0.69,0.762747,
06/30/2011,4406.0,4406.0,,-1781.0,1781.0,2625.0,0.0,-2145.0,968.0,1177.0,0.0,480.0,-294.0,,280.0,,,14.0,186.0,-71.0,115.0,0.0,0.0,0.0,115.0,0.0,115.0,0.0,0.0,115.0,184.7,69.7,598.884,0.19,0.19,0.308407,600.259,0.19,0.19,0.306117,
09/30/2011,4596.0,4596.0,,-1950.0,1950.0,2646.0,0.0,-2098.0,870.0,1228.0,0.0,548.0,-317.0,,324.0,,,-7.0,231.0,-93.0,138.0,0.0,0.0,0.0,138.0,0.0,138.0,0.0,0.0,138.0,251.1,113.1,612.277,0.22,0.22,0.410108,613.686,0.22,0.22,0.404296,
12/31/2011,4653.0,4399.0,254.0,-1968.0,1968.0,2685.0,0.0,-2152.0,900.0,1252.0,0.0,533.0,-341.0,,340.0,,,1.0,192.0,-83.0,109.0,0.0,0.0,0.0,109.0,0.0,109.0,0.0,0.0,109.0,152.05405,43.05405,616.575,0.18,0.18,0.246611,618.51,0.18,0.18,0.246611,
03/31/2012,4610.0,4610.0,,-1877.0,1877.0,2733.0,0.0,-2079.0,871.0,1208.0,0.0,654.0,-323.0,,343.0,,,-20.0,331.0,-131.0,200.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,200.0,218.85,18.85,618.208,0.32,0.32,0.354007,620.35,0.32,0.32,0.350386,
