Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,195.199997,,-110.300003,,84.899994,,-66.199997,,,,18.700001,-4.2,,4.2,,0.0,0.0,14.500001,-5.3,9.2,0.0,,,9.200001,0.0,9.2,0.0,,9.2,9.2,,109.639999,0.085,0.085,,109.639999,0.085,0.085,0.085,
06/30/1990,194.100006,,-104.699997,,89.400009,,-68.5,,,,20.9,-5.0,,5.0,,0.0,0.0,15.9,-5.8,10.1,0.0,,,10.099999,0.0,10.1,0.0,,10.1,10.1,,108.461998,0.095,0.095,,108.461998,0.095,0.095,0.095,
09/30/1990,199.600006,,-114.0,,85.600006,,-75.699997,,,,9.9,4.2,,0.0,,0.0,-4.2,14.099999,-3.6,10.5,0.0,,,10.5,0.0,10.5,0.0,,10.5,10.5,,107.375999,0.1,0.1,,107.375999,0.1,0.1,0.1,
12/31/1990,196.399994,,-104.800003,,91.599991,,-74.300003,,,,17.299999,-3.3,,5.7,,0.0,-2.4,13.999999,-3.5,10.5,0.0,,,10.499999,0.0,10.5,0.0,,10.5,10.5,,106.028,0.1,0.1,0.1,106.028,0.1,0.1,0.1,
03/31/1991,211.5,,-113.199997,,98.300003,,-75.900002,,,,22.4,-4.1,,4.1,,0.0,0.0,18.3,-4.7,13.6,0.0,,,13.6,0.0,13.6,0.0,,13.6,13.6,,106.0,0.13,0.13,,106.0,0.13,0.13,0.13,
06/30/1991,218.699997,,-116.699997,,102.0,,-79.0,,,,23.0,-3.6,,3.6,,0.0,0.0,19.4,-5.0,14.4,0.0,,,14.4,0.0,14.4,0.0,,14.4,14.4,,106.078003,0.135,0.135,,106.078003,0.135,0.135,0.135,
09/30/1991,220.199997,,-117.5,,102.699997,,-79.599998,,,,23.1,-4.2,,4.2,,0.0,0.0,18.900001,-4.8,14.1,0.0,,,14.1,0.0,14.1,0.0,,14.1,14.1,,106.115997,0.13,0.13,,106.115997,0.13,0.13,0.13,
12/31/1991,225.600006,,-120.099998,,105.500008,,-81.0,,,,24.5,-4.2,,2.2,,0.0,2.0,20.3,-5.2,15.1,0.0,,,15.1,0.0,15.1,0.0,,15.1,15.1,,106.055,0.145,0.145,0.145,106.055,0.145,0.145,0.145,
03/31/1992,237.5,,-124.5,,113.0,,-85.400002,,,,27.6,-3.6,,3.6,,0.0,0.0,24.0,-7.2,16.799999,0.0,,,16.800001,0.0,16.799999,0.0,,16.799999,16.799999,,106.106003,0.16,0.16,,106.106003,0.16,0.16,0.16,
06/30/1992,245.0,,-126.199997,,118.800003,,-88.5,,,,30.299999,-4.6,,4.6,,0.0,0.0,25.699999,-7.7,18.0,0.0,,,18.0,0.0,18.0,0.0,,18.0,18.0,,106.024002,0.17,0.17,,106.024002,0.17,0.17,0.17,
09/30/1992,252.199997,,-129.699997,,122.5,,-90.699997,,,,31.799999,-4.6,,4.6,,0.0,0.0,27.199999,-8.1,19.1,0.0,,,19.099999,0.0,19.1,0.0,,19.1,19.1,,105.928001,0.18,0.18,,105.928001,0.18,0.18,0.18,
12/31/1992,255.5,,-130.5,,125.0,,-92.300003,,,,32.700001,-5.4,,2.6,,0.0,2.8,27.300001,-9.0,21.1,0.0,,,18.300001,0.0,21.1,0.0,,21.1,21.1,,105.662002,0.2,0.2,0.2,105.662002,0.2,0.2,0.2,
03/31/1993,236.399994,,-116.5,,119.899994,,-90.0,,,,29.9,9.6,,,,0.0,-9.6,39.5,-12.6,26.9,6.1,,,20.8,0.0,20.799999,0.0,,20.799999,20.799999,,105.652,0.195,0.255,,105.652,0.195,0.255,0.255,
06/30/1993,243.899994,,-119.0,,124.899994,,-92.199997,,,,32.700001,-3.7,,,,0.0,3.7,29.000001,-8.7,20.299999,0.0,,,20.300001,0.0,20.299999,0.0,,20.299999,20.299999,,104.655998,0.195,0.195,,104.655998,0.195,0.195,0.195,
09/30/1993,243.5,,-119.099998,,124.400002,,-90.599998,,,,33.799999,-65.900002,,,,0.0,65.900002,-32.100002,6.9,-25.200001,0.0,,,-25.200002,0.0,-25.200001,0.0,,-25.200001,-25.200001,,103.900002,-0.24,-0.24,,103.900002,-0.24,-0.24,-0.24,
12/31/1993,247.0,,-122.099998,,124.900002,,-92.800003,,,,32.099998,41.799999,,,,0.0,-41.799999,73.899997,-22.4,40.099998,0.0,,,51.499997,0.0,40.099998,0.0,,40.099998,40.099998,,103.379998,0.385,0.385,0.385,103.379998,0.385,0.385,0.385,
03/31/1994,247.399994,,-121.300003,,126.099991,,-89.5,,,,36.599998,-3.6,,2.6,,0.0,1.0,32.999999,-10.2,22.799999,0.0,,,22.799999,0.0,22.799999,0.0,,22.799999,22.799999,,104.054001,0.22,0.22,,104.054001,0.22,0.22,0.22,
06/30/1994,256.299988,,-124.5,,131.799988,,-93.599998,,,,38.200001,-4.4,,3.2,,0.0,1.2,33.800001,-10.5,23.299999,0.0,,,23.300001,0.0,23.299999,0.0,,23.299999,23.299999,,103.907997,0.225,0.225,,103.907997,0.225,0.225,0.225,
09/30/1994,259.200012,,-125.300003,,133.900009,,-96.199997,,,,37.700001,-4.7,,4.1,,0.0,0.6,33.000001,-9.9,23.1,0.0,,,23.100001,0.0,23.1,0.0,,23.1,23.1,,103.998002,0.21,0.21,0.21,103.998002,0.21,0.21,0.21,
12/31/1994,301.700012,,-142.399994,,159.300018,,-118.800003,,,,40.5,-36.199999,,6.4,,0.0,29.799999,4.300001,2.1,6.4,0.0,,,6.400001,0.0,6.4,0.0,,6.4,6.4,,104.112,0.015,0.015,0.015,104.112,0.015,0.015,0.015,
03/31/1995,278.100006,,-134.199997,,143.900009,,-104.199997,,,,39.700001,-4.3,,6.0,,0.0,-1.7,35.400001,-10.5,24.9,0.0,,,24.900001,0.0,24.9,0.0,,24.9,24.9,,112.916,0.22,0.22,,112.916,0.22,0.22,0.22,
06/30/1995,291.100006,,-140.600006,,150.5,,-109.599998,,,,40.900002,-5.0,,6.5,,0.0,-1.5,35.900002,-10.9,25.0,0.0,,,25.000002,0.0,25.0,0.0,,25.0,25.0,,113.050003,0.22,0.22,,113.050003,0.22,0.22,0.22,
09/30/1995,277.600006,,-134.199997,,143.400009,,-118.599998,,,,24.799999,-3.5,,6.2,,0.0,-2.7,21.299999,-7.2,14.1,0.0,,,14.099999,0.0,14.1,0.0,,14.1,14.1,,110.566002,0.125,0.125,0.125,110.566002,0.125,0.125,0.125,
12/31/1995,323.0,,-151.899994,,171.100006,,-133.5,,,,37.599998,-4.4,,6.3,,0.0,-1.9,33.199998,-8.8,24.4,0.0,,,24.399998,0.0,24.4,0.0,,24.4,24.4,,112.014,0.175,0.175,0.175,112.014,0.175,0.175,0.175,
03/31/1996,289.200012,,-140.600006,,148.600006,,-105.699997,,,,42.900002,-32.299999,,6.0,,,26.299999,10.600002,16.5,27.1,0.0,,,27.100002,0.0,27.1,0.0,,27.1,27.1,,113.806,0.24,0.24,0.245,115.32,0.235,0.235,0.24,
06/30/1996,295.200012,,-143.300003,,151.900009,,-109.800003,,,,42.099998,-3.1,,6.1,,,-3.0,38.999999,-11.5,27.5,0.0,,,27.499999,0.0,27.5,0.0,,27.5,27.5,,114.017998,0.24,0.24,0.23,117.022003,0.235,0.235,0.225,
09/30/1996,295.799988,,-146.600006,,149.199982,,-108.900002,,,,40.299999,-25.1,,6.6,,,18.5,15.199999,-3.8,11.4,0.0,,,11.399999,0.0,11.4,0.0,,11.4,11.4,,114.0,0.1,0.1,0.21,120.0,0.095,0.095,0.205,
12/31/1996,314.200012,,-150.800003,,163.400009,,-118.699997,,,,44.700001,-6.8,,7.7,,,-0.9,37.900001,-11.4,26.5,0.0,,,26.500001,0.0,26.5,0.0,,26.5,26.5,,115.218002,0.23,0.23,0.23,115.218002,0.23,0.23,0.23,
03/31/1997,300.700012,,-143.199997,,157.500015,,-115.199997,,,,42.299999,-4.4,,8.2,,,-3.8,37.899999,-11.8,26.1,0.0,,,26.099999,0.0,26.1,0.0,,26.1,26.1,,114.057998,0.23,0.23,0.23,114.952004,0.225,0.225,0.225,
06/30/1997,304.0,,-143.699997,,160.300003,,-118.099998,,,,42.200001,-4.5,,8.5,,,-4.0,37.700001,-11.5,26.200001,0.0,,,26.200001,0.0,26.200001,0.0,,26.200001,26.200001,,114.042,0.23,0.23,0.23,115.288002,0.225,0.225,0.225,
09/30/1997,297.5,,-139.300003,,158.199997,,-119.300003,,,,38.900002,-43.900001,,8.2,,,35.700001,-4.999999,1.2,-3.8,0.0,,,-3.799999,0.0,-3.8,0.0,,-3.8,-3.8,,114.108002,-0.035,-0.035,0.23,115.484002,-0.035,-0.035,0.23,
12/31/1997,311.299988,,-146.600006,,164.699982,,-123.699997,,,,41.0,-6.7,,8.0,,,-1.3,34.3,-10.5,23.799999,0.0,,,23.8,0.0,23.799999,0.0,,23.799999,23.799999,,113.54,0.21,0.21,0.225,113.980004,0.21,0.21,0.225,
03/31/1998,296.299988,,-140.899994,,155.399994,,-114.5,,,,40.900002,-4.6,,8.2,,0.0,-3.6,36.300002,-11.4,24.9,0.0,,,24.900002,0.0,24.9,0.0,,24.9,24.9,,113.638,0.22,0.22,0.22,114.237999,0.22,0.22,0.22,
06/30/1998,300.600006,,-144.600006,,156.0,,-118.199997,,,,37.799999,24.4,,7.1,,0.0,-31.5,62.199999,-22.0,40.200001,0.0,,,40.199999,0.0,40.200001,0.0,,40.200001,40.200001,,113.185998,0.355,0.355,0.19,113.888,0.355,0.355,0.19,
09/30/1998,298.5,,-144.899994,,153.600006,,-113.0,,,,40.599998,-6.5,,7.6,,0.0,-1.1,34.099999,-10.6,23.5,0.0,,,23.499998,0.0,23.5,0.0,,23.5,23.5,,111.872002,0.21,0.21,0.21,112.716003,0.21,0.21,0.21,
12/31/1998,269.299988,,-123.699997,,145.599991,,-106.199997,,,,39.400002,292.399994,,3.5,,0.0,-295.899994,331.799995,-168.100006,163.699997,0.0,,,163.699989,0.0,163.699997,0.0,,163.699997,163.699997,,106.875999,1.53,1.53,0.255,108.033997,1.515,1.515,0.24,
03/31/1999,248.5,,-109.4,,139.1,,-94.5,,,,44.6,-4.7,,4.2,,0.0,0.5,39.9,-13.3,26.6,0.0,,,26.6,0.0,26.6,0.0,,26.6,26.6,,102.664,0.26,0.26,0.26,104.08,0.255,0.255,0.255,
06/30/1999,257.799988,,-114.5,,143.299988,,-97.199997,,,,46.099998,-4.7,,4.8,,0.0,-0.1,41.399998,-13.2,28.200001,0.0,,,28.199998,0.0,28.200001,0.0,,28.200001,28.200001,,102.255997,0.275,0.275,0.275,103.334,0.275,0.275,0.275,
09/30/1999,259.5,,-116.199997,,143.300003,,-94.699997,,,,48.599998,-4.7,,5.1,,0.0,-0.4,43.899999,-13.8,30.1,0.0,,,30.099998,0.0,30.1,0.0,,30.1,30.1,,102.304001,0.295,0.295,0.295,103.342003,0.29,0.29,0.29,
12/31/1999,270.7,,-122.2,,148.5,,-97.9,,,,50.6,-2.5,,5.2,,0.0,-2.7,48.1,-14.9,33.2,0.0,,,33.2,0.0,33.2,0.0,,33.2,33.2,,102.152,0.325,0.325,0.265,103.626,0.32,0.32,0.26,
03/31/2000,268.5,,-120.300003,,148.199997,,-99.099998,,,,49.099998,-3.6,,5.3,,0.0,-1.7,45.499998,-14.0,31.5,0.0,,,31.499998,0.0,31.5,0.0,0.0,31.5,31.5,,101.218002,0.31,0.31,0.305,102.122002,0.31,0.31,0.305,
