Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Market Cap,EV/EBITDA,EV/EBIT,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
02/27/1997,,,,,,,,,,,,,,,,,,
05/30/1997,,,,,,,,,,,,,,,,,,
08/30/1997,,,,,,,,,,,,,,,,,,
11/30/1997,,,,,,,,,,,,,,,,,,
02/28/1998,,,,,,,,,,,,,,,,,,
05/31/1998,,,,,,,,,,,,,,,,,,
08/31/1998,,,,,,,,,,,,,,,,,,
11/27/1998,,,,,,,,,,,,,,,,,,
02/26/1999,,-3345.0,0.0,0.0,188468.0,,195459.0,96.423291,,,,,,,,,,
05/28/1999,32250.74672,-3542.0,0.0,0.0,197883.0,226591.74672,205739.0,96.18157,0.873302,7.025938,14.326742,80.351683,28.843145,32603.74975,226944.74975,477.324666,,
08/27/1999,29217.438732,-1900.0,0.0,0.0,184406.0,211723.438732,193003.0,95.545665,0.870976,7.246475,13.571145,67.277864,24.627596,29789.662812,212295.662812,446.111106,,
11/26/1999,34703.183453,-3055.0,0.0,0.0,176672.0,208320.183453,186817.0,94.569552,0.848079,6.002913,12.546385,49.02805,20.534271,37806.662938,211423.662937,429.910855,,
02/25/2000,40066.64483,-2832.0,0.0,0.0,202434.0,239668.64483,213530.0,94.80354,0.844641,5.98175,13.688311,52.79045,21.599553,45105.78975,244707.78975,494.55678,,
05/26/2000,31737.600049,-3982.0,0.0,0.0,199182.0,226937.600049,211087.0,94.360145,0.877695,7.150434,11.823977,45.134765,19.062377,35622.665875,230822.665875,468.883214,,
08/25/2000,57331.516359,-3036.0,0.0,0.0,197273.0,251568.516359,209966.0,93.954736,0.784172,4.387962,12.080701,47.296205,19.819469,60749.340625,254986.340625,523.812979,,
11/24/2000,39249.415515,-3870.0,0.0,0.0,143655.0,179034.415515,160185.0,89.680682,0.802388,4.561454,8.062434,33.716462,10.830878,42498.664,182283.664,348.519399,,
02/23/2001,49364.559634,-4784.0,0.0,0.0,160871.0,205451.559634,178309.0,90.220348,0.783012,4.161924,8.787868,40.363764,11.78183,52687.544,208774.544,399.711206,,
05/25/2001,50838.975079,-3606.0,0.0,0.0,156990.0,204222.975079,175006.0,89.705496,0.768719,4.017055,8.764558,42.742356,11.335645,53466.568,206850.568,397.940326,,
08/31/2001,40222.320692,-4631.0,0.0,0.0,155268.0,190859.320692,173226.0,89.633196,0.813521,4.74511,8.606183,45.74768,10.628094,43229.97,193866.97,379.065185,,
11/30/2001,44551.726089,-135724.0,,0.0,156915.0,65742.726089,175146.0,89.59097,2.386804,1.475649,3.304319,17.787534,3.606095,47481.5,68672.5,138.048576,,
02/22/2002,39318.677515,-6977.0,0.0,0.0,166300.0,198641.677515,184795.0,89.991612,0.837186,5.052095,11.837297,60.635433,10.740291,42217.6,201540.6,398.558743,,
05/31/2002,38128.401082,-6302.0,0.0,0.0,183163.0,214989.401082,202021.0,90.665327,0.851963,5.638563,14.40272,66.539586,11.400435,40063.95,216924.95,434.673274,,
08/30/2002,38042.369981,-3689.0,0.0,0.0,191710.0,226063.369981,210554.0,91.050277,0.848037,5.94241,16.815187,69.387161,11.99657,40226.92,228247.92,458.081803,,
11/29/2002,38745.44034,-164173.0,0.0,0.0,197951.0,72523.44034,216954.0,91.241,2.729476,1.871793,5.637267,22.294325,3.816421,40625.937,74403.937,153.34573,,
02/28/2003,33775.662473,-4588.0,0.0,0.0,204875.0,234062.662473,224389.0,91.303495,0.8753,6.929921,18.186687,68.200076,11.994602,35558.4,235845.4,480.325595,,
05/30/2003,39462.298819,-7208.0,0.0,0.0,223674.0,255928.298819,243716.0,91.776494,0.873971,6.485387,20.273154,71.708686,12.769599,41581.3,258047.3,528.559064,,
08/29/2003,43367.261221,-6641.0,0.0,0.0,220951.0,257677.261221,241389.0,91.533168,0.857472,5.941746,20.635642,68.62244,12.607753,45280.333,259590.333,525.979304,,
11/28/2003,48654.598409,-7087.0,0.0,1281.0,226624.0,269472.598409,249537.0,90.817795,0.840991,5.538482,20.847331,60.623757,12.457128,49327.472,270145.472,543.182017,,
02/27/2004,51728.08204,-6950.0,0.0,1476.0,251359.0,297613.08204,275070.0,91.380012,0.844583,5.753414,21.595899,55.566296,13.384892,54745.377,300630.377,609.113962,,
05/28/2004,45696.605588,-8041.0,0.0,1695.0,255279.0,294629.605588,280126.0,91.130063,0.86644,6.447516,20.336113,48.634798,12.725881,48222.785,297155.785,605.486242,,
08/27/2004,44253.767474,-7750.0,0.0,1671.0,269041.0,307215.767474,294226.0,91.440253,0.87574,6.942138,20.463316,48.220965,13.065228,45692.4,308654.4,628.124652,,
11/26/2004,51790.9596,-4365.0,0.0,1809.0,278718.0,327952.9596,305606.0,91.201743,0.849872,6.332243,20.259017,49.12417,13.076796,53070.008,329232.008,681.872071,,
02/25/2005,54015.045552,-5531.0,0.0,1972.0,356054.0,406510.045552,384101.0,92.698014,0.87588,7.525867,22.570099,58.982885,15.590031,56712.51,409207.51,849.744559,,
05/27/2005,45811.350073,-8042.0,750.0,2594.0,360085.0,401198.350073,389074.0,92.549232,0.897524,8.757619,20.493352,62.726446,15.644311,48342.1,403729.1,836.352616,,
08/26/2005,51231.29887,-6895.0,750.0,3078.0,402312.0,450476.29887,431997.0,93.128425,0.893081,8.79299,19.140697,59.999507,17.421832,54238.45,453483.45,965.030632,,
11/25/2005,61748.84667,-10261.0,1750.0,3164.0,428839.0,485240.84667,460005.0,93.224856,0.883765,7.858298,17.787421,58.653553,18.483957,65075.024,488567.024,1053.954923,,
02/24/2006,64814.33798,,,,,,,,,,,,,69672.528,,,,
05/26/2006,68799.073079,,,,,,,,,,,,,73151.202,,,,
08/25/2006,67201.346458,,,,,,,,,,,,,71643.418,,,,
11/24/2006,90476.837842,-307761.0,3100.0,4759.0,552968.0,343542.837842,593513.0,93.168642,1.609604,3.797025,,23.594975,10.510397,94893.12,347959.12,832.495936,,
02/23/2007,94891.947357,-330043.0,3100.0,10526.0,626571.0,405045.947357,673997.0,92.96347,1.546913,4.268497,,25.749901,11.983608,102166.35,412320.35,984.753803,,
05/25/2007,98082.999925,-321057.0,3100.0,8717.0,633471.0,422313.999925,680647.0,93.068948,1.5,4.30568,,27.147981,11.943607,104668.473,428899.473,1035.890889,,
08/31/2007,74892.255,-360349.0,3100.0,8907.0,682344.0,408894.255,730369.0,93.424557,1.668754,5.459767,,23.547035,11.352498,80506.974,414508.974,1028.533117,,
11/30/2007,99494.958271,-375012.0,3100.0,7265.0,828246.0,563093.958271,878311.0,94.299855,1.470884,5.659523,9.307184,32.449372,14.183727,102373.288,565972.288,1282.674165,,
02/29/2008,72533.79033,-414562.0,3100.0,7687.0,633738.0,302496.79033,684054.0,92.64444,2.095024,4.170426,5.162061,20.666584,7.652528,76927.205,306890.205,707.429351,,
05/30/2008,75485.839942,-443102.0,3100.0,3687.0,552230.0,191400.839942,600735.0,91.925724,2.885202,2.535586,3.407892,13.55626,4.587968,78925.834,194840.834,447.302734,,
08/29/2008,70179.730452,-450251.0,3100.0,3621.0,528121.0,154770.730452,577341.0,91.474709,3.41228,2.205348,3.147346,14.188736,3.64175,73507.751,158098.751,361.613856,,
11/28/2008,38341.534592,-318556.0,16471.0,1643.0,406366.0,144265.534592,472378.0,86.025598,2.816792,3.762644,4.084759,61.757506,3.011932,36327.501,142251.501,297.209589,,
03/27/2009,51457.226533,-406817.0,16507.0,1074.0,496787.0,159008.226533,561414.0,88.488531,3.124285,3.090105,5.624429,56.345934,3.379846,52872.736,160423.736,343.970303,,
06/26/2009,77023.331948,-379060.0,6957.0,938.0,500157.0,206015.331948,563908.0,88.694787,2.427766,2.674713,8.623136,41.047087,3.688329,80853.74,209845.74,403.369013,,
09/25/2009,94834.551104,-387421.0,6957.0,957.0,492642.0,207969.551104,558953.0,88.13657,2.368818,2.192972,9.702788,23.491421,3.561305,103553.55,216688.55,405.354515,,
12/31/2009,91630.125084,-372509.0,6957.0,960.0,468554.0,195592.125084,540228.0,86.732639,2.395567,2.134583,6.918227,9.863943,3.067775,98602.56,202564.56,379.706564,,
03/31/2010,87736.364942,-396273.0,6957.0,984.0,504426.0,203830.364942,578354.0,87.217517,2.474734,2.323214,6.873158,9.116256,3.088947,100671.7,216765.7,396.410031,,
06/30/2010,70938.309452,-391960.0,6957.0,969.0,498840.0,185744.309452,573628.0,86.962282,2.685627,2.618392,7.077861,9.891592,2.778025,76189.108,190995.108,360.327919,,
09/30/2010,73955.28444,-398306.0,6957.0,846.0,513041.0,196493.28444,589544.0,87.02336,2.610985,2.65692,7.941048,11.699511,2.860164,84246.766,206784.766,384.137513,,
12/31/2010,91966.704,-394449.0,6957.0,872.0,523396.0,228742.704,601624.0,86.997194,2.288143,2.487234,10.58896,17.742996,3.249232,98794.0,235570.0,418.253253,,
