Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
05/20/1989,724.479004,-506.063995,218.415009,-173.781998,44.632999,-5.605,,4.101,43.128999,-16.604,26.525,,,26.525,,26.525,,,26.524999,,0.44,0.44,60.076,,,,,
08/12/1989,732.825989,-516.523987,216.302002,-178.598999,37.702999,-5.587,,3.962,36.077999,-13.891,22.187,,,22.187,,22.187,,,22.186999,,0.37,0.37,60.455002,,,,,
11/04/1989,734.997009,-516.656006,218.341003,-182.447998,35.893002,-5.528,,3.627,33.992002,-13.087,20.905001,,,20.905001,,20.905001,,,20.905002,,0.35,0.35,60.179001,,,,,
02/24/1990,1056.640015,-735.56897,321.071045,-252.488998,68.582001,-7.339,,4.746,65.989,-27.207001,38.782001,,,38.782001,,38.782001,,,38.782,,0.64,0.64,60.597,,,,,
05/19/1990,769.263977,-528.549988,240.713989,-192.209,48.505001,-5.574,,3.357,46.288001,-17.820999,28.466999,,,28.466999,,28.466999,,,28.467002,,0.48,0.48,59.612999,,,,,
08/11/1990,763.999023,-527.593018,236.406006,-192.453995,43.952,-5.458,,3.454,41.947999,-16.15,25.798,,,25.798,,25.798,,,25.798,,0.43,0.43,59.994999,,,,,
11/03/1990,757.588989,-519.97998,237.609009,-194.552994,43.056,-5.672,,3.105,40.489,-15.588,24.900999,,,24.900999,,24.900999,,,24.901,,0.42,0.42,59.287998,,,,,
02/23/1991,1058.69397,-726.309021,332.384949,-264.536011,67.848999,-7.973,0.0,3.463,63.338999,-23.614,39.724998,0.0,0.0,39.724998,0.0,39.724998,0.0,0.0,39.724999,0.68,0.68,0.68,59.257,0.68,0.68,0.68,59.257,
05/18/1991,783.875977,-537.965027,245.91095,-195.067993,50.842999,-5.572,,2.29,47.560998,-18.311001,29.25,,,29.25,,29.25,,,29.249998,,0.5,0.5,59.077999,,,,,
08/10/1991,780.392029,-546.551025,233.841003,-199.192993,34.647999,-5.539,,1.898,31.006999,-11.937,19.07,,,19.07,,19.07,,,19.069999,,0.31,0.31,61.515999,,,,,
11/02/1991,773.843018,-547.213989,226.629028,-199.578995,27.049999,-5.722,,1.764,23.091999,-8.891,14.201,,,14.201,,14.201,,,14.200999,,0.24,0.24,59.171001,,,,,
02/29/1992,1151.651001,-823.328003,328.322998,-281.511993,46.811001,-7.774,0.0,1.379,40.416001,-15.757,24.659,0.0,0.0,24.659,0.0,24.659,0.0,0.0,24.659001,0.42,0.42,0.42,59.446999,0.42,0.42,0.42,59.446999,
05/23/1992,803.02002,-569.158997,233.861023,-198.199997,35.660999,-6.002,,1.401,31.059999,-11.958,19.101999,,,19.101999,,19.101999,,,19.101999,,0.32,0.32,59.625999,,,,,
08/15/1992,778.585999,-552.783997,225.802002,-201.742996,24.059,-5.918,,1.304,19.445,-7.487,11.958,,,11.958,,11.958,,,11.958,,0.2,0.2,59.790001,,,,,
11/07/1992,778.546997,-549.741028,228.805969,-201.442001,27.364,-6.198,,1.204,22.37,-8.612,13.758,,,13.758,,13.758,,,13.758,,0.23,0.23,59.817001,,,,,
02/27/1993,1112.427979,-779.072998,333.354981,-267.647003,65.708,-8.174,0.0,1.851,59.385,-22.697001,36.688,0.0,0.0,36.688,0.0,36.688,,,36.687999,0.62,0.62,0.62,59.647999,0.62,0.62,0.62,59.647999,
05/22/1993,813.466003,-568.892029,244.573975,-203.084,41.490002,-6.092,0.0,1.41,36.808002,-14.134,22.674,3.934,0.0,26.608,0.0,26.608,,,22.674002,,0.38,0.45,59.693001,,,,,
08/14/1993,795.841003,-558.56897,237.272034,-206.5,30.771999,-6.251,0.0,1.731,26.251999,-11.648,14.604,0.0,0.0,14.604,0.0,14.604,,,14.604,,0.24,0.24,59.697674,,,,,
11/06/1993,799.05603,-560.414001,238.642029,-205.276001,33.366001,-6.081,0.0,1.925,29.210001,-11.488,17.722,0.0,0.0,17.722,0.0,17.722,,,17.722001,,0.3,0.3,59.698002,,,,,
02/26/1994,1159.10498,-815.197021,343.907959,-278.859985,65.047997,-7.921,0.0,2.358,59.484997,-23.188,36.297001,0.0,0.0,36.297001,0.0,36.297001,,,36.296997,0.61,0.61,0.61,59.659,0.61,0.61,0.61,59.659,
05/21/1994,829.697021,-583.849976,245.847046,-210.503998,35.342999,-5.698,0.0,4.002,33.646998,-13.233,20.414,0.0,0.0,20.414,0.0,20.414,,,20.413999,,0.34,0.34,59.533001,,,,,
08/13/1994,826.400024,-583.898987,242.501038,-215.018005,27.483,-5.601,0.0,2.3,24.182,-9.511,14.671,0.0,0.0,14.671,0.0,14.671,,,14.671,,0.25,0.25,59.398998,,,,,
11/04/1994,834.780029,-584.572998,250.207031,-216.201004,34.006001,-5.947,0.0,2.535,30.594001,-12.033,18.561001,0.0,0.0,18.561001,0.0,18.561001,,,18.561001,,0.31,0.31,59.317001,,,,,
02/25/1995,1204.75,-842.325012,362.424988,-292.062988,70.362,-7.414,0.0,3.886,66.834,-26.319,40.514999,0.0,0.0,40.514999,0.0,40.514999,,,40.515,0.68,0.68,0.68,59.254002,0.68,0.68,0.68,59.254002,
05/20/1995,869.234985,-611.609009,257.625977,-219.419998,38.206001,-5.066,0.0,3.296,36.436001,-14.33,22.106001,0.0,0.0,22.106001,0.0,22.106001,,,22.106001,,0.37,0.37,59.259998,0.37,0.37,0.37,59.259998,
08/12/1995,856.515015,-602.458008,254.057007,-222.856995,31.200001,-4.792,0.0,2.877,29.285001,-11.52,17.764999,0.0,0.0,17.764999,0.0,17.764999,,,17.765001,,0.3,0.3,59.296001,0.3,0.3,0.3,59.296001,
11/04/1995,870.666016,-611.830017,258.835999,-228.567993,30.268,-4.941,0.0,3.378,28.705,-11.285,17.42,0.0,0.0,17.42,0.0,17.42,,,17.42,,0.3,0.3,59.365002,0.3,0.3,0.3,59.365002,
02/24/1996,1264.162964,-881.784973,382.377991,-306.98999,75.388,-6.44,0.0,4.453,73.401,-28.539,44.862,0.0,0.0,44.862,0.0,44.862,,,44.862,0.75,0.75,0.75,59.360001,0.75,0.75,0.75,59.360001,
05/18/1996,895.627014,-624.482971,271.144043,-227.322006,43.821999,-4.561,0.0,3.236,42.496999,-16.714001,25.783001,0.0,0.0,25.783001,0.0,25.783001,,,25.782998,0.43,0.43,0.43,59.59,0.43,0.43,0.43,59.59,
08/10/1996,874.424011,-604.617004,269.807007,-230.578995,39.228001,-4.501,0.0,3.467,38.194001,-15.022,23.172001,0.0,0.0,23.172001,0.0,23.172001,,,23.172,0.39,0.39,0.39,59.174,0.39,0.39,0.39,59.174,
11/02/1996,896.97699,-628.234009,268.742981,-236.408005,32.334999,-4.309,0.0,3.061,31.086999,-12.227,18.860001,0.0,0.0,18.860001,0.0,18.860001,,,18.859999,0.32,0.32,0.32,59.831001,0.31,0.31,0.31,59.831001,
02/22/1997,1213.93103,-877.195984,336.735046,-304.885986,31.849001,-6.54,0.0,3.368,28.677001,-10.988,17.688999,0.0,0.0,17.688999,0.0,17.688999,,,17.689001,0.29,0.29,0.29,59.949001,0.29,0.29,0.29,59.949001,
05/17/1997,928.935974,-663.731018,265.204956,-238.408997,26.796,-4.404,0.0,2.204,24.596,-9.684,14.912,0.0,0.0,14.912,0.0,14.912,,,14.912,0.25,0.25,0.25,59.992001,0.25,0.25,0.25,60.330002,
08/09/1997,934.781982,-679.236023,255.545959,-241.005005,14.541,-4.441,0.0,2.493,12.593,-4.953,7.64,0.0,0.0,7.64,0.0,7.64,,,7.64,0.13,0.13,0.13,60.082001,0.13,0.13,0.13,60.425999,
11/01/1997,943.932007,-675.580017,268.35199,-246.091995,22.26,-4.518,0.0,2.412,20.154,-7.927,12.227,0.0,0.0,12.227,0.0,12.227,,,12.227,0.21,0.21,0.21,60.087002,0.21,0.21,0.21,60.087002,
