Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,32.648998,21.615,-6.526,26.166,73.903999,,,,,,,,,,,,,,,73.903999,,
06/30/1990,,30.410999,21.892,0.508,-31.299,21.511999,,,,,,,,,,,,,,,21.511999,,
09/30/1990,,22.915001,22.461,-4.813,41.446999,82.010002,,,,,,,,,,,,,,,,,
12/31/1990,,12.93,20.111002,18.927999,67.380997,119.349998,,,,,,,,,,,,,,,119.349998,,
03/31/1991,,15.041,23.148001,2.577,-58.345001,-17.579,,,,,,,,,,,,,,,,,
06/30/1991,,18.822001,22.948,-5.525,26.594,62.839001,,,,,,,,,,,,,,,,,
09/30/1991,,24.163,22.778,-3.882,50.521999,93.581001,,,,,,,,,,,,,,,,,
12/31/1991,,20.990997,23.792999,-26.748999,77.794006,95.828995,,,,,,,,,,,,,,,,,
03/31/1992,,-282.295013,24.542,311.406006,-90.875999,-37.223,,,,,,,,,,,,,,,,,
06/30/1992,,18.937,24.423,-16.476,-24.231001,2.653,,,,,,,,,,,,,,,,,
09/30/1992,,-63.234001,26.146,101.775002,30.908001,95.595001,,,,,,,,,,,,,,,,,
12/31/1992,,11.23801,28.239998,-16.526022,99.087997,122.040001,,,,,,,,,,,,,,,,,
03/31/1993,,-10.546,26.4,-29.947001,-25.718,-39.811001,,,,,,,,,,,,,,,,,
06/30/1993,,21.306999,27.667,5.589,-82.775002,-28.212,,,,,,,,,,,,,,,,,
09/30/1993,,23.040001,28.334999,-22.440001,27.264999,56.200001,,,,,,,,,,,,,,,,,
12/31/1993,,17.469,29.379,133.029007,-96.738991,83.138,,,,,,,,,,,,,,,,,
03/31/1994,,27.809,29.624001,11.163,-96.074997,-27.479,,,,,,,,,,,,,,,,,
06/30/1994,,41.140999,28.966999,-10.487,-38.158001,21.462999,,,,,,,,,,,,,,,,,
09/30/1994,,61.029999,30.023001,-2.665,16.275999,104.664001,,,,,,,,,,,,,,,,,
12/31/1994,,17.967009,30.744001,-8.233,130.235992,170.714005,,,,,,,,,,,,,,,,,
03/31/1995,,39.530998,29.09,13.825,-16.379,66.067001,,,,,,,,,,,,,,,,,
06/30/1995,,-104.569,30.136999,137.938995,-46.587002,16.92,,,,,,,,,,,,,,,,,
09/30/1995,,27.945999,25.988001,7.516,46.839001,108.289001,,,,,,,,,,,,,,,,,
12/31/1995,,16.616003,26.646,-19.742001,99.702995,123.222992,,,,,,,,,,,,,,,,,
03/31/1996,,16.118,27.099001,23.745001,-71.231003,-4.269,,,-40.384998,,,,,,,,,,,,,,
06/30/1996,,44.342999,27.292999,-1.885,-12.88,56.870998,,,-49.962002,,,,,,,,,,,,,,
09/30/1996,,40.630001,27.381001,-8.865,20.384001,79.529999,,,-55.995998,,,,,,,,,,,,,,
12/31/1996,,35.338001,29.505999,-1.888001,52.415001,115.37101,,,-65.112,,,,,,,,,,,,,,
03/31/1997,,38.5,33.206001,9.253,-42.745998,38.213001,-42.063,0.0,-42.063,0.0,0.0,0.0,10.588,-15.681,0.0,26.045,-8.185,10.427,-10.528,8.51,6.738,,
06/30/1997,,43.783001,33.091999,8.534,-43.307999,42.101002,-61.585999,0.0,-61.585999,0.0,0.0,0.0,18.974001,-15.964,23.611,0.001,-3.068,15.675,-1.251,-0.03,-0.511,,
09/30/1997,,49.277,34.396,-3.16,34.408001,114.920998,-57.512001,0.0,-57.512001,0.0,0.0,0.0,-54.033001,-15.171,9.771,,-75.915001,28.507,-111.75,110.525002,3.376,,
12/31/1997,,48.729992,37.468994,19.018999,57.211998,162.430008,-226.698013,0.0,-68.400009,0.0,0.0,-158.298004,55.112999,-18.426998,23.969002,106.969002,-36.954998,-2.301002,-14.521995,-3.62,-9.155,,
03/31/1998,,72.266998,38.104,24.708,-48.365002,86.713997,-27.361,0.0,-27.361,0.0,0.0,0.0,-51.605,-17.558001,54.183998,0.0,-0.131,15.986,-110.625999,6.54,7.748,,
06/30/1998,,67.987,37.473999,16.620001,-49.942001,72.139,-32.027,0.0,-32.027,0.0,0.0,0.0,-46.591,-16.826,72.566002,0.0,-3.976,14.649,-112.271004,-0.733,-6.479,,
09/30/1998,,73.940002,36.797001,-0.511,64.276001,174.501999,-34.443001,0.0,-34.443001,0.0,0.0,0.0,-145.188004,-18.136,9.68,0.0,-50.630001,6.706,-24.209,-68.598999,-5.129,,
12/31/1998,,66.415985,36.179001,16.627998,87.300003,206.522995,-67.420006,0.0,-67.420006,0.0,0.0,0.0,-134.59201,-18.017002,-142.623001,102.921997,-21.005995,15.302002,-71.033005,-0.137002,4.511,,
03/31/1999,,87.015999,37.790001,-0.106,-82.188004,42.512001,-35.730999,0.0,-32.18,0.0,0.0,-3.551,-5.482,-17.888,52.382999,24.0,-6.089,15.572,-73.851997,0.392,1.299,,
06/30/1999,,88.202003,35.041,-6.568,-55.182999,61.492001,-43.105999,0.0,-43.105999,0.0,0.0,0.0,-23.610001,-17.987,-27.719999,0.001,-4.015,25.009001,-99.025002,100.126999,-5.224,,
09/30/1999,,81.774002,37.008999,-17.67,26.749001,127.862,-48.046001,0.0,-28.615999,0.0,0.0,-19.43,-77.396004,-19.048,165.466003,42.173,-116.865997,13.226,-141.199997,-21.146999,2.42,,
12/31/1999,,71.536003,37.553001,44.485001,76.376999,229.951004,-33.973999,0.0,-43.403999,0.0,0.0,9.43,-194.298996,-18.361,-169.985992,0.0,-17.648001,7.047,-95.422997,100.071999,1.678,,
03/31/2000,,75.922997,40.451,5.015,-75.291,46.098,-36.877998,0.0,-36.877998,0.0,0.0,0.0,-17.945,-19.235001,49.431,175.0,-3.87,0.0,-209.656006,-9.615,-8.725,,
06/30/2000,,75.665001,39.257999,5.474,-96.370003,24.027,-38.825001,0.0,-38.825001,0.0,0.0,0.0,20.934999,-19.148001,242.473999,3.164,-146.440002,0.0,-58.185001,-0.93,6.137,,
09/30/2000,,59.533001,39.851002,-19.938999,36.738998,116.183998,-40.306999,0.0,-40.306999,0.0,0.0,0.0,-79.018997,-19.087999,5.449,0.034,-19.684,0.0,-45.539001,-0.191,-3.142,,
12/31/2000,,-10.154,24.476,96.708,84.293999,195.324005,-36.588001,0.0,-36.588001,0.0,0.0,0.0,-153.039001,-18.965,-75.678001,0.0,-3.235,4.693,-55.028,-4.826,5.697,,
03/31/2001,,76.278,37.130001,-22.481001,-24.893,66.033997,-30.082001,0.0,-30.082001,0.0,0.0,0.0,-33.929001,-18.903,0.0,20.033001,-3.618,2.096,-27.672001,-5.865,2.023,,
06/30/2001,,21.806999,37.808998,26.868,24.554001,111.038002,-33.889999,0.0,-33.889999,0.0,0.0,0.0,-75.823997,-18.865,-192.608994,164.966995,-25.445999,0.231,-6.269,2.167,1.324,,
09/30/2001,,-29.671,41.110001,38.813999,16.351,66.603996,-351.493988,0.0,-38.005001,0.0,0.0,-313.489014,284.858002,-3.476,328.812988,262.647003,-270.235992,0.0,-19.222,-13.668,-0.032,,
12/31/2001,,-20.677999,42.925999,91.695999,53.497002,167.440994,27.031,0.0,-43.591999,0.0,0.0,70.623001,-94.489998,-29.398001,-287.559998,197.522003,0.0,11.295,0.0,13.651,99.982002,,
03/31/2002,,56.764,38.667,10.115,-57.108002,48.438,-50.438999,0.0,-50.438999,0.0,0.0,0.0,-73.490997,-17.580999,-64.278999,0.0,-3.668,12.12,0.0,-0.083,-75.491997,,
06/30/2002,,67.987999,41.023998,-30.275999,15.884,94.620003,-48.806999,0.0,-48.806999,0.0,0.0,0.0,-72.662003,-15.87,90.586998,3.868,-61.570999,10.197,0.0,-99.873001,-26.849001,,
09/30/2002,,60.789001,41.993,9.964,-79.150002,33.596001,-57.666,0.0,-57.666,0.0,0.0,0.0,20.973,-8.471,33.223,3.313,-3.662,3.063,0.0,-6.493,-3.097,,
12/31/2002,,3.253,42.023998,-61.784,204.570007,188.063004,-72.851997,0.0,-72.851997,0.0,0.0,0.0,-111.037003,-19.665001,-93.498001,0.0,-3.882,0.669,0.0,5.339,4.174,,
03/31/2003,,34.48,40.264999,30.040001,-16.49,88.294998,-36.798,0.0,-36.798,0.0,0.0,0.0,-49.395,-14.097,119.373001,0.0,-155.455994,0.208,-1.021,1.598,2.102,,
06/30/2003,,25.233999,40.741001,85.123001,-133.942001,17.156,-48.827999,0.0,-48.827999,0.0,0.0,0.0,27.045,-14.116,-99.146004,200.0,-57.533001,0.225,0.0,-2.385,-4.627,,
