Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1988,,,,,,,,,,,,25.875,,
03/31/1989,,,,,,,,,,,,31.125,,
06/30/1989,,,,,,,,,,,,33.375,,
09/30/1989,,,,,,,,,,,,38.5,,
12/31/1989,,,,,,,,,,,,44.375,,
03/31/1990,,7154.41173,7154.41173,7154.41173,3.313695,,,,,,,47.25,7112.973532,
06/30/1990,,6900.711288,7339.426979,6561.734146,3.078954,,,,,,,42.875,6629.272279,
09/30/1990,,7328.435505,7861.212787,6458.897528,7.1476,,,,,,,44.875,6715.800122,
12/31/1990,14.39243,6937.965729,7978.021781,5723.958873,4.678863,1.748026,4.083457,,2.950774,6.679697,15.429921,36.125,5724.500714,
03/31/1991,11.237785,5718.166928,6022.605123,4952.545498,4.101638,1.606716,3.26981,,2.561064,5.946095,14.610907,34.5,4953.097458,
06/30/1991,10.844948,4879.31483,5072.543976,4654.360479,3.941593,1.394271,3.411198,,2.516064,5.819157,13.965976,31.125,4818.261837,
09/30/1991,14.583333,4974.975059,5286.234955,4648.994965,4.458858,1.549295,3.961134,,2.880756,7.142641,21.519495,33.25,5035.561941,
12/31/1991,1281.250458,4685.200404,5145.054333,4179.237473,3.873751,1.412171,3.63466,,2.965274,8.13395,47.316848,25.625,4400.466875,
03/31/1992,,4164.029661,4489.771217,3812.922747,3.182573,1.145243,4.231088,,2.915899,8.333788,80.276492,19.375,3933.548121,
06/30/1992,,4020.483012,4321.924746,3734.172497,2.799543,1.056007,2.930333,,2.826777,8.030478,79.450479,17.5,3734.172497,
09/30/1992,,4080.116683,4421.30037,3724.214122,2.836878,1.519061,3.836702,,3.206571,8.408482,44.994324,24.5,4229.466496,
12/31/1992,25.487013,3631.154959,3805.454621,3388.589746,2.348143,1.260112,3.085958,,2.828232,7.084472,36.059961,19.625,3605.996125,
03/31/1993,42.1875,3690.947355,4005.778746,3387.932872,2.891437,1.607217,3.684733,,3.168008,7.651959,34.903671,23.625,3979.018481,
06/30/1993,34.166667,3854.003458,4087.695745,3651.872984,2.528125,1.501203,3.541764,,3.03034,7.059249,28.508508,20.5,3706.105984,
09/30/1993,,3790.917842,4117.833981,3609.173985,3.248747,1.909924,4.693824,,3.51351,8.202857,39.217466,24.5,4117.833981,
12/31/1993,,3803.164358,4251.115479,3342.377987,2.499368,1.550903,4.419459,,3.183405,7.995528,98.230771,17.25,3438.076983,
03/31/1994,,3487.659645,3668.290484,3316.911987,2.955112,1.478129,4.846897,,3.175877,8.1831,73.114223,16.125,3363.254236,
06/30/1994,,3407.35647,3545.027985,3229.953487,2.973804,1.402453,5.145144,,3.181301,8.667165,80.541219,15.0,3302.189987,
09/30/1994,,3283.055792,3387.017736,3156.125738,3.106526,1.294425,4.642597,,3.034736,8.507077,48.555781,13.875,3156.125738,
12/31/1994,,3062.706608,3228.835238,2841.051241,,1.068327,3.909987,,2.662647,6.794773,18.829959,11.875,2880.983738,
03/31/1995,210.41666,2803.094768,2942.061489,2675.459991,,1.104392,3.778121,,2.593941,6.242193,15.196963,12.625,2902.619851,
06/30/1995,35.529716,2997.062085,3100.737847,2863.824989,,1.204535,3.70758,,2.637078,6.117157,14.421123,13.75,2985.172523,
09/30/1995,8.34939,2939.245533,3036.851524,2533.654022,,1.216654,4.160278,,2.369851,5.199163,12.189426,13.0,2547.590004,
12/31/1995,8.702017,2500.435604,2625.912504,2351.783753,,1.346907,4.223041,32.150441,2.54594,5.661368,14.342131,13.375,2581.583638,
03/31/1996,8.080955,2551.427977,2684.181254,2488.375004,,1.494516,3.745796,17.636078,2.695114,5.704164,13.659971,13.875,2595.394422,
06/30/1996,9.232955,2807.773187,2935.360682,2647.150644,,1.791482,4.286795,29.335706,3.014329,6.099508,13.65823,16.25,2854.569967,
09/30/1996,16.136364,2892.346106,3063.993963,2630.545672,,1.817916,3.090775,14.638976,2.900101,5.545427,10.947614,17.75,2966.803493,
12/31/1996,15.664557,3273.049664,3772.641491,2990.815964,,2.218328,4.856188,50.698274,3.229093,5.742787,9.881193,24.75,3784.496849,
03/31/1997,10.239362,3489.131469,3982.30949,3128.275318,57.922702,1.599637,3.265142,19.28336,2.471007,4.308946,7.208052,19.25,3128.294558,
06/30/1997,11.671271,3283.231947,3589.043321,2930.813437,36.506424,1.729834,3.705068,35.204851,2.636774,4.664225,7.941199,21.125,3390.891894,
09/30/1997,13.900273,3771.182412,4082.677838,3336.101312,24.87764,2.083152,5.266996,294.883213,2.997502,5.328432,9.251283,25.4375,3857.78509,
12/31/1997,15.740741,3985.96369,4333.088595,3527.713212,17.213637,2.217742,4.810958,74.366516,3.199127,5.88853,11.15098,25.5,3880.541058,
03/31/1998,25.242719,3782.750624,4039.514061,3481.901711,16.728243,2.529993,5.679093,,3.687072,7.415111,16.824202,26.0,4004.160095,
06/30/1998,24.859551,3789.368768,4123.590099,3466.725077,12.774181,2.309737,5.145458,,3.626676,7.224851,17.595452,22.125,3677.449389,
09/30/1998,49.759619,3083.301395,3722.235083,2508.864382,9.67889,1.499401,4.07089,,3.00044,6.429514,22.503298,12.9375,2745.40239,
12/31/1998,,2831.590659,3037.545893,2559.504069,,1.787845,,,,,,13.4375,,
