Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1993,,,,,,,,,,,,,,,,,,,
03/31/1994,,,,,,,,,,,,,,,,,,,
06/30/1994,1822.564539,-50.359001,0.0,0.0,135.0,1907.205538,627.606995,21.510277,0.070784,5.374969,,23.037779,,,,,14.519363,,
09/30/1994,2283.074894,-18.687,0.0,0.0,90.0,2354.387894,595.737991,15.107312,0.038226,6.404546,,28.204369,,,,,17.917717,,
12/31/1994,1458.599961,-6.875,0.0,0.0,359.133003,1810.857964,595.440003,60.313886,0.198322,4.821189,11.316236,21.691858,14.949223,,1707.628039,2059.886042,16.139554,,
03/31/1995,1658.924923,-12.662,0.0,0.0,100.0,1746.262923,633.789993,15.778097,0.057265,4.643872,11.087525,21.698368,13.779991,,,,13.289673,,
06/30/1995,1592.691534,-16.330999,0.0,0.0,130.0,1706.360535,668.562988,19.44469,0.076186,4.637845,11.289635,22.325796,12.235893,,,,12.990351,,
09/30/1995,1659.54369,-65.172997,0.0,0.0,199.856003,1794.226696,747.283997,26.744317,0.111388,4.984379,12.439952,24.877662,15.396459,,,,13.649603,,
12/31/1995,1594.049524,-35.852001,0.0,0.0,199.860992,1758.058515,754.917998,26.47453,0.113683,5.017663,13.265363,27.440081,15.623687,-35.203557,1593.819186,1757.828177,13.37252,,
03/31/1996,2103.488037,-36.810001,0.0,0.0,259.860992,2326.539028,821.402985,31.636237,0.111694,6.666893,18.563009,40.713618,22.00718,-40.036995,,,17.696618,,
06/30/1996,1857.013767,-21.938,0.0,0.0,309.865997,2144.941765,870.643005,35.590477,0.144464,6.219963,18.236199,43.184717,17.547111,-25.953685,,,16.315066,,
09/30/1996,1643.325043,-38.790001,0.0,0.0,394.865997,1999.401039,959.340988,41.16013,0.197492,5.982022,18.571783,47.143454,17.683466,-14.912904,,,15.208502,,
12/31/1996,2022.596546,-41.372002,0.0,0.0,454.865997,2436.090542,1024.904007,44.381327,0.18672,7.098393,21.274227,50.561228,32.247794,-13.412886,,,18.518222,,
09/06/2020,,-41.372002,0.0,0.0,454.865997,,1024.90400695801,44.3813268585543,,,,,,,,,18.5182221099167,,
