Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,-13.388,1.141,3.987,47.055,,,47.055,-65.570999,,,-65.570999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,-5.526,-53.327,4.906,14.616,,,14.616,28.278999,,,28.278999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,30.517,-172.279007,5.366,166.804993,,,166.804993,30.625,,,30.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,-30.325001,-35.990002,2.744,-68.957001,,,-68.957001,71.877998,,,71.877998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,22.964001,-10.952,3.497,9.691,,,9.691,20.728001,,,20.728001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,56.387001,-11.568,4.225,32.592999,,,32.592999,31.136999,,,31.136999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,158.018997,2.171,3.761,124.767998,,,124.767998,27.319,,,27.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,32.889,-16.372,3.636,59.296001,,,59.296001,-13.671,,,-13.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,-40.476002,-9.421,4.134,-28.816999,,,-28.816999,-6.372,,,-6.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,9.973,6.034,3.252,-26.415001,,,-26.415001,27.101999,,,27.101999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,10.4,3.232,3.422,-37.729,,,-37.729,41.474998,,,41.474998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,40.306,-2.843,8.598,65.696999,,,65.696999,-31.146,,,-31.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,2.723,0.189,3.557,-6.621,,,-6.621,5.598,,,5.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,-66.871002,8.64,2.718,-62.944,,,-62.944,-15.285,,,-15.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,-71.001999,123.254997,2.017,-215.218994,,,-215.218994,18.945,,,18.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.001999,,,
12/31/1993,28.208,-6.17,4.63,4.872,,,4.872,24.875999,,,24.875999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.208,,,
03/31/1994,18.884001,0.239,3.454,21.6,,,21.6,-6.409,,,-6.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,-4.738,3.902,3.438,3.262,,,3.262,-15.34,,,-15.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,45.796001,3.392,3.431,36.971001,,,36.971001,2.002,,,2.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,34.363998,2.936,3.494,-70.318001,,,-70.318001,98.251999,,,98.251999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.363998,,,
03/31/1995,-24.959,1.415,3.3,3.903,,,3.903,-33.577,,,-33.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.959,,,
06/30/1995,-59.023998,5.261,3.725,-47.463001,,,-47.463001,-20.547001,,,-20.547001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.023998,,,
09/30/1995,-2.234,5.863,3.851,-19.500999,,,-19.500999,7.553,,,7.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.234,,,
12/31/1995,28.129,4.788,3.938,-0.522,,,-0.522,19.924999,,,19.924999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.129,,,
03/31/1996,-7.854,3.74,3.748,8.772,,,8.772,-24.114,,,-24.114,,-0.901,-0.901,,,,-0.901,,,,,,,,,,0.0,,,,,,,,,,,,-8.755,,,
06/30/1996,-16.799999,8.77,3.62,-23.635,,,-23.635,-5.555,,,-5.555,,-1.125,-1.125,,,,-1.125,,,,,,,,,,0.0,,,,,,,,,,,,-17.924999,,,
09/30/1996,50.543999,8.274,1.868,11.584,,,11.584,28.818001,,,28.818001,,,-0.864,,,,-0.864,,,,,,,,,,0.864,,,,,,,,,,,,,,,
12/31/1996,12.892,4.997,6.181,13.37,,,13.37,-11.656,,,-11.656,,-1.377,-1.377,,,,-1.377,,,,,,,,,,0.0,,,,,,,,,,,,11.515,,,
03/31/1997,-15.442,5.763,3.286,-18.16,,,-18.16,-6.331,,,-6.331,,8.629,-0.684,0.0,,,-0.684,,,7.923,7.923,0.0,,,,,1.39,-10.707999,0.0,12.393001,,,,-23.475,0.0,-23.475,0.374,,-17.521,,,
06/30/1997,-25.323,9.043,3.266,-19.625,,,-19.625,-18.007,,,-18.007,,16.046,-0.447,0.0,,,-0.447,,,6.496,6.496,0.0,,,,,9.997,-2.259,0.0,3.633,,,,-5.926,0.0,-5.926,0.034,,-11.536,,,
09/30/1997,23.438999,9.006,3.205,4.79,,,4.79,6.438,,,6.438,,3.52,-0.977,0.0,,,-0.977,,,3.708,3.708,0.0,,,,,0.789,-15.587,0.0,-9.762,,,,-6.074,0.0,-6.074,0.249,,11.372,,,
12/31/1997,2.301,5.067,3.581,-14.142,,,-14.142,7.795,,,7.795,,-9.03,-0.945,0.0,,,-0.945,,,1.189,1.189,0.0,,,,,-9.274,-2.722,0.0,7.159,,,,-10.07,0.0,-10.07,0.189,,-9.451,,,
03/31/1998,-58.813,10.86,3.45,-59.483002,,,-59.483002,-13.64,,,-13.64,,3.212,-0.932,0.0,,,-0.932,,,0.0,0.0,0.0,,,,,4.144,49.154001,0.0,49.139001,,,,0.0,0.0,0.0,0.015,,-6.447,1.752,2.122,
06/30/1998,-3.786,8.752,3.349,-11.513,,,-11.513,-4.374,,,-4.374,,6.901,-0.307,0.0,,,-0.307,,,0.0,0.0,0.0,,,,,7.208,30.346994,0.0,39.815994,,,,-7.495,0.0,-7.495,-1.974,,33.462002,2.55,3.947,
09/30/1998,62.349998,24.753,3.313,7.878,,,7.878,26.406,,,26.406,,17.483999,-0.428,0.0,,,-0.428,,,0.0,0.0,0.0,,,,,17.911999,-42.872001,0.0,-21.735001,,,,-21.74,0.0,-21.74,0.603,,36.962002,24.97,11.758,
12/31/1998,-11.402,12.341,3.296,-25.466,,,-25.466,-1.573,,,-1.573,,11.987,-2.297,0.0,,,-2.297,,,5.076,5.076,0.0,,,,,9.208,-41.783002,0.0,-21.611001,,,,-20.964001,0.0,-20.964001,0.792,,-41.198002,,,
03/31/1999,46.484,26.007,3.207,3.326,,,3.326,13.944,-9.054,2.572,20.426,,11.377,-1.137,0.0,,,-1.137,,,0.0,0.0,0.0,,,,,12.514,-22.82,0.0,-12.822,,,,-10.992,0.0,-10.992,0.994,,35.041,3.642,2.279,
06/30/1999,47.829,28.263,3.546,8.273,,,8.273,7.747,-7.591,-26.163,41.501,,5.445,-2.583,0.0,,,-2.583,,,0.0,0.0,0.0,,,,,8.028,-62.536,0.0,-32.535,,,,-29.624,0.0,-29.624,-0.377,,-9.262,27.187,8.323,
