Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1991,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.941251,,,-0.941251,-0.941251,,327.711968,-0.002812,-0.002812,,327.711968,-0.002812,-0.002812,-0.002812,
06/30/1991,0.5,,,-1.512,,-1.012,,-0.315,,,,-1.327,0.112,,,,0.0,,-0.112,-1.215,0.0,-1.214,0.0,,,-1.215,0.0,-1.214,0.0,,-1.214,-1.214,,327.711975,-0.00375,-0.00375,,327.711975,-0.00375,-0.00375,-0.00375,
09/30/1991,0.833,,,-1.484,,-0.651,,-0.392,,,,-1.043,0.415,,,,0.0,,-0.415,-0.628,0.0,-0.628,0.0,,,-0.628,0.0,-0.628,0.0,,-0.628,-0.628,,327.711975,-0.001875,-0.001875,,327.711975,-0.001875,-0.001875,-0.001875,
12/31/1991,0.55,,,-1.789,,-1.239,,-0.466,,,,-1.705,0.386,,,,0.0,,-0.386,-1.319,0.0,-1.319,0.0,,,-1.319,0.0,-1.319,0.0,,-1.319,-1.319,,328.959991,-0.004062,-0.004062,,328.959991,-0.004062,-0.004062,-0.004062,
03/31/1992,0.906,,,-2.433,,-1.527,,-0.683,,,,-2.21,0.971,,,,0.0,,-0.971,-1.239,0.0,-1.356,0.0,,,-1.239,0.0,-1.356,0.0,,-1.356,-1.356,,448.831968,-0.003125,-0.003125,,448.831968,-0.003125,-0.003125,-0.003125,
06/30/1992,1.14,,,-2.98,,-1.84,,-0.952,,,,-2.792,1.034,,,,0.0,,-1.034,-1.758,0.0,-1.758,0.0,,,-1.758,0.0,-1.758,0.0,,-1.758,-1.758,,485.119995,-0.00375,-0.00375,,485.119995,-0.00375,-0.00375,-0.00375,
09/30/1992,1.007,,,-3.865,,-2.858,,-0.88,,,,-3.738,1.002,,,,0.0,,-1.002,-2.736,0.0,-2.736,0.0,,,-2.736,0.0,-2.736,0.0,,-2.736,-2.736,,485.824005,-0.005625,-0.005625,,485.824005,-0.005625,-0.005625,-0.005625,
12/30/1992,1.04,,,-4.625,,-3.585,,-1.195,,,,-4.78,0.912,,,,0.0,,-0.912,-3.868,0.0,-3.868,0.0,,,-3.868,0.0,-3.868,0.0,,-3.868,-3.868,,488.447998,-0.007812,-0.007812,,488.447998,-0.007812,-0.007812,-0.007812,
03/31/1993,0.99,,,-6.517,,-5.527,,-1.35,,,,-6.877,1.157,,,,0.0,,-1.157,-5.72,0.0,-5.72,0.0,,,-5.72,0.0,-5.72,0.0,,-5.72,-5.72,,590.624023,-0.009688,-0.009688,,590.624023,-0.009688,-0.009688,-0.009688,
06/30/1993,0.99,,,-5.10467,,-4.11467,,-1.734484,,,,-5.849154,1.072155,,,,0.0,,-1.072155,-4.776999,0.0,-4.776999,0.0,,,-4.776999,0.0,-4.776999,0.0,,-4.776999,-4.776999,,598.848022,-0.008125,-0.008125,,598.848022,-0.008125,-0.008125,-0.008125,
09/30/1993,0.99,,,-5.922,,-4.932,,-1.87,,,,-6.802,1.012,,,,0.0,,-1.012,-5.79,0.0,-5.79,0.0,,,-5.79,0.0,-5.79,0.0,,-5.79,-5.79,,600.575989,-0.009688,-0.009688,,600.575989,-0.009688,-0.009688,-0.009688,
12/31/1993,1.053,,,-6.8,,-5.747,,-1.927,,,,-7.674,0.925,,,,0.0,,-0.925,-6.749,0.0,-6.749,0.0,,,-6.749,0.0,-6.749,0.0,,-6.749,-6.749,,601.088013,-0.01125,-0.01125,,601.088013,-0.01125,-0.01125,-0.01125,
03/31/1994,1.052,,,-8.21933,,-7.16733,,-2.107516,,,,-9.274846,1.177845,,,,0.0,,-1.177845,-8.097001,0.0,-8.396001,0.0,,,-8.097001,0.0,-8.396001,0.0,,-8.396001,-8.396001,,603.200012,-0.014062,-0.014062,,603.200012,-0.014062,-0.014062,-0.014062,
03/31/1995,0.93,,,0.0,,0.93,,-10.819,,,,-9.889,1.016,,0.0,,0.0,,-1.016,-8.873,0.0,-8.873,0.0,,,-8.873,0.0,-8.873,0.0,,-8.873,-8.873,,611.359985,-0.014375,-0.014375,,611.359985,-0.014375,-0.014375,-0.014375,
06/30/1995,0.935,,,0.0,,0.935,,-9.915,,,,-8.98,1.045,,0.0,,0.0,,-1.045,-7.935,0.0,-7.935,0.0,,,-7.935,0.0,-7.935,0.0,,-7.935,-7.935,,613.280029,-0.012812,-0.012812,,613.280029,-0.012812,-0.012812,-0.012812,
09/30/1995,1.067,,,0.0,,1.067,,-10.963,,,,-9.896,1.47,,0.0,,0.0,,-1.47,-8.426,0.0,-8.426,0.0,,,-8.426,0.0,-8.426,0.0,,-8.426,-8.426,,674.719971,-0.0125,-0.0125,,674.719971,-0.0125,-0.0125,-0.0125,
12/31/1995,0.697,,,,,,,-13.828,,,,-13.131,2.077,,0.607,,0.0,,-2.684,-11.054,0.0,-11.054,0.0,,,-11.054,0.0,-11.054,0.0,,-11.054,-11.054,,754.335999,-0.015,-0.015,,754.335999,-0.015,-0.015,-0.015,
03/31/1996,0.779,,,0.0,,0.779,,-14.148,,,,-13.369,2.567,,,,0.0,,-2.567,-10.802001,0.0,-10.802,0.0,,,-10.802001,0.0,-10.802,0.0,,-10.802,-10.802,,821.40802,-0.013125,-0.013125,-0.013125,821.40802,-0.013125,-0.013125,-0.013125,
06/30/1996,2.206,,,-0.101,,2.105,,-18.003,,,,-15.898,3.74,,,,0.0,,-3.74,-12.158,0.0,-12.158,0.0,,,-12.158,0.0,-12.158,0.0,,-12.158,-12.158,,906.559998,-0.013438,-0.013438,-0.013438,906.559998,-0.013438,-0.013438,-0.013438,
09/30/1996,24.653999,,,-0.447,,24.206999,,-18.804001,,,,5.403,3.907,,,,0.0,,-3.907,9.31,0.0,9.31,0.0,,,9.31,0.0,9.31,0.0,,9.31,9.31,,902.783997,0.010313,0.010313,0.010313,977.567993,0.009375,0.009375,0.009375,
12/31/1996,5.781,,,-0.362,,5.419,,-17.618,,,,-12.199,4.117,,,,0.0,,-4.117,-8.082,0.0,-8.082,0.0,,,-8.082,0.0,-8.082,0.0,,-8.082,-8.082,,916.64,-0.00875,-0.00875,-0.00875,916.64,-0.00875,-0.00875,-0.00875,
03/31/1997,5.466,,,-0.487,,4.979,,-16.973,,,,-11.994,4.046,,,,0.0,,-4.046,-7.948,0.0,-7.948,0.0,,,-7.948,0.0,-7.948,0.0,,-7.948,-7.948,,925.76001,-0.008438,-0.008438,-0.008438,925.76001,-0.008438,-0.008438,-0.008438,
06/30/1997,19.726,,,-0.328,,19.398,,-20.841999,,,,-1.444,4.155,,,,0.0,,-4.155,2.711,0.0,2.711,0.0,,,2.711,0.0,2.711,0.0,,2.711,2.711,,931.424011,0.002813,0.002813,0.002813,993.823975,0.002813,0.002813,0.002813,
09/30/1997,4.937,,,-0.18,,4.757,,-19.837,,,,-15.08,4.749,,,,0.0,,-4.749,-10.331,0.0,-10.331,0.0,,,-10.331,0.0,-10.331,0.0,,-10.331,-10.331,,940.992004,-0.010937,-0.010937,-0.010937,940.992004,-0.010937,-0.010937,-0.010937,
12/31/1997,9.909,,,-0.172,,9.737,,-26.983,,,,-17.246,4.822,,,,0.0,,-4.822,-12.424,0.0,-12.424,0.0,,,-12.424,0.0,-12.424,0.0,,-12.424,-12.424,,955.52002,-0.013125,-0.013125,-0.013125,955.52002,-0.013125,-0.013125,-0.013125,
03/31/1998,13.56,,,-0.23,,13.33,,-25.672001,,,,-12.342,4.958,,,,0.0,,-4.958,-7.384,0.0,-7.384,0.0,,,-7.384,0.0,-7.384,0.0,,-7.384,-7.384,,963.296021,-0.007812,-0.007812,-0.007812,963.296021,-0.007812,-0.007812,-0.007812,
06/30/1998,7.036,,,-0.114,,6.922,,-26.773001,,,,-19.851,5.007,,,,0.0,,-5.007,-14.844,0.0,-14.844,0.0,,,-14.844,0.0,-14.844,0.0,,-14.844,-14.844,,969.440002,-0.015313,-0.015313,-0.015313,969.440002,-0.015313,-0.015313,-0.015313,
09/30/1998,31.866,,,-5.769,,26.097,,-47.652,,,,-21.555,24.019,-3.231,1.769,-5.0,,,-20.788,2.464,-0.262,2.202,,,,2.202,,2.202,,,2.202,2.202,-19.203,1321.152,0.001563,0.001563,-0.012812,1384.96,0.001563,0.001563,-0.012812,
12/31/1998,8.936,,,-0.13,,8.806,,-29.261,,,,-20.455,4.167,,,,0.0,,-4.167,-16.288,0.0,-16.288,0.0,,,-16.288,0.0,-16.288,0.0,,-16.288,-16.288,,1321.151978,-0.014062,-0.014062,-0.014062,1321.151978,-0.014062,-0.014062,-0.014062,
