Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/27/2015,35.416082,118396.319031,118396.319031,118396.319031,1.513087,3.153511,,,4.256844,,28.405168,73.35,118421.144415,
01/03/2016,35.681097,118720.778499,126388.890161,113363.061035,1.531232,3.185723,,,4.272711,,25.859558,72.76,117273.093996,
04/03/2016,33.096383,119887.045355,125622.191606,112915.133643,1.6561,3.51579,,,4.621694,,26.363824,79.08,125649.986392,
07/03/2016,34.213167,129694.595413,137112.716113,122778.648,1.857631,3.992211,,,5.071,,26.76029,88.24,136156.356492,
10/02/2016,28.83691,136429.590297,138289.049575,131971.596497,1.890732,4.068139,,,5.157045,,23.588919,89.51,137971.587948,
12/31/2016,24.776305,133125.253292,137454.340293,126318.930283,1.851924,4.011239,40.111323,75.792161,5.083198,18.002228,21.92098,87.32,134638.661617,
04/01/2017,26.202877,138145.738454,146065.170984,132991.688352,1.920053,4.206505,62.788582,247.718251,5.345272,19.257803,23.194076,90.81,140254.58,
07/01/2017,23.601721,140042.899607,143825.451721,134072.206337,1.792044,3.992007,287.302954,,5.144345,18.675462,22.175954,85.64,134164.52,
09/30/2017,22.412155,131734.359563,137238.054535,124293.826977,1.611875,3.613242,57.452671,344.518413,4.779507,16.714502,20.350343,77.55,124706.9,
12/30/2017,22.289073,125970.29621,130067.885125,121948.761953,1.439191,3.626806,190.825981,,4.788942,17.618008,20.61688,77.76,124876.44,
03/31/2018,17.42192,117357.042728,127893.413196,103252.42345,1.146171,2.912757,49.806921,159.844207,4.093043,14.948355,17.373597,62.29,106656.51,
06/30/2018,17.434028,103072.978105,107922.987567,96784.735981,1.165973,2.931855,85.546396,,4.119307,15.74295,18.366327,62.82,107571.58,
09/29/2018,14.842366,103848.085079,109606.227389,98097.241245,1.027439,2.562327,49.251532,126.276485,3.752464,15.386627,18.084943,55.11,98382.09,
12/29/2018,11.993358,94507.521218,101378.555343,83077.756902,1.029007,2.022356,20.645117,30.405215,3.171707,,,43.57,83314.4,
03/30/2019,8.762969,79905.573976,89008.924027,69022.387458,0.77042,1.535954,16.124204,24.617429,2.725225,,,32.65,70646.0,
06/29/2019,8.826961,69256.986493,71383.596195,64225.513849,0.734703,1.476698,10.280537,13.299361,2.664566,,,31.04,68316.8,
09/28/2019,8.420986,65545.476323,70132.609294,60947.785625,0.657841,1.34105,9.215903,11.823861,2.491025,,,27.84,63102.64,
12/28/2019,9.83509,65949.328824,69811.284331,61488.572419,0.747884,1.545116,10.866053,13.864243,2.654443,15.63311,21.415568,31.62,66300.02,
03/28/2020,8.657362,61463.204774,66927.891556,52193.274953,0.580707,1.175642,8.552418,10.530478,2.268611,12.956506,17.422904,24.24,57112.28,
06/27/2020,10.967306,63891.812133,68996.66966,56422.202066,0.77061,1.485326,8.498363,9.769608,2.516572,28.017389,53.081909,30.9,63963.7,
09/12/2020,11.2547978713037,,,,0.790810132143354,1.52426171543505,8.72113496961806,10.0257043584901,2.55502093686588,28.4454521035129,53.8929187986058,31.71,64940.96715232,
09/30/2020,12.937576499388,,,,0.786555872504031,1.5472924793172,10.4446640316206,,2.59189939143236,10.8985345431746,13.5443007483083,,,
12/31/2020,12.7349397590361,,,,0.783737024221453,1.55078331664864,8.92234102419809,,2.5977469601861,10.8749110795843,13.5104872508003,,,
