Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1993,2.775,-0.455,2.32,-2.042,0.278,,0,-0.017,0.261,-0.026,0.235,0.0,0,0.235,0,,0.235,,,0.235,,0.003292,0.003292,82.012501,0.003292,0.003292,0.003292,82.012501,
06/30/1993,2.607,-0.564,2.043,-1.756,0.287,,0,-0.018,0.269,-0.027,0.242,0.0,0,0.242,0,,0.242,,,0.242,,0.003292,0.003292,82.012501,0.003292,0.003292,0.003292,82.012501,
09/30/1993,2.853,-0.595,2.258,-1.911,0.347,,0,-0.014,0.333,-0.033,0.3,0.0,0,0.3,0,,0.3,,,0.3,,0.003621,0.003621,86.568747,0.003621,0.003621,0.003621,86.568747,
12/31/1993,3.162,-0.78,2.382,-2.053,0.329,,0,-0.014,0.315,-0.008,0.307,0.0,0,0.307,0,,0.307,,,0.307,0.013498,0.013498,0.003292,93.25125,0.013498,0.013498,0.003292,93.25125,
03/31/1994,3.459,-0.535,2.924,-2.509,0.415,,0,0.115,0.53,-0.037,0.493,0.0,0,0.493,0,,0.493,,,0.493,,0.003621,0.003621,130.399882,0.003621,0.003621,0.003621,130.399882,
06/30/1994,3.566,-0.546,3.02,-2.494,0.526,,0,0.152,0.678,-0.047,0.631,0.0,0,0.631,0,,0.631,,,0.631,,0.004938,0.004938,129.488625,0.004938,0.004938,0.004938,129.488625,
09/30/1994,3.204,-0.655,2.549,-2.523,0.026,,0,0.155,0.181,-0.013,0.168,0.0,0,0.168,0,,0.168,,,0.168,,0.001317,0.001317,128.577369,0.001317,0.001317,0.001317,128.577369,
12/31/1994,4.822,-0.729,4.093,-2.609,1.484,,0,0.179,1.663,-0.117,1.546,0.0,0,1.546,0,,1.546,,,1.546,0.011852,0.011852,0.011852,130.43025,0.011852,0.011852,0.011852,130.43025,
03/31/1995,5.648,-0.803,4.845,-3.282,1.563,,0,1.989,3.552,-0.249,3.303,0.0,0,3.303,0,,3.303,,,3.303,,0.024691,0.024691,133.437379,0.024691,0.024691,0.024691,133.437379,
06/30/1995,5.368,-0.502,4.866,-3.155,1.711,,0,0.351,2.062,-0.145,1.917,0.0,0,1.917,0,,1.917,,,1.917,,0.013827,0.013827,139.208631,0.013827,0.013827,0.013827,139.208631,
09/30/1995,6.51,-0.863,5.647,-3.627,2.02,,0,0.391,2.411,-0.169,2.242,0.0,0,2.242,0,,2.242,,,2.242,,0.015802,0.015802,141.21338,0.015802,0.015802,0.015802,141.21338,
12/31/1995,6.561,-0.559,6.002,-3.867,2.135,,0,0.481,2.616,-0.204,2.412,0.0,0,2.412,0,,2.412,,,2.412,0.017119,0.017119,0.017119,142.45875,0.017119,0.017119,0.017119,142.45875,
03/31/1996,15.298,-1.511,13.787,-10.724,3.063,,0,0.177,3.24,-0.391,2.849,0.0,0,2.849,0,,2.849,,,2.849,0.016329,0.016329,0.016329,182.766381,0.014815,0.014815,0.014815,195.280872,
06/30/1996,17.889999,-1.613,16.276999,-12.585,3.692,,0,-1.713,1.979,-0.418,1.561,0.0,0,1.561,0,,1.561,2.665,-0.465,3.761,0.019292,0.00744,0.00744,195.539062,0.019292,0.00744,0.00744,208.645874,
09/30/1996,17.705999,-2.011,15.694999,-12.926,2.769,,0,0.96,3.729,-0.479,3.25,0.0,0,3.25,0,,3.25,,,3.25,0.016329,0.016329,0.016329,200.76356,0.014815,0.014815,0.014815,214.158935,
12/31/1996,21.851999,-2.327,19.524999,-14.991,4.534,,0,0.818,5.352,-0.883,4.469,0.0,0,4.469,0,,4.469,,,4.469,0.022222,0.022222,0.022222,202.09499,0.020741,0.020741,0.020741,219.013885,
03/31/1997,25.610001,-2.77,22.840001,-17.191,5.649,,0,0.835,6.484,-1.067,5.417,0.0,0,5.417,0,,5.417,,,5.417,0.026667,0.026667,0.026667,203.492246,0.025679,0.025679,0.025679,218.740501,
06/30/1997,28.934,-3.344,25.59,-18.948,6.642,,0,-7.655,-1.013,-0.669,-1.682,0.0,0,-1.682,0,,-1.682,8.49,-0.708,6.1,0.021728,-0.008889,-0.008889,204.717374,0.021728,-0.008889,-0.008889,204.717374,
09/30/1997,30.820999,-4.379,26.441999,-19.030001,7.412,,0,0.904,8.316,-1.58,6.736,0.0,0,6.736,0,,6.736,,,6.736,0.032593,0.032593,0.032593,205.854748,0.02963,0.02963,0.02963,225.686259,
12/31/1997,35.759998,-5.952,29.807998,-20.945,8.863,,0,1.109,9.972,2.306,12.278,0.0,0,12.278,0,,12.278,,,12.278,0.059259,0.059259,0.059259,206.887497,0.053333,0.053333,0.053333,227.258995,
03/31/1998,39.082001,-6.466,32.616001,-22.778,9.838,-1.42,0,2.685,11.103,-2.048,9.055,0.0,0,9.055,0,,9.055,,,9.055,0.042963,0.042963,0.042963,208.952996,0.04,0.04,0.04,229.277244,
06/30/1998,48.112999,-7.922,40.190999,-28.139999,12.051,-1.429,0,0.617,11.239,-2.698,8.541,0.0,0,8.541,0,,8.541,2.25,-0.54,10.251,0.051111,0.04,0.04,210.878998,0.046667,0.037778,0.037778,231.093,
09/30/1998,56.544998,-7.843,48.701998,-33.928001,14.774,-1.42,0,3.001,16.355,-3.762,12.593,0.0,0,12.593,0,,12.593,,,12.593,0.06,0.06,0.06,212.5305,0.053333,0.053333,0.053333,235.467001,
12/31/1998,67.125,-7.23,59.895,-42.290001,17.605,-1.431,0,4.918,21.092,0.367,21.459,0.0,0,21.459,0,,21.459,,,21.459,0.1,0.1,0.1,213.826492,0.091111,0.091111,0.091111,234.188999,
03/31/1999,71.903999,-8.482,63.421999,-43.928001,19.493999,-1.433,0,3.031,21.091999,-7.509,13.583,0.0,0,13.583,0,,13.583,,,13.583,0.062222,0.062222,0.062222,215.198994,0.057778,0.057778,0.057778,239.112007,
06/30/1999,114.648003,-16.087,98.561003,-143.800995,-45.240002,-1.409,0,-110.950996,-157.599998,-4.728,-162.328003,0.0,0,-162.328995,0,,-162.328995,190.662994,-8.242,20.092996,0.075556,-0.591111,-0.591111,275.467501,0.071111,-0.591111,-0.591111,275.467501,
09/30/1999,183.401001,-31.936001,151.465,-327.464996,-176.0,-5.301,0,6.166,-175.135,-8.441,-183.576004,0.0,0,-183.576004,0,,-183.576004,235.983994,0.0,52.407993,0.090222,-0.48,-0.48,384.846748,0.090222,-0.48,-0.48,384.846748,
12/31/1999,226.158997,-22.655001,203.503996,-346.399994,-142.895996,-7.516,0,-5.513,-155.924996,-14.712,-170.636993,0.0,0,-170.636993,0,,-170.636993,235.154999,0.0,64.518003,0.12,-0.44,-0.44,389.408981,0.12,-0.44,-0.44,389.408981,
03/31/2000,244.639999,-45.472,199.167999,-357.365997,-158.197998,-7.523,0,11.263,-154.457998,-19.924999,-174.382996,0.0,0,-174.382996,0,0.0,-174.382996,235.154007,-14.25,46.521009,0.13,-0.44,-0.44,394.471008,0.12,-0.44,-0.44,394.471008,
06/30/2000,275.436005,-43.917,231.519005,-382.666992,-151.147995,-7.525,0,12.777,-145.895995,-26.445,-172.341003,0.0,0,-172.341003,0,0.0,-172.341003,219.757996,,47.417001,0.14,-0.43,-0.43,400.786987,0.13,-0.43,-0.43,437.653015,
09/30/2000,317.17099,-46.529999,270.640991,-403.487,-132.845993,-8.266,0,15.648,-125.463993,-22.642,-148.106003,0.0,0,-148.106003,0,,-148.106003,235.311005,-21.396,65.809011,0.16,-0.37,-0.37,403.613007,0.16,-0.37,-0.37,403.613007,
12/31/2000,370.080994,-52.882,317.198994,-433.147003,-115.947998,-8.253,0,24.191,-100.009998,-24.952,-124.961998,0.0,0,-124.961998,0,,-124.961998,208.828003,,83.866005,0.21,-0.31,-0.31,401.209015,0.19,-0.31,-0.31,434.304993,
