Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2008,667.3,,-396.1,,271.2,0.0,-19.6,18.2,1.4,251.6,10.8,-8.1,0.4,-8.5,0.0,,-2.7,262.4,-86.8,175.6,-1.7,,,177.3,-18.5,158.8,0.0,0.0,158.8,158.8,,281.0,0.566,0.56,0.56,287.0,0.554,0.548,0.548,
06/30/2008,1161.0,,-691.1,,469.9,0.0,-17.8,18.1,-0.3,452.1,15.5,-6.2,0.4,-6.6,0.0,,-2.1,467.6,-159.9,307.7,0.0,,,307.7,-19.1,288.6,0.0,0.0,288.6,288.6,,281.0,1.026,1.026,1.026,287.5,1.004,1.004,1.004,
09/30/2008,1020.8,,-899.9,,120.9,0.0,-18.3,16.7,1.6,102.6,1.5,-6.3,0.4,-6.7,0.0,,3.4,104.1,-27.5,76.6,0.0,,,76.6,-29.5,47.1,0.0,0.0,47.1,47.1,,282.0,0.168,0.168,0.168,287.5,0.164,0.164,0.164,
12/31/2008,1072.0,,-711.3,,360.7,,-16.8,15.0,1.8,343.9,-0.1,-3.900001,0.4,-4.300001,0.0,,4.000001,343.8,-103.9,239.9,0.0,,,239.9,-49.8,190.1,0.0,0.0,190.1,190.1,,260.5,0.73,0.73,0.872,264.5,0.718,0.718,0.858,
03/31/2009,680.6,680.6,-518.3,518.3,162.3,0.0,-38.6,15.4,23.2,123.7,1.2,-0.9,0.4,-1.3,,-0.7,-0.3,124.9,-41.2,83.0,0.0,0.0,0.0,83.0,-20.3,62.7,0.0,0.0,62.7,44.315,-18.385,242.0,0.258,0.258,0.18312,245.5,0.256,0.256,0.181112,
06/30/2009,991.0,991.0,-564.0,564.0,427.0,0.0,-31.8,16.5,15.3,395.2,0.5,-0.4,0.3,-0.7,,-0.7,-0.1,395.7,-146.8,248.2,0.0,0.0,0.0,248.2,-35.2,213.0,0.0,0.0,213.0,198.62,-14.38,242.0,0.88,0.88,0.820744,246.0,0.866,0.866,0.807545,
09/30/2009,430.1,430.1,-306.1,306.1,124.0,0.0,-34.2,15.1,19.1,89.8,1.7,-1.7,0.4,-2.1,,0.6,0.0,91.5,-32.1,60.0,0.0,0.0,0.0,60.0,-21.5,38.5,0.0,0.0,38.5,47.17,8.67,242.5,0.158,0.158,0.194515,246.5,0.156,0.156,0.191172,
12/31/2009,506.7,506.7,-380.6,380.6,126.1,0.0,-55.0,15.9,39.1,71.1,12.4,0.0,0.4,-0.4,,-0.3,-12.4,83.5,-25.9,57.3,0.0,0.0,0.0,57.3,-5.9,51.4,0.0,0.0,51.4,58.59,7.19,243.0,0.212,0.212,0.241111,246.5,0.208,0.208,0.237168,
03/31/2010,502.4,502.4,-373.4,373.4,129.0,0.0,-155.5,16.2,139.3,-26.5,28.2,0.1,0.4,-0.3,,0.1,-28.3,1.7,4.4,6.2,0.0,0.0,0.0,6.2,-10.6,-4.4,0.0,0.0,-4.4,108.555,112.955,243.0,-0.018,-0.018,0.446728,243.0,-0.018,-0.018,0.446728,
06/30/2010,1307.9,1307.9,-911.1,911.1,396.8,0.0,-47.9,28.3,19.6,348.9,-127.2,111.5,111.9,-0.4,,4.8,17.2,221.7,-89.9,136.6,0.0,0.0,0.0,136.6,-31.5,105.1,0.0,0.0,105.1,121.865,16.765,337.0,0.312,0.312,0.361617,341.0,0.308,0.308,0.357164,
09/30/2010,917.1,917.1,-747.3,747.3,169.8,0.0,-38.7,28.8,9.9,131.1,-51.8,58.0,58.3,-0.3,,10.8,-0.5,79.3,-18.9,71.2,0.0,0.0,0.0,71.2,-23.0,48.2,0.0,0.0,48.2,70.075,21.875,355.5,0.136,0.136,0.197117,359.5,0.134,0.134,0.194848,
12/31/2010,1237.6,1237.6,-753.7,753.7,483.9,0.0,-52.3,32.8,19.5,431.6,-46.6,50.2,50.7,-0.5,,11.0,-0.2,385.0,-169.3,226.7,0.0,0.0,0.0,226.7,-26.4,200.3,0.0,0.0,200.3,182.555,-17.745,356.0,0.562,0.562,0.512795,360.0,0.556,0.556,0.506708,
03/31/2011,1174.0,1174.0,-649.0,649.0,525.0,0.0,-2.1,31.0,-28.9,522.9,-40.0,51.8,52.1,-0.3,,8.5,-0.3,482.9,-158.8,332.6,0.0,0.0,0.0,332.6,-50.6,282.0,0.0,0.0,282.0,261.72,-20.28,356.5,0.79,0.79,0.734137,360.5,0.782,0.782,0.725745,
06/30/2011,1801.7,1801.7,-934.3,934.3,867.4,0.0,-36.9,31.7,5.2,830.5,-15.5,29.9,30.8,-0.9,,9.8,-0.2,815.0,-281.0,543.8,0.0,0.0,0.0,543.8,-56.4,487.4,0.0,0.0,487.4,498.97,11.57,358.0,1.362,1.362,1.393771,361.0,1.35,1.35,1.38205,
09/30/2011,1403.8,1403.8,-765.8,765.8,638.0,0.0,-70.7,30.5,40.2,567.3,-16.7,31.8,32.1,-0.3,,16.7,-0.1,550.6,-184.9,382.4,0.0,0.0,0.0,382.4,-51.5,330.9,0.0,0.0,330.9,364.765,33.865,347.0,0.954,0.954,1.051196,349.5,0.946,0.946,1.042896,
12/31/2011,1718.4,1718.4,-853.2,853.2,865.2,0.0,-45.6,36.8,8.8,819.6,-22.5,32.0,32.2,-0.2,,6.9,0.0,797.1,-301.8,502.2,0.0,0.0,0.0,502.2,-63.3,438.9,0.0,0.0,438.9,472.44,33.54,327.0,1.342,1.342,1.444771,329.5,1.332,1.332,1.433791,
03/31/2012,1527.6,1527.6,-815.8,815.8,711.8,0.0,-56.1,33.8,22.3,655.7,-14.9,30.5,30.9,-0.4,,-2.3,-0.1,640.8,-206.8,431.7,0.0,0.0,0.0,431.7,-63.3,368.4,0.0,0.0,368.4,407.335,38.935,327.5,1.124,1.124,1.243771,332.5,1.108,1.108,1.225098,
06/30/2012,1735.6,1735.6,-692.3,692.3,1043.3,0.0,-52.1,41.3,10.8,991.2,-30.9,45.3,45.3,0.0,,27.2,-0.6,960.3,-309.2,678.3,0.0,0.0,0.0,678.3,-72.0,606.3,0.0,0.0,606.3,555.6,-50.7,321.5,1.884,1.884,1.728149,326.0,1.862,1.862,1.706479,
09/30/2012,1359.4,1359.4,-657.4,657.4,702.0,0.0,-45.1,36.5,8.6,656.9,-16.7,27.1,28.7,-1.6,,23.9,-0.2,640.2,-206.0,458.1,0.0,0.0,0.0,458.1,-54.8,403.3,0.0,0.0,403.3,370.89,-32.41,314.0,1.286,1.286,1.181178,317.5,1.27,1.27,1.167921,
12/31/2012,1481.4,1481.4,-825.2,825.2,656.2,0.0,-47.6,40.2,7.4,608.6,-20.4,28.1,30.4,-2.3,,9.3,-0.2,588.2,-242.2,355.3,0.0,0.0,0.0,355.3,115.4,470.7,0.0,0.0,470.7,463.16,-7.54,314.5,1.496,1.496,1.472687,318.0,1.48,1.48,1.456289,
03/31/2013,1336.5,1336.5,-661.4,661.4,675.1,0.0,-58.9,44.3,14.6,616.2,-80.1,37.0,39.1,-2.1,,0.7,54.7,536.1,-107.4,429.4,0.0,0.0,0.0,429.4,-22.9,406.5,0.0,0.0,406.5,399.7,-6.8,311.5,1.306,1.306,1.283146,314.0,1.294,1.294,1.272344,
06/30/2013,1714.9,1714.9,-849.7,849.7,865.2,0.0,-41.0,44.5,-3.5,824.2,-21.5,31.3,32.3,-1.0,,-1.7,-0.3,802.7,-282.9,518.1,0.0,0.0,0.0,518.1,-19.9,498.2,0.0,0.0,498.2,512.1,13.9,295.5,1.686,1.686,1.732995,297.5,1.676,1.676,1.722723,
09/30/2013,1097.0,1097.0,-710.9,710.9,386.1,0.0,-11.9,32.2,-20.3,374.2,-28.5,40.0,41.0,-1.0,,7.2,-0.3,345.7,-109.0,243.9,0.0,0.0,0.0,243.9,-9.8,234.1,0.0,0.0,234.1,223.7,-10.4,286.5,0.818,0.818,0.780803,287.5,0.814,0.814,0.777826,
12/31/2013,1326.3,1326.3,-732.5,732.5,593.8,0.0,-38.4,45.0,-6.6,555.4,-30.2,39.2,39.8,-0.6,,3.4,0.4,525.2,-187.2,341.4,0.0,0.0,0.0,341.4,-15.6,325.8,0.0,0.0,325.8,282.4,-43.4,284.5,1.146,1.146,0.992619,285.5,1.142,1.142,0.989986,
03/31/2014,1132.6,1132.6,-689.8,689.8,442.8,0.0,711.2,41.7,-752.9,1154.0,-23.9,39.8,40.0,-0.2,,3.5,-0.1,1130.1,-413.2,720.4,0.0,0.0,0.0,720.4,-11.9,708.5,0.0,0.0,708.5,261.3,-447.2,274.0,2.588,2.588,0.95365,274.5,2.58,2.58,0.950856,
06/30/2014,1472.7,1472.7,-882.4,882.4,590.3,0.0,-61.1,39.5,21.6,529.2,-49.0,50.4,50.7,-0.3,,1.7,0.7,480.2,-157.2,324.7,0.0,0.0,0.0,324.7,-12.1,312.6,0.0,0.0,312.6,331.4,18.8,255.5,1.224,1.224,1.297065,256.0,1.22,1.22,1.293437,
09/30/2014,921.4,921.4,-620.3,620.3,301.1,0.0,-63.9,38.2,25.7,237.2,-36.7,46.2,46.4,-0.2,,10.6,-0.1,200.5,-70.5,140.6,0.0,0.0,0.0,140.6,-9.7,130.9,0.0,0.0,130.9,140.4,9.5,248.4,0.53,0.53,0.565217,249.3,0.52,0.52,0.558107,
12/31/2014,1216.5,1216.5,-772.2,772.2,444.3,0.0,-41.3,32.5,8.8,403.0,-26.5,40.9,41.1,-0.2,,6.7,1.4,376.5,-132.1,251.1,0.0,0.0,0.0,251.1,-12.8,238.3,0.0,0.0,238.3,268.495,30.195,246.5,0.966,0.966,1.089229,247.5,0.964,0.964,1.086,
03/31/2015,954.0,954.0,-538.0,538.0,416.0,0.0,-58.0,40.0,18.0,358.0,-24.0,33.0,34.0,-1.0,,15.0,0.0,334.0,-113.0,236.0,0.0,0.0,0.0,236.0,-5.0,231.0,0.0,0.0,231.0,219.0,-12.0,239.7,0.96,0.96,0.913642,240.6,0.96,0.96,0.910125,
06/30/2015,1311.0,1311.0,-625.0,625.0,686.0,0.0,-61.0,38.0,23.0,625.0,-24.0,29.0,29.0,0.0,6.0,-36.0,-6.0,601.0,-200.0,365.0,0.0,0.0,0.0,365.0,-13.0,352.0,0.0,0.0,352.0,371.936842,19.936842,235.2,1.5,1.5,1.581364,236.1,1.49,1.49,1.574442,
09/30/2015,928.0,928.0,-763.0,763.0,165.0,0.0,-112.0,42.0,70.0,53.0,-29.0,30.0,30.0,0.0,,93.0,5.0,24.0,-20.0,97.0,0.0,0.0,0.0,97.0,-7.0,90.0,0.0,0.0,90.0,187.838039,97.838039,233.1,0.39,0.39,0.805826,234.0,0.39,0.39,0.805826,
12/31/2015,1115.0,1115.0,-835.0,835.0,280.0,0.0,-88.0,50.0,38.0,192.0,-93.0,39.0,40.0,-1.0,,0.0,-1.0,99.0,-63.0,36.0,0.0,0.0,0.0,36.0,-9.0,27.0,0.0,0.0,27.0,167.195554,140.195554,233.1,0.11,0.11,0.71727,233.8,0.11,0.11,0.709639,
03/31/2016,1004.0,1004.0,-787.0,787.0,217.0,0.0,-120.0,45.0,75.0,97.0,-35.0,37.0,38.0,-1.0,,,-2.0,62.0,-15.0,47.0,0.0,0.0,0.0,47.0,-21.0,26.0,0.0,0.0,26.0,61.0,35.0,233.2,0.11,0.11,0.261578,233.5,0.11,0.11,0.259893,
06/30/2016,1134.0,1134.0,-607.0,607.0,527.0,0.0,-280.0,52.0,228.0,247.0,-69.0,60.0,61.0,-1.0,38.0,,-38.0,178.0,-95.0,83.0,0.0,0.0,0.0,83.0,-36.0,47.0,0.0,0.0,47.0,15.454878,-31.545122,233.3,0.2,0.2,0.066245,233.5,0.2,0.2,0.064903,
09/30/2016,680.0,680.0,-678.0,678.0,2.0,0.0,-101.0,44.0,57.0,-99.0,-32.0,29.0,31.0,-2.0,,0.0,1.0,-131.0,131.0,0.0,0.0,0.0,0.0,0.0,-30.0,-30.0,0.0,0.0,-30.0,29.303297,59.303297,233.1,-0.13,-0.13,0.125711,233.1,-0.13,-0.13,0.124411,
12/31/2016,867.0,867.0,-770.0,770.0,97.0,0.0,-59.0,32.0,27.0,38.0,-373.0,69.0,70.0,-1.0,-38.0,0.0,208.0,-335.0,47.0,-288.0,0.0,0.0,0.0,-288.0,-32.0,-320.0,0.0,0.0,-320.0,-305.408175,14.591825,232.3,-1.377529,-1.377529,-1.314714,232.3,-1.377529,-1.377529,-1.314714,
03/31/2017,1037.0,1037.0,-930.0,930.0,107.0,0.0,-52.0,46.0,6.0,55.0,-77.0,79.0,80.0,-1.0,,,1.0,-22.0,13.0,-9.0,0.0,0.0,0.0,-9.0,-14.0,-23.0,0.0,0.0,-23.0,10.65,33.65,233.1,-0.1,-0.1,0.045689,233.1,-0.1,-0.1,0.044359,
06/30/2017,1124.0,1124.0,-951.0,951.0,173.0,0.0,-59.0,49.0,10.0,114.0,-85.0,78.0,80.0,-2.0,,,1.0,29.0,-5.0,24.0,0.0,0.0,0.0,24.0,-21.0,3.0,0.0,0.0,3.0,16.0,13.0,233.5,0.01,0.01,0.068522,233.7,0.01,0.01,0.065627,
09/30/2017,870.0,870.0,-859.0,859.0,11.0,0.0,-43.0,45.0,-2.0,-32.0,-83.0,76.0,81.0,-5.0,,,2.0,-115.0,47.0,-68.0,0.0,0.0,0.0,-68.0,-19.0,-87.0,0.0,0.0,-87.0,-89.7,-2.7,233.2,-0.37,-0.37,-0.384648,233.2,-0.37,-0.37,-0.384648,
12/31/2017,1099.0,1099.0,-956.0,956.0,143.0,0.0,-55.0,51.0,4.0,88.0,-105.0,70.0,74.0,-4.0,,,52.0,-17.0,520.0,503.0,0.0,0.0,0.0,503.0,-38.0,465.0,0.0,0.0,465.0,-2.616667,-467.616667,233.5,1.99,1.99,-0.011206,234.1,1.98,1.98,-0.017508,
03/31/2018,957.0,957.0,-767.0,767.0,190.0,0.0,-36.0,57.0,-21.0,154.0,-49.0,57.0,60.0,-3.0,,,-1.0,105.0,-17.0,88.0,0.0,0.0,0.0,88.0,-25.0,63.0,0.0,0.0,63.0,61.63,-1.37,233.9,0.27,0.27,0.263489,234.8,0.27,0.27,0.263489,
06/30/2018,1300.0,1300.0,-988.0,988.0,312.0,0.0,-56.0,53.0,3.0,256.0,-38.0,59.0,61.0,-2.0,,,-3.0,218.0,-44.0,174.0,0.0,0.0,0.0,174.0,-26.0,148.0,0.0,0.0,148.0,144.84,-3.16,234.0,0.63,0.63,0.618974,234.9,0.63,0.63,0.616547,
09/30/2018,1040.0,1040.0,-867.0,867.0,173.0,0.0,-42.0,53.0,-11.0,131.0,-48.0,55.0,59.0,-4.0,,,-2.0,83.0,-12.0,71.0,0.0,0.0,0.0,71.0,-41.0,30.0,0.0,0.0,30.0,19.63,-10.37,233.5,0.13,0.13,0.084069,235.2,0.13,0.13,0.084069,
12/31/2018,1132.0,1132.0,-890.0,890.0,242.0,0.0,-53.0,51.0,2.0,189.0,-48.0,57.0,61.0,-4.0,,,-3.0,141.0,-46.0,95.0,0.0,0.0,0.0,95.0,-46.0,49.0,0.0,0.0,49.0,68.16,19.16,229.1,0.21,0.21,0.297512,230.6,0.21,0.21,0.293088,
03/31/2019,1001.0,1001.0,-781.0,781.0,220.0,0.0,-62.0,58.0,4.0,158.0,-48.0,56.0,60.0,-4.0,,,-1.0,110.0,8.0,118.0,0.0,0.0,0.0,118.0,-28.0,90.0,0.0,0.0,90.0,61.79,-28.21,223.4,0.4,0.4,0.276589,224.6,0.4,0.4,0.274399,
06/30/2019,1502.0,1502.0,-1003.0,1003.0,499.0,0.0,-25.0,62.0,-37.0,474.0,-52.0,55.0,59.0,-4.0,,,-2.0,422.0,-102.0,320.0,0.0,0.0,0.0,320.0,-37.0,283.0,0.0,0.0,283.0,210.87,-72.13,221.1,1.28,1.28,0.953731,222.3,1.28,1.28,0.953731,
09/30/2019,1038.0,1038.0,-810.0,810.0,228.0,0.0,-26.0,56.0,-30.0,202.0,-69.0,59.0,63.0,-4.0,,,-4.0,133.0,-19.0,114.0,0.0,0.0,0.0,114.0,-49.0,65.0,0.0,0.0,65.0,55.58,-9.42,219.0,0.29,0.29,0.25379,220.7,0.29,0.29,0.247318,
12/31/2019,1049.0,1049.0,-822.0,822.0,227.0,0.0,-53.0,63.0,-10.0,174.0,-67.0,47.0,55.0,-8.0,,,21.0,107.0,-13.0,94.0,0.0,0.0,0.0,94.0,-39.0,55.0,0.0,0.0,55.0,66.37,11.37,217.5,0.26,0.26,0.305149,219.0,0.25,0.25,0.301918,
03/31/2020,971.0,971.0,-767.0,767.0,204.0,0.0,-60.0,54.0,6.0,144.0,-40.0,43.0,44.0,-1.0,,,0.0,104.0,-13.0,91.0,0.0,0.0,0.0,91.0,-23.0,68.0,0.0,0.0,68.0,51.0,-17.0,216.0,0.31,0.31,0.236111,216.6,0.31,0.31,0.231514,
06/30/2020,1204.0,1204.0,-870.0,870.0,334.0,0.0,-57.0,51.0,6.0,277.0,-26.0,32.0,49.0,-17.0,,,-3.0,251.0,-33.0,218.0,0.0,0.0,0.0,218.0,-28.0,190.0,0.0,0.0,190.0,172.69,-17.31,214.5,0.89,0.89,0.805082,214.6,0.89,0.89,0.805082,
09/30/2020,913.769,,,,188.47399394,,,,,156.486,,,,,,,,99.65,,34.594,,,,,,34.594,,,34.594,33.155,,,0.148,0.148,0.181,,0.148,0.148,0.181,
12/31/2020,1021.385,,,,219.1687933,,,,,162.0,,,,,,,,113.038,,56.346,,,,,,56.346,,,56.346,48.927,,,0.258,0.258,0.275,,0.258,0.258,0.275,
