Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,185.578995,,185.579002,185.579002,,,,,,,,,,,,
06/30/1990,,,141.416,,141.415997,141.415997,,,,,,,,,,,,
09/30/1990,,,369.70401,,369.704,369.704,,,,,,,,,,,,
12/31/1990,,,192.470001,,192.469999,192.469999,,,,,,,,,,,,
03/31/1991,,,115.871002,,115.871006,115.871006,,,,,,,,,,,,
06/30/1991,,,282.062012,,282.061998,282.061998,,,,,,,,,,,,
09/30/1991,,,312.755005,,312.754986,312.754986,,,,,,,,,,,,
12/31/1991,,,226.110001,,226.109999,226.109999,,,,,,,,,,,,
03/31/1992,,,255.779007,,255.778986,255.778986,,,,,,,,,,,,
06/30/1992,,,315.759003,,315.758997,315.758997,,,,,,,,,,,,
09/30/1992,,,331.981995,,331.981995,331.981995,,,,,,,,,,,,
12/31/1992,,,188.173996,,188.174002,188.174002,,,,,,,,,,,,
03/31/1993,,,238.904007,,238.904001,238.904001,,,,,,,,,,,,
06/30/1993,,,228.716995,,228.717007,228.717007,,,,,,,,,,,,
09/30/1993,,,340.57901,,340.578999,340.578999,,,,,,,,,,,,
12/31/1993,,,0.0,,193.483004,193.483004,,,,,,,,,,,,
03/31/1994,,,222.494003,,222.493996,222.493996,,,,,,,,,,,,
06/30/1994,,,227.003006,,227.003005,227.003005,,,,,,,,,,,,
09/30/1994,,,411.139008,,411.138995,411.138995,,,,,,,,,,,,
12/31/1994,,,0.0,,89.211,89.211,,,,,,,,,,,,
03/31/1995,,,314.192993,,314.193011,314.193011,,,,,,,,,,,,
06/30/1995,,,391.026001,,391.025989,391.025989,,,,,,,,,,,,
09/30/1995,,,361.691986,,361.691987,361.691987,,,,,,,,,,,,
12/31/1995,,,201.686005,,201.686007,201.686007,,,,,,,,,,,,
03/31/1996,,,252.425995,,252.42601,252.42601,,,,,,,,,,,,
06/30/1996,,,103.501999,,103.501999,103.501999,,,,,,,,,,,,
09/30/1996,,,225.416,,225.416007,225.416007,,,,,,,,,,,,
12/31/1996,,,0.0,,140.751999,140.751999,,,,,,,,,,,,
03/31/1997,,,173.0,,173.0,173.0,,,,,,,,,,,,
06/30/1997,,,192.904999,,193.0,193.0,,,,,,,,,,,,
09/30/1997,,,256.644989,,257.0,257.0,,,,,,,,,,,,
12/31/1997,,,0.0,,93.0,93.0,,,,,,,,,,,,
03/31/1998,,,139.0,,139.0,139.0,,,,,,,,,,,,
06/30/1998,,,196.919998,,174.0,174.0,,,,,,,,,,,,
09/30/1998,,,210.0,,210.0,210.0,,,,,,,,,,,,
12/31/1998,,,196.0,,196.0,196.0,,,,,,,,,,,,
03/31/1999,,,150.0,,165.0,165.0,,,,,,,,,,,,
