Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,5261.439941,116.952003,116.952003,0.0,683.841003,,,649.877014,176.111008,41.185001,432.580994,0.0,219.009995,,,,,,1669.680054,1312.380005,,,0.0,,2279.379883,1896.880005,1605.580078,291.299927,,,382.499878,3591.759888,,222.732986,222.732986,,,,56.548,,,,,,413.456014,,,413.456014,692.737,1395.420044,,,,,155.692001,,,155.692001,1551.112045,2243.849045,0.0,2634.560059,,,-601.963013,601.963013,383.035004,3017.595063,0.0,3017.595063,5261.444108,
12/31/2004,5543.482,317.439,317.439,0.0,742.291,742.291,,679.607,167.569,49.701,462.337,0.0,203.841,,,,,,1943.178,1377.182,2841.154,-1463.972,0.0,,2223.122,1964.23,1669.637,294.593,,170.202,88.69,3600.304,,279.763,279.763,,,,22.235,22.235,0.0,0.0,,,358.008,,,358.008,660.006,1404.431,1404.431,0.0,0.0,,165.656,,,165.656,1570.087,2230.093,0.0,2676.644,,,-228.064,735.518,129.291,3313.389,0.0,3313.389,5543.482,
03/31/2005,5700.002,313.953,313.953,0.0,801.427,801.427,,738.197,202.304,53.963,481.93,0.0,200.394,,,,,,2053.971,1391.559,,,0.0,,2254.472,1970.404,1677.383,293.021,,171.774,112.294,3646.031,,270.414,270.414,,,,17.93,17.93,0.0,0.0,,,371.026,,,371.026,659.37,1407.545,1407.545,0.0,0.0,,172.2,,,172.2,1579.745,2239.115,0.0,2724.203,,,-201.725,816.114,122.295,3460.887,0.0,3460.887,5700.002,
06/30/2005,5762.323,305.671,305.671,0.0,809.394,809.394,,764.676,180.167,58.018,526.491,0.0,216.852,,,,,,2096.593,1427.884,,,0.0,,2237.846,1956.017,1666.455,289.562,,174.302,107.527,3665.73,,270.149,270.149,,,,613.007,613.007,0.0,0.0,,,341.814,,,341.814,1224.97,828.971,828.971,0.0,0.0,,167.581,,,167.581,996.552,2221.522,0.0,2740.439,,,-195.856,911.302,84.916,3540.801,0.0,3540.801,5762.323,
09/30/2005,8642.253,183.201,183.201,0.0,1147.423,1147.423,,857.689,267.586,32.009,558.094,0.0,310.17,,,,,,2498.483,2312.809,,,0.0,,3830.961,3462.3,2848.053,614.247,,193.429,175.232,6143.77,,412.02,412.02,,,,1271.803,1271.803,0.0,0.0,,,566.774,,,566.774,2250.597,624.482,624.482,0.0,0.0,,310.523,,,310.523,935.005,3185.602,0.0,4484.585,,,-153.464,959.188,166.342,5456.651,0.0,5456.651,8642.253,
12/31/2005,8580.304,134.245,134.245,0.0,1259.99,1259.99,,890.121,259.047,63.491,567.583,0.0,354.517,,,,,,2638.873,2367.237,3960.599,-1593.362,0.0,,3574.194,3429.582,2808.217,621.365,,,144.612,5941.431,,476.363,476.363,,,,954.766,954.766,0.0,0.0,,,567.012,,,567.012,1998.141,632.071,632.071,0.0,0.0,,283.275,,,283.275,915.346,2913.487,0.0,4523.338,,,-152.111,1202.938,92.652,5666.817,0.0,5666.817,8580.304,
03/31/2006,8879.655,135.31,135.31,0.0,1354.404,1354.404,,991.621,264.704,77.658,649.259,0.0,340.375,,,,,,2821.71,2480.538,,,0.0,,3577.407,3451.097,2832.143,618.954,,,126.31,6057.945,,436.743,436.743,,,,711.259,711.259,0.0,0.0,,,650.171,,,650.171,1798.173,981.383,981.383,0.0,0.0,,270.505,,,270.505,1251.888,3050.061,0.0,4547.917,,,-233.19,1406.255,108.612,5829.594,0.0,5829.594,8879.655,
06/30/2006,9226.261,127.375,127.375,0.0,1340.307,1340.307,,1069.754,285.523,83.269,700.962,0.0,377.204,,,,,,2914.64,2642.594,,,0.0,,3669.027,3545.439,2936.881,608.558,,,123.588,6311.621,,455.702,455.702,,,,842.903,842.903,0.0,0.0,,,699.951,,,699.951,1998.556,977.292,977.292,0.0,0.0,,287.129,,,287.129,1264.421,3262.977,0.0,4579.199,,,-369.825,1593.102,160.808,5963.284,0.0,5963.284,9226.261,
09/30/2006,9897.024,120.292,120.292,0.0,1522.188,1522.188,,1168.952,320.681,91.076,757.195,0.0,456.578,,,,,,3268.01,2816.868,4662.346,-1845.478,0.0,,3812.146,3666.966,3033.995,632.971,,,145.18,6629.014,,475.029,475.029,,,,633.038,633.038,0.0,0.0,,,921.0,,,921.0,2029.067,1571.374,1571.374,0.0,0.0,,334.961,,,334.961,1906.335,3935.402,0.0,4593.818,,,-638.191,1827.305,178.69,5961.622,0.0,5961.622,9897.024,
12/31/2006,10139.248,126.287,126.287,0.0,1560.849,1560.849,,1239.034,330.006,98.92,810.108,0.0,433.827,,,,,,3359.997,3003.648,4928.907,-1925.259,0.0,,3775.603,3607.315,3007.487,599.828,,,168.288,6779.251,,512.495,512.495,,,,648.736,,,,,,881.914,,,881.914,2043.145,1564.6,,,,,356.704,,,356.704,1921.304,3964.449,0.0,4637.455,,,-681.116,2099.307,119.153,6174.799,0.0,6174.799,10139.248,
03/31/2007,10677.83,109.211,109.211,0.0,1703.096,1703.096,,1372.883,374.115,104.829,893.939,0.0,421.36,,,,,,3606.55,3254.051,5262.111,-2008.06,0.0,,3817.229,3640.127,3040.965,599.162,,,177.102,7071.28,,574.034,574.034,,,,989.156,989.156,0.0,0.0,,,845.229,,,845.229,2408.419,1569.669,1569.669,0.0,0.0,,342.543,,,342.543,1912.212,4320.631,0.0,4652.853,,,-800.965,2381.148,124.163,6357.199,0.0,6357.199,10677.83,
06/30/2007,11729.399,115.504,115.504,0.0,1740.277,1740.277,,1515.812,344.336,121.509,1049.967,0.0,504.696,,,,,,3876.289,3491.395,5642.569,-2151.174,0.0,,4361.715,3845.852,3239.487,606.365,,358.172,157.691,7853.11,,527.976,527.976,,,,268.44,268.44,0.0,0.0,,,716.875,,,716.875,1513.291,3072.43,3072.43,0.0,0.0,,528.253,,,528.253,3600.683,5113.974,0.0,4687.255,,,-855.046,2546.458,236.758,6615.425,0.0,6615.425,11729.399,
09/30/2007,12439.402,125.998,125.998,0.0,1868.458,1868.458,,1639.095,350.739,123.767,1164.589,0.0,538.656,,,,,,4172.207,3807.593,6064.344,-2256.751,0.0,,4459.602,3934.65,3325.182,609.468,,356.212,168.74,8267.195,,556.202,556.202,,,,431.051,431.051,0.0,0.0,,,745.62,,,745.62,1732.873,3064.508,3064.508,0.0,0.0,,560.257,,,560.257,3624.765,5357.638,0.0,4726.768,,,-849.368,2839.171,365.193,7081.764,0.0,7081.764,12439.402,
12/31/2007,13190.957,170.714,170.714,0.0,1961.854,1961.854,,1607.684,373.383,118.407,1115.894,0.0,731.517,,,,,,4471.769,4153.845,6553.907,-2400.062,0.0,,4565.343,3955.489,3358.49,596.999,,,609.854,8719.188,,612.775,612.775,,,,774.22,774.22,0.0,0.0,,,815.37,,,815.37,2202.365,3066.335,3066.335,0.0,0.0,,515.538,,,515.538,3581.873,5784.238,0.0,4722.951,,,-924.202,3170.182,437.788,7406.719,0.0,7406.719,13190.957,
03/31/2008,14484.134,626.438,626.438,0.0,2104.837,2104.837,0.0,1768.047,371.822,138.571,1257.654,0.0,602.103,,,,,,5101.425,4582.62,7094.15,-2511.53,0.0,,4800.089,4038.393,3454.511,583.882,,463.221,298.475,9382.709,,678.078,678.078,,,,193.462,193.462,0.0,0.0,,,789.72,,,789.72,1661.26,4563.579,4563.579,0.0,0.0,,567.845,,,567.845,5131.424,6792.684,0.0,4751.459,,,-929.157,3434.383,434.765,7691.45,,7691.45,14484.134,
06/30/2008,14796.542,267.978,267.978,0.0,2111.299,2111.299,0.0,1909.239,400.182,155.325,1353.732,0.0,639.145,,,,,,4927.661,4979.621,7572.439,-2592.818,0.0,,4889.26,4094.624,3510.619,584.005,,473.571,321.065,9868.881,,664.421,664.421,,,,49.593,49.593,0.0,0.0,,,0.0,,,734.986,1449.0,4539.706,4539.706,0.0,0.0,,572.578,,,572.578,5112.284,6561.284,0.0,4807.03,,,-911.768,3805.367,468.341,8168.97,66.288,8235.258,14796.542,
09/30/2008,16198.911,336.546,336.546,0.0,2425.666,2425.666,0.0,2021.814,433.427,166.272,1422.115,0.0,723.112,,,,,,5507.138,5515.079,8252.689,-2737.61,0.0,,5176.694,4385.076,3812.643,572.433,,485.331,306.287,10691.773,,813.745,813.745,,,,1074.0,1074.0,0.0,0.0,,,752.246,,,752.246,2639.991,4544.11,4544.11,0.0,0.0,,553.951,,,553.951,5098.061,7738.052,0.0,4835.869,,,-905.727,4175.967,277.169,8383.278,77.581,8460.859,16198.911,
12/31/2008,16476.513,238.398,238.398,0.0,2442.848,2442.848,0.0,2088.342,430.352,152.864,1505.126,0.0,0.0,,0.0,,,,5570.282,5922.172,8613.168,-2690.996,0.0,,4984.059,4232.398,3530.915,701.483,,515.77,235.891,10906.231,,886.104,886.104,0.0,0.0,,1255.947,1255.947,0.0,0.0,,,0.0,0.0,0.0,880.042,3022.093,4564.255,4564.255,0.0,0.0,,524.116,0.0,,524.116,5088.371,8110.464,0.0,4787.801,,,-759.477,4524.085,-266.761,8285.648,80.401,8366.049,16476.513,
03/31/2009,16945.15,161.716,161.716,0.0,2287.519,2287.519,0.0,2231.643,415.286,160.483,1655.874,0.0,1012.109,,34.251,,368.581,633.362,5692.987,6261.761,9075.921,-2814.16,0.0,,4990.402,4213.997,3521.492,692.505,,514.707,227.447,11252.163,,940.625,940.625,,,,382.828,370.043,,,,12.785,724.32,,,704.131,2047.773,5804.442,5804.442,,,,597.181,,,597.181,6401.623,8449.396,0.0,4790.217,728.869,4061.348,-751.674,4688.887,-315.369,8412.061,83.693,8495.754,16945.15,
06/30/2009,17365.659,205.272,205.272,0.0,2189.769,2189.769,0.0,2259.904,358.045,134.433,1767.426,0.0,979.283,,34.486,,250.579,709.08,5634.228,6533.003,9563.802,-3030.799,0.0,,5198.428,4341.0,3643.511,697.489,,488.82,334.122,11731.431,,844.953,844.953,,,,692.535,680.015,,,,12.52,702.983,,5.549,666.385,2240.471,5805.036,5805.036,,,,487.535,,,481.986,6292.571,8533.042,0.0,4811.15,728.889,4082.261,-690.981,4730.868,-101.587,8749.45,83.167,8832.617,17365.659,
09/30/2009,18685.29,306.595,306.595,0.0,2386.843,2386.843,0.0,2307.659,340.595,131.129,1835.935,0.0,1095.151,,47.774,,259.811,815.836,6096.248,6887.382,10142.124,-3254.742,0.0,,5701.66,4876.818,4159.206,717.612,,540.902,236.166,12589.042,,864.656,864.656,,,,1021.123,1007.451,,,,13.672,862.835,,15.817,831.968,2748.614,5851.678,5851.678,,,,368.401,,,352.584,6220.079,8968.693,0.0,5405.002,761.109,4643.893,-624.673,4808.242,46.657,9635.228,81.369,9716.597,18685.29,
12/31/2009,18696.69,252.519,252.519,0.0,2510.948,2510.948,0.0,2238.294,328.253,115.564,1794.477,0.0,980.192,,0.0,,259.077,711.284,5981.953,6989.379,10429.827,-3440.448,40.822,40.822,5684.536,4928.891,4156.105,772.786,4.526,533.138,217.981,12714.737,,1478.205,1002.359,201.647,0.0,274.199,869.581,851.507,0.0,0.0,,18.074,652.914,0.0,26.17,633.975,3000.7,5847.258,5847.258,0.0,0.0,,410.359,0.0,169.454,214.735,6257.617,9258.317,0.0,5403.877,761.077,4642.8,-616.048,4456.77,114.742,9359.341,79.032,9438.373,18696.69,
03/31/2010,18957.759,207.099,207.099,0.0,2655.677,2655.677,0.0,2316.155,337.061,117.082,1862.012,0.0,1148.774,,,,258.79,882.206,6327.705,6883.744,10485.966,-3602.222,0.0,,5746.31,4903.078,4141.362,761.716,,538.621,304.611,12630.054,,1121.175,1121.175,,,,991.44,973.849,,,,17.591,840.863,,33.293,824.991,2953.478,5844.61,5844.61,,,,383.547,,,350.254,6228.157,9181.635,0.0,5401.656,761.077,4640.579,-573.847,4777.092,94.26,9699.161,76.963,9776.124,18957.759,
06/30/2010,18814.727,222.783,222.783,0.0,2471.078,2471.078,0.0,2371.489,348.174,112.045,1911.27,0.0,1253.261,,,,258.536,981.497,6318.611,6774.5,10547.666,-3773.166,0.0,,5721.616,4878.62,4128.966,749.654,,539.817,303.179,12496.116,,1127.875,1127.875,,,,628.108,609.117,,,,18.991,994.757,,28.475,976.205,2750.74,6005.472,6005.472,,,,383.871,,,355.396,6389.343,9140.083,0.0,5420.548,761.077,4659.471,-566.501,4750.528,-0.795,9603.78,70.864,9674.644,18814.727,
09/30/2010,19884.443,951.382,951.382,0.0,2535.625,2535.625,0.0,2493.289,366.969,116.25,2010.07,0.0,1203.868,,,,260.128,939.417,7184.164,6931.216,10957.991,-4026.775,0.0,,5769.063,4883.768,4141.972,741.796,,537.505,347.79,12700.279,,1200.627,1200.627,,,,582.628,10.838,,,,571.79,984.857,,28.448,964.003,2768.112,6694.963,6694.963,,,,434.843,,,406.395,7129.806,9897.918,0.0,5443.904,761.077,4682.827,-565.464,4895.374,143.123,9916.937,69.588,9986.525,19884.443,
12/31/2010,19207.0,416.0,416.0,0.0,2629.0,2629.0,0.0,2590.0,384.0,114.0,2092.0,0.0,885.0,,0.0,,284.0,593.0,6520.0,6940.0,11162.0,-4222.0,0.0,,5747.0,5005.0,4277.0,728.0,2.0,540.0,200.0,12687.0,,1755.0,1335.0,91.0,0.0,329.0,235.0,18.0,,,,217.0,638.0,0.0,33.0,616.0,2628.0,6530.0,6530.0,,,,789.0,0.0,135.0,621.0,7319.0,9947.0,0.0,5463.0,761.0,4702.0,-563.0,4094.0,199.0,9193.0,67.0,9260.0,19207.0,
03/31/2011,19821.921,249.317,249.317,0.0,2923.062,2923.062,0.0,2759.569,410.81,141.828,2206.931,0.0,963.919,,,,268.814,694.152,6895.867,7117.261,11583.675,-4466.414,0.0,,5808.793,4995.519,4260.025,735.494,,551.686,261.588,12926.054,,1433.259,1433.259,,,,619.49,402.742,,,,216.748,939.56,,41.566,929.818,2992.309,6526.464,6526.464,,,,590.765,,,549.199,7117.229,10109.538,0.0,5473.592,763.163,4710.429,-561.292,4408.046,330.638,9650.984,61.399,9712.383,19821.921,
06/30/2011,20504.628,329.555,329.555,0.0,3020.645,3020.645,0.0,2939.356,420.718,156.836,2361.802,0.0,1075.761,,,,273.656,798.779,7365.317,7244.754,11931.843,-4687.089,0.0,,5894.557,5069.869,4311.104,758.765,,558.668,266.02,13139.311,,1517.806,1517.806,,,,1113.724,619.273,,,,494.451,1143.402,,40.427,1135.943,3774.932,6256.711,6256.711,,,,551.771,,,511.344,6808.482,10583.414,0.0,5486.348,763.163,4723.185,-491.513,4518.144,349.343,9862.322,58.892,9921.214,20504.628,
09/30/2011,20667.276,273.562,273.562,0.0,3180.861,3180.861,0.0,3071.83,428.874,159.318,2483.638,0.0,1068.295,,12.555,,261.5,734.407,7594.548,7140.692,11941.018,-4800.326,0.0,,5932.036,5073.475,4351.16,722.315,,599.73,246.276,13072.728,,1565.728,1565.728,,,,1349.624,855.107,,,,494.517,1122.803,,29.748,1095.159,4038.155,6266.19,6266.19,,,,466.358,,,436.61,6732.548,10770.703,0.0,5576.435,769.254,4807.181,-485.246,4700.272,80.86,9872.321,24.252,9896.573,20667.276,
12/31/2011,21051.0,371.0,371.0,0.0,3233.0,3233.0,0.0,3158.0,443.0,149.0,2566.0,0.0,969.0,,13.0,,274.0,675.0,7731.0,7287.0,12310.0,-5023.0,0.0,,6033.0,5134.0,4423.0,711.0,,616.0,270.0,13320.0,,2151.0,1571.0,178.0,0.0,402.0,1320.0,1011.0,,,,309.0,812.0,0.0,27.0,765.0,4283.0,6286.0,6286.0,,,,1137.0,0.0,142.0,968.0,7423.0,11706.0,0.0,5444.0,769.0,4675.0,-334.0,4134.0,80.0,9324.0,21.0,9345.0,21051.0,
03/31/2012,21873.0,339.0,339.0,0.0,3358.0,3358.0,0.0,3303.0,448.0,178.0,2677.0,0.0,1053.0,,14.0,,245.0,800.0,8053.0,7585.0,12894.0,-5309.0,0.0,,6235.0,5151.0,4445.0,706.0,,634.0,436.0,13820.0,,1679.0,1679.0,,,,1902.0,1296.0,,,,606.0,1251.0,,33.0,1238.0,4832.0,5989.0,5989.0,,,,1119.0,,,1086.0,7108.0,11940.0,0.0,5664.0,775.0,4889.0,-479.0,4475.0,252.0,9912.0,21.0,9933.0,21873.0,
06/30/2012,21703.0,381.0,381.0,0.0,3608.0,3608.0,0.0,3399.0,441.0,181.0,2777.0,0.0,1113.0,,,,285.0,811.0,8501.0,7733.0,13188.0,-5455.0,0.0,,5469.0,4581.0,3769.0,812.0,,629.0,259.0,13202.0,,1635.0,1635.0,,,,1263.0,924.0,,,,339.0,1696.0,,26.0,1686.0,4594.0,7311.0,7311.0,,,,1187.0,,,1161.0,8498.0,13092.0,0.0,5461.0,775.0,4686.0,-229.0,3408.0,-52.0,8588.0,23.0,8611.0,21703.0,
09/30/2012,22781.0,365.0,365.0,0.0,3911.0,3911.0,0.0,3676.0,463.0,210.0,3003.0,0.0,1147.0,,,,308.0,831.0,9099.0,8122.0,,,0.0,,5560.0,4653.0,3846.0,807.0,,642.0,265.0,13682.0,,2023.0,2023.0,,,,1606.0,1267.0,,,,339.0,1697.0,,36.0,1686.0,5326.0,7300.0,7300.0,,,,1240.0,,,1204.0,8540.0,13866.0,0.0,5458.0,775.0,4683.0,-217.0,3478.0,163.0,8882.0,33.0,8915.0,22781.0,
12/31/2012,22795.0,300.0,300.0,0.0,3885.0,3885.0,0.0,3675.0,461.0,166.0,3048.0,0.0,1169.0,,,,376.0,788.0,9029.0,8299.0,14329.0,-6030.0,0.0,,5467.0,4637.0,3871.0,766.0,,646.0,184.0,13766.0,,2765.0,2108.0,167.0,0.0,490.0,1585.0,997.0,,,,588.0,1360.0,0.0,34.0,1059.0,5710.0,7049.0,7049.0,,,,1218.0,0.0,145.0,1039.0,8267.0,13977.0,0.0,5449.0,775.0,4674.0,-182.0,3356.0,163.0,8786.0,32.0,8818.0,22795.0,
03/31/2013,22681.0,286.0,286.0,0.0,3850.0,3850.0,0.0,3744.0,472.0,173.0,3099.0,0.0,1177.0,,,,371.0,791.0,9057.0,8299.0,14502.0,-6203.0,0.0,,5325.0,4485.0,3765.0,720.0,,660.0,180.0,13624.0,,2191.0,2191.0,,,,1896.0,1603.0,,,,293.0,1667.0,,29.0,1660.0,5754.0,7032.0,7032.0,,,,1197.0,,,1168.0,8229.0,13983.0,0.0,5410.0,775.0,4635.0,-139.0,3378.0,14.0,8663.0,35.0,8698.0,22681.0,
06/30/2013,22632.0,295.0,295.0,0.0,3837.0,3837.0,0.0,3637.0,452.0,147.0,3038.0,0.0,1179.0,,,,360.0,782.0,8948.0,8333.0,14738.0,-6405.0,0.0,,5351.0,4402.0,3714.0,688.0,,671.0,278.0,13684.0,,2144.0,2144.0,,,,2148.0,1832.0,,,,316.0,1658.0,,23.0,1647.0,5950.0,7087.0,7087.0,,,,1156.0,,,1133.0,8243.0,14193.0,0.0,5383.0,775.0,4608.0,-83.0,3260.0,-159.0,8401.0,38.0,8439.0,22632.0,
09/30/2013,22937.0,316.0,316.0,0.0,4004.0,4004.0,0.0,3580.0,438.0,140.0,3002.0,0.0,1173.0,,,,362.0,804.0,9073.0,8397.0,15105.0,-6708.0,0.0,,5467.0,4421.0,3754.0,667.0,,686.0,360.0,13864.0,,2117.0,2117.0,,,,2230.0,1912.0,,,,318.0,1804.0,,27.0,1786.0,6151.0,7065.0,7065.0,,,,1140.0,,,1113.0,8205.0,14356.0,0.0,5394.0,775.0,4619.0,-73.0,3282.0,-63.0,8540.0,41.0,8581.0,22937.0,
12/31/2013,21977.0,435.0,435.0,0.0,3351.0,3351.0,0.0,3200.0,386.0,130.0,2684.0,0.0,2948.0,,0.0,1604.0,292.0,1047.0,9934.0,7689.0,14160.0,-6471.0,0.0,,4354.0,3856.0,3290.0,566.0,,296.0,202.0,12043.0,,2573.0,1918.0,183.0,0.0,472.0,1653.0,1580.0,0.0,0.0,,73.0,1531.0,0.0,21.0,1398.0,5757.0,7061.0,7061.0,0.0,0.0,,956.0,0.0,146.0,789.0,8017.0,13774.0,0.0,5375.0,775.0,4600.0,-37.0,3011.0,-187.0,8162.0,41.0,8203.0,21977.0,
03/31/2014,21830.0,367.0,367.0,0.0,3723.0,3723.0,0.0,3403.0,374.0,151.0,2878.0,0.0,1367.0,,,,302.0,1062.0,8860.0,8213.0,15326.0,-7113.0,0.0,,4757.0,4241.0,3648.0,593.0,,297.0,219.0,12970.0,,2617.0,2012.0,128.0,,477.0,2293.0,2217.0,,,,76.0,907.0,,12.0,829.0,5817.0,7039.0,7039.0,,,,1003.0,,,991.0,8042.0,13859.0,0.0,5380.0,777.0,4603.0,-34.0,2970.0,-389.0,7927.0,44.0,7971.0,21830.0,
06/30/2014,21813.0,571.0,571.0,0.0,3340.0,3340.0,0.0,3365.0,356.0,156.0,2853.0,0.0,2442.0,,,1034.0,294.0,1106.0,9718.0,7588.0,14373.0,-6785.0,0.0,,4507.0,4044.0,3478.0,566.0,,262.0,201.0,12095.0,,2423.0,1822.0,120.0,,481.0,2404.0,0.0,,,,2404.0,974.0,,20.0,968.0,5801.0,7021.0,7021.0,,,,941.0,,,921.0,7962.0,13763.0,0.0,5375.0,1.0,5374.0,0.0,2825.0,-223.0,7977.0,73.0,8050.0,21813.0,
09/30/2014,20727.0,582.0,582.0,0.0,3315.0,3315.0,0.0,3317.0,204.0,161.0,2952.0,0.0,1713.0,,,240.0,291.0,1182.0,8927.0,7460.0,14261.0,-6801.0,0.0,,4340.0,3905.0,3375.0,530.0,,266.0,169.0,11800.0,,2356.0,1784.0,130.0,,442.0,1715.0,0.0,,,,1715.0,807.0,,,807.0,4878.0,7004.0,7004.0,,,,903.0,,,903.0,7907.0,12785.0,0.0,5391.0,1.0,5390.0,0.0,2902.0,-430.0,7863.0,79.0,7942.0,20727.0,
12/31/2014,18889.0,474.0,474.0,0.0,3015.0,3015.0,0.0,3087.0,194.0,135.0,2758.0,0.0,1368.0,,0.0,0.0,303.0,1053.0,7944.0,7123.0,14018.0,-6895.0,0.0,,3822.0,3451.0,3011.0,440.0,,106.0,265.0,10945.0,,2391.0,1736.0,230.0,0.0,425.0,727.0,677.0,,,,50.0,909.0,0.0,5.0,891.0,4027.0,6798.0,6798.0,,,,1031.0,0.0,164.0,862.0,7829.0,11856.0,0.0,5412.0,1.0,5411.0,0.0,2427.0,-881.0,6958.0,75.0,7033.0,18889.0,
03/31/2015,18223.0,512.0,512.0,0.0,2631.0,2631.0,0.0,3052.0,170.0,117.0,2765.0,0.0,1397.0,,,,294.0,1098.0,7592.0,6932.0,13908.0,-6976.0,0.0,,3699.0,3311.0,2905.0,406.0,,101.0,287.0,10631.0,,2047.0,1462.0,198.0,,387.0,1554.0,1158.0,,,,396.0,792.0,,0.0,773.0,4393.0,6278.0,6278.0,,,,954.0,,,954.0,7232.0,11625.0,0.0,5424.0,1.0,5423.0,0.0,2309.0,-1204.0,6529.0,69.0,6598.0,18223.0,
06/30/2015,17634.0,611.0,611.0,0.0,2259.0,2259.0,0.0,2921.0,170.0,102.0,2649.0,0.0,1273.0,,,,295.0,968.0,7064.0,6694.0,13835.0,-7141.0,0.0,,3876.0,3335.0,2945.0,390.0,,81.0,460.0,10570.0,,1619.0,1104.0,105.0,,410.0,1556.0,1148.0,,,,408.0,962.0,,0.0,951.0,4137.0,6268.0,6268.0,,,,982.0,,,982.0,7250.0,11387.0,0.0,5442.0,1.0,5441.0,0.0,1820.0,-1090.0,6172.0,75.0,6247.0,17634.0,
09/30/2015,16799.0,519.0,519.0,0.0,2045.0,2045.0,0.0,2767.0,188.0,75.0,2504.0,0.0,1184.0,,,,291.0,884.0,6515.0,6394.0,13562.0,-7168.0,0.0,,3890.0,3224.0,2844.0,380.0,,83.0,583.0,10284.0,,1556.0,1015.0,132.0,,409.0,1684.0,0.0,,,,1684.0,785.0,,0.0,759.0,4025.0,6020.0,6020.0,,,,1000.0,,,1000.0,7020.0,11045.0,0.0,5481.0,1.0,5480.0,0.0,1650.0,-1447.0,5684.0,70.0,5754.0,16799.0,
12/31/2015,14760.0,467.0,467.0,0.0,1781.0,1781.0,0.0,2344.0,172.0,61.0,2111.0,0.0,972.0,343.0,0.0,0.0,165.0,459.0,5564.0,5679.0,12914.0,-7235.0,0.0,,3517.0,3159.0,2803.0,356.0,,76.0,282.0,9196.0,,1684.0,948.0,330.0,0.0,406.0,1582.0,1181.0,,,,401.0,765.0,0.0,0.0,751.0,4031.0,5852.0,5852.0,,,,512.0,0.0,124.0,388.0,6364.0,10395.0,0.0,5503.0,1.0,5502.0,0.0,442.0,-1641.0,4304.0,61.0,4365.0,14760.0,
03/31/2016,14516.0,464.0,464.0,0.0,1693.0,1693.0,0.0,2302.0,178.0,62.0,2062.0,0.0,907.0,308.0,,,133.0,426.0,5366.0,5471.0,12908.0,-7437.0,0.0,,3679.0,3216.0,2864.0,352.0,,65.0,398.0,9150.0,,1430.0,934.0,107.0,,389.0,1212.0,1165.0,,,,47.0,836.0,,,826.0,3478.0,5846.0,5846.0,,,,533.0,,,533.0,6379.0,9857.0,0.0,6145.0,1.0,6144.0,0.0,-56.0,-1498.0,4591.0,68.0,4659.0,14516.0,
06/30/2016,14112.0,452.0,452.0,0.0,1484.0,1484.0,0.0,2195.0,176.0,55.0,1964.0,0.0,918.0,302.0,,,136.0,474.0,5049.0,5247.0,12616.0,-7369.0,0.0,,3816.0,3182.0,2852.0,330.0,,65.0,569.0,9063.0,,1239.0,790.0,111.0,,338.0,290.0,120.0,,,,170.0,999.0,,,977.0,2528.0,6943.0,6943.0,,,,454.0,,,454.0,7397.0,9925.0,0.0,6251.0,1.0,6250.0,,-621.0,-1507.0,4123.0,64.0,4187.0,14112.0,
09/30/2016,12635.0,440.0,440.0,0.0,1414.0,1414.0,0.0,1917.0,168.0,48.0,1701.0,0.0,827.0,295.0,,,51.0,479.0,4598.0,4708.0,12134.0,-7426.0,0.0,,3329.0,3104.0,2840.0,264.0,,65.0,160.0,8037.0,,1130.0,666.0,128.0,,336.0,555.0,555.0,,,,,1035.0,,,1024.0,2720.0,6937.0,6937.0,,,,595.0,,,595.0,7532.0,10252.0,0.0,6274.0,1.0,6273.0,0.0,-2401.0,-1549.0,2324.0,59.0,2383.0,12635.0,
