Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/1999,787.533831,-23.325,0.091,157.509,1717.702,2639.510831,8.02361,11.813962,3.351616,0.650765,44.738988,1083.475625,2935.452625,71.756469,,
12/31/1999,709.136508,-40.455,247.336,129.295,1561.127,2606.439508,7.959955,11.750246,3.675512,0.59895,20.203235,1121.231812,3018.534813,70.821831,,
03/31/2000,704.296539,-30.756,0.091,154.044,1563.017,2390.692539,7.381004,10.995937,3.39444,0.653793,18.873839,935.34375,2621.73975,64.816745,,
06/30/2000,753.960926,-34.954,0.091,151.524,1513.36,2383.981926,7.462116,11.220375,3.161944,0.634803,18.995115,995.568891,2625.589891,64.631078,,
09/30/2000,726.206383,-35.799,0.091,148.845,1518.11,2357.453383,7.527687,11.402711,3.246258,0.643962,19.09534,958.52375,2589.77075,63.865612,,
12/31/2000,644.939115,-36.273,247.336,120.5,1550.935,2527.437115,7.895971,11.869134,3.918877,0.613639,44.396303,864.953313,2747.451312,69.615368,,
03/31/2001,740.597192,-21.762,247.336,116.236,1559.39,2641.797192,8.202352,12.30735,3.567117,0.590276,46.181229,983.2722,2884.4722,72.489821,,
06/30/2001,839.484142,-27.364,247.336,110.705,1582.076,2752.237142,8.446694,12.806523,3.278486,0.574833,48.611497,1114.1152,3026.8682,75.27489,,
09/30/2001,749.292588,-27.882,247.336,108.098,1588.935,2665.779588,8.044479,12.279606,3.557728,0.596049,45.120759,995.2072,2911.6942,72.793092,,
12/31/2001,903.919764,-26.47,247.336,113.986,1523.66,2762.431764,8.30894,12.798279,3.056059,0.551565,35.542012,1199.66,3058.172,75.260726,,
03/31/2002,1090.887541,-68.566,247.336,121.57,1486.219,2877.446541,8.66372,13.443876,2.637711,0.516506,32.390546,1383.49305,3170.05205,73.627438,,
06/30/2002,1123.969945,-59.605,247.336,115.237,1640.915,3067.852945,9.262254,14.410914,2.72948,0.534874,37.914515,1469.183,3413.066,78.336944,,
09/30/2002,1123.697824,-63.165,247.336,166.229,2675.563,4149.660824,11.913974,18.561151,3.692862,0.644767,49.693561,1540.20168,4566.16468,105.91795,,
12/31/2002,1583.346067,-53.559,247.336,221.497,2291.908,4290.528067,11.518196,18.013351,2.709785,0.534179,52.720848,1534.14825,4241.33025,77.144525,,
03/31/2003,1642.406895,-105.754,247.336,211.392,2555.094,4550.474895,11.113763,17.466759,2.770614,0.561501,54.406137,2088.44064,4996.50864,81.261761,,
06/30/2003,1824.345129,-79.713,247.336,211.532,2448.846,4652.346129,10.412359,16.539146,2.550146,0.526368,40.927811,2321.3904,5149.3914,82.940807,,
09/30/2003,2179.160313,-77.652,98.934,222.634,2621.67,5044.746313,10.861366,14.962647,2.314995,0.519683,36.397881,2842.83925,5708.42525,80.908136,,
12/31/2003,2576.662318,-47.16,98.934,237.615,2682.599,5548.650318,11.474609,15.986661,2.153425,0.483469,43.337319,3348.73625,6320.72425,88.718656,,
03/31/2004,3156.980242,-80.937,98.934,229.377,2748.162,6152.516242,12.47135,17.443555,1.948861,0.446673,49.720517,4129.4946,7125.0306,97.251154,,
06/30/2004,2806.04366,-93.382,98.934,226.313,2865.346,5903.25466,11.674471,16.330792,2.103764,0.485384,54.010143,3677.8521,6775.0631,93.236425,,
09/30/2004,3131.48027,-52.706,98.934,222.651,2993.43,6393.78927,12.332675,19.290999,2.041779,0.468178,73.360288,3901.30761,7163.61661,100.734782,,
12/31/2004,3691.741583,-72.114,98.934,221.315,3230.12,7169.996583,13.101436,21.26384,1.942172,0.450505,78.246882,4831.0784,8309.3334,112.920395,,
03/31/2005,3177.163017,-53.088,98.934,214.709,3277.165,6714.883017,11.723463,19.132629,2.113484,0.488045,73.147829,3904.57152,7442.29152,104.252928,,
06/30/2005,3964.501021,-73.778,98.934,539.2,5284.005,9812.862021,15.564039,25.433189,2.475182,0.538477,117.118437,4935.9528,10784.3138,153.649458,,
09/30/2005,3851.84025,-68.217,98.934,530.184,5292.345,9705.08625,13.82361,23.278836,2.519597,0.545317,130.325941,4783.4804,10636.7264,151.484608,,
12/31/2005,4024.475801,-155.113,98.934,520.096,5424.73,9913.122801,13.926368,22.174727,2.463208,0.547227,138.293439,4950.36648,10839.01348,153.111423,,
03/31/2006,5276.916927,-66.808,98.934,602.066,4862.398,10773.506927,14.113586,22.328188,2.041629,0.451329,166.74416,6102.2061,11598.7961,139.778414,,
06/30/2006,,,,,,,,,,,,5968.6146,,,,
09/30/2006,5458.371171,-62.047,98.934,604.291,4852.636,10952.185171,14.215955,22.387035,2.006493,0.443075,85.718642,6492.20356,11986.01756,141.849799,,
12/31/2006,6195.633796,-269.435,98.934,622.47,4993.879,11641.481796,14.031528,22.41583,1.878982,0.428973,46.13009,7948.8574,13394.7054,150.596553,,
03/31/2007,6599.09577,-47.945,98.934,582.71,4998.179,12230.97377,14.883658,24.079564,1.853432,0.408649,49.917859,7853.74024,13485.61824,158.484071,,
06/30/2007,,,,,,,,,,,,6968.77584,,,,
09/30/2007,6280.585654,-42.85,98.934,560.818,5124.479,12021.966654,14.228661,23.178584,1.914147,0.42626,59.569538,7403.04982,13144.43082,155.204893,,
12/31/2007,5138.473879,-85.273,83.495,547.693,5762.958,11447.346879,13.690067,22.466262,2.227772,0.503432,128.776696,6034.27308,12343.14608,146.561866,,
03/31/2008,5096.744235,-64.26,83.495,283.623,5767.698,11167.300235,12.971477,21.346391,2.191065,0.516481,62.782083,6204.1383,12274.6943,142.544478,,
06/30/2008,4636.388747,-53.807,27.725,291.063,5976.289,10877.658747,12.313694,20.43432,2.346149,0.549409,61.511303,5391.70353,11632.97353,134.952841,,
09/30/2008,4842.865435,-48.822,0.0,283.591,6033.809,11111.443435,12.602924,21.080373,2.294394,0.543027,71.08776,5565.49235,11834.07035,135.204634,,
12/31/2008,1396.206793,-66.529,0.0,266.061,5975.269,7571.007793,8.460455,13.993641,5.422555,0.78923,45.595022,1383.68304,7558.48404,91.168515,,
03/31/2009,482.221365,-79.536,0.0,269.586,5985.36,6657.631365,7.539274,12.72218,13.806173,0.899022,78.324153,554.32926,6729.73926,80.015242,,
06/30/2009,1396.744229,-57.889,0.0,262.375,5957.14,7558.370229,8.703348,14.740015,5.41142,0.788151,161.832143,1360.7247,7522.3507,90.608803,,
09/30/2009,2456.025586,-79.558,0.0,283.863,4968.053,7628.383586,9.038637,15.291939,3.105987,0.651259,40.997386,2417.11902,7589.47702,91.268486,,
12/31/2009,3475.20342,-93.255,0.0,291.486,4531.634,8205.06842,10.184332,17.928972,2.361033,0.552297,67.955379,3275.1169,8004.9819,83.706064,,
03/31/2010,3783.454608,-96.226,0.0,290.625,4556.809,8534.662608,10.913207,19.379651,2.255786,0.533918,85.032855,3714.19281,8465.40081,86.419148,,
06/30/2010,4859.229887,-596.718,0.0,328.807,3898.77,8490.088887,11.155024,20.042419,1.747209,0.459214,69.782508,4607.00472,8237.86372,65.20583,,
09/30/2010,5592.853307,-486.426,0.0,314.433,3908.248,9329.108307,12.392891,22.595369,1.668041,0.41893,,5592.64835,9328.90335,71.642359,,
12/31/2010,6179.512756,-445.645,0.0,309.083,3892.07,9935.020756,13.191378,23.924359,1.607735,0.391753,394.403365,6728.00847,10483.51647,76.158421,,
03/31/2011,6490.893176,-188.025,0.0,311.893,3824.667,10439.428176,13.803363,24.877164,1.608319,0.366367,330.560406,6467.33022,10415.86522,79.66005,,
06/30/2011,7065.982112,-73.229,0.0,283.08,3879.238,11155.071112,14.748187,26.258842,1.578701,0.347756,871.149638,7045.4685,11134.5575,84.460489,,
09/30/2011,5631.914055,-139.42,0.0,266.809,4061.991,9821.294055,12.919067,22.613505,1.743864,0.41359,567.147546,5631.25248,9820.63248,74.340937,,
12/31/2011,6686.964266,-67.248,0.0,351.314,4206.074,11177.104266,14.546665,25.138781,1.671477,0.376312,71.252561,6685.6768,11175.8168,84.576716,,
03/31/2012,7664.947117,-229.26,0.0,347.402,4317.385,12100.474117,15.25834,25.564832,1.578677,0.356795,84.758581,7638.76575,12074.29275,91.168585,,
06/30/2012,7870.405083,-89.797,0.0,341.52,4066.764,12188.892083,15.09651,25.343208,1.548699,0.333645,41.27155,7846.38685,12164.87385,91.450703,,
09/30/2012,7799.023515,-76.553,0.0,347.678,3789.512,11859.660515,14.495332,23.929325,1.52066,0.31953,36.347439,7687.7059,11748.3429,87.027353,,
12/31/2012,8016.658683,-65.793,0.0,338.722,5261.37,13550.957683,15.741241,26.056477,1.69035,0.388266,40.159791,7985.6425,13519.9415,98.547395,,
03/31/2013,8860.516585,-68.814,0.0,339.571,5707.793,14839.066585,16.594462,27.649954,1.674741,0.384646,40.150511,8859.71808,14838.26808,107.819798,,
06/30/2013,8579.040046,-46.943,0.0,342.862,5191.067,14066.026046,14.893525,24.758464,1.63958,0.36905,30.898792,8506.90022,13993.88622,99.965218,,
09/30/2013,7942.022215,-62.108,0.0,358.151,4763.552,13001.617215,13.021136,21.937623,1.637066,0.366381,28.92726,7945.22812,13004.82312,92.396024,,
12/31/2013,8287.806592,-69.715,0.0,359.968,4582.727,13160.786592,12.784004,21.779177,1.58797,0.348211,31.328493,8287.23636,13160.21636,93.515542,,
03/31/2014,8781.012005,-64.926,0.0,359.284,4611.132,13686.502005,13.026315,21.961195,1.558647,0.336911,32.601114,8777.12361,13682.61361,97.150496,,
06/30/2014,9405.570285,-56.5,0.0,353.053,4760.107,14462.230285,13.654692,23.705038,1.537624,0.329141,66.67449,9414.153,14470.813,102.6364,,
09/30/2014,8994.954494,-58.479,0.0,348.233,4930.539,14215.247494,13.354196,22.268003,1.580358,0.346849,66.210124,9003.8598,14224.1528,100.874245,,
12/31/2014,13195.628486,-84.907,0.0,399.729,6292.4,19802.850486,17.917078,30.798692,1.500713,0.317752,13.210337,12505.16084,19112.38284,125.174467,,
03/31/2015,13365.714268,-118.161,0.0,397.028,6474.354,20118.935268,17.357781,30.948304,1.505265,0.321804,13.360659,13370.01552,20123.23652,126.938956,,
06/30/2015,11825.056447,-110.326,0.0,391.319,6739.208,18845.257447,15.352177,25.857324,1.593672,0.357608,12.528917,11834.0218,18854.2228,118.887907,,
09/30/2015,12177.359751,-93.009,0.0,386.24,6826.158,19296.748751,14.955242,26.271165,1.584641,0.353747,12.848875,12186.26388,19305.65288,121.732155,,
12/31/2015,12458.93832,-86.51,0.0,355.825,5260.75,17989.00332,13.965002,23.430259,1.443863,0.292443,36.895827,12613.86425,18143.92925,116.505327,,
03/31/2016,11842.886705,-106.505,0.0,362.859,4658.968,16758.208705,13.671086,22.67224,1.415044,0.278011,18.960124,12052.64172,16967.96372,112.128106,,
06/30/2016,12354.061507,-73.138,0.0,340.929,4912.512,17534.364507,15.077825,25.627467,1.41932,0.280165,19.169672,12532.60491,17712.90791,121.19572,,
09/30/2016,11633.443624,-84.181,0.0,327.306,4894.102,16770.670624,15.385527,25.935618,1.441591,0.291825,18.741823,11648.19132,16785.41832,116.581485,,
12/31/2016,10199.89995,-94.046,0.0,321.281,4965.9,15393.03495,14.782929,25.070988,1.509136,0.322607,29.77405,10947.75528,16140.89028,106.907185,,
03/31/2017,9139.163519,-92.296,0.0,316.444,4902.408,14265.719519,13.81914,23.454405,1.560944,0.34365,86.289987,9251.382,14377.938,100.524773,,
06/30/2017,8218.765165,-87.133,0.0,301.119,4987.514,13420.265165,13.159251,22.493334,1.632881,0.37164,91.456703,8228.72768,13430.22768,94.805069,,
09/30/2017,7746.272849,-71.088,0.0,290.773,5050.431,13016.388849,12.901322,22.088144,1.680342,0.388006,86.483611,7767.8107,13037.9267,92.368409,,
12/31/2017,9260.484935,-91.038,0.0,286.421,5170.264,14626.131935,14.719424,25.394574,1.579413,0.353495,100.089865,9258.18712,14623.83412,103.735857,,
03/31/2018,7904.678964,-118.175,0.0,250.825,4903.841,12941.169964,13.160275,23.201291,1.637153,0.378933,298.775684,7901.621,12938.112,91.713319,,
06/30/2018,8023.505758,-92.452,0.0,244.665,4967.898,13143.616758,13.543516,24.482984,1.638139,0.37797,536.649386,8020.81571,13140.92671,93.095433,,
09/30/2018,7806.940259,-93.479,0.0,243.481,4872.983,12829.925259,13.223728,23.721956,1.6434,0.379814,158.35113,7806.72684,12829.71184,90.863583,,
12/31/2018,6112.075695,-102.711,0.0,238.2,4982.46,11230.024695,11.693667,20.679008,1.83735,0.443673,187.10471,6108.71232,11226.66132,79.520525,,
03/31/2019,6126.776273,-111.022,0.0,230.556,5133.125,11379.435273,11.976601,20.027659,1.857328,0.451088,112.204416,6123.7077,11376.3667,80.515184,,
06/30/2019,4734.299382,-104.88,0.0,205.226,5219.179,10053.824382,10.655136,17.224802,2.123614,0.519124,91.954309,4733.61056,10053.13556,71.119832,,
09/30/2019,4465.901203,-98.309,0.0,200.558,5147.289,9715.439203,10.418757,16.960068,2.175471,0.529805,118.948055,4465.81512,9715.35312,68.723133,,
12/31/2019,3801.688487,-100.005,0.0,198.708,5324.177,9224.568487,9.946034,16.446423,2.42644,0.577174,95.275444,3806.05728,9228.93728,65.319761,,
03/31/2020,797.051987,-652.354,0.0,190.369,5978.585,6313.651987,6.804296,11.300471,7.921255,0.94693,65.414244,796.29031,6312.89031,44.596665,,
06/30/2020,1341.922441,-497.581,0.0,186.162,5966.647,6997.150441,7.96482,13.776169,5.214273,0.852725,125.694303,1292.59494,6947.82294,46.772032,,
09/12/2020,1098.5579598,-497.581,0.0,186.162,5966.647,6753.7859598,7.68779982379195,13.2970267972917,6.14786493470911,0.883452190447666,121.322590353524,1059.14968625736,6714.37768625736,46.772032075098,,
09/30/2020,,,,,,,10.0450449316576,12.4647866766467,,,-64.0776656527514,,,,,
12/31/2020,,,,,,,10.1634509874089,11.8631914514693,,,-63.1194949514019,,,,,
