Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,,,,,,,,,,,,,,,,2923.453673,,,,
03/31/1990,2955.680113,-442.0,521.0,0.0,640.0,,3674.680113,3116.0,20.539153,0.174165,,,,,,2960.138626,3679.138626,2.816762,,
06/30/1990,3231.220552,-326.0,521.0,0.0,671.0,,4097.220552,3133.0,21.417172,0.16377,,,,,,3242.593029,4108.593029,3.140306,,
09/30/1990,2299.162531,-172.0,521.0,0.0,784.0,,3432.162531,3222.0,24.332713,0.228427,0.525438,,,,,2295.562577,3428.562577,2.624042,,
12/31/1990,3107.564,-412.0,521.0,0.0,750.0,,3966.564,3108.0,24.131274,0.189081,0.604015,,69.588842,,,3106.994,3965.994,3.031503,,
03/31/1991,3266.161396,-433.0,521.0,0.0,890.0,,4244.161396,3175.0,28.031496,0.2097,0.635544,,157.191163,,,3264.287084,4242.287084,3.238433,,
06/30/1991,2725.037043,-331.0,371.0,0.0,1063.0,,3828.037043,3022.0,35.175381,0.277688,0.565274,,,,,2724.371901,3827.371901,2.919278,,
09/30/1991,2318.2514,-416.0,440.0,0.0,972.0,,3314.2514,3115.0,31.203852,0.293279,0.488036,,,,,2316.160971,3312.160971,2.524198,,
12/31/1991,2525.620592,-601.0,365.0,0.0,926.0,,3215.620592,2881.0,32.141617,0.287969,0.474001,,,,,2524.5135,3214.5135,2.446932,,
03/31/1992,2683.830391,-336.0,294.0,0.0,817.0,,3458.830391,2721.0,30.025726,0.236207,0.506343,,,,,2687.745481,3462.745481,2.627875,,
06/30/1992,2889.874323,-508.0,294.0,0.0,973.0,,3648.874323,2928.0,33.230874,0.266658,0.520376,,18.063734,10.289388,,2992.649893,3751.649893,2.771892,,
09/30/1992,3573.406116,-680.0,294.0,0.0,953.0,,4140.406116,2947.0,32.337971,0.230171,0.574657,,10.726441,5.057984,,3695.549868,4262.549868,3.141088,,
12/31/1992,3851.194321,-859.0,219.0,0.0,963.0,,4174.194321,2910.0,33.092784,0.230703,0.561048,,7.589444,4.998208,,3846.174067,4169.174067,3.158465,,
03/31/1993,4835.856586,-801.0,219.0,0.0,935.0,,5188.856586,2956.0,31.630582,0.180194,0.68006,,8.735449,5.568006,,5492.975178,5845.975178,3.906377,,
06/30/1993,6007.782365,-834.0,196.0,0.0,919.0,,6288.782365,3056.0,30.07199,0.146133,0.799286,,9.316715,6.116267,,6554.275213,6835.275213,4.571453,,
09/30/1993,6836.827065,-922.0,150.0,0.0,923.0,,6987.827065,3217.0,28.691327,0.132087,0.858772,,9.404882,9.689667,,7127.200115,7278.200115,4.82297,,
12/31/1993,5766.816127,-888.0,0.0,0.0,905.0,,5783.816127,3220.0,28.10559,0.156471,0.678613,,7.944802,5.986497,,5981.699809,5998.699809,3.980449,,
03/31/1994,7084.597429,-1154.0,0.0,0.0,923.0,,6853.597429,3406.0,27.099237,0.134674,0.754137,,8.599244,5.378227,,7346.474882,7115.474882,4.670699,,
06/30/1994,7330.694927,-1196.0,0.0,0.0,910.0,,7044.694927,3586.0,25.376464,0.129175,0.742094,,8.317231,5.267929,,7600.199879,7314.199879,4.774899,,
09/30/1994,6298.839813,-1241.0,0.0,0.0,855.0,,5912.839813,3718.0,22.996235,0.144601,0.596895,,6.427,3.427346,,6527.319855,6141.319855,3.989555,,
