Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1993,300.7,-1914.1,472.4,1742.4,,81.1,1661.3,,,,,,-506.4,-443.8,0.0,,,-443.8,,,0.0,0.0,0.0,,,,,-62.6,120.3,-195.9,975.5,,,,-27.2,20.6,-47.8,-632.1,,-85.4,170.2,129.9,
06/30/1993,1083.0,294.4,479.6,309.0,,-17.4,326.4,,,,,,-448.7,-604.8,0.0,,,-604.8,,,0.0,0.0,0.0,,,,,156.1,-567.2,-202.8,165.0,,,,-66.7,34.5,-101.2,-462.7,,67.1,53.2,152.8,
09/30/1993,883.9,388.6,484.2,11.1,,0.5,10.6,,,,,,-665.5,-580.9,0.0,,,-580.9,,,0.0,0.0,0.0,,,,,-84.6,-265.7,-202.7,426.1,,,,-20.7,21.4,-42.1,-468.4,,-47.3,174.2,98.5,
03/31/1994,507.3,357.7,492.0,-342.4,,50.8,-393.2,,,,,,-982.1,-478.6,0.0,,,-478.6,,,0.0,0.0,0.0,,,,,-503.5,231.3,-202.4,455.9,,,,-22.2,21.1,-43.3,0.0,,-243.5,332.4,124.4,
06/30/1994,1200.5,385.5,504.5,310.5,,14.2,296.3,,,,,,-732.7,-575.4,0.0,,,-575.4,,,0.0,0.0,0.0,,,,,-157.3,-358.7,-211.6,-86.2,,,,-60.9,13.1,-74.0,0.0,,109.1,93.3,126.1,
09/30/1994,888.5,480.8,506.3,-98.6,,43.0,-141.6,,,,,,-788.8,-620.0,0.0,,,-620.0,,,0.0,0.0,0.0,,,,,-168.8,-152.7,-211.8,133.1,,,,-74.0,13.5,-87.5,0.0,,-53.0,224.9,98.4,
03/31/1995,648.9,395.2,532.2,-278.5,,41.3,-319.8,,,,,,-868.7,-460.3,0.0,,,-460.3,,,0.0,0.0,0.0,,,,,-408.4,372.5,-214.4,676.2,,,,-89.3,16.5,-105.8,0.0,,152.7,320.9,140.8,
06/30/1995,1268.8,442.0,539.3,287.5,,26.9,260.6,,,,,,-688.6,-581.1,0.0,,,-581.1,,,0.0,0.0,0.0,,,,,-107.5,-450.2,-224.0,-242.6,,,,16.4,16.4,0.0,0.0,,130.0,82.7,121.5,
09/30/1995,1011.8,-2285.0,541.1,2755.7,,138.4,2617.3,,,,,,-874.6,-578.1,0.0,,,-578.1,,,0.0,0.0,0.0,,,,,-296.5,-329.9,-225.0,-111.1,,,,6.2,29.4,-23.2,0.0,,-192.7,235.6,120.8,
03/31/1996,916.0,888.0,545.900024,-517.900024,,,-517.900024,0.0,,,0.0,,-678.900024,-634.700012,0.0,,,-634.700012,,,0.0,0.0,0.0,,,,,-44.200012,-156.200013,-225.100006,129.499994,,,,-60.6,14.4,-75.0,0.0,,80.900002,178.300003,133.699997,
06/30/1996,1235.300049,803.0,553.799988,-121.5,,,-121.5,0.0,,,0.0,,-960.599976,-634.200012,0.0,,,-634.200012,,,0.0,0.0,0.0,,,,,-326.399963,-476.800002,-234.699997,-221.300003,,,,-20.800001,9.4,-30.200001,0.0,,-202.100006,150.199997,123.199997,
09/30/1996,1102.300049,867.0,571.799988,-336.5,,,-336.5,0.0,,,0.0,,-554.5,-745.099976,0.0,,,-745.099976,,,0.0,0.0,0.0,,,,,190.599976,-226.999994,-234.899994,225.499996,,,,-217.599997,15.1,-232.699997,0.0,,320.799988,276.0,101.099998,
