Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1992,94.048,5.743,8.287,0.0,8.287,-2.544,88.305,0.0,,,,84.013,4.292,0.0,94.048,-43.133999,0.0,43.133999,50.914001,0.0,0.0,50.914001,-19.732,31.181999,0.0,,,31.182001,0.0,31.181999,0.0,,31.181999,31.181999,,703.215019,0.044444,0.044444,,703.215019,0.044444,0.044444,0.044444,
09/30/1992,98.759004,6.505,10.889,0.0,10.889,-4.384,92.254004,-0.585,,,,88.257004,4.582,0.0,98.759004,-45.006001,0.0,45.006001,53.752998,0.0,0.0,53.752998,-20.757999,32.994999,0.0,,,32.994999,0.0,32.994999,0.0,,32.994999,32.994999,,707.039982,0.046667,0.046667,0.046667,707.039982,0.046667,0.046667,0.046667,
12/31/1992,128.971001,2.022,9.75,0.0,9.75,-7.728,126.949001,0.0,,,,120.359001,6.59,0.0,128.971001,-72.748001,0.0,72.748001,56.223,0.0,0.0,56.223,-21.459,34.764,0.0,,,34.764,0.0,34.764,0.0,,34.764,34.764,,729.198029,0.047778,0.047778,,729.198029,0.047778,0.047778,0.047778,
03/31/1993,149.236994,-4.389,5.26,0.0,5.26,-9.649,153.625994,0.0,,,,143.011993,10.614,0.0,149.236994,-86.287003,0.0,86.287003,62.950001,0.0,0.0,62.950001,-20.716999,42.233002,0.0,,,42.233002,0.0,42.233002,0.0,,42.233002,42.233002,,746.478012,0.056667,0.056667,,746.478012,0.056667,0.056667,0.056667,
06/30/1993,162.872997,0.191,9.313,0.0,9.313,-9.122,162.681997,0.0,,,,161.671997,1.01,0.0,162.872997,-92.675003,0.0,92.675003,70.197998,0.0,0.0,70.197998,-25.4,44.798,0.0,,,44.797998,0.0,44.798,0.0,,44.798,44.798,,746.586021,0.06,0.06,,746.586021,0.06,0.06,0.06,
09/30/1993,179.836994,-17.561,-9.483,0.0,-9.483,-8.078,197.397994,-2.904,,,,196.899994,3.402,0.0,179.836994,-94.809998,0.0,94.809998,85.027,0.0,0.0,85.027,-31.299999,53.727001,0.0,,,53.727001,0.0,53.727001,0.0,,53.727001,53.727001,,750.600018,0.071111,0.071111,0.071111,750.600018,0.071111,0.071111,0.071111,
12/31/1993,193.795999,-4.692,5.719,0.0,5.719,-10.411,198.487999,0.0,,,,193.417999,5.07,0.0,193.795999,-104.661003,0.0,104.661003,89.135002,0.0,0.0,89.135002,-30.134001,59.000999,0.0,,,59.001001,0.0,59.000999,0.0,,59.000999,59.000999,,755.918976,0.077778,0.077778,,755.918976,0.077778,0.077778,0.077778,
03/31/1994,209.950997,-3.677001,5.206,0.0,5.206,-8.883,213.627997,0.0,,,,207.462997,6.165,0.0,209.950997,-107.862,0.0,107.862,102.088997,0.0,0.0,102.088997,-33.487999,68.600998,0.0,,,68.600998,0.0,68.600998,0.0,,68.600998,68.600998,,756.413979,0.091111,0.091111,,756.413979,0.091111,0.091111,0.091111,
06/30/1994,200.944997,-3.934,5.781,0.0,5.781,-9.715,204.878997,0.0,,,,197.574997,7.304,0.0,200.944997,-116.936996,0.0,116.936996,84.008003,0.0,0.0,84.008003,-23.985001,60.022999,0.0,,,60.023003,0.0,60.022999,0.0,,60.022999,60.022999,,752.930969,0.08,0.08,,752.930969,0.08,0.08,0.08,
09/30/1994,205.760993,-8.471,1.641,0.0,1.641,-10.112,214.231993,0.976,,,,228.414993,-15.159,0.0,205.760993,-118.472,0.0,118.472,87.289001,0.0,0.0,87.289001,-23.606001,63.682999,0.0,,,63.683,0.0,63.682999,0.0,,63.682999,63.682999,,751.5,0.084444,0.084444,0.084444,751.5,0.084444,0.084444,0.084444,
12/31/1994,212.727005,-2.858,6.763,0.0,6.763,-9.621,215.585005,0.0,,,,203.630005,11.955,0.0,212.727005,-120.295998,0.0,120.295998,92.431,0.0,0.0,92.431,-29.127001,63.304001,0.0,,,63.303999,0.0,63.304001,0.0,,63.304001,63.304001,,745.757996,0.084444,0.084444,,745.757996,0.084444,0.084444,0.084444,
03/31/1995,204.646997,-4.654,5.262,0.0,5.262,-9.916,209.300998,0.0,,,,197.197998,12.103,0.0,204.646997,-112.013,0.0,112.013,92.634003,0.0,0.0,92.634003,-29.594,63.040001,0.0,,,63.040003,0.0,63.040001,0.0,,63.040001,63.040001,,744.389992,0.084444,0.084444,,744.389992,0.084444,0.084444,0.084444,
06/30/1995,222.901,-1.582,9.14,0.0,9.14,-10.722,224.483,0.0,,,,212.444,12.039,0.0,222.901,-121.824997,0.0,121.824997,101.075996,0.0,0.0,101.075996,-32.047001,69.028999,0.0,,,69.028996,0.0,69.028999,0.0,,69.028999,69.028999,,742.860008,0.093333,0.093333,,742.860008,0.093333,0.093333,0.093333,
09/30/1995,241.242003,-0.992,8.508,0.0,8.508,-9.5,242.234003,0.0,,,,223.828003,18.406,-17.200001,224.042002,-123.528,0.0,123.528,100.514,0.0,0.0,100.514,-26.941999,73.571999,0.0,,,73.572001,0.0,73.571999,0.0,,73.571999,73.571999,,745.326027,0.098889,0.098889,0.098889,745.326027,0.098889,0.098889,0.098889,
12/31/1995,,,,,,,,,,,,,,,,,,,107.175003,,,107.175003,-33.223999,73.950996,,,,73.951004,,73.950996,0.0,,73.950996,73.950996,,751.670975,0.098889,0.098889,0.098889,751.670975,0.098889,0.098889,0.098889,
03/31/1996,,,,,,,,,,,,,,,,,,,108.262001,,,108.262001,-33.049999,75.211998,,,,75.212002,,75.211998,0.0,,75.211998,75.211998,,746.261993,0.101111,0.101111,0.101111,746.261993,0.101111,0.101111,0.101111,
06/30/1996,,,,,,,,,,,,,,,,,,,121.067001,,,121.067001,-40.000999,81.066002,,,,81.066002,,81.066002,0.0,,81.066002,81.066002,,747.287979,0.108889,0.108889,0.108889,747.287979,0.108889,0.108889,0.108889,
09/30/1996,,,,,,,,,,,,,,,,,,,119.725998,,,119.725998,-35.224998,84.500999,,,,84.500999,,84.500999,0.0,,84.500999,84.500999,,749.798973,0.112222,0.112222,0.112222,749.798973,0.112222,0.112222,0.112222,
12/31/1996,449.060005,11.434999,19.608,0.0,19.608,-8.173,437.625005,0.0,,,,434.574005,3.051,0.0,449.060005,-312.075989,0.0,312.075989,136.983994,0.0,0.0,136.983994,-40.755001,96.228996,0.0,,,96.228992,0.0,96.228996,0.0,,96.228996,96.228996,,754.802971,0.126667,0.126667,0.126667,754.802971,0.126667,0.126667,0.126667,
03/31/1997,519.52703,0.331,6.087,0.0,6.087,-5.756,519.19603,0.0,,,,514.66803,4.528,0.0,519.52703,-375.171997,0.0,375.171997,144.354996,0.0,0.0,144.354996,-42.944,101.411003,0.0,,,101.410995,0.0,101.411003,0.0,,101.411003,101.411003,,756.834,0.133333,0.133333,0.133333,759.042023,0.133333,0.133333,0.133333,
06/30/1997,575.595975,3.049,8.784,0.0,8.784,-5.735,572.546975,0.0,,,,570.323975,2.223,0.0,575.595975,-417.321991,0.0,417.321991,158.274002,0.0,0.0,158.274002,-47.085999,111.188004,0.0,,,111.188004,0.0,111.188004,0.0,,111.188004,111.188004,,756.558014,0.146667,0.146667,0.146667,758.279984,0.146667,0.146667,0.146667,
09/30/1997,643.345026,9.438,15.107,0.0,15.107,-5.669,633.907026,0.0,,,,632.939026,0.968,0.0,643.345026,-467.244995,0.0,467.244995,176.100006,0.0,0.0,176.100006,-50.865002,125.235001,0.0,,,125.235004,0.0,125.235001,0.0,,125.235001,125.235001,,758.076006,0.166667,0.166667,0.166667,757.398012,0.163333,0.163333,0.163333,
12/31/1997,641.222018,8.823,14.975,0.0,14.975,-6.152,632.399018,0.0,,,,629.356018,3.043,0.0,641.222018,-464.957001,0.0,464.957001,176.264999,0.0,0.0,176.264999,-45.75,130.514999,0.0,,,130.514999,0.0,130.514999,0.0,,130.514999,130.514999,,758.076004,0.173333,0.173333,0.173333,759.558014,0.173333,0.173333,0.173333,
03/31/1998,681.460986,7.77,11.596,0.0,11.596,-3.826,673.690986,0.0,,,,669.260986,4.43,0.0,681.460986,-510.266998,0.0,510.266998,171.194,0.0,0.0,171.194,-44.525002,126.668999,0.0,,,126.668999,0.0,126.668999,0.0,,126.668999,126.668999,,758.580002,0.166667,0.166667,0.166667,759.173996,0.166667,0.166667,0.166667,
06/30/1998,681.507981,8.912001,15.435,0.0,15.435,-6.523,672.59598,0.0,,,,666.96698,5.629,0.0,681.507981,-504.377014,0.0,504.377014,177.130997,0.0,0.0,177.130997,-46.118,131.013,0.0,,,131.012997,0.0,131.013,0.0,,131.013,131.013,,758.580002,0.173333,0.173333,0.173333,759.285004,0.173333,0.173333,0.173333,
09/30/1998,607.268996,8.683,14.717,0.0,14.717,-6.034,598.585996,0.0,,,,590.895996,7.69,0.0,607.268996,-455.575012,0.0,455.575012,151.694,0.0,0.0,151.694,-39.441002,112.252998,0.0,,,112.252998,0.0,112.252998,0.0,,112.252998,112.252998,,757.736984,0.146667,0.146667,0.146667,758.121002,0.146667,0.146667,0.146667,
12/31/1998,572.042008,4.363,10.536,0.0,10.536,-6.173,567.679008,0.0,,,,564.708008,2.971,0.0,572.042008,-430.773987,0.0,430.773987,141.268005,-46.139999,46.139999,95.128006,-26.636,68.491997,0.0,,,68.492006,0.0,68.491997,0.0,,68.491997,68.491997,,755.580002,0.09,0.09,0.136667,756.164978,0.09,0.09,0.136667,
03/31/1999,563.784975,9.714,14.49,0.0,14.49,-4.776,554.070975,0.0,,,,548.586975,5.484,0.0,563.784975,-410.635986,0.0,410.635986,153.149002,-12.315,12.315,140.834002,-38.362999,102.471001,0.0,,,102.471004,0.0,102.471001,0.0,,102.471001,102.471001,,756.566986,0.136667,0.136667,0.146667,757.736984,0.136667,0.136667,0.146667,
06/30/1999,574.125972,7.351,12.227,0.0,12.227,-4.876,566.774972,0.0,,,,562.008972,4.766,0.0,574.125972,-410.269012,0.0,410.269012,163.856995,0.0,0.0,163.856995,-40.549999,123.306999,0.0,,,123.306995,0.0,123.306999,0.0,,123.306999,123.306999,,756.30899,0.163333,0.163333,0.163333,757.785004,0.163333,0.163333,0.163333,
09/30/1999,587.520014,13.548,18.681,0.0,18.681,-5.133,573.972014,0.0,,,,569.127014,4.845,0.0,587.520014,-413.255005,0.0,413.255005,174.264999,0.0,0.0,174.264999,-41.824001,132.440994,0.0,,,132.440998,0.0,132.440994,0.0,,132.440994,132.440994,,756.015015,0.176667,0.176667,0.176667,757.853989,0.173333,0.173333,0.173333,
12/31/1999,578.982007,13.315001,16.679001,0.0,16.679001,-3.364,565.667006,0.0,,,,560.044006,5.623,0.0,578.982007,-398.032013,0.0,398.032013,180.949997,0.0,0.0,180.949997,-43.428001,137.522003,0.0,,,137.521996,0.0,137.522003,0.0,0.0,137.522003,137.522003,,751.296021,0.183333,0.183333,0.183333,751.775986,0.183333,0.183333,0.183333,
03/31/2000,629.097995,16.572001,19.752001,0.0,19.752001,-3.18,612.525994,0.0,,,,609.343994,3.182,0.0,629.097995,-440.449005,0.0,440.449005,188.649002,0.0,0.0,188.649002,-45.275002,143.373993,0.0,,,143.374001,0.0,143.373993,0.0,0.0,143.373993,143.373993,,740.478012,0.193333,0.193333,0.193333,740.994003,0.193333,0.193333,0.193333,
06/30/2000,584.735029,15.838001,19.836,0.0,19.836,-3.998,568.897028,0.0,,,,564.129028,4.768,0.0,584.735029,-400.065002,0.0,400.065002,184.669998,0.0,0.0,184.669998,-44.299999,140.369995,0.0,,,140.369999,0.0,140.369995,0.0,0.0,140.369995,140.369995,,730.626022,0.193333,0.193333,0.193333,731.222992,0.193333,0.193333,0.193333,
09/30/2000,623.472992,30.423,33.841,0.0,33.841,-3.418,593.049993,0.0,,,,586.304993,6.745,0.0,623.472992,-438.151001,0.0,438.151001,185.322006,0.0,0.0,185.322006,-44.499001,140.822998,0.0,,,140.823006,0.0,140.822998,0.0,0.0,140.822998,140.822998,,730.99498,0.193333,0.193333,0.193333,732.234009,0.193333,0.193333,0.193333,
12/31/2000,611.76002,47.686001,49.956001,0.0,49.956001,-2.27,564.074018,0.0,,,,558.369019,5.705,0.0,611.76002,-415.096008,0.0,415.096008,196.664001,0.0,0.0,196.664001,-47.199001,149.464996,0.0,,,149.465,0.0,149.464996,0.0,0.0,149.464996,149.464996,,731.123978,0.203333,0.203333,0.203333,733.22699,0.203333,0.203333,0.203333,
03/31/2001,606.208001,28.795001,32.054001,0.0,32.054001,-3.259,577.413001,0.0,,,,570.263,7.15,0.0,606.208001,-432.940002,0.0,432.940002,173.268005,0.0,0.0,173.268005,-41.584,131.684006,0.0,,,131.684006,0.0,131.684006,0.0,0.0,131.684006,131.684006,,732.76799,0.18,0.18,0.18,735.380997,0.18,0.18,0.18,
06/30/2001,642.282012,32.809002,34.698002,0.0,34.698002,-1.889,609.47301,0.0,,,,597.02301,12.45,0.0,642.282012,-484.777008,0.0,484.777008,157.505005,0.0,0.0,157.505005,-37.801998,119.703003,0.0,,,119.703007,0.0,119.703003,0.0,0.0,119.703003,119.703003,,782.445007,0.153333,0.153333,0.153333,786.522034,0.153333,0.153333,0.153333,
09/30/2001,620.388,16.505,19.643,0.0,19.643,-3.138,603.883,0.0,,,,590.548,13.335,0.0,620.388,-502.386,0.0,502.386,118.002,-7.649,7.649,110.353,-26.484,83.869,0.0,,,83.869,0.0,83.869,0.0,0.0,83.869,83.869,,784.917,0.106667,0.106667,0.113333,789.015,0.106667,0.106667,0.113333,
12/31/2001,633.367997,15.161,18.329,0.0,18.329,-3.168,618.206997,0.0,,,,596.145996,22.061001,0.0,633.367997,-475.34201,0.0,475.34201,158.026001,0.0,0.0,158.026001,-39.507,118.518997,0.0,,,118.519001,0.0,118.518997,0.0,0.0,118.518997,118.518997,,782.942963,0.15,0.15,0.15,784.907959,0.15,0.15,0.15,
03/31/2002,637.941988,11.974,14.782,0.0,14.782,-2.808,625.967989,0.0,,,,611.338989,14.629,0.0,637.941988,-477.949005,0.0,477.949005,159.992996,0.0,0.0,159.992996,-39.997002,119.996002,0.0,,,119.995995,0.0,119.996002,0.0,0.0,119.996002,119.996002,,784.788025,0.153333,0.153333,0.153333,786.332977,0.153333,0.153333,0.153333,
06/30/2002,680.908984,14.859,18.017,0.0,18.017,-3.158,666.049984,0.0,,,,646.971985,19.077999,0.0,680.908984,-512.197998,0.0,512.197998,168.710999,0.0,0.0,168.710999,-43.021,125.690002,0.0,,,125.689999,0.0,125.690002,0.0,0.0,125.690002,125.690002,,785.855988,0.16,0.16,0.16,789.261017,0.16,0.16,0.16,
09/30/2002,619.154,10.847,14.015,0.0,14.015,-3.168,608.307,,,,,592.197,16.11,,619.154,-467.541,,467.541,151.613,-60.068,60.068,91.545,-23.027,68.518,,,,68.518,,68.518,,0.0,68.518,68.518,,781.332,0.086667,0.086667,0.143333,784.491,0.086667,0.086667,0.143333,
12/31/2002,614.722025,9.271,12.303,0.0,12.303,-3.032,605.451025,0.0,,,,585.400024,20.051001,0.0,614.722025,-465.996002,0.0,465.996002,148.725998,0.0,0.0,148.725998,-38.966,109.760002,0.0,,,109.759998,0.0,109.760002,0.0,0.0,109.760002,109.760002,,772.800018,0.143333,0.143333,0.143333,774.653961,0.143333,0.143333,0.143333,
03/31/2003,625.655995,12.521,15.558,0.0,15.558,-3.037,613.134995,0.0,,,,597.369995,15.765,0.0,625.655995,-473.428986,0.0,473.428986,152.227005,0.0,0.0,152.227005,-42.624001,109.602997,0.0,,,109.603004,0.0,109.602997,0.0,0.0,109.602997,109.602997,,771.069031,0.143333,0.143333,0.143333,772.961975,0.143333,0.143333,0.143333,
06/30/2003,699.585991,15.679001,22.415001,0.0,22.415001,-6.736,683.90699,0.0,,,,659.61499,24.292,0.0,699.585991,-514.531982,0.0,514.531982,185.054001,0.0,0.0,185.054001,-53.666,131.388,0.0,,,131.388,0.0,131.388,0.0,0.0,131.388,131.388,,757.898987,0.173333,0.173333,0.173333,759.761993,0.173333,0.173333,0.173333,
09/30/2003,734.96597,13.010999,20.115999,0.0,20.115999,-7.105,721.95497,0.0,,,,706.844971,15.11,0.0,734.96597,-526.815979,0.0,526.815979,208.149994,6.046,-6.046,214.195994,-62.117001,152.078995,0.0,,,152.078993,0.0,152.078995,0.0,0.0,152.078995,152.078995,,743.283005,0.203333,0.203333,0.2,747.789001,0.203333,0.203333,0.2,
12/31/2003,815.249,9.08,16.191,0.0,16.191,-7.111,806.169,0.0,,,,788.598,17.571,0.0,815.249,-583.309,0.0,583.309,231.94,4.0,-4.0,235.94,-68.423,167.517,-4.779,,,172.296,0.0,172.296,0.0,0.0,172.296,172.296,,743.274,0.233333,0.226667,0.226667,775.329,0.23,0.223333,0.223333,
03/31/2004,895.788,21.147,28.946,0.0,28.946,-7.799,874.641,0.0,,,,855.322,19.319,0.0,895.788,-619.708,0.0,619.708,276.08,-23.904,23.904,252.176,-79.385,172.791,0.0,,,172.791,0.0,172.791,0.0,0.0,172.791,172.791,,748.647,0.23,0.23,0.266667,783.096,0.226667,0.226667,0.26,
06/30/2004,869.221,6.468,14.3,0.0,14.3,-7.832,862.753,0.0,,,,843.781,18.972,0.0,869.221,-600.267,0.0,600.267,268.954,-24.963,24.963,243.991,-70.095,173.896,0.0,,,173.896,0.0,173.896,0.0,0.0,173.896,173.896,,749.406,0.233333,0.233333,0.256667,759.348,0.23,0.23,0.253333,
09/30/2004,917.598,22.953,30.869,0.0,30.869,-7.916,894.645,,,,,877.912,16.733,,917.598,-629.376,,629.376,288.222,-26.463,26.463,261.759,-74.078,187.681,,,,187.681,,187.681,,0.0,187.681,187.681,,748.692,0.25,0.25,0.273333,757.287,0.246667,0.246667,0.27,
12/31/2004,1005.424,19.402,27.389,0.0,27.389,-7.987,986.022,,,,,970.028,15.994,,1005.424,-685.938,,685.938,319.486,16.163,-16.163,335.649,-95.66,239.989,,,,239.989,,239.989,,,239.989,239.989,,751.254,0.32,0.32,0.32,787.887,0.306667,0.306667,0.306667,
03/31/2005,1081.516,30.335,38.576,0.0,38.576,-8.241,1051.181,0.0,,,,1034.327,16.854,0.0,1081.516,-735.857,0.0,735.857,345.659,-43.595,43.595,302.064,-80.79,221.274,0.0,,,221.274,0.0,221.274,0.0,0.0,221.274,221.274,,752.076,0.293333,0.293333,0.33,790.158,0.283333,0.283333,0.316667,
06/30/2005,1122.566,12.832,21.849,0.0,21.849,-9.017,1109.734,0.0,,,,1093.593,16.141,0.0,1122.566,-771.64,0.0,771.64,350.926,12.787,-12.787,363.713,-101.84,261.873,0.0,,,261.873,0.0,261.873,0.0,0.0,261.873,261.873,,752.19,0.346667,0.346667,0.346667,789.525,0.333333,0.333333,0.333333,
09/30/2005,1163.161,,49.587,,49.587,-8.798,1163.161,0.0,,,,1144.943,18.218,0.0,1163.161,-794.629,0.0,794.629,409.321,10.108,-10.108,419.429,-84.934,334.495,0.0,,,334.495,0.0,334.495,0.0,0.0,334.495,334.495,,753.903,0.443333,0.443333,0.443333,791.943,0.426667,0.426667,0.426667,
12/31/2005,1181.452,0.0,0.0,0.0,0.0,0.0,1181.452,,,,,1166.59,14.862,0.0,1181.452,-776.866,,776.866,404.586,33.992,-33.992,438.578,-120.609,317.969,,,,317.969,0.0,317.969,0.0,0.0,317.969,317.969,,759.624,0.42,0.42,0.42,795.198,0.403333,0.403333,0.403333,
03/31/2006,1254.77,0.0,0.0,0.0,0.0,0.0,1254.77,,,,,1236.581,18.189,,1254.77,-836.613,,836.613,418.157,-3.145,3.145,415.012,-218.496,196.516,,,,196.516,,196.516,0.0,,196.516,196.516,,774.33,0.253333,0.253333,0.456667,796.311,0.246667,0.246667,0.443333,
06/30/2006,1317.275,0.0,0.0,0.0,0.0,0.0,1317.275,,,,,1298.744,18.531,,1317.275,-865.289,,865.289,451.986,37.237,-37.237,489.223,-117.809,371.414,,,,371.414,,371.414,0.0,0.0,371.414,371.414,,772.776,0.48,0.48,0.48,788.628,0.47,0.47,0.47,
09/30/2006,1297.229,0.0,0.0,0.0,0.0,0.0,1297.229,0.0,,,,1277.307,19.922,0.0,1297.229,-870.177,0.0,870.177,478.583,14.17,-14.17,492.753,-111.084,381.669,0.0,,,381.669,0.0,381.669,0.0,0.0,381.669,381.669,,756.42,0.503333,0.503333,0.503333,766.287,0.496667,0.496667,0.496667,
12/31/2006,1427.815,0.0,0.0,0.0,0.0,0.0,1427.815,,,,,1409.228,18.587,0.0,1427.815,-919.745,,919.745,508.07,95.273,-95.273,603.343,-176.543,426.8,,,,426.8,0.0,426.8,0.0,0.0,426.8,426.8,,757.2,0.563333,0.563333,0.563333,766.641,0.556667,0.556667,0.556667,
03/31/2007,1509.006,0.0,0.0,0.0,0.0,0.0,1509.006,,,,,1489.977,19.029,,1509.006,-1009.923,,1009.923,499.083,108.622,-108.622,607.705,-166.839,440.866,,,,440.866,0.0,440.866,0.0,,440.866,440.866,,755.289,0.583333,0.583333,0.583333,765.48,0.576667,0.576667,0.576667,
06/30/2007,2259.126,0.0,0.0,0.0,0.0,0.0,2259.126,,,,,2236.599,22.527,0.0,2259.126,-1124.49,,1124.49,1134.636,109.378,-109.378,1244.014,-166.157,1077.857,,,,1077.857,0.0,1077.857,0.0,,1077.857,1077.857,,743.574,0.63,0.63,0.63,753.915,0.62,0.62,0.62,
09/30/2007,1629.137,0.0,0.0,0.0,0.0,0.0,1629.137,0.0,,,,1612.113,17.024,0.0,1629.137,-1087.749,0.0,1087.749,541.388,78.344,-78.344,619.732,-182.824,436.908,0.0,,,436.908,0.0,436.908,0.0,0.0,436.908,436.908,,734.421,0.593333,0.593333,0.593333,743.607,0.586667,0.586667,0.586667,
12/31/2007,1685.591,0.0,0.0,0.0,0.0,0.0,1685.591,,,,,1667.286,18.305,0.0,1685.591,-1049.862,0.0,1049.862,635.729,73.751,-73.751,709.48,-191.164,518.316,,,,518.316,,518.316,0.0,0.0,518.316,518.316,,724.755,0.716667,0.716667,0.716667,732.441,0.706667,0.706667,0.706667,
03/31/2008,1503.692,0.0,0.0,0.0,0.0,0.0,1503.692,,,,,1488.895,14.797,0.0,1503.692,-984.605,,984.605,519.087,0.381,-0.381,519.468,-153.372,366.096,,,,366.096,,366.096,0.0,0.0,366.096,366.096,,709.56,0.516667,0.516667,0.516667,715.08,0.513333,0.513333,0.513333,
