Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,12.3,44.4,38.7,95.4,,3.6,,3.6,-6.0,0.576517,2.081087,1.813921,4.471526,0.221279,0.798762,0.696218,1.716259,
06/30/2008,,20.2,33.0,53.2,,2.4,,2.4,,,0.946357,1.54603,2.492387,,0.375353,0.613201,0.988554,
09/30/2008,30.2,6.4,33.4,70.0,,1.2,,1.2,,1.496754,0.317193,1.65535,3.469297,0.571612,0.121136,0.632181,1.324929,
12/31/2008,,,,,,,,,,0.098722,1.569157,0.55596,2.223839,0.038107,0.605696,0.214601,0.858404,
03/31/2009,6.9,,10.7,17.6,,3.1,,3.1,,0.359338,,0.557234,0.916571,0.133181,,0.206528,0.339709,
06/30/2009,7.9,0.5,17.0,25.4,,0.5,,0.5,,0.38144,0.024142,0.82082,1.226401,0.140165,0.008871,0.301622,0.450658,
09/30/2009,47.9,0.9,13.8,62.6,,0.2,,0.2,,2.204833,0.041427,0.635213,2.881473,0.898215,0.016877,0.258776,1.173867,
12/31/2009,,65.0,13.7,78.7,,0.5,,0.5,3.6,,2.954143,0.622642,3.576785,,1.19924,0.252763,1.452003,
03/31/2010,,7.4,13.8,21.2,,4.3,,4.3,0.1,,0.33169,0.618557,0.950247,,0.138683,0.258626,0.397309,
06/30/2010,79.0,16.8,13.2,109.0,,,,,-0.5,3.551839,0.755328,0.593472,4.900638,1.479733,0.314677,0.247247,2.041657,
09/30/2010,140.9,22.7,10.1,173.7,,2.5,,2.5,,5.87426,0.946385,0.421079,7.241724,2.528897,0.407423,0.181276,3.117596,
12/31/2010,53.4,110.0,,163.4,,6.0,,6.0,,2.223518,4.58028,,6.803797,0.988999,2.037263,,3.026262,
03/31/2011,,140.5,,140.5,,1.2,,1.2,,,5.629909,,5.629909,,2.559059,,2.559059,
