Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
04/01/1990,,-2.318,7.516,2.234,-5.297,2.135,,,,,,,,,,,,,,,,,
07/01/1990,,-8.515,7.025,3.17,15.992,17.672001,,,,,,,,,,,,,,,,,
09/30/1990,,-7.29,6.695,2.604,4.53,6.539,,,,,,,,,,,,,,,,,
12/30/1990,,-3.628,5.91,-3.006,-0.863,-1.587,,,,,,,,,,,,,,,-1.587,,
03/31/1991,,-4.995,6.606,1.086,1.143,3.84,,,,,,,,,,,,,,,,,
06/30/1991,,-2.84,6.37,0.503,5.196,9.229,,,,,,,,,,,,,,,,,
09/29/1991,,-1.224,6.237,-0.945,3.746,7.814,,,,,,,,,,,,,,,,,
12/29/1991,,-4.685,6.111,7.319,-6.253,2.492,,,,,,,,,,,,,,,2.492,,
03/29/1992,,-8.021,6.527,5.659,-1.354,2.811,,,,,,,,,,,,,,,,,
06/28/1992,,-10.479,6.544,-4.899,5.383,-3.451,,,,,,,,,,,,,,,,,
09/27/1992,,-3.084,6.723,-1.955,-12.221,-10.537,,,,,,,,,,,,,,,,,
12/27/1992,,-6.112,7.741,-1.54,3.934,4.023,,,,,,,,,,,,,,,4.023,,
03/31/1993,,-3.56,6.304,-0.743,1.304,3.305,,,,,,,,,,,,,,,,,
06/27/1993,,-3.131,6.427,-2.634,3.212,3.874,,,,,,,,,,,,,,,,,
09/26/1993,,-4.72,6.154,-2.697,-7.144,-8.407,,,,,,,,,,,,,,,,,
12/31/1993,,-14.551,6.155,9.204,8.408,9.216,,,,,,,,,,,,,,,9.216,,
03/31/1994,,-2.589,5.987,-1.425,-12.048,-10.075,,,,,,,,,,,,,,,,,
06/26/1994,,-2.435,6.148,1.274,0.354,5.341,,,,,,,,,,,,,,,,,
09/30/1994,,-1.844,5.93,-0.696,5.383,8.773,,,,,,,,,,,,,,,,,
12/31/1994,,-33.882999,5.037,46.929001,-0.219,17.864,,,,,,,,,,,,,,,17.864,,
04/02/1995,,0.394,5.322,-0.081,-24.778999,-19.143999,,,-3.051,,,,,,,,,,,,,,
06/30/1995,,-2.753,5.067,0.148,6.423,8.885,,,-4.154,,,,,,,,,,,,,,
09/30/1995,,0.322,5.06,-0.027,-3.516,1.839,,,-5.499,,,,,,,,,,,,,,
12/31/1995,,2.802,4.849,6.39,18.263,32.304001,-8.595,,-8.595,,,,,,,,,,,,23.709001,,
03/31/1996,,2.054,5.093,-1.222,-23.046,-17.121,,,-3.674,,,,,,,,,,,,,,
06/30/1996,,1.792,5.201,0.168,8.207,15.368,,,-6.339,,,,,,,,,,,,,,
09/30/1996,,2.213,5.051,-12.692,2.852,-2.576,,,-7.748,,,,,,,,,,,,,,
12/29/1996,,49.185001,4.61,-40.977001,-11.115,1.703,-7.518,,-7.518,,,,,,,,,,,,-5.815,,
03/31/1997,,0.083,4.838,0.085,-8.398,-3.392,-6.933,0.021,-3.736,0.0,0.0,-3.218,-17.229,0.0,0.0,0.0,-15.377,0.0,0.0,-1.852,-27.554001,,
06/29/1997,,0.668,5.013,1.145,2.916,9.742,-5.871,0.049,-6.182,0.0,0.0,0.262,-6.256,0.0,0.0,0.0,-6.305,0.0,0.0,0.049,-2.385,,
09/30/1997,,0.84,4.917,-1.454,3.914,8.217,-7.79,0.48,-8.197,0.0,0.0,-0.073,-0.493,0.0,0.0,6.476,-7.452,0.0,0.0,0.483,-0.066,,
12/29/1997,,15.13,4.349,-29.290001,15.653,5.842,90.651001,0.015,-9.203,0.0,0.0,99.838997,-52.208,0.0,0.0,0.0,-55.021999,0.0,0.0,2.814,44.285,,
03/31/1998,,2.619,4.028,-1.714,-19.733,-14.8,-9.543,0.0,-9.579,0.0,0.0,0.036,-27.573999,0.0,0.0,0.0,-27.968,0.0,0.0,0.394,-51.917,,
06/30/1998,,2.637,4.469,0.968,6.412,14.486,-15.225,0.0,-15.717,0.0,0.0,0.492,-1.403,0.0,0.0,0.0,-1.405,0.0,0.0,0.002,-2.142,,
09/30/1998,,0.941,4.288,4.242,-7.957,1.514,-18.082001,0.006,-18.132999,0.0,0.0,0.045,-8.893,0.0,0.0,0.0,-8.635,0.0,0.0,-0.258,-25.461,,
