Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,63.368,0.0,555.494019,91.117996,254.179001,964.158997,0.0,3520.766113,5828.595215,-2307.829102,159.578003,3680.344116,4644.50293,,298.290009,252.567993,515.106995,1065.964966,908.473022,790.380005,1698.853027,2764.817993,0,0.0,464.700989,1414.984009,1879.684998,4644.502991,
06/30/1990,,51.368999,0.0,325.968994,208.615997,201.526993,787.481018,0.0,3552.406006,5908.044922,-2355.638916,161.119003,3713.525009,4501.005859,,261.221985,302.613007,401.63501,965.469971,898.182007,794.413025,1692.595032,2658.065002,0,0.0,465.303009,1377.637939,1842.940948,4501.005951,
09/30/1990,,23.916,0.0,302.59201,347.242004,175.279007,849.028992,0.0,3571.563965,5998.294922,-2426.730957,165.0,3736.563965,4585.592773,,274.609985,542.026001,315.701996,1132.338013,883.979004,784.624023,1668.603027,2800.94104,0,0.0,467.490997,1317.161011,1784.652008,4585.593048,
12/31/1990,,70.002998,0.0,464.820007,233.977005,466.17099,1234.970947,0.0,3612.756104,6433.526855,-2820.770996,158.311005,3771.067108,5006.038086,,422.817993,469.126007,347.440002,1239.384033,1128.512939,793.546997,1922.059937,3161.44397,0,0.0,470.281006,1374.312988,1844.593994,5006.037964,
03/31/1991,,95.332001,0.0,575.187988,123.792999,247.688004,1042.000977,0.0,3634.083008,6531.206055,-2897.123047,168.434998,3802.518005,4844.519043,,265.734009,280.160004,473.821014,1019.715027,1126.636963,781.578979,1908.215942,2927.930969,0,0.0,473.289001,1443.29895,1916.587952,4844.518921,
06/30/1991,,62.091,0.0,347.160004,169.496002,278.062988,856.809998,0.0,3612.910889,6568.75293,-2955.842041,167.630005,3780.540894,4637.351074,,215.822006,222.817993,439.614014,878.254028,1116.53894,762.28302,1878.82196,2757.075989,0,0.0,476.388,1403.886963,1880.274963,4637.350952,
09/30/1991,,46.084,0.0,295.782013,221.186996,253.591995,816.64502,0.0,3656.251953,6624.897949,-2968.645996,168.942993,3825.194946,4641.839844,,245.938995,419.994995,307.94101,973.875,1096.42395,745.715027,1842.138977,2816.013977,0,0.0,478.946991,1346.879028,1825.826019,4641.839996,
12/31/1991,,25.01,0.0,385.196991,178.397003,505.812988,1094.416992,0.0,3738.388916,6749.165039,-3010.775879,178.276001,3916.664917,5011.082031,,357.955994,456.929993,370.339996,1185.225952,1159.123047,776.950012,1936.073059,3121.299011,0,0.0,482.190002,1407.593018,1889.78302,5011.082031,
03/31/1992,,38.514999,0.0,528.778992,72.605003,376.690002,1016.588989,0.0,3749.531982,6823.458984,-3073.927002,181.778,3931.309982,4947.898926,,219.393005,401.927002,496.942993,1118.262939,1091.281006,777.346008,1868.627014,2986.889954,0,0.0,484.484985,1476.524048,1961.009033,4947.898987,
06/30/1992,,18.455999,0.0,331.080994,92.529999,377.058014,819.125,0.0,3783.785889,6915.625977,-3131.840088,182.335007,3966.120895,4785.246094,,222.455994,371.729004,408.459015,1002.643982,1081.147949,770.471985,1851.619934,2854.263916,0,0.0,487.968994,1443.012939,1930.981934,4785.24585,
09/30/1992,,69.237999,0.0,266.871002,170.326996,424.441986,930.877991,0.0,3834.487061,7013.88916,-3179.4021,178.550995,4013.038055,4943.916016,,240.972,417.609985,380.697998,1039.280029,1067.564941,763.974976,1831.539917,2870.819946,0,0.0,686.632019,1386.463989,2073.096008,4943.915955,
12/31/1992,,43.355,0.0,381.307007,157.419998,615.348999,1197.43103,0.0,3874.899902,7087.102051,-3212.201904,169.479996,4044.379898,5241.811035,,328.700012,490.061005,418.949005,1237.709961,1111.956055,759.307007,1871.263062,3108.973022,0,0.0,693.560974,1439.276978,2132.837952,5241.810974,
03/31/1993,,43.09,0.0,641.36499,53.991001,350.875,1089.321045,0.0,3843.64502,7124.042969,-3280.397949,316.203003,4159.848022,5249.168945,,225.968002,339.652008,540.460999,1106.081055,1009.572021,895.202026,1904.774048,3010.855103,0,0.0,700.504028,1537.810059,2238.314087,5249.169189,
06/30/1993,,45.867001,0.0,366.144989,85.304001,407.571991,904.888,0.0,3848.746094,7197.64209,-3348.895996,318.662994,4167.409088,5072.296875,,251.354996,244.0,428.941986,924.296997,1060.91394,880.236023,1941.149963,2865.44696,0,0.0,707.033997,1499.81604,2206.850037,5072.296997,
09/30/1993,,40.331001,0.0,340.433014,161.479004,412.717987,954.960999,0.0,3872.831055,7261.952148,-3389.121094,289.731995,4162.563049,5117.523926,,272.286987,503.200012,345.110992,1120.598022,1010.554993,852.184998,1862.73999,2983.338013,0,0.0,709.627014,1424.55896,2134.185974,5117.523987,
12/31/1993,,27.122,0.0,453.467987,179.632004,382.902008,1043.124023,0.0,3916.268066,7346.027832,-3429.76001,450.194,4366.462067,5409.585938,,345.126007,455.0,312.772003,1112.897949,1158.647949,961.607971,2120.25592,3233.15387,0,0.0,709.648987,1466.782959,2176.431946,5409.585815,
03/31/1994,,65.422997,0.0,687.637024,56.393002,186.759003,996.211975,0.0,3891.4729,7398.836914,-3507.364014,449.821014,4341.293915,5337.505859,,272.334015,225.0,465.960999,963.294983,1152.927002,956.526001,2109.453003,3072.747986,0,0.0,712.153992,1552.604004,2264.757996,5337.505981,
06/30/1994,,35.609001,0.0,392.946014,116.344002,166.214996,711.114014,0.0,3901.939941,7471.404785,-3569.465088,454.761993,4356.701935,5067.815918,,244.485001,145.0,327.640015,717.125,1151.420044,974.736023,2126.156067,2843.281067,0,0.0,713.98999,1510.545044,2224.535034,5067.816101,
09/30/1994,,23.281,0.0,303.322998,247.410004,148.132004,722.145996,0.0,3960.3479,7584.821777,-3624.474121,429.062988,4389.410889,5111.557129,,253.884995,282.0,326.368011,862.252991,1151.696045,942.518982,2094.215027,2956.468018,0,0.0,714.216003,1440.873047,2155.08905,5111.557068,
12/31/1994,,31.923,0.0,399.638,225.268005,407.910004,1064.739014,0.0,4026.645996,7676.956055,-3650.310059,427.287994,4453.93399,5518.672852,,357.610992,444.0,409.136993,1210.748047,1151.973022,971.617981,2123.591003,3334.33905,0,0.0,714.455017,1469.879028,2184.334045,5518.673096,
03/31/1995,,145.796005,0.0,648.710022,58.712002,249.507996,1102.725952,0.0,3794.179932,7725.178223,-3930.998047,423.692993,4217.872925,5320.599121,,324.109009,287.0,551.560974,1162.670044,1148.25,890.109985,2038.359985,3201.030029,0,0.0,716.223022,1403.345947,2119.56897,5320.598999,
