Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
07/26/1992,193.789001,,-113.845001,,79.944,,-60.437,,,,,,19.507,-3.549,,3.574,,0.0,,-0.025,15.958,-5.266,10.692,0.0,,,10.692,0.0,10.692,0.0,,10.692,10.692,,1148.864014,0.009375,0.009375,,1148.864014,0.009375,0.009375,0.009375,
10/25/1992,210.479004,,-121.741997,,88.737007,,-64.989998,,,,,,23.747,-4.328,,3.653,,0.0,,0.675,19.419,-6.408,13.011,0.0,,,13.011,0.0,13.011,0.0,,13.011,13.011,,1237.248032,0.010625,0.010625,0.010625,1237.248032,0.010625,0.010625,0.010625,
01/31/1993,215.574005,,-123.967003,,91.607002,,-67.025002,,,,,,24.582001,-2.663,,3.598,,0.0,,-0.935,21.919001,-7.233,14.686,0.0,,,14.686001,0.0,14.686,0.0,,14.686,14.686,,1305.472046,0.01125,0.01125,,1305.472046,0.01125,0.01125,0.01125,
05/02/1993,255.692001,,-145.175995,,110.516006,,-74.151001,,,,,,36.365002,-3.039,,3.347,,0.0,,-0.308,33.326002,-10.998,22.327999,0.0,,,22.328002,0.0,22.327999,0.0,,22.327999,22.327999,,1312.543945,0.016875,0.016875,,1312.543945,0.016875,0.016875,0.016875,
08/01/1993,281.369995,,-155.397995,,125.972,,-80.698997,,,,,,45.272999,-3.224,,3.373,,0.0,,-0.149,42.048999,-13.876,28.173,0.0,,,28.172999,0.0,28.173,0.0,,28.173,28.173,,1320.511963,0.02125,0.02125,,1320.511963,0.02125,0.02125,0.02125,
10/31/1993,327.411011,,-179.822006,,147.589005,,-89.940002,,,,,,57.648998,-4.574,,3.888,,0.0,,0.686,53.074998,-18.566999,34.507999,0.0,,,34.507999,0.0,34.507999,0.0,,34.507999,34.507999,,1328.255984,0.02625,0.02625,0.02625,1328.255984,0.02625,0.02625,0.02625,
01/30/1994,340.449005,,-184.470001,,155.979004,,-93.002998,,,,,,62.976002,-4.347,,3.648,,0.0,,0.699,58.629002,-21.238001,37.390999,-7.0,,,44.391001,0.0,44.390999,0.0,,44.390999,44.390999,,1331.920044,0.033125,0.028125,,1331.920044,0.033125,0.028125,0.028125,
05/01/1994,411.332001,,-221.940994,,189.391006,,-103.513,,,,,,85.877998,-0.984,,3.472,,0.0,,-2.488,84.893998,-29.823,55.070999,0.0,,,55.070998,0.0,55.070999,0.0,,55.070999,55.070999,,1356.176025,0.040625,0.040625,,1356.176025,0.040625,0.040625,0.040625,
07/31/1994,440.227997,,-234.656006,,205.571991,,-113.324997,,,,,,92.247002,-2.075,,3.659,,0.0,,-1.584,90.172002,-32.035999,58.136002,0.0,,,58.136002,0.0,58.136002,0.0,,58.136002,58.136002,,1376.527954,0.0425,0.0425,,1376.527954,0.0425,0.0425,0.0425,
10/30/1994,467.798004,,-250.445007,,217.352997,,-121.332001,,,,,,96.021004,1.054,,5.183,,0.0,,-6.237,97.075004,-33.977001,63.098,0.0,,,63.098003,0.0,63.098,0.0,,63.098,63.098,,1381.280032,0.045625,0.045625,0.045625,1381.280032,0.045625,0.045625,0.045625,
01/29/1995,506.108002,,-268.096008,,238.011993,,-134.164993,,,,,,103.847,-2.604,,5.582,,0.0,,-2.978,101.243,-35.435001,65.807999,0.0,,,65.807999,0.0,65.807999,0.0,,65.807999,65.807999,,1380.927979,0.0475,0.0475,,1380.927979,0.0475,0.0475,0.0475,
04/30/1995,675.439026,,-370.428986,,305.01004,,-160.257004,,,,,,144.753006,-0.7,,5.881,,0.0,,-5.181,144.053006,-50.417999,93.635002,0.0,,,93.635007,0.0,93.635002,0.0,,93.635002,93.635002,,1387.248047,0.0675,0.0675,,1387.248047,0.0675,0.0675,0.0675,
07/30/1995,897.684021,,-489.256012,,408.428009,,-195.050995,,,,,,213.376999,0.796,,5.527,,0.0,,-6.323,214.172999,-74.960999,139.212006,0.0,,,139.212,0.0,139.212006,0.0,,139.212006,139.212006,,1422.031982,0.098125,0.098125,,1422.031982,0.098125,0.098125,0.098125,
10/29/1995,982.650024,,-524.252014,,458.39801,,-226.442993,,,,,,231.955002,7.119,,4.411,,0.0,,-11.53,239.074002,-83.676003,155.397995,0.0,,,155.397999,0.0,155.397995,0.0,,155.397995,155.397995,,1475.400024,0.105,0.105,0.105,1475.400024,0.105,0.105,0.105,
01/28/1996,1040.579956,,-543.780029,,496.799927,,-237.188995,,,,,,259.610992,4.429,,5.168,,0.0,,-9.597,264.039992,-92.414001,171.626007,0.0,,,171.625991,0.0,171.626007,0.0,,171.626007,171.626007,,1472.008057,0.11625,0.11625,0.11625,1472.008057,0.11625,0.11625,0.11625,
04/28/1996,1127.85498,,-586.564026,,541.290955,,-260.325012,,,,,,280.966003,4.912001,,4.917,,0.0,,-9.829,285.878004,-100.056999,185.820999,0.0,,,185.821005,0.0,185.820999,0.0,,185.820999,185.820999,,1469.592041,0.12625,0.12625,0.12625,1469.592041,0.12625,0.12625,0.12625,
07/28/1996,1115.42395,,-583.447998,,531.975952,,-275.902008,,,,,,256.074005,4.027,,4.812,,0.0,,-8.839,260.101005,-91.035004,169.065994,0.0,,,169.066001,0.0,169.065994,0.0,,169.065994,169.065994,,1466.871948,0.115,0.115,0.115,1466.871948,0.115,0.115,0.115,
10/27/1996,860.958008,,-481.286011,,379.671997,,-247.671997,,,,,,132.0,-19.583,,5.836,,0.0,,13.747,112.417,-39.345001,73.071999,0.0,,,73.071999,0.0,73.071999,0.0,,73.071999,73.071999,,1461.59204,0.05,0.05,0.06125,1461.59204,0.05,0.05,0.06125,
01/26/1997,835.776001,,-464.119995,,371.656006,,-242.371002,,,,,,129.285004,-51.743001,,5.8,,0.0,,45.943001,77.542003,-47.965,29.577,0.0,,,29.577003,0.0,29.577,0.0,,29.577,29.577,,1483.456055,0.02,0.02,0.06,1483.456055,0.02,0.02,0.06,
04/27/1997,900.862,,-486.845001,,414.016998,,-266.554993,,,,,,147.462006,9.663,,4.935,,0.0,,-14.598,157.125005,-54.993999,102.130997,0.0,,,102.131006,0.0,102.130997,0.0,,102.130997,102.130997,,1503.192017,0.0675,0.067499,0.0675,1503.192017,0.0675,0.0675,0.0675,
07/27/1997,1057.240967,,-558.344971,,498.895996,,-301.958008,,,,,,196.938004,90.187002,,4.851,,0.0,,-95.038002,287.125006,-100.494003,186.630997,0.0,,,186.631003,0.0,186.630997,0.0,,186.630997,186.630997,,1456.047976,0.1275,0.1275,0.09875,1516.871952,0.1225,0.1225,0.095,
10/26/1997,1280.395996,,-664.039978,,616.356018,,-323.322998,,,,,,293.03299,-15.904,,5.119,,0.0,,10.785,277.12899,-96.994003,180.134995,0.0,,,180.134987,0.0,180.134995,0.0,,180.134995,180.134995,,1531.099976,0.1175,0.1175,0.1225,1531.099976,0.1175,0.1175,0.1225,
01/25/1998,1307.685059,,-678.244019,,629.44104,,-334.485992,,,,,,294.954987,57.188002,,11.864,,0.0,,-69.052002,352.142989,-123.25,228.893005,0.0,,,228.892989,0.0,228.893005,0.0,,228.893005,228.893005,,1467.576048,0.155,0.155,0.135,1516.404052,0.15,0.15,0.13,
04/26/1998,1176.31604,,-622.026978,,554.289062,,-343.371002,,,,,,210.917999,6.345,,11.885,,0.0,,-18.23,217.262999,-76.042,141.218994,0.0,,,141.220999,0.0,141.220993,0.0,,141.220993,141.220993,,1463.74402,0.0975,0.0975,0.0975,1516.988036,0.0925,0.0925,0.0925,
07/26/1998,884.491028,,-490.10199,,394.389038,,-303.606995,,,,,,90.781998,-27.414,,11.282,,0.0,,16.132,63.367998,-15.851,47.516998,0.0,,,47.516998,0.0,47.516998,0.0,,47.516998,47.516998,,1467.767944,0.0325,0.0325,0.0475,1512.287964,0.0325,0.0325,0.0475,
10/25/1998,673.194885,,-388.158019,,285.036866,,-256.103028,,,,,,28.934005,-260.946997,,10.277998,,0.0,,250.668999,-232.012992,66.279993,-165.731002,20.996,,,-186.728999,0.0,-186.729003,0.0,,-186.729003,-186.729003,,1470.495972,-0.1275,-0.1125,-0.0025,1510.447884,-0.1275,-0.1125,-0.0025,
01/31/1999,742.477,,-421.374,,321.103,,-273.534,,,,,,47.569,32.533,-14.076,11.47,-25.546,0.0,,-18.457,80.102,-23.76,56.342,3.457,,,52.885,0.0,52.885,0.0,0.0,52.885,52.885,,1482.12,0.035,0.0375,0.0275,1552.932,0.035,0.0375,0.0275,
05/02/1999,1170.662,,-628.373,,542.289,,-346.991,,,,,,195.298,13.693,-12.511,11.753,-24.264,0.0,,-1.182,208.991,-64.497,144.494,1.182,,,143.312,0.0,143.312,0.0,0.0,143.312,143.312,,3104.52,0.045,0.045,0.045,3279.328,0.0425,0.0425,0.0425,
08/01/1999,1490.695,,-775.025,,715.67,0.0,-383.046,197.25,91.561,,,185.796,332.624,2.496,-14.784,11.952,-26.736,0.0,9.773,2.515,335.12,-106.637,228.483,-9.773,,,238.256,0.0,238.256,0.0,0.0,238.256,238.256,,3126.216,0.075,0.0775,0.0775,3296.992,0.0725,0.075,0.075,
10/31/1999,1613.57,,-813.11,,800.46,,-405.717,,,,,,394.743,-0.671,-18.338,12.238,-30.576,0.0,,19.009,394.072,-130.697,263.375,-33.044,,,296.419,0.0,296.419,0.0,,296.419,296.419,,3153.688,0.0975,0.0875,0.0875,3323.36,0.0925,0.0825,0.0825,
01/30/2000,1666.957,,-831.544,,835.413,,-391.537,,,,,,443.876,25.365,-25.365,12.119,-37.484,0.0,,0.0,469.241,-140.772,328.469,0.0,,,328.469,0.0,328.469,0.0,0.0,328.469,328.469,,1539.968,0.2125,0.2125,0.2125,1639.268,0.2,0.2,0.2,
04/30/2000,2190.031,,-1092.433,,1097.598,,-523.753,,,,,,573.845,95.971,-27.813,13.259,-41.072,0.0,,-68.158,669.816,-200.945,468.871,0.0,,,468.871,0.0,468.871,0.0,0.0,468.871,468.871,,1610.284,0.29,0.29,0.29,1722.4,0.27,0.27,0.27,
07/30/2000,2732.028,,-1340.126,,1391.902,0.0,-565.663,261.717,128.426,,,303.946,826.239,36.305,-36.305,12.665,-48.97,0.0,,0.0,862.544,-258.763,603.781,0.0,,,603.781,0.0,603.781,0.0,0.0,603.781,603.781,,1618.69,0.375,0.375,0.375,1724.142,0.35,0.35,0.35,
10/29/2000,2920.163,,-1411.256,,1508.907,,-603.45,,,,,,905.457,42.825,-42.825,13.221,-56.046,0.0,,0.0,948.282,-284.485,663.797,0.0,,,663.797,0.0,663.797,0.0,,663.797,663.797,,1626.084,0.41,0.41,0.41,1721.644,0.385,0.385,0.385,
01/28/2001,2363.254,,-1220.508,,1142.746,,-582.118,,,,,,560.628,46.763,-46.763,12.375,-59.138,0.0,,0.0,607.391,-183.167,424.224,267.399,,,156.825,0.0,156.825,0.0,0.0,156.825,156.825,,1620.874,0.095,0.26,0.26,1689.786,0.095,0.25,0.25,
04/29/2001,2139.417,,-1154.449,,984.968,,-522.121,,,,,,462.847,-16.903,-41.511,11.897,-53.408,0.0,,58.414,445.944,-127.567,318.377,0.0,,,318.377,0.0,318.377,0.0,0.0,318.377,318.377,,3245.416,0.1,0.1,0.12,3391.648,0.095,0.095,0.11,
07/29/2001,1575.904,,-920.291,,655.613,,-517.681,,,,,,137.932,29.294,-43.444,10.709,-54.153,0.0,,14.15,167.226,-52.281,114.945,0.0,,,114.945,0.0,114.945,0.0,0.0,114.945,114.945,,3259.68,0.035,0.035,0.04,3415.62,0.035,0.035,0.04,
10/28/2001,1264.673,,-795.967,,468.706,,-478.803,,,,,,-10.097,-106.662,-41.938,12.659,-54.597,,,148.6,-116.759,34.441,-82.318,,,,-82.318,,-82.318,,,-82.318,-82.318,,1632.208,-0.05,-0.05,-0.05,1632.208,-0.05,-0.05,-0.05,
01/27/2002,1000.46,,-615.008,,385.452,,-486.125,,,,,,-100.673,36.141,-36.141,11.991,-48.132,0.0,,0.0,-64.532,19.037,-45.495,0.0,,,-45.495,0.0,-45.495,0.0,0.0,-45.495,-45.495,,1636.418,-0.03,-0.03,-0.03,1636.418,-0.03,-0.03,-0.03,
04/28/2002,1156.472,,-693.732,,462.74,,-423.378,,,,,,39.362,34.44,-34.44,11.097,-45.537,0.0,,0.0,73.802,-21.772,52.03,0.0,,,52.03,0.0,52.03,0.0,0.0,52.03,52.03,,1643.317,0.03,0.03,0.03,1719.777,0.03,0.03,0.03,
07/28/2002,1459.682,,-853.539,,606.143,,-469.73,,,,,,136.413,27.03,-27.03,13.08,-40.11,0.0,,0.0,163.443,-48.216,115.227,0.0,,,115.227,0.0,115.227,0.0,0.0,115.227,115.227,,1647.181,0.07,0.07,0.07,1703.196,0.07,0.07,0.07,
10/27/2002,1445.698,,-843.372,,602.326,,-467.47,,,,,,134.856,32.942,-32.942,13.189,-46.131,0.0,,0.0,167.798,-20.556,147.242,0.0,,,147.242,0.0,147.242,0.0,0.0,147.242,147.242,,1647.38,0.09,0.09,0.09,1684.314,0.09,0.09,0.09,
01/26/2003,1054.208984,,-663.827026,,390.381958,,-408.222992,,,,,,-17.841,-75.308,,11.342,-35.372002,0.0,,99.338002,-93.149,27.479,-65.669998,0.0,,,-65.67,0.0,-65.669998,0.0,0.0,-65.669998,-65.669998,,1650.612061,-0.04,-0.04,0.0,1650.612061,-0.04,-0.04,0.0,
04/27/2003,1107.177002,,-734.403015,,372.773987,,-394.20401,,,,,,-21.43,-66.691998,,12.217,-38.256001,0.0,,92.730999,-88.121998,25.996,-62.125999,0.0,,,-62.125998,0.0,-62.125999,0.0,0.0,-62.125999,-62.125999,,1655.927002,-0.04,-0.04,0.03,1681.571045,-0.04,-0.04,0.03,
07/27/2003,1094.906982,,-654.575012,,440.33197,,-363.536987,,,,,,76.794998,-128.996003,,11.626,-46.131001,0.0,,163.501004,-52.201005,15.399,-36.801998,0.0,,,-36.802005,0.0,-36.801998,0.0,0.0,-36.801998,-36.801998,,1659.36499,-0.02,-0.02,0.05,1692.207031,-0.02,-0.02,0.05,
10/26/2003,1220.998047,,-677.627014,,543.371033,,-366.602997,,,,,,176.768005,-154.852003,,11.69,-29.341999,0.0,,172.504002,21.916002,-6.465,15.451,0.0,,,15.451002,0.0,15.451,0.0,0.0,15.451,15.451,,1671.926025,0.01,0.01,0.06,1715.762939,0.01,0.01,0.06,
02/01/2004,1555.447998,,-879.278992,,676.169006,,-411.337006,,,,,,264.832001,-147.986005,,11.8,-31.273001,0.0,,167.459006,116.845996,-34.470001,82.375999,0.0,,,82.375995,0.0,82.375999,0.0,0.0,82.375999,82.375999,,1682.025024,0.05,0.05,0.12,1735.267944,0.05,0.05,0.12,
05/02/2004,2018.10498,,-1079.463989,,938.640991,,-423.606995,,,,,,515.033997,14.537999,,11.682,-26.219999,0.0,,0.0,529.571996,-156.223999,373.347992,0.0,,,373.347997,0.0,373.347992,0.0,0.0,373.347992,373.347992,,1690.616943,0.22,0.22,0.22,1729.505981,0.22,0.22,0.22,
08/01/2004,2236.1521,,-1176.920044,,1059.232056,,-445.687988,,,,,,613.544006,11.379999,,13.489,-24.868999,0.0,,0.0,624.924005,-184.352997,440.571014,0.0,,,440.571008,0.0,440.571014,0.0,0.0,440.571014,440.571014,,1696.543945,0.26,0.26,0.26,1721.689941,0.26,0.26,0.26,
10/31/2004,2203.3479,,-1176.14502,,1027.20288,,-462.862,,,,,,564.341003,-6.433,,15.906,-36.099998,0.0,,26.626998,557.908003,-102.900002,455.007996,0.0,,,455.008001,0.0,455.007996,0.0,0.0,455.007996,455.007996,,1683.671021,0.27,0.27,0.27,1703.331055,0.27,0.27,0.27,
01/30/2005,1780.576,,-990.351,,790.225,,-408.015,,,,,,382.21,27.386,-27.386,9.272,-36.658,0.0,,0.0,409.596,-120.831,288.765,0.0,,,288.765,0.0,288.765,0.0,0.0,288.765,288.765,,1672.671,0.17,0.17,0.17,1687.14,0.17,0.17,0.17,
05/01/2005,1861.189,,-1042.759,,818.43,,-406.912,,,,,,411.518,30.634,-30.634,9.815,-40.449,0.0,,0.0,442.152,-137.322,304.83,0.0,,,304.83,0.0,304.83,0.0,0.0,304.83,304.83,,1660.584,0.18,0.18,0.18,1671.822,0.18,0.18,0.18,
07/31/2005,1631.938,,-914.849,,717.089,,-414.392,,,,,,302.697,36.61,-36.61,9.338,-45.948,0.0,,0.0,339.307,30.284,369.591,0.0,,,369.591,0.0,369.591,0.0,0.0,369.591,369.591,-132.0,1630.895,0.23,0.23,0.15,1641.818,0.23,0.23,0.15,
10/30/2005,1718.12,,-957.99,,760.13,,-408.59,,,,,,351.54,38.974,-38.974,9.394,-48.368,0.0,,0.0,390.514,-143.8,246.714,0.0,,,246.714,0.0,246.714,0.0,0.0,246.714,246.714,32.0,1617.809,0.16,0.16,0.18,1628.655,0.15,0.15,0.17,
01/29/2006,1857.592,,-1019.893,,837.699,,-478.913,206.036,100.773,,,272.877,358.786,-174.861,-39.986,8.705,-48.691,0.0,,214.847,183.925,-41.145,142.78,0.0,,,142.78,0.0,142.78,0.0,0.0,142.78,142.78,,1598.26,0.09,0.09,0.19,1608.165,0.09,0.09,0.19,
04/30/2006,2247.686,,-1203.061,,1044.625,,-485.132,,,,,,559.493,40.973,-39.395,9.235,-48.63,0.0,,-1.578,600.466,-187.652,412.814,0.0,,,412.814,0.0,412.814,0.0,0.0,412.814,412.814,38.917,1576.548,0.26,0.26,0.29,1586.404,0.26,0.26,0.29,
07/30/2006,2543.443,,-1320.089,,1223.354,,-545.219,,,,,,678.135,44.376,-41.73,8.848,-50.578,0.0,,-2.646,722.511,-210.471,512.04,0.0,,,512.04,0.0,512.04,0.0,0.0,512.04,512.04,-14.665,1550.744,0.33,0.33,0.32,1562.615,0.33,0.33,0.32,
10/29/2006,2518.293,,-1332.169,,1186.124,,-549.804,,,,,,636.32,28.088,-28.088,9.308,-37.396,0.0,,-718.172,1382.58,-211.04,449.029,0.0,,,1171.54,0.0,449.029,0.0,0.0,449.029,449.029,-24.252,1479.804,0.303438,0.303438,0.3144,1503.104,0.298734,0.298734,0.3046,
01/28/2007,2277.267,,-1214.729,,1062.538,,-516.29,228.723,106.912,,,287.567,546.248,18.976,-19.635,10.468,-30.103,0.0,-3.937,4.596,565.224,-161.748,403.476,0.0,,,403.476,0.0,403.476,0.0,0.0,403.476,403.476,,1394.71,0.29,0.29,0.28,1409.014,0.29,0.29,0.28,
04/29/2007,2529.561,,-1392.951,,1136.61,,-522.542,,,,,,614.068,-5.791,-25.177,8.845,-34.022,0.0,,30.968,608.277,-196.833,411.444,0.0,,,411.444,0.0,411.444,0.0,0.0,411.444,411.444,66.368,1391.076,0.3,0.3,0.35,1407.255,0.29,0.29,0.33,
07/29/2007,2560.984,,-1344.594,,1216.39,,-542.912,,,,,,673.478,13.429,-22.393,10.075,-32.468,0.0,,8.964,686.907,-213.392,473.515,0.0,,,473.515,0.0,473.515,0.0,0.0,473.515,473.515,20.521,1385.519,0.34,0.34,0.35,1407.264,0.34,0.34,0.35,
10/28/2007,2367.044,,-1290.139,,1076.905,,-512.772,241.894,116.27,,,270.878,564.133,15.112,-30.313,9.243,-39.556,0.0,12.162,3.039,579.245,-157.484,421.761,0.0,,,421.761,0.0,421.761,0.0,0.0,421.761,421.761,,1381.871,0.31,0.31,0.33,1403.687,0.3,0.3,0.32,
01/27/2008,2087.397,,-1152.416,,934.981,,-513.112,239.893,123.917,,,273.219,421.869,-32.547,-26.025,4.545,-30.57,0.0,-9.586,68.158,389.322,-126.946,262.376,0.0,,,262.376,0.0,262.376,0.0,0.0,262.376,262.376,,1371.245,0.19,0.19,0.23,1383.886,0.19,0.19,0.23,
04/27/2008,2149.998,,-1183.17,,966.828,,-528.567,,,,,,438.261,15.882,-26.158,6.256,-32.414,0.0,,10.276,454.143,-151.636,302.507,0.0,,,302.507,0.0,302.507,0.0,0.0,302.507,302.507,21.253,1356.705,0.22,0.22,0.24,1373.314,0.22,0.22,0.24,
07/27/2008,1848.168,,-1105.854,,742.314,,-513.844,,,,,,228.47,14.094,-20.54,4.859,-25.399,0.0,,6.446,242.564,-77.796,164.768,0.0,,,164.768,0.0,164.768,0.0,0.0,164.768,164.768,28.113,1350.526,0.12,0.12,0.14,1367.557,0.12,0.12,0.14,
10/26/2008,2043.677,,-1244.972,,798.705,,-513.763,238.541,100.131,,,275.222,284.942,37.747,-16.091,4.846,-20.937,0.0,9.867,-31.523,322.689,-91.594,231.095,0.0,,,231.095,0.0,231.095,0.0,0.0,231.095,231.095,,1338.227,0.17,0.17,0.18,1350.092,0.17,0.17,0.18,
01/25/2009,1333.396,1333.396,-941.82,941.82,391.576,0.0,-587.668,225.356,84.115,141.241,229.54,132.772,-196.092,-6.567,-9.241,5.994,-15.235,,,15.808,-202.659,69.725,-132.934,0.0,0.0,0.0,-132.934,0.0,-132.934,0.0,0.0,-132.934,-5.895717,127.038283,1329.223,-0.1,-0.1,-0.004435,1329.223,-0.1,-0.1,-0.004435,
04/26/2009,1020.077,1020.077,-864.558,864.558,155.519,0.0,-448.802,185.758,84.678,101.08,236.335,26.709,-293.283,-89.525,-6.731,5.058,-11.789,,,96.256,-382.808,127.418,-255.39,0.0,0.0,0.0,-255.39,0.0,-255.39,0.0,0.0,-255.39,-104.041921,151.348079,1331.729,-0.19,-0.19,-0.078125,1331.729,-0.19,-0.19,-0.078125,
07/26/2009,1133.74,1133.74,-808.866,808.866,324.874,0.0,-402.057,168.005,79.518,88.487,234.052,0.0,-77.183,2.999,-5.34,4.893,-10.233,,,2.341,-74.184,19.319,-54.865,0.0,0.0,0.0,-54.865,0.0,-54.865,0.0,0.0,-54.865,-28.574474,26.290526,1333.278,-0.04,-0.04,-0.021432,1333.278,-0.04,-0.04,-0.021432,
10/25/2009,1526.394,1526.394,-967.558,967.558,558.836,0.0,-385.894,155.399,79.261,76.138,234.188,-3.693,172.942,0.906,-5.964,5.359,-11.323,,,5.058,173.848,-35.986,137.862,0.0,0.0,0.0,137.862,0.0,137.862,0.0,0.0,137.862,161.990896,24.128896,1338.134,0.1,0.1,0.121057,1347.691,0.1,0.1,0.117904,
01/31/2010,1849.0,1849.0,-1138.0,1138.0,711.0,0.0,-595.0,222.0,97.0,125.0,269.0,104.0,116.0,3.0,-3.0,5.0,-8.0,,,0.0,119.0,-36.0,83.0,0.0,0.0,0.0,83.0,0.0,83.0,0.0,0.0,83.0,172.191489,89.191489,1342.0,0.06,0.06,0.12831,1350.0,0.06,0.06,0.126068,
05/02/2010,2296.0,2296.0,-1369.0,1369.0,927.0,0.0,-541.0,226.0,100.0,126.0,306.0,9.0,386.0,1.0,-5.0,5.0,-10.0,,,4.0,387.0,-123.0,264.0,0.0,0.0,0.0,264.0,0.0,264.0,0.0,0.0,264.0,290.668,26.668,1345.0,0.2,0.2,0.21611,1352.0,0.2,0.2,0.21611,
