Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
12/31/1983,8.061375,,7.480375,8.497125,7.444062,,,
03/31/1984,8.333719,3.378378,8.025062,9.114437,7.625625,,,
06/30/1984,7.897969,-5.228758,8.333719,8.56975,7.879812,,,
09/30/1984,9.386781,18.850575,7.897969,9.568344,7.8435,,,
12/31/1984,10.004094,6.576402,9.15075,10.330906,8.932875,,,
03/31/1985,10.221969,2.177858,9.985937,10.639562,9.677281,,,
06/30/1985,11.383969,11.367673,10.240125,11.492906,9.804375,,,
09/30/1985,10.131187,-11.004785,11.383969,12.019437,9.985937,,,
12/31/1985,12.291781,21.326165,9.877,12.473344,9.877,,,
03/31/1986,13.726125,11.669129,12.219156,13.944,11.256875,,,
06/30/1986,16.304312,18.783069,13.707969,16.594812,12.854625,,,
09/30/1986,15.214937,-6.681514,15.9775,18.083625,14.742875,,,
12/31/1986,15.469125,1.670644,15.214937,16.776375,14.851812,,,
03/31/1987,15.469125,0.0,15.578062,17.466312,15.25125,,,
06/30/1987,15.3965,-0.469484,15.323875,16.195375,13.0725,,,
09/30/1987,18.809875,22.169811,15.3965,19.60875,14.525,,,
12/31/1987,15.469125,-17.760618,18.73725,19.173,13.944,,,
03/31/1988,16.631125,7.511737,15.25125,17.357375,14.452375,,427.122009,
06/30/1988,17.357375,4.366812,16.12275,18.15625,15.83225,,427.122009,
09/30/1988,17.86575,2.92887,17.57525,18.011,16.12275,,427.122009,
12/31/1988,17.938375,0.406504,17.502625,18.8825,16.99425,,427.122009,
03/31/1989,20.335,13.360324,17.938375,20.77075,17.647875,,418.911011,
06/30/1989,23.38525,15.0,20.117125,24.6925,19.4635,,418.911011,
09/30/1989,26.217625,12.111801,23.167375,27.45225,22.9495,,418.911011,
12/31/1989,29.267875,11.634349,26.217625,29.703625,24.1115,,418.911011,
03/31/1990,27.0165,-7.692308,29.3405,29.9215,24.038875,18787.441772,416.809998,
06/30/1990,25.8545,-4.301075,26.798625,27.815375,24.474625,17916.278793,404.031006,
09/30/1990,25.70925,-0.561798,25.8545,26.145,21.06125,17646.191849,402.613007,
12/31/1990,26.29025,2.259887,26.145,27.5975,24.038875,18075.520429,398.783997,
03/31/1991,24.983,-4.972376,26.217625,26.4355,22.659,17209.116241,399.459015,
06/30/1991,24.54725,-1.744186,24.765125,25.12825,22.3685,16863.200157,400.212006,
09/30/1991,24.474625,-0.295858,24.54725,25.346125,23.167375,16865.375214,399.128998,
12/31/1991,25.927125,5.934718,24.619875,25.927125,22.80425,17895.428473,400.36499,
03/31/1992,22.150625,-14.565826,25.564,26.145,21.860125,15319.845028,401.018005,
06/30/1992,23.312625,5.245902,22.078,25.346125,21.279125,16187.548862,401.832001,
09/30/1992,25.927125,11.214953,23.38525,26.145,23.09475,18045.681061,403.428009,
12/31/1992,25.781875,-0.560224,25.99975,27.307,22.80425,17975.957944,403.428009,
03/31/1993,28.396375,10.140845,25.927125,28.686875,25.12825,20001.762627,405.092285,
06/30/1993,28.251125,-0.511509,28.251125,28.686875,26.145,20206.750305,409.243195,
09/30/1993,31.446625,11.311054,28.1785,32.8265,27.815375,22817.747536,415.562988,
12/31/1993,31.51925,0.230947,31.0835,34.42425,30.212,22950.950207,421.575012,
03/31/1994,30.575125,-2.995392,31.591875,33.698,29.631,22316.420753,421.575012,
06/30/1994,30.75,0.571952,29.631,32.375,29.3405,13039.998825,424.065002,
09/30/1994,30.75,0.0,30.875,33.5,30.125,13039.998825,424.065002,
12/31/1994,28.5,-7.317073,31.0,32.125,28.125,12085.85257,424.065002,
03/31/1995,30.25,6.140351,28.375,31.25,28.0,12827.966324,424.065002,
06/30/1995,26.75,-11.570248,30.375,31.25,25.625,11459.806778,424.065002,
09/30/1995,30.75,14.953271,26.75,30.875,25.625,13174.376175,428.403992,
12/31/1995,33.5,8.943089,30.75,34.375,29.125,14352.572418,428.434998,
03/31/1996,27.75,-17.164179,33.25,35.25,25.875,11889.061867,428.434998,
06/30/1996,33.75,21.621622,34.125,34.75,31.5,14459.951019,428.434692,
09/30/1996,33.625,-0.37037,33.875,35.25,31.75,14402.428535,428.442993,
12/31/1996,36.75,9.29368,33.5,39.0,32.875,15740.502319,428.325012,
03/31/1997,37.75,2.721088,36.75,41.75,35.25,16157.0,428.312988,
