Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/31/1991,297.049011,7.584,7.584,0.0,0.0,,,235.158005,,,,,11.686,,,,,254.427994,37.997002,74.121002,-36.124001,0.0,4.624,,,,4.624,42.621002,,79.275002,79.275002,,,,10.297,,,,,,21.917996,,,,21.917996,111.489998,45.668999,,,,,1.774,,,,,1.774,47.442999,158.932997,0.0,60.091999,,,-6.077,,84.101002,138.116001,0.0,138.116001,297.048998,
01/31/1992,237.345993,7.947,7.947,0.0,0.0,,,172.755005,,,,,11.727,,,,,192.429001,40.393002,76.617996,-36.224998,0.0,4.524,,,,4.524,44.917002,,37.782001,37.782001,,,,1.298,,,,,,23.334999,,,,23.334999,62.415001,21.171,,,,,2.774,,,,,2.774,23.944999,86.36,0.0,61.632,,,-6.012,,95.365996,150.985996,0.0,150.985996,237.345997,
04/30/1992,292.841003,13.86,13.86,0.0,0.0,,,217.373993,,,,,13.644,,,,,244.878006,43.424,81.030998,-37.606998,0.0,4.539,,,,4.539,47.963,,86.25,86.25,,,,1.298,,,,,,25.343998,,,,25.343998,112.891998,23.452,,,,,2.774,,,,,2.774,26.226,139.117998,0.0,64.323997,,,-5.977,,95.376002,153.723,0.0,153.723,292.840997,
07/31/1992,297.92099,18.075001,18.075001,0.0,0.0,,,215.194,,,,,13.356,,,,,246.625,46.783001,86.254997,-39.472,0.0,4.513,,,,4.513,51.296001,,65.696999,65.696999,,,,1.299,,,,,,30.513004,,,,30.513004,97.509003,37.275002,,,,,2.85,,,,,2.85,40.125001,137.634004,0.0,65.172997,,,-5.686,,100.799998,160.286995,0.0,160.286995,297.920999,
10/31/1992,357.524994,29.299,29.299,0.0,0.0,,,258.135986,,,,,13.913,,,,,301.347992,51.695999,92.403,-40.707001,0.0,4.481,,,,4.481,56.176999,,85.425003,85.425003,,,,58.299999,,,,,,34.944004,,,,34.944004,178.669006,7.144,,,,,2.85,,,,,2.85,9.994,188.663006,0.0,66.402,,,-5.303,,107.762999,168.862,0.0,168.862,357.525006,
01/31/1993,316.394012,25.046,25.046,0.0,0.0,,,216.843002,,,,,13.832,,,,,255.720993,56.141998,93.514999,-37.373001,0.0,4.531,,,,4.531,60.672998,,64.025002,64.025002,,,,11.3,,,,,,41.685,,,,41.685,117.010002,7.013,,,,,2.606,,,,,2.606,9.619,126.629002,0.0,75.066002,,,-4.881,,119.579998,189.764999,0.0,189.764999,316.394001,
04/30/1993,374.006012,17.427,17.427,0.0,0.0,,,276.937988,,,,,15.335,,,,,309.700012,58.535999,98.349998,-39.813999,0.0,5.77,,,,5.77,64.305999,,101.347,101.347,,,,26.301001,,,,,,43.047998,,,,43.047998,170.695999,6.104,,,,,2.606,,,,,2.606,8.71,179.405999,0.0,75.503998,,,-4.737,,123.833001,194.599998,0.0,194.599998,374.005998,
07/31/1993,376.221008,22.611,22.611,0.0,0.0,,,263.670013,,,,,18.85,,,,,305.131012,66.448997,108.380997,-41.931999,0.0,4.641,,,,4.641,71.089997,,83.255997,83.255997,,,,35.300999,,,,,,42.618999,,,,42.618999,161.175995,5.974,,,,,2.606,,,,,2.606,8.58,169.755995,0.0,83.073997,,,-4.259,,127.649999,206.464996,0.0,206.464996,376.220991,
10/31/1993,454.39801,33.188,33.188,0.0,0.0,,,322.567993,,,,,21.348,,,,,377.104004,71.911003,116.031998,-44.120998,0.0,5.383,,,,5.383,77.294003,,111.977997,111.977997,,,,69.100998,,,,,,45.514008,,,,45.514008,226.593002,5.842,,,,,2.606,,,,,2.606,8.448,235.041002,0.0,86.560997,,,-3.706,,136.502005,219.357002,0.0,219.357002,454.398005,
01/31/1994,397.237,35.365002,35.365002,0.0,0.0,,,260.041992,,,,,19.624001,,,,,315.031006,77.504997,124.827003,-47.321999,0.0,4.701,,,,4.701,82.205997,,81.038002,81.038002,,,,19.302,,,,,,47.906,,,,47.906,148.246002,5.711,,,,,2.563,,,,,2.563,8.274,156.520002,0.0,93.105003,,,-3.553,,151.164999,240.717003,0.0,240.717003,397.237005,
04/30/1994,439.802002,30.282,30.282,0.0,0.0,,,304.242004,,,,,19.037001,,,,,353.561005,81.556999,132.492004,-50.935001,0.0,4.684,,,,4.684,86.240999,,101.059998,101.059998,,,,28.302999,,,,,,46.547007,,,,46.547007,175.910004,4.801,,,,,2.563,,,,,2.563,7.364,183.274004,0.0,101.109001,,,-2.612,,158.031006,256.528008,0.0,256.528008,439.802011,
07/30/1994,481.013,26.764,26.764,0.0,0.0,,,332.550995,,,,,23.780001,,,,,383.095001,93.198997,147.779007,-54.580002,0.0,4.719,,,,4.719,97.917997,,91.514999,91.514999,,,,63.303001,,,,,,49.417992,,,,49.417992,204.235992,4.669,,,,,2.563,,,,,2.563,7.232,211.467993,0.0,102.620003,,,-2.383,,169.308003,269.545006,0.0,269.545006,481.012998,
10/31/1994,554.924988,25.582001,25.582001,0.0,0.0,,,392.605011,,,,,24.134001,,,,,442.321014,107.786003,165.263,-57.477001,0.0,4.818,,,,4.818,112.604003,,88.835999,88.835999,,,,114.016998,,,,,,58.57901,,,,58.57901,261.432007,4.538,,,,,2.563,,,,,2.563,7.101,268.533007,0.858,304.222992,,,-202.669998,,183.980999,286.391993,0.0,286.391993,554.925,
01/31/1995,540.867981,33.044998,33.044998,0.0,0.0,,,356.110992,,,,,20.997,,,,,410.153015,125.251999,187.360001,-62.108002,0.0,5.463,,,,5.463,130.714999,,111.675003,111.675003,,,,31.041,,,,,,66.246994,,,,66.246994,208.962997,4.767,,,,,3.382,,,,,3.382,8.149,217.111997,0.858,317.294006,,,-201.832001,,207.436001,323.756006,0.0,323.756006,540.868003,
04/30/1995,622.012024,41.145,41.145,0.0,0.0,,,419.950989,,,,,25.809999,,,,,486.906006,129.570999,196.699997,-67.128998,0.0,5.535,,,,5.535,135.105999,,122.772003,122.772003,,,,97.929001,,,,,,59.486984,,,,59.486984,280.187988,3.857,,,,,3.382,,,,,3.382,7.239,287.426988,0.858,320.018005,,,-201.451004,,215.160004,334.585005,0.0,334.585005,622.011993,
07/31/1995,646.955994,13.971,13.971,0.0,0.0,,,462.641998,,,,,25.025999,,,,,501.639008,139.748001,212.378998,-72.630997,0.0,5.569,,,,5.569,145.317001,,93.556999,93.556999,,,,125.984001,,,,,,56.568008,,,,56.568008,276.109009,3.598,,,,,3.382,,,,,3.382,6.98,283.089009,0.858,333.274994,,,0.0,,29.733999,363.866993,0.0,363.866993,646.956002,
10/31/1995,769.028992,4.146,4.146,0.0,0.0,,,580.927979,,,,,24.437,,,,,609.510986,153.951996,231.5,-77.547997,0.0,5.566,,,,5.566,159.517996,,111.918999,111.918999,,,,201.612,,,,,,65.630989,,,,65.630989,379.161987,3.422,,,,,3.382,,,,,3.382,6.804,385.965987,0.858,336.162994,,,0.0,,46.042,383.062994,0.0,383.062994,769.028981,
01/31/1996,679.995972,4.344,4.344,0.0,0.0,,,488.362,,,,,23.537001,,,,,516.242981,158.587006,242.628006,-84.041,0.0,5.166,,,,5.166,163.753006,,103.176003,103.176003,,,,73.681999,,,,,,76.856003,,,,76.856003,253.714005,3.278,,,,,2.993,,,,,2.993,6.271,259.985005,0.858,346.371002,,,-200.526993,,273.308991,420.011,0.0,420.011,679.996005,
05/03/1996,732.674011,19.424999,19.424999,0.0,0.0,,,526.119995,,,,,24.965,,,,,570.51001,157.033997,247.865005,-90.831001,0.0,5.13,,,,5.13,162.163997,,120.387001,120.387001,,,,106.544998,,,,,,64.42701,,,,64.42701,291.359009,2.305,,,,,3.573,,,,,3.573,5.878,297.237009,0.858,351.048004,,,-200.526993,,284.057991,435.437002,0.0,435.437002,732.674011,
08/02/1996,719.890015,12.95,12.95,0.0,0.0,,,513.664978,,,,,25.589001,,,,,552.203979,162.591995,260.716003,-98.124001,0.0,5.094,,,,5.094,167.685995,,121.211998,121.211998,,,,76.507004,,,,,,66.875999,,,,66.875999,264.595001,2.108,,,,,3.573,,,,,3.573,5.681,270.276001,0.858,360.364014,,,-200.526993,,288.918991,449.614012,0.0,449.614012,719.890013,
11/01/1996,844.958008,8.769,8.769,0.0,0.0,,,623.354004,,,,,28.400999,,,,,660.523987,179.369003,285.084015,-105.714996,0.0,5.065,,,,5.065,184.434003,,144.684006,144.684006,,,,186.785004,,,,,,72.849991,,,,72.849991,404.319,2.748,,,,,3.573,,,,,3.573,6.321,410.64,0.858,368.588013,,,-200.526993,,265.398994,434.318014,0.0,434.318014,844.958014,
01/31/1997,718.146973,6.563,6.563,0.0,0.0,,,476.102997,,,,,21.933001,,,,,504.598999,208.535995,321.916992,-113.380997,0.0,5.012,,,,5.012,213.547996,,103.523003,103.523003,,,,40.499001,,,,,,80.442993,,,,80.442993,224.464996,2.582,,,,,5.571,,,,,5.571,8.153,232.617996,0.858,383.053009,,,-200.526993,,302.144989,485.529005,0.0,485.529005,718.147002,
05/02/1997,796.007019,33.388,33.388,0.0,0.0,,,540.955994,,,,,22.416,,,,,596.76001,193.759995,315.644989,-121.885002,0.0,5.487,,,,5.487,199.246995,,152.723999,152.723999,,,,51.939999,,,,,,62.337009,,,,62.337009,267.001007,1.807,,,,,7.847,,,,,7.847,9.654,276.655007,0.858,404.05899,,,-200.526993,,314.961991,519.351988,0.0,519.351988,796.006995,
08/01/1997,864.617981,24.923,24.923,0.0,0.0,,,589.659973,,,,,23.790001,,,,,638.372986,220.860001,351.77301,-130.912994,0.0,5.385,,,,5.385,226.245001,,163.074005,163.074005,,,,59.598999,,,,,,75.540009,,,,75.540009,298.213013,1.58,,,,,5.326,,,,,5.326,6.906,305.119013,0.858,436.608002,,,-200.526993,,322.55999,559.498999,0.0,559.498999,864.618012,
10/31/1997,1019.598022,13.168,13.168,0.0,0.0,,,737.263,,,,,25.469999,,,,,775.901001,238.102005,378.506012,-140.404007,0.0,5.595,,,,5.595,243.697005,,210.845001,210.845001,,,,195.179993,,,,,,89.910004,,,,89.910004,495.934998,1.411,,,,,5.36,,,,,5.36,6.771,502.705998,0.858,439.894012,,,-200.526993,,276.666992,516.892012,0.0,516.892012,1019.59801,
01/30/1998,914.838013,7.128,7.128,0.0,0.0,,,631.953979,0.0,0.0,631.953979,,27.627001,,,,,666.708984,241.445007,391.911011,-150.466003,0.0,6.684,,,,6.684,248.129007,,179.957993,179.957993,,,,23.382999,,,,,,104.370007,,,,104.370007,307.710999,1.294,,,,,21.937,,,,,21.937,23.231,330.941999,0.858,463.480011,,,-200.526993,,320.084992,583.89601,0.0,583.89601,914.838009,
05/01/1998,1016.504028,37.241001,37.241001,0.0,0.0,,,692.65802,0.0,0.0,692.65802,,26.732,,,,,756.630981,253.281998,415.973999,-162.692001,0.0,6.591,,,,6.591,259.872998,,179.119995,179.119995,,,,120.364998,,,,,,98.292015,,,,98.292015,397.777008,0.406,,,,,21.669001,,,,,21.669001,22.075001,419.852009,0.858,479.657013,,,-200.526993,,316.663994,596.652014,0.0,596.652014,1016.504023,
07/31/1998,1151.202026,33.158001,33.158001,0.0,0.0,,,797.276978,0.0,0.0,797.276978,,43.744999,,,,,874.179993,270.476013,445.362,-174.886002,0.0,6.546,,,,6.546,277.022013,,214.496002,214.496002,,,,161.559998,,,,,,109.415985,,,,109.415985,485.471985,0.223,,,,,21.665001,,,,,21.665001,21.888001,507.359986,0.858,511.290009,,,-200.526993,,332.220993,643.842009,0.0,643.842009,1151.201995,
10/30/1998,1298.983032,18.254,18.254,0.0,0.0,,,944.265991,0.0,0.0,944.265991,,40.924999,,,,,1003.445007,289.040009,477.281006,-188.240997,0.0,6.498,,,,6.498,295.538009,,280.776001,280.776001,,,,260.328003,,,,,,93.424011,,,,93.424011,634.528015,0.189,,,,,12.277,,,,,12.277,12.466,646.994015,0.858,521.271973,,,-236.580002,,366.438996,651.988967,0.0,651.988967,1298.982982,
01/29/1999,1211.784058,22.294001,22.294001,0.0,0.0,,,811.721985,0.0,0.0,811.721985,-15.0,44.901001,,,,,878.916992,326.40799,528.237976,-201.830002,0.0,6.459,0.0,,,6.459,332.86699,,257.759003,257.759003,,,,0.725,,,,,,196.65,,,,196.65,455.134003,0.786,,,,,30.103001,,,,,30.103001,30.889001,486.023004,0.858,523.159973,,,-200.526993,,402.269989,725.760969,0.0,725.760969,1211.783973,
04/30/1999,1325.426,25.617,25.617,,,,,939.154,,,,,34.376,,,,,999.147,316.631,533.065,-216.434,,9.648,,,,9.648,326.279,,,,,,,114.24,,,,,,398.481,,,,398.481,512.721,0.647,,,,,24.611,,,,,24.611,25.258,537.979,0.858,556.811,,,-200.527,430.305,0.0,787.447,,787.447,1325.426,
07/30/1999,1342.083008,25.302999,25.302999,0.0,0.0,,,951.109009,0.0,0.0,951.109009,0.0,52.431,,,,,1028.843018,303.622986,523.601013,-219.977997,0.0,9.617,0.0,,,9.617,313.239986,,209.867996,209.867996,,,,149.914001,,,,,,125.546128,,,,125.546128,485.328125,1.507,,,,,18.089001,,,,,18.089001,19.596001,504.924126,0.858,573.598022,,,-200.526993,,463.228989,837.158018,0.0,837.158018,1342.082144,
10/29/1999,1549.125,35.689999,35.689999,0.0,0.0,,,1105.503052,0.0,0.0,1105.503052,0.0,72.535004,,,,,1213.728027,324.859009,560.218994,-235.360001,0.0,10.538,0.0,,,10.538,335.397009,,347.562988,347.562988,,,,181.341995,,,,,,144.548142,,,,144.548142,673.453125,1.526,,,,,12.079,,,,,12.079,13.605,687.058125,0.0,382.973999,,,0.0,,479.088013,862.062012,0.0,862.062012,1549.120137,
01/28/2000,1923.628052,54.742001,54.742001,0.0,0.0,,,952.432007,0.0,0.0,896.234985,18.700001,66.941002,,,,,1074.11499,837.388977,1109.375977,-271.987,0.0,12.124,0.0,,,12.124,849.512977,,344.597992,344.597992,,,,1.828,-95.173999,97.001999,97.001999,,,193.280978,,,,193.280978,539.70697,95.884003,0.0,95.884003,95.884003,,442.68399,,,,,442.68399,538.567993,1078.274963,0.0,395.316986,,,0.0,,450.036011,845.352997,0.0,845.352997,1923.62796,
04/28/2000,1518.27002,28.396999,28.396999,0.0,0.0,,,995.494995,0.0,0.0,995.494995,0.0,113.153,,,,,1137.045044,372.200012,641.15802,-268.958008,0.0,9.025,0.0,,,9.025,381.225012,,242.360992,242.360992,,,,182.953995,,,,,,127.763992,,,,127.763992,553.078979,2.24,,,,,55.445,,,,,55.445,57.685,610.763979,0.0,399.773987,,,0.0,,507.731995,907.505982,0.0,907.505982,1518.269961,
07/28/2000,1626.962036,14.04,14.04,0.0,0.0,,,1062.175049,0.0,0.0,1062.175049,0.0,88.140999,,,,,1164.355957,449.670013,736.44397,-286.773987,0.0,12.936,0.0,,,12.936,462.606013,,277.815002,277.815002,,,,24.326,,,,,,121.420003,,,,121.420003,423.561005,205.369003,,,,,51.673,,,,,51.673,257.042003,680.603008,0.0,409.889008,,,0.0,,536.469971,946.358979,0.0,946.358979,1626.961987,
10/27/2000,1768.009033,13.08,13.08,0.0,0.0,,,1173.328003,0.0,0.0,1173.328003,0.0,70.698997,,,,,1257.107056,494.942993,801.836975,-306.894012,0.0,15.959,0.0,,,15.959,510.901993,,309.507996,309.507996,,,,64.990997,,,,,,126.397003,,,,126.397003,500.895996,210.906998,,,,,50.817001,,,,,50.817001,261.723999,762.619995,0.0,428.514008,,,0.0,,576.875,1005.389008,0.0,1005.389008,1768.009003,
02/02/2001,2282.461914,162.309998,162.309998,0.0,0.0,,,896.234985,0.0,0.0,896.234985,18.299999,66.382004,,,,,1124.927002,973.093994,1339.553955,-366.459991,116.0,68.441002,0.0,,,68.441002,1157.534996,,297.261993,297.261993,,,,9.035,1.118,7.917,7.917,,,231.638005,,,,231.638005,537.934998,720.764,295.581993,425.182007,425.182007,,162.0,,,,,162.0,882.764,1420.698998,0.0,449.571014,,,-2.126,,414.317986,861.763,0.0,861.763,2282.461998,
05/04/2001,2301.593994,160.893997,160.893997,0.0,0.0,,,905.533997,0.0,0.0,905.533997,0.0,59.807999,,,,,1126.235962,991.039001,1386.88501,-395.846008,116.0,68.319,,,,68.319,1175.358001,,282.559998,282.559998,,,,7.083,,,,,,220.805,,,,220.805,510.447998,895.526001,,,,,,,,,,,895.526001,1405.973999,0.0,461.009003,,,,,434.610992,895.619995,0.0,895.619995,2301.593994,
08/03/2001,2330.323975,81.629997,81.629997,0.0,0.0,,,980.856018,0.0,0.0,980.856018,0.0,78.193001,,,,,1140.678955,1003.223999,1429.373047,-426.148987,116.0,70.420998,,,,70.420998,1189.644997,,294.783997,294.783997,,,,7.942,,,,,,214.133012,,,,214.133012,516.859009,897.434998,,,,,,,,,,,897.434998,1414.294007,0.0,465.381012,,,,,450.648987,916.029999,0.0,916.029999,2330.324006,
11/02/2001,2469.266113,74.819,74.819,0.0,0.0,,,1133.214966,0.0,0.0,1133.214966,0.0,138.906998,,,,,1346.94104,997.789978,1454.267944,-456.477997,116.0,8.535,,,,8.535,1122.324978,,381.842987,381.842987,,,,391.088989,,,,,,396.000031,,,,396.000031,1168.932007,347.174011,,,,,,,,,,,347.174011,1516.106018,0.0,466.924011,,,,,486.235992,953.160003,0.0,953.160003,2469.266021,
02/01/2002,2552.38501,261.524994,261.524994,0.0,0.0,,,1131.022949,0.0,0.0,1131.022949,0.0,163.498993,,,,,1556.046997,988.914978,1473.692993,-484.778015,0.0,7.423,,,,7.423,996.337978,,322.463013,322.463013,,,,395.674988,1.542999,394.131989,394.131989,,,415.413024,,,,415.413024,1133.551025,339.470001,294.125999,45.344002,45.344002,,37.646,,,,,37.646,377.116001,1510.667026,0.0,468.207001,,,-2.395,,575.905986,1041.717987,0.0,1041.717987,2552.385013,
05/03/2002,2588.731934,287.424011,287.424011,0.0,0.0,,,1134.448975,0.0,0.0,1134.448975,0.0,166.393005,,,,,1588.265991,991.47699,1507.41394,-515.937012,0.0,8.989,,,,8.989,1000.46599,,341.134003,341.134003,,,,395.877014,,,,,,373.589935,,,,373.589935,1110.600952,336.083008,,,,,53.388,,,,,53.388,389.471008,1500.07196,0.0,468.661987,,,,,619.997986,1088.659973,0.0,1088.659973,2588.731933,
08/02/2002,2265.229004,39.516998,39.516998,0.0,0.0,,,1058.199951,0.0,0.0,1058.199951,0.0,146.388,,,,,1244.10498,999.27301,1547.345947,-548.072998,0.0,21.851,,,,21.851,1021.12401,,346.786011,346.786011,,,,15.132,,,,,,219.219989,,,,219.219989,581.138,506.707001,,,,,46.029999,,,,,46.029999,552.737,1133.875,0.0,479.259003,,,,656.893982,-4.799011,1131.353974,0.0,1131.353974,2265.228974,
11/01/2002,2411.164062,37.101002,37.101002,0.0,0.0,,,1249.119995,0.0,0.0,1249.119995,0.0,104.171997,,,,,1390.392944,1000.265015,1581.427002,-581.161987,0.0,20.506001,,,,20.506001,1020.771016,,410.425995,410.425995,,,,15.834,,,,,,247.015029,,,,247.015029,673.275024,502.497986,,,,,45.040001,,,,,45.040001,547.537987,1220.813011,0.0,479.713989,,,,714.799988,-4.162964,1190.351013,0.0,1190.351013,2411.164024,
01/31/2003,2333.153076,121.318001,121.318001,0.0,0.0,,,1123.031006,0.0,0.0,1123.031006,0.0,79.558998,,,,,1323.907959,993.822021,1577.822998,-584.000977,0.0,15.423,,,,15.423,1009.245021,,341.303009,341.303009,,,,16.209,1.604,14.605,14.605,,,306.988968,,,,306.988968,664.500977,330.337006,292.856007,37.480999,37.480999,,50.247002,,,,,50.247002,380.584008,1045.084985,0.0,479.938995,,,-2.742,812.219971,-1.348943,1288.068023,0.0,1288.068023,2333.153008,
05/02/2003,2355.967041,75.945999,75.945999,0.0,0.0,,,1200.70105,0.0,0.0,1200.70105,0.0,78.744003,,,,,1355.390991,988.111023,1606.447021,-618.335999,0.0,12.465,,,,12.465,1000.576023,,357.223999,357.223999,,,,16.559999,,,,,,266.823973,,,,266.823973,640.607971,326.028015,,,,,51.584,,,,,51.584,377.612015,1018.219986,0.0,481.734985,,,0.0,,856.012024,1337.747009,0.0,1337.747009,2355.966995,
08/01/2003,2365.381104,102.276001,102.276001,0.0,0.0,,,1184.708984,0.0,0.0,1184.708984,0.0,80.322998,,,,,1367.307983,986.463013,1639.16394,-652.700989,0.0,11.61,,,,11.61,998.073013,,352.71701,352.71701,,,,16.957001,,,,,,264.208985,,,,264.208985,633.882996,272.420013,,,,,56.932999,,,,,56.932999,329.353012,963.236008,0.0,498.529999,,,-4.233,909.114014,-1.266024,1402.144989,0.0,1402.144989,2365.380997,
10/31/2003,2589.194092,138.470001,138.470001,0.0,0.0,,,1373.199951,0.0,0.0,1373.199951,0.0,87.029999,,,,,1598.699951,979.487,1667.437988,-687.950989,0.0,11.007,,,,11.007,990.494,,440.505005,440.505005,,,,17.295,,,,,,302.277021,,,,302.277021,760.077026,268.356995,,,,,59.099998,,,,,59.099998,327.456993,1087.534019,0.0,532.182007,,,-4.571,975.255005,-1.205978,1501.660034,0.0,1501.660034,2589.194053,
