Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
08/31/1989,602.64801,,-374.372986,,228.275024,,-101.226997,,,,127.047997,-2.194,,2.452,,0.0,-0.258,124.853997,-49.0,75.853996,0.0,,,75.853997,0.0,75.853996,-0.007,,75.846996,75.846996,,2414.144043,0.031406,0.031406,,2414.144043,0.031406,0.031406,0.031406,
11/30/1989,445.704987,,-281.65799,,164.046997,,-104.140999,,,,59.905998,0.671,,2.482,,0.0,-3.153,60.576998,-23.799999,36.777,0.0,,,36.776999,0.0,36.777,-0.007,,36.77,36.77,,2423.743896,0.015156,0.015156,,2423.743896,0.015156,0.015156,0.015156,
02/28/1990,577.869019,,-357.928986,,219.940033,,-114.716003,,,,105.223999,-1.319,,2.518,,0.0,-1.199,103.904999,-40.799999,63.105,0.0,,,63.105,0.0,63.105,-0.007,,63.098,63.098,,2420.543945,0.026094,0.026094,,2420.543945,0.026094,0.026094,0.026094,
05/31/1990,609.021973,,-370.212006,,238.809967,,-134.436996,,,,104.373001,-0.351,,3.005,,0.0,-2.654,104.022001,-36.799999,67.222,0.0,,,67.222002,0.0,67.222,-0.009,,67.213,67.213,,2397.664062,0.027656,0.027656,,2397.664062,0.027656,0.027656,0.027656,
08/31/1990,833.606995,,-521.869995,,311.737,,-146.412003,,,,165.324997,-1.971,,2.383,,0.0,-0.412,163.353997,-63.700001,99.653999,0.0,,,99.653996,0.0,99.653999,-0.007,,99.646999,99.646999,,2432.768066,0.040937,0.040937,,2432.768066,0.040937,0.040937,0.040937,
11/30/1990,648.828003,,-406.755005,,242.072998,,-142.990005,,,,99.083,-3.902,,5.223,,0.0,-1.321,95.181,-37.099998,58.081001,0.0,,,58.081002,0.0,58.081001,-0.007,,58.074001,58.074001,,2427.968018,0.024062,0.024062,,2427.968018,0.024062,0.024062,0.024062,
02/28/1991,802.208008,,-496.173004,,306.035004,,-181.759003,,,,124.276001,-8.408,,9.706,,0.0,-1.298,115.868001,-45.200001,70.667999,0.0,,,70.668,0.0,70.667999,-0.007,,70.660999,70.660999,,2436.0,0.029063,0.029063,,2436.0,0.029063,0.029063,0.029063,
05/31/1991,718.96698,,-425.731995,,293.234985,,-192.899994,,,,100.334999,-12.992,,10.004,,0.0,2.988,87.342999,-28.700001,58.643002,0.0,,,58.642999,0.0,58.643002,-0.009,,58.634002,58.634002,,2407.263916,0.02375,0.02375,,2407.263916,0.02375,0.02375,0.02375,
08/31/1991,947.161011,,-580.585999,,366.575012,,-172.283997,,,,194.291,-8.154,,8.477,,0.0,-0.323,186.137,-71.699997,114.436996,0.0,,,114.437003,0.0,114.436996,-0.007,,114.429996,114.429996,,2438.624023,0.046875,0.046875,,2438.624023,0.046875,0.046875,0.046875,
11/30/1991,743.416992,,-455.437988,,287.979004,,-181.354004,,,,106.625,-6.69,,7.124,,0.0,-0.434,99.935,-38.400002,61.535,0.0,,,61.534998,0.0,61.535,-0.007,,61.528,61.528,,2450.048096,0.025,0.025,,2450.048096,0.025,0.025,0.025,
02/29/1992,867.018982,,-532.572998,,334.445984,,-193.692001,,,,140.753998,-6.537,,6.599,,0.0,-0.062,134.216998,-51.700001,82.516998,0.0,,,82.516997,0.0,82.516998,-0.007,,82.509998,82.509998,,2458.944092,0.03375,0.03375,,2458.944092,0.03375,0.03375,0.03375,
05/31/1992,847.614014,,-520.492004,,327.122009,,-214.167999,,,,112.954002,-11.425,,8.465,,0.0,2.96,101.529002,-30.799999,70.728996,0.0,,,70.729003,0.0,70.728996,-0.009,,70.719996,70.719996,,2415.855957,0.02875,0.02875,,2415.855957,0.02875,0.02875,0.02875,
08/31/1992,1099.862061,,-666.663025,,433.199036,,-228.005005,,,,205.194,-5.001,,5.852,,0.0,-0.851,200.193,-77.599998,122.593002,0.0,,,122.593002,0.0,122.593002,-0.007,,122.586002,122.586002,,2459.424072,0.05,0.05,,2459.424072,0.05,0.05,0.05,
11/30/1992,875.838989,,-529.604004,,346.234985,,-213.542007,,,,132.692993,-8.548,,7.344,,0.0,1.204,124.144993,-48.099998,76.044998,0.0,,,76.044995,0.0,76.044998,-0.007,,76.037998,76.037998,,2467.52002,0.030625,0.030625,,2467.52002,0.030625,0.030625,0.030625,
02/28/1993,972.004028,,-596.02301,,375.981018,,-222.673996,,,,153.307007,-7.236,,5.823,,0.0,1.413,146.071007,-56.599998,89.471001,0.0,,,89.471008,0.0,89.471001,-0.007,,89.464001,89.464001,,2470.208008,0.03625,0.03625,,2470.208008,0.03625,0.03625,0.03625,
05/31/1993,983.278992,,-594.703003,,388.575989,,-258.040009,,,,130.535995,-6.429,,6.72,,0.0,-0.291,124.106996,-47.200001,76.906998,0.0,,,76.906995,0.0,76.906998,-0.009,,76.897998,76.897998,,2467.008057,0.03125,0.03125,,2467.008057,0.03125,0.03125,0.03125,
08/31/1993,1107.878052,,-667.807007,,440.071045,,-239.279007,,,,200.792007,-7.992,,4.632,,0.0,3.36,192.800008,-78.699997,114.099998,0.0,,,114.100011,0.0,114.099998,-0.007,,114.092998,114.092998,,2455.808105,0.046563,0.046563,,2455.808105,0.046563,0.046563,0.046563,
11/30/1993,805.789001,,-496.127991,,309.661011,,-223.468002,,,,86.193001,-2.698,,3.88,,0.0,-1.182,83.495001,-31.200001,52.294998,0.0,,,52.295,0.0,52.294998,-0.007,,52.287998,52.287998,,2420.768066,0.021562,0.021562,,2420.768066,0.021562,0.021562,0.021562,
02/28/1994,871.844971,,-537.065979,,334.778992,,-231.285004,,,,103.494003,-0.759,,3.988,,0.0,-3.229,102.735003,-39.5,63.235001,0.0,,,63.235003,0.0,63.235001,-0.007,,63.228001,63.228001,,2404.768066,0.026563,0.026563,,2404.768066,0.026563,0.026563,0.026563,
05/31/1994,1004.156006,,-600.421997,,403.734009,,-280.066986,,,,123.667,-12.103,,2.782,,0.0,9.321,111.564,-42.400002,69.164001,0.0,,,69.163998,0.0,69.164001,-0.009,,69.155001,69.155001,,2376.895996,0.029063,0.029063,,2376.895996,0.029063,0.029063,0.029063,
08/31/1994,1170.35498,,-700.447021,,469.907959,,-292.294006,,,,177.613998,-3.927,,4.757,,0.0,-0.83,173.686998,-67.699997,105.987,0.0,,,105.987001,0.0,105.987,,,105.987,105.987,,2375.104004,0.044687,0.044687,,2375.104004,0.044687,0.044687,0.044687,
11/30/1994,1053.745972,,-640.031006,,413.714966,,-268.872986,,,,144.841995,-5.603,,3.941,,0.0,1.662,139.238995,-54.299999,84.939003,0.0,,,84.938996,0.0,84.939003,,,84.939003,84.939003,,2347.808105,0.03625,0.03625,,2347.808105,0.03625,0.03625,0.03625,
02/28/1995,1124.697021,,-678.403992,,446.29303,,-278.311005,,,,167.981995,-11.633,,6.257,,0.0,5.376,156.348995,-61.0,95.348999,0.0,,,95.348995,0.0,95.348999,,,95.348999,95.348999,,2351.360107,0.040312,0.040312,,2351.360107,0.040312,0.040312,0.040312,
05/31/1995,1412.036011,,-846.39801,,565.638,,-370.282013,,,,195.356003,-14.767,,9.253,,0.0,5.514,180.589003,-67.199997,113.389,0.0,,,113.389006,0.0,113.389,-0.03,,113.359,113.359,,2334.048096,0.04875,0.04875,,2334.048096,0.04875,0.04875,0.04875,
08/31/1995,1700.02002,,-1013.379028,,686.640991,,-369.042999,,,,317.597992,-21.5,,11.251,,,10.249,296.097992,-114.0,182.098007,0.0,,,182.097992,0.0,182.098007,,,182.098007,182.098007,,2333.63208,0.070625,0.070625,0.070625,2333.63208,0.070625,0.070625,0.070625,
11/30/1995,1356.758057,,-828.129028,,528.629028,,-353.714996,,,,174.914001,-15.902,,8.527,,,7.375,159.012001,-61.200001,97.811996,0.0,,,97.812,0.0,97.811996,,,97.811996,97.811996,,2351.904053,0.0425,0.0425,0.0425,2351.904053,0.0425,0.0425,0.0425,
02/29/1996,1582.03894,,-953.315979,,628.722961,,-387.533997,,,,241.188995,-23.515,,12.086,,0.0,11.429,217.673995,-83.800003,133.873993,0.0,,,133.873992,0.0,133.873993,,,133.873993,133.873993,,2353.696045,0.05625,0.05625,0.05625,2353.696045,0.05625,0.05625,0.05625,
05/31/1996,1831.807983,,-1111.921997,,719.885986,,-478.320007,,,,241.565994,-15.26,,7.634,,,7.626,226.305994,-86.900002,139.406006,0.0,,,139.405992,0.0,139.406006,,,139.406006,139.406006,,2363.728032,0.06625,0.06625,0.06625,2363.728032,0.06625,0.06625,0.06625,
08/31/1996,2281.926025,,-1362.119019,,919.807007,,-529.536987,,,,390.269989,-21.307,,12.666,,,8.641,368.962989,-142.899994,226.063004,0.0,,,226.062995,0.0,226.063004,,,226.063004,226.063004,,2301.600098,0.09875,0.09875,0.09875,2371.199951,0.095,0.095,0.095,
11/30/1996,2107.033936,,-1277.628052,,829.405884,,-530.453003,,,,298.953003,-10.081,,10.228,,,-0.147,288.872003,-112.0,176.871994,0.0,,,176.872003,0.0,176.871994,,,176.871994,176.871994,,2306.399902,0.07625,0.07625,0.07625,2376.0,0.075,0.075,0.075,
02/28/1997,2423.647949,,-1435.427002,,988.220947,,-577.578979,,,,410.641998,-23.509,,15.793,,0.0,7.716,387.132998,-150.0,237.132996,0.0,,,237.132998,0.0,237.132996,,,237.132996,237.132996,,2308.800049,0.1025,0.1025,0.1025,2379.199951,0.1,0.1,0.1,
05/31/1997,2373.930908,,-1427.81897,,946.111938,,-666.13501,,,,279.97699,-29.722999,,13.656,,,16.066999,250.253991,-94.5,155.753998,0.0,,,155.753991,0.0,155.753998,,,155.753998,155.753998,,2312.800048,0.0675,0.0675,0.0675,2378.399904,0.065,0.065,0.065,
08/31/1997,2766.099121,,-1665.464966,,1100.634155,,-658.916016,,,,441.717987,-30.088,,16.919001,,,13.169,411.629987,-158.5,253.130005,0.0,,,253.129987,0.0,253.130005,,,253.130005,253.130005,,2319.199951,0.10875,0.10875,0.10875,2380.0,0.10625,0.10625,0.10625,
11/30/1997,2255.271973,,-1409.521973,,845.75,,-593.044006,,,,252.705994,-23.457,,17.136,,,6.321,229.248994,-88.199997,141.048996,0.0,,,141.048997,0.0,141.048996,,,141.048996,141.048996,,2322.399902,0.06125,0.06125,0.06125,2373.600098,0.06,0.06,0.06,
02/28/1998,2223.995117,,-1428.848999,,795.146118,,-651.377991,,,,143.768005,-21.15,,13.167,,0.0,7.983,122.618006,-49.5,73.117996,0.0,,,73.118006,0.0,73.117996,,,73.117996,73.117996,,2300.800049,0.03125,0.03125,0.03125,2345.600098,0.03125,0.03125,0.03125,
05/31/1998,2307.733887,,-1561.66394,,746.069946,,-720.461975,,,,25.608,-136.105003,,12.778,,0.0,123.327003,-110.497004,42.799999,-67.696999,0.0,,,-67.697004,0.0,-67.696999,,,-67.696999,-67.696999,,2296.743896,-0.02875,-0.02875,0.005,2296.800049,-0.02875,-0.02875,0.005,
08/31/1998,2504.8,,-1562.6,,942.2,0.0,-652.6,652.6,,0.0,289.6,-18.8,,14.2,,,4.6,270.8,-107.0,163.8,,,,163.8,,163.8,0.0,0.0,163.8,163.8,,2293.6,0.07125,0.07125,0.07125,2336.0,0.07,0.07,0.07,
11/30/1998,1913.0,,-1229.6,,683.4,0.0,-531.9,531.9,,0.0,151.5,-37.7,,10.1,,,27.6,113.8,-44.9,68.9,,,,68.9,,68.9,0.0,0.0,68.9,68.9,12.155,2264.0,0.03,0.03,0.035369,2301.6,0.03,0.03,0.035281,
02/28/1999,2176.8,,-1364.9,,811.9,,-569.8,,,,242.1,-36.7,10.4,10.4,,,26.3,205.4,-81.2,124.2,0.0,,,124.2,0.0,124.2,,,124.2,124.2,,2250.4,0.055,0.055,0.055,2288.8,0.055,0.055,0.055,
05/31/1999,2182.3,,-1336.4,,845.9,,-672.3,,,,173.6,-17.5,9.4,9.4,,,8.1,156.1,-61.6,94.5,0.0,,,94.5,0.0,94.5,0.0,,94.5,94.5,,2256.8,0.04125,0.04125,0.0475,2298.4,0.04125,0.04125,0.0475,
08/31/1999,2501.1,,-1534.7,,966.4,,-626.5,,,,339.9,-17.0,10.0,10.0,,,7.0,322.9,-122.7,200.2,0.0,,,200.2,0.0,200.2,0.0,,200.2,200.2,,2248.8,0.08875,0.08875,0.08875,2284.0,0.0875,0.0875,0.0875,
11/30/1999,2059.7,,-1238.0,,821.7,,-624.8,,,,196.9,-23.5,6.7,6.7,,,16.8,173.4,-65.9,107.5,0.0,,,107.5,0.0,107.5,0.0,,107.5,107.5,,2218.4,0.04875,0.04875,0.04875,2249.6,0.0475,0.0475,0.0475,
02/29/2000,2161.6,,-1286.4,,875.2,,-632.4,632.4,,0.0,242.8,-13.7,,13.9,,,-0.2,229.1,-83.8,145.3,,,,145.3,,145.3,,,145.3,145.3,,2208.8,0.06625,0.06625,0.06625,2215.2,0.065,0.065,0.065,
05/31/2000,2272.7,,-1344.7,,928.0,,-722.7,,,,205.3,-11.5,14.4,14.4,,,-2.9,193.8,-67.7,126.1,0.0,,,126.1,0.0,126.1,,,126.1,126.1,,2161.6,0.05875,0.05875,0.05825,2191.2,0.0575,0.0575,0.05825,
