Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
03/31/1990,,,,,,125.649747,,,
06/30/1990,,,,,,213.517247,,,
09/30/1990,,,,,,240.744993,,,
12/31/1990,,,,,,189.3675,,,
03/31/1991,,,,,,205.769999,,,
06/30/1991,,,,,,215.387993,,,
09/30/1991,,,,,,209.807506,,,
12/31/1991,,,,,,198.924,,,
03/31/1992,,,,,,108.531,,,
06/30/1992,,,,,,132.747998,,,
09/30/1992,,,,,,168.951998,,,
12/31/1992,,,,,,119.1715,,,
03/31/1993,,,,,,198.577497,,,
06/30/1993,,,,,,207.431243,,,
09/30/1993,,,,,,195.357505,,,
12/31/1993,,,,,,153.95,,,
03/31/1994,,,,,,170.51787,,,
06/30/1994,,,,,,162.613496,,,
09/30/1994,,,,,,176.961746,,,
12/31/1994,,,,,,153.5025,,,
03/31/1995,,,,,,158.248127,,,
06/30/1995,,,,,,270.845999,,,
09/30/1995,,,,,,430.055244,,,
12/31/1995,,,,,,464.802025,,,
03/31/1996,,,,,,498.712902,,,
06/30/1996,,,,,,723.157482,,,
09/30/1996,,,,,,923.6025,,,
12/31/1996,,,,,,1168.344375,,,
03/31/1997,,,,,,1415.218125,,,
06/30/1997,,,,,,1938.703746,,,
09/30/1997,,,,,,3014.592064,,,
12/31/1997,,,,,,5012.608475,,,
03/31/1998,,,,,,4505.279954,,,
06/30/1998,,,,,,3811.777,,,
09/30/1998,,,,,,2107.594103,,,
12/31/1998,,,,,,1887.202487,,,
03/31/1999,,,,,,2551.576474,,,
06/30/1999,,,,,,3973.2265,,,
09/30/1999,,,,,,3458.815904,,,
12/31/1999,,,,,,4322.914746,,,
03/31/2000,,,,,,6346.781824,,,
06/30/2000,,,,,,4342.2,,,
09/30/2000,,,,,,4725.269957,,,
12/31/2000,,,,,,5195.609953,,,
03/31/2001,,,,,,5611.243198,,,
06/30/2001,,,,,,5498.016,,,
09/30/2001,,,,,,2927.706119,,,
12/31/2001,,,,,,4408.789388,,,
03/31/2002,,,,,,5698.548365,,,
06/30/2002,,,,,,5169.743914,,,
09/30/2002,,,,,,4474.664451,,,
12/31/2002,,,,,,4816.71589,,,
03/31/2003,,,,,,4562.27607,,,
06/30/2003,,,,,,5080.416858,,,
09/30/2003,,,,,,4960.514113,,,
12/31/2003,,,,,,4727.30382,,,
03/31/2004,,,,,,5570.194164,,,
06/30/2004,,,,,,6004.380425,,,
09/30/2004,,,,,,6931.83179,,,
12/31/2004,,,,,,6988.8555,,,
03/31/2005,,,,,,8016.23076,,,
06/30/2005,,,,,,8045.36278,,,
09/30/2005,,,,,,11934.27522,,,
12/31/2005,,,,,,12994.393304,,,
03/31/2006,,,,,,16495.1625,,,
06/30/2006,,,,,,17945.66844,,,
09/30/2006,,,,,,15094.79664,,,
12/31/2006,,,,,,14199.78231,,,
03/31/2007,,,,,,16327.2373,,,
06/30/2007,,,,,,20036.3766,,,
09/30/2007,,,,,,24409.44992,,,
12/31/2007,,,,,,23261.7798,,,
03/31/2008,,,,,,24624.712253,,,
06/30/2008,,,,,,33753.374339,,,
09/30/2008,,,,,,17122.852668,,,
12/31/2008,,,,,,7447.64404,,,
03/31/2009,,,,,,7729.514143,,,
06/30/2009,,,,,,14233.862758,,,
09/30/2009,,,,,,15282.31162,,,
12/31/2009,,,,,,13067.95986,,,
03/31/2010,,,,,,11746.862683,,,
06/30/2010,,,,,,9737.118432,,,
09/30/2010,,,,,,12678.363892,,,
12/31/2010,,,,,,16766.2536,,,
03/31/2011,,,,,,16840.918976,,,
06/30/2011,,,,,,14036.510175,,,
09/30/2011,,,,,,9207.172319,,,
12/31/2011,,,,,,10965.36,,,
03/31/2012,,,,,,11461.891366,,,
06/30/2012,,,,,,9658.8496,,,
09/30/2012,,,,,,9697.087326,,,
12/31/2012,,,,,,8515.59,,,
03/31/2013,,,,,,9296.420667,,,
06/30/2013,,,,,,10517.639905,,,
09/30/2013,,,,,,11794.827925,,,
12/31/2013,,,,,,11880.83,,,
03/31/2014,,,,,,13332.48,,,
06/30/2014,,,,,,17779.0,,,
09/30/2014,,,,,,16099.2,,,
12/31/2014,,,,,,8862.3,,,
03/31/2015,,,,,,9520.2,,,
06/30/2015,,,,,,9509.25,,,
09/30/2015,,,,,,6605.92,,,
12/31/2019,27.95,,20.0,29.0,20.0,1956.5,69.999954,69.999954,
03/31/2020,5.95,-78.711986,26.875,37.0,4.5,416.5,69.999966,64.820328,
06/30/2020,1.97,-66.890756,5.95,13.0,1.75,137.9,70.017356,64.770569,
09/19/2020,2.23,,2.37,2.4,2.21,156.13870388,70.01736,64.77057,
