Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,15.5,,15.5,15.5,,,,,,,,,,,,
06/30/1990,,,15.006,,15.006,15.006,,,,,,,,,,,,
09/30/1990,,,5.096,,5.096,5.096,,,,,,,,,,,,
12/31/1990,,,0.0,,12.798,12.798,,,,,,,,,,,,
03/31/1991,,,14.294,,14.294,14.294,,,,,,,,,,,,
06/30/1991,,,12.275,,12.275,12.275,,,,,,,,,,,,
09/30/1991,,,10.7,,10.7,10.7,,,,,,,,,,,,
12/31/1991,,,0.0,,11.181,11.181,,,,,,,,,,,,
03/31/1992,,,-2.427,,0.132,0.132,,,,,,,,,,,,
06/30/1992,,,13.157,,15.026,15.026,,,,,,,,,,,,
09/30/1992,,,14.193,,16.841999,16.841999,,,,,,,,,,,,
12/31/1992,,,0.0,,18.923,18.923,,,,,,,,,,,,
04/04/1993,,,10.04,,14.848,14.848,,,,,,,,,,,,
06/30/1993,,,9.362,,12.235,12.235,,,,,,,,,,,,
10/03/1993,,,10.816,,13.201,13.201,,,,,,,,,,,,
12/31/1993,,,0.0,,16.254999,16.254999,,,,,,,,,,,,
04/03/1994,,,10.264,,13.877,13.877,,,,,,,,,,,,
07/03/1994,,,12.772,,16.1,16.1,,,,,,,,,,,,
10/02/1994,,,-40.715,,18.277,18.277,,,,,,,,,,,,
12/31/1994,,,0.0,,19.566,19.566,,,,,,,,,,,,
04/02/1995,,,22.788,,22.788,22.788,,,,,,,,,,,,
07/02/1995,,,26.419001,,26.419001,26.419001,,,,,,,,,,,,
10/01/1995,,,25.473,,25.473,25.473,,,,,,,,,,,,
12/31/1995,,,0.0,,13.822,13.822,,,,,,,,,,,,
03/31/1996,,,28.870001,,28.870001,28.870001,,,,,,,,,,,,
06/30/1996,,,34.556,,34.556,34.556,,,,,,,,,,,,
09/30/1996,,,36.792999,,36.792999,36.792999,,,,,,,,,,,,
12/29/1996,,,67.099998,,-26.764,-26.764,,,,,,,,,,,,
03/30/1997,,,31.695999,,31.695999,31.695999,,,,,,,,,,,,
06/29/1997,,,40.199001,,40.199,40.199,,,,,,,,,,,,
09/28/1997,,,42.231998,,42.231998,42.231998,,,,,,,,,,,,
12/29/1997,,,48.151001,,48.151001,48.151001,,,,,,,,,,,,
04/05/1998,,,37.303001,,37.303001,37.303001,,,,,,,,,,,,
07/05/1998,,,41.542999,,41.542999,41.542999,,,,,,,,,,,,
10/04/1998,,,39.532001,,-37.467999,-37.467999,,,,,,,,,,,,
01/03/1999,,,46.124001,,46.124001,46.124001,,,,,,,,,,,,
04/04/1999,,,34.493,,34.493,34.493,,,,,,,,,,,,
07/04/1999,,,43.706001,,43.706,43.706,,,,,,,,,,,,
10/03/1999,,,46.93,,46.93,46.93,,,,,,,,,,,,
01/02/2000,,,0.278,,-4.068,-4.068,,,,,,,,,,,,
04/02/2000,,,8.615,,23.339,23.339,,,,,,,,,,,,
07/02/2000,,,-112.733002,,21.356,21.356,,,,,,,,,,,,
10/01/2000,,,-19.223,,-19.223,-19.223,,,,,,,,,,,,
12/31/2000,,,-16.344999,,-51.304,-51.304,,,,,,,,,,,,
04/01/2001,,,-4.966,,-4.966,-4.966,,64.0,,,,,,,,,,
07/01/2001,,,-5.365,,-5.365,-5.365,,,,,,,,,,,,
09/30/2001,,,-16.490999,,-45.611,-45.611,,,,,,,,,,,,
12/30/2001,,,-22.485001,,-90.448,-90.448,,-160.0,,,,,,,,,,
03/31/2002,,,7.953,,-56.462002,-56.462002,,,,,,,,,,,,
06/30/2002,,,9.869,,0.369,0.369,,,,,,,,,,,,
09/29/2002,,,9.483,,-10.617,-10.617,,700.0,,,,,,,,,,
12/29/2002,,,12.283,,13.683,13.683,,40.0,,,,,,,,,,
03/30/2003,,,5.004,,5.004,5.004,,,,,,,,,,,,
06/29/2003,,,6.754,,6.754,6.754,,,,,,,,,,,,
09/28/2003,,,9.416,,11.752,11.752,,,,,,,,,,,,
12/31/2003,,,17.023001,,19.302999,19.302999,,45.0,,,,,,,,,,
03/31/2004,,,15.612,,15.612,15.612,,92.8571428571428,,,,,,,,,,
06/30/2004,,,19.969,,19.969,19.969,,23.6363636363636,,,,,,,,,,
09/30/2004,,,25.118,,33.428001,33.428001,,,,,,,,,,,,
12/31/2004,,,24.246,,24.246,24.246,,11.1111111111111,,,,,,,,,,
03/31/2005,,,24.408001,,24.408001,24.408001,,14.2857142857143,,,,,,,,,,
06/30/2005,,,28.393,,28.393,28.393,,9.30232558139534,,,,,,,,,,
09/30/2005,,,34.838001,,34.838,34.838,,19.2468619246862,,,,,,,,,,
12/31/2005,,33.2,42.168999,,25.768999,25.768999,,26.8382352941176,,,,,,,,,27.0150572289157,
03/31/2006,,32.55,38.799999,3.22476682242991,38.799999,38.799999,,14.1804788213628,,,,,,,,,19.2012258064516,
06/30/2006,,32.5,40.987999,4.6709167785235,40.987999,40.987999,,0.303951367781155,,,,,,,,,26.11692,
09/30/2006,,41.067,44.462002,-1.83494017625713,44.462,44.462,,4.66760961810467,,,,,,,,,8.26698322253877,
12/31/2006,,43.8,41.580002,1.6978,50.88,50.88,,-4.5643153526971,,,,,,,,,-5.06848858447488,
03/31/2007,,42.625,41.890999,1.34586268019221,37.14,37.14,,2.89855072463768,,,,,,,,,-1.72199648093841,
06/30/2007,,46.14,46.553001,1.56948478173809,46.553,46.553,,1.78117048346056,,,,,,,,,0.895104031209366,
09/30/2007,,51.225,51.250999,3.34141292702583,51.251,51.251,,-0.113507377979569,,,,,,,,,0.0507545143972646,
12/31/2007,,52.1,48.731998,-5.13480598425196,48.272,48.272,,-5.51181102362205,,,,,,,,,-6.46449520153552,
03/31/2008,,45.24,38.160999,-4.4134786516854,38.251999,38.251999,,-15.0579150579151,,,,,,,,,-15.6476591511936,
06/30/2008,,52.775,53.098999,-0.0441058291770665,147.84,147.84,,-0.328587075575028,,,,,,,,,0.613925153955472,
09/30/2008,,65.32,63.155998,0.132222623345381,62.159,62.159,,0.0901713255184952,,,,,,,,,-3.31292406613594,
12/31/2008,,48.4,36.734001,-5.52724679619677,17.08,17.08,,-2.17391304347825,,,,,,,,,-24.1033037190083,
03/31/2009,,30.375,26.069,-10.232308443143,26.069,26.069,,-10.4204753199269,,-15.7140169332079,,,,,-14.1889400921659,,-14.1761316872428,
06/30/2009,,34.0,22.661,-9.2973930152484,22.661,22.661,,-29.9674267100977,,-31.0500664599025,,,-7.76667740895907,,-33.2536082474227,,-33.35,
09/30/2009,,30.7,34.754,0.805278470490441,32.111,32.111,,15.7894736842105,,14.6237385872177,,,1.44347768110144,,13.0276497695853,,13.2052117263844,
12/31/2009,,34.267,36.969,0.161382113821135,27.069,36.969,,9.20436817472698,,6.51709401709402,,,3.12292358803986,,5.36883547451306,,7.88513730411182,
03/31/2010,,28.783,30.052,1.66856850853013,27.952,30.052,,4.20475319926872,,-4.42043222003929,,,-1.76666666666667,,-3.46631629240325,,4.40885244762533,
06/30/2010,,34.35,36.783,3.988416293982,33.601,33.601,,6.64605873261204,,5.67092100724388,,,3.00739523418241,,8.20341047503046,,7.08296943231441,
09/30/2010,,40.14,42.604,0.37024482109228,44.104,42.604,,6.43889618922471,,7.69627942293092,,,2.37942122186495,,7.36183340678713,,6.13851519681116,
12/31/2010,,33.0,40.333,1.3044379806988,39.983,40.333,,21.259842519685,,1.937899543379,,,1.396933560477,,3.46947835738069,,22.2212121212121,
03/31/2011,,35.68,37.643,2.57549019607843,35.526,37.826,,3.34788937409023,,3.60771165129925,,,5.64189189189189,,3.88705034562437,,5.50168161434978,
06/30/2011,,42.1,42.391,3.06496815286624,43.457,42.457,,0.882723833543506,,2.50844966936078,,,-4.55890306365921,,1.97161936560936,,0.691211401425171,
09/30/2011,,48.933,54.333,3.59889549542448,54.333,54.333,,12.0783460282916,,4.38867438867438,,,1.05263157894736,,5.86527459954233,,11.0354975170131,
12/31/2011,,47.45,52.8,2.51834239130436,56.837,56.837,,11.2347052280311,,5.76534052596088,,,2.10191082802549,,8.04576907421646,,11.2750263435195,
03/31/2012,,45.98,55.075,7.54437555358724,55.075,58.875,,17.8489702517162,,15.9161512027491,,,6.2258064516129,,19.6329426280074,,19.7803392779469,
