Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/01/1992,292.420013,,-151.811005,,140.609009,,-65.545998,,,,75.063004,3.354,,2.747,0.0,,-6.101,78.417003,-29.077,49.34,0.0,,,49.340004,0.0,49.34,0.0,,49.34,49.34,,115.481998,0.426667,0.426667,,115.481998,0.426667,0.426667,0.426667,
12/31/1992,254.350006,,-134.917999,,119.432007,,-68.174004,,,,51.257999,-15.7,,4.33,0.0,,11.37,35.557999,-13.517,22.041,0.0,,,22.040999,0.0,22.041,0.0,,22.041,22.041,,115.481997,0.19,0.19,0.19,115.481997,0.19,0.19,0.19,
03/31/1993,309.144012,,-159.095001,,150.049011,,-66.956001,,,,83.093002,6.316,,3.226,,,-9.542,89.409002,-33.181999,56.227001,,,,56.227003,,56.227001,,,56.227001,56.227001,,114.807003,0.49,0.49,,114.807003,0.49,0.49,0.49,
06/30/1993,321.261993,,-161.945999,,159.315994,,-67.473,,,,91.843002,5.031,,3.627,0.0,,-8.658,96.874002,-35.939999,60.933998,0.0,,,60.934004,0.0,60.933998,0.0,,60.933998,60.933998,,114.626999,0.533333,0.533333,,114.626999,0.533333,0.533333,0.533333,
09/30/1993,298.649994,,-154.822006,,143.827988,,-66.904999,,,,76.922997,3.594,,5.436,0.0,,-9.03,80.516996,-30.881001,49.636002,0.0,,,49.635996,0.0,49.636002,0.0,,49.636002,49.636002,,114.545998,0.433333,0.433333,,114.545998,0.433333,0.433333,0.433333,
12/31/1993,259.588989,,-137.929993,,121.658996,,-67.523003,,,,54.136002,2.832,,5.07,0.0,,-7.902,56.968002,-21.294001,35.674,0.0,,,35.674001,0.0,35.674,0.0,,35.674,35.674,,114.545997,0.32,0.32,0.32,114.545997,0.32,0.32,0.32,
03/31/1994,323.536987,,-165.619995,,157.916992,,-68.197998,,,,89.719002,4.289001,,6.165,0.0,,-10.454,94.008002,-35.067001,58.941002,0.0,,,58.941001,0.0,58.941002,0.0,,58.941002,58.941002,,111.883003,0.53,0.53,,111.883003,0.53,0.53,0.53,
06/30/1994,345.209991,,-173.606995,,171.602997,,-70.039001,,,,101.564003,1.977,,5.379,0.0,,-7.356,103.541003,-38.625,64.916,0.0,,,64.916003,0.0,64.916,0.0,,64.916,64.916,,111.641998,0.58,0.58,,111.641998,0.58,0.58,0.58,
09/30/1994,341.68399,,-176.565002,,165.118988,,-73.133003,,,,91.986,1.963,,1.359,0.0,,-3.322,93.949,-35.042999,58.905998,0.0,,,58.906001,0.0,58.905998,0.0,,58.905998,58.905998,,111.553001,0.53,0.53,,111.553001,0.53,0.53,0.53,
12/31/1994,304.806,,-162.033997,,142.772003,,-77.428001,,,,65.344002,3.514,,0.567,0.0,,-4.081,68.858002,-25.599001,43.258999,0.0,,,43.259001,0.0,43.258999,0.0,,43.258999,43.258999,,111.029999,0.39,0.39,0.39,111.029999,0.39,0.39,0.39,
03/31/1995,373.593994,,-190.783997,,182.809998,,-75.703003,,,,107.107002,3.935,,0.565,0.0,,-4.5,111.042002,-41.085999,69.956001,0.0,,,69.956004,0.0,69.956001,0.0,,69.956001,69.956001,,111.530998,0.63,0.63,,111.530998,0.63,0.63,0.63,
06/30/1995,394.306,,-197.910995,,196.395004,,-78.332001,,,,118.063004,1.987,,1.047,0.0,,-3.034,120.050003,-44.348,75.702003,0.0,,,75.702004,0.0,75.702003,0.0,,75.702003,75.702003,,111.327003,0.68,0.68,,111.327003,0.68,0.68,0.68,
09/30/1995,360.083008,,-186.705002,,173.378006,,-75.412003,,,,97.966003,1.685,,0.932,0.0,,-2.617,99.651004,-36.325001,63.326,0.0,,,63.326003,0.0,63.326,0.0,,63.326,63.326,,111.359001,0.57,0.57,,111.359001,0.57,0.57,0.57,
12/31/1995,311.503998,,-171.570999,,139.932999,,-79.056999,,,,60.875999,2.104,,0.616,2.535,,-5.255,62.979999,-23.146999,39.833,0.0,,,39.833,0.0,39.833,0.0,,39.833,39.833,,110.831001,0.36,0.36,0.36,110.831001,0.36,0.36,0.36,
03/31/1996,382.766998,,-204.070999,,178.695999,,-78.269997,,,,100.426003,3.868,,0.546,,,-4.414,104.294003,-38.130001,66.164001,0.0,,,66.164001,0.0,66.164001,0.0,,66.164001,66.164001,,111.0,0.6,0.6,0.6,112.141998,0.59,0.59,0.59,
06/30/1996,374.397003,,-201.807007,,172.589996,,-78.450996,,,,94.139,-47.754999,,0.747,,,47.007999,46.384001,-16.681,29.702999,0.0,,,29.703001,0.0,29.702999,0.0,,29.702999,29.702999,,111.064003,0.26,0.26,0.55,112.511002,0.26,0.26,0.55,
09/30/1996,354.86499,,-193.768005,,161.096985,,-79.144997,,,,81.952003,1.694,,0.8,,,-2.494,83.646003,-30.531,53.115002,0.0,,,53.115003,0.0,53.115002,0.0,,53.115002,53.115002,,110.655998,0.48,0.48,0.48,111.699997,0.48,0.48,0.48,
12/31/1996,324.023987,,-179.169998,,144.853989,,-81.225998,,,,63.627998,1.151,,0.647,,,-1.798,64.778998,-23.867001,40.911999,0.0,,,40.911997,0.0,40.911999,0.0,,40.911999,40.911999,,110.572998,0.37,0.37,0.37,111.699997,0.37,0.37,0.37,
03/31/1997,382.812988,,-207.292999,,175.519989,,-79.903,,,,95.616989,3.512,,0.559,,,-4.071,99.128989,-35.884998,63.243992,0.0,,,63.243991,0.0,63.243992,0.0,,63.243992,63.243992,,109.454002,0.58,0.58,0.58,109.945999,0.58,0.58,0.58,
06/30/1997,381.470001,,-204.054993,,177.415009,,-80.497002,,,,96.918007,1.879,,0.618,,,-2.497,98.797007,-35.487999,63.30901,0.0,,,63.309008,0.0,63.30901,0.0,,63.30901,63.30901,,109.419998,0.58,0.58,0.58,109.93,0.57,0.57,0.57,
09/30/1997,356.242004,,-191.977997,,164.264008,,-77.981003,,,,86.283005,1.612,,0.737,,,-2.349,87.895005,-31.18,56.715004,0.0,,,56.715004,0.0,56.715004,0.0,,56.715004,56.715004,,109.112999,0.52,0.52,0.52,109.844002,0.52,0.52,0.52,
12/31/1997,306.265991,,-169.819,,136.446991,,-83.096001,,,,53.35099,1.019,,0.506,,,-1.525,54.36999,-19.409,34.960991,0.0,,,34.96099,0.0,34.960991,0.0,,34.960991,34.960991,,108.913002,0.32,0.32,0.32,109.252998,0.32,0.32,0.32,
03/31/1998,373.411,,-198.207,,175.204,,-81.223,,,,93.981,2.813,0.459,0.459,,,-3.272,96.794,-34.168,62.626,0.0,,,62.626,0.0,62.626,0.0,,62.626,62.626,,108.129,0.58,0.58,0.58,108.524,0.58,0.58,0.58,
06/30/1998,365.252991,,-195.270004,,169.982986,,-84.964996,,,,85.017998,1.125,,0.459,,,-1.584,86.142998,-30.236,55.907001,0.0,,,55.906998,0.0,55.907001,0.0,,55.907001,55.907001,,107.521004,0.52,0.52,0.52,107.958,0.52,0.52,0.52,
09/30/1998,349.846008,,-193.175995,,156.670013,,-82.911003,,,,73.759003,0.97,,0.477,,,-1.447,74.729003,-24.48,50.249001,0.0,,,50.249003,0.0,50.249001,0.0,,50.249001,50.249001,,106.872002,0.47,0.47,0.47,107.054001,0.47,0.47,0.47,
12/31/1998,318.838989,,-176.828995,,142.009995,,-88.014,,,,53.995998,-0.594,,0.647,,,-0.053,53.401998,-18.399,35.002998,0.0,,,35.002998,0.0,35.002998,0.0,,35.002998,35.002998,,105.966003,0.33,0.33,0.33,106.183998,0.33,0.33,0.33,
03/31/1999,367.765,,-206.469,,161.296,,-89.505,,,,71.791,1.563,0.991,0.991,,,-2.554,73.354,-24.574,48.78,,,,48.78,,48.78,,,48.78,48.78,,105.907,0.46,0.46,0.46,106.128,0.46,0.46,0.46,
06/30/1999,371.079,,-205.21,,165.869,,-90.157,,,,75.712,-34.565,1.208,1.208,,,33.357,41.147,-13.713,27.434,,,,27.434,,27.434,,,27.434,27.434,,105.928,0.26,0.26,0.26,106.127,0.26,0.26,0.26,
09/30/1999,364.674,,-199.432,,165.242,,-86.888,,,,78.354,-4.437,1.362,1.362,,,3.075,73.917,-24.762,49.155,,,,49.155,,49.155,,,49.155,49.155,,106.003,0.46,0.46,0.46,106.271,0.46,0.46,0.46,
12/31/1999,335.980988,,-180.675995,,155.304993,,-99.886002,,,,55.418999,-0.372,,1.593,,,-1.221,55.046999,-18.416,36.631001,0.0,,,36.630998,0.0,36.631001,0.0,,36.631001,36.631001,,105.153999,0.35,0.35,0.37,105.246002,0.35,0.35,0.37,
03/31/2000,369.912,,-201.085,,168.827,,-92.153,,,,76.674,-11.162,2.137,2.137,,,9.025,65.512,-21.736,43.776,0.0,,,43.776,0.0,43.776,0.0,0.0,43.776,43.776,,104.264,0.42,0.42,0.42,104.285,0.42,0.42,0.42,
06/30/2000,368.759,,-199.292,,169.467,,-92.969,,,,76.498,-3.277,3.074,3.074,,,0.203,73.221,-24.305,48.916,0.0,,,48.916,0.0,48.916,0.0,0.0,48.916,48.916,,102.359,0.48,0.48,0.48,102.387,0.48,0.48,0.48,
09/30/2000,339.591,,-187.475,,152.116,,-94.871,,,,57.245,-14.494,4.195,4.195,,,10.299,42.751,-13.824,28.927,0.0,,,28.927,0.0,28.927,0.0,0.0,28.927,28.927,,99.833,0.29,0.29,0.29,99.833,0.29,0.29,0.29,
12/31/2000,384.53299,,-243.800995,,140.731995,,-98.362999,,,,42.368999,-39.726,,15.666,,,24.059999,2.643,-1.257,1.386,0.0,,,1.386,0.0,1.386,0.0,,1.386,1.386,,97.834,0.01,0.01,0.18,97.864998,0.01,0.01,0.18,
03/31/2001,483.661,,-295.494,,188.167,,-121.251,,,,66.916,-34.48,22.3,22.3,,,12.18,32.436,-12.164,20.272,,,,20.272,,20.272,,,20.272,20.272,,96.984,0.21,0.21,0.21,97.586,0.21,0.21,0.21,
06/30/2001,478.216,,-280.906,,197.31,,-116.503,,,,80.807,-27.42,17.634,17.634,,,9.786,53.387,-20.382,33.005,,,,33.005,,33.005,,,33.005,33.005,,95.756,0.34,0.34,0.34,96.735,0.34,0.34,0.34,
09/30/2001,462.719,,-280.122,,182.597,,-104.141,,,,78.456,-23.55,16.545,16.545,,,7.005,54.906,-21.351,33.555,,,,33.555,,33.555,,,33.555,33.555,,95.467,0.35,0.35,0.35,96.746,0.35,0.35,0.35,
12/31/2001,419.170013,,-241.156998,,178.013016,,-118.530998,,,,59.481998,-12.434,,13.945,,,-1.511,47.047999,-17.878,29.17,0.0,,,29.169999,0.0,29.17,0.0,0.0,29.17,29.17,,94.874001,0.31,0.31,0.31,96.209,0.3,0.3,0.3,
03/31/2002,445.844,,-263.022,,182.822,,-110.556,,,,72.266,-8.462,10.427,10.427,,,-1.965,63.804,-21.857,41.947,,,,41.947,,41.947,,,41.947,41.947,,94.534,0.44,0.44,0.44,96.182,0.44,0.44,0.44,
06/30/2002,476.336,,-275.77,,200.566,,-113.943,,,,86.623,-17.729,9.294,9.294,,,8.435,68.894,-23.493,45.401,,,,45.401,,45.401,,,45.401,45.401,,94.572,0.48,0.48,0.48,96.029,0.47,0.47,0.47,
09/30/2002,462.777,,-264.233,,198.544,,-112.806,,,,85.738,-10.881,8.947,8.947,,,1.934,74.857,-25.258,49.599,,,,49.599,,49.599,,,49.599,49.599,,94.628,0.52,0.52,0.52,95.665,0.52,0.52,0.52,
12/31/2002,424.291992,,-242.283997,,182.007996,,-115.036003,,,,66.972,-8.11,,8.368,,,-0.258,58.862,-19.865,38.997002,0.0,,,38.997,0.0,38.997002,0.0,0.0,38.997002,38.997002,,94.308998,0.41,0.41,0.41,95.632004,0.41,0.41,0.41,
03/31/2003,466.224,,-273.605,,192.619,,-115.077,,,,77.542,-31.028,8.113,8.113,,,22.915,46.514,-14.497,32.017,,,,32.017,,32.017,,,32.017,32.017,,94.158,0.34,0.34,0.34,95.281,0.34,0.34,0.34,
06/30/2003,482.611,,-278.393,,204.218,,-111.785,,,,92.433,-17.043,7.957,7.957,,,9.086,75.39,-23.992,51.398,,,,51.398,,51.398,,,51.398,51.398,,93.782,0.55,0.55,0.6,94.874,0.54,0.54,0.59,
09/30/2003,480.886,,-281.349,,199.537,,-114.822,,,,84.715,-10.002,6.532,6.532,,,3.47,74.713,-23.642,51.071,,,,51.071,,51.071,,,51.071,51.071,,93.265,0.55,0.55,0.55,93.793,0.54,0.54,0.54,
12/31/2003,471.799011,,-268.583008,,203.216003,,-129.710999,,,,73.504997,-18.262,,5.875,,,12.387,55.242997,-17.132,38.111,0.0,,,38.110997,0.0,38.111,0.0,0.0,38.111,38.111,,93.668999,0.41,0.41,0.48,94.422997,0.4,0.4,0.48,
03/31/2004,535.015,,-310.485,,224.53,,-134.374,,,,90.156,-7.882,6.457,6.457,,,1.425,82.274,-25.916,56.358,,,,56.358,,56.358,,,56.358,56.358,,94.033,0.6,0.6,0.6,95.126,0.59,0.59,0.59,
06/30/2004,524.177,,-299.425,,224.752,,-127.526,,,,97.226,-15.135,6.114,6.114,,,9.021,82.091,-25.589,56.502,,,,56.502,,56.502,,,56.502,56.502,,94.136,0.6,0.6,0.6,95.33,0.59,0.59,0.59,
09/30/2004,506.229,,-292.761,,213.468,,-126.818,,,,86.65,-26.315,6.041,6.041,,,20.274,60.335,-18.03,42.305,,,,42.305,,42.305,,,42.305,42.305,,94.172,0.45,0.45,0.45,95.498,0.44,0.44,0.44,
12/31/2004,468.232,,-268.681,,199.551,,-131.474,,,,68.077,-11.775,,5.39,0.0,,6.385,56.302,-15.396,40.906,0.0,,,40.906,0.0,40.906,0.0,0.0,40.906,40.906,,94.231,0.43,0.43,0.46,94.231,0.43,0.43,0.46,
03/31/2005,523.052,,-312.165,,210.887,,-133.265,,,,77.622,-5.02,5.576,5.576,,,-0.556,72.602,-23.827,48.775,0.0,,,48.775,0.0,48.775,0.0,0.0,48.775,48.775,,94.325,0.56,0.56,0.56,96.025,0.55,0.55,0.55,
06/30/2005,515.578,,-302.832,,212.746,,-127.246,,,,85.5,-3.504,6.062,6.062,,,-2.558,81.996,-25.283,56.713,0.0,,,56.713,0.0,56.713,0.0,0.0,56.713,56.713,,93.876,0.6,0.6,0.6,95.255,0.6,0.6,0.6,
09/30/2005,493.118,,-290.48,,202.638,,-130.673,,,,71.965,-5.712,6.566,6.566,0.0,,-0.854,66.253,2.319,68.572,0.0,,,68.572,0.0,68.572,0.0,0.0,68.572,68.572,,93.38,0.73,0.73,0.48,94.622,0.72,0.72,0.48,
12/31/2005,461.645,,-274.818,,186.827,,-135.487,,,,51.34,-29.771,,5.752,2.8,,21.219,21.569,-6.331,15.238,0.0,,,15.238,0.0,15.238,0.0,0.0,15.238,15.238,,92.76,0.16,0.16,0.34,93.4,0.16,0.16,0.33,
03/31/2006,511.432,,-298.528,,212.904,,-131.19,,,,81.714,-6.473,5.373,5.373,,,1.1,75.241,-21.551,53.69,0.0,,,53.69,0.0,53.69,0.0,0.0,53.69,53.69,,91.535,0.59,0.59,0.6,92.207,0.58,0.58,0.59,
06/30/2006,530.505,,-306.6,,223.905,,-133.272,,,,90.633,-5.71,6.3,6.3,,,-0.59,84.923,-23.741,61.182,0.0,,,61.182,0.0,61.182,0.0,0.0,61.182,61.182,,90.869,0.67,0.67,0.67,91.787,0.67,0.67,0.67,
09/30/2006,539.135,,-313.862,,225.273,,-134.563,,,,90.71,-0.008,6.475,6.475,,,-6.467,90.702,-27.056,63.646,0.0,,,63.646,0.0,63.646,0.0,0.0,63.646,63.646,,90.053,0.71,0.71,0.71,90.988,0.7,0.7,0.7,
12/31/2006,514.318,,-307.112,,207.206,,-138.59,,,,68.616,-6.2,,7.401,7.0,,-8.201,62.416,-14.434,47.982,0.0,,,47.982,0.0,47.982,0.0,0.0,47.982,47.982,,89.416,0.54,0.54,0.5,90.602,0.53,0.53,0.49,
03/31/2007,566.101,,-329.382,,236.719,,-141.459,91.271,,50.188,95.26,-8.147,,8.314,,,-0.167,87.113,-24.424,62.689,,,,62.689,,62.689,,,62.689,62.689,,89.378,0.7,0.7,0.7,90.658,0.69,0.69,0.69,
06/30/2007,573.726,,-331.223,,242.503,,-139.958,,,,102.545,-5.577,,8.396,0.0,,-2.819,96.968,-18.596,78.372,0.0,,,78.372,0.0,78.372,0.0,0.0,78.372,78.372,,89.174,0.88,0.88,0.77,90.124,0.87,0.87,0.76,
09/30/2007,583.313,,-342.73,,240.583,,-150.14,,,,90.443,-9.835,8.596,8.596,0.0,,1.239,80.608,-21.764,58.844,0.0,,,58.844,0.0,58.844,0.0,0.0,58.844,58.844,,87.063,0.68,0.68,0.72,88.056,0.67,0.67,0.71,
12/31/2007,553.498,,-330.411,,223.087,,-146.309,,,,76.778,-12.783,,16.229,0.0,,-3.446,63.995,-16.772,47.223,0.0,,,47.223,0.0,47.223,0.0,0.0,47.223,47.223,,80.55,0.59,0.59,0.54,81.694,0.58,0.58,0.53,
03/31/2008,596.605,,-351.123,,245.482,0.0,-143.743,90.149,,53.594,101.739,-26.748,,18.219,,,8.529,74.991,-19.043,55.948,0.0,,,55.948,0.0,55.948,0.0,0.0,55.948,55.948,,80.296,0.7,0.7,0.76,81.253,0.69,0.69,0.75,
06/30/2008,636.126,,-373.884,,262.242,,-160.828,,,,101.414,-14.173,18.545,18.545,0.0,,-4.372,87.241,-20.209,67.032,0.0,,,67.032,0.0,67.032,0.0,0.0,67.032,67.032,,79.627,0.84,0.84,0.84,80.578,0.83,0.83,0.83,
09/30/2008,617.538,,-372.336,,245.202,,-144.594,,,,100.608,-21.042,18.037,18.037,0.0,,3.005,79.566,-21.882,57.684,0.0,,,57.684,0.0,57.684,0.0,0.0,57.684,57.684,,78.077,0.74,0.74,0.76,79.059,0.73,0.73,0.75,
12/31/2008,539.103,,-324.471,,214.632,0.0,-148.447,94.565,,53.882,66.185,-27.461,,19.207,,,8.254,38.724,10.24,48.964,,,,48.964,,48.964,,0.0,48.964,48.964,7.95925,78.128,0.63,0.63,0.73,78.966,0.62,0.62,0.72,
03/31/2009,559.63,559.63,-337.565,337.565,222.065,0.0,-140.216,91.347,47.331,1.538,81.849,-18.619,,19.781,,,-1.162,63.23,-16.033,47.197,0.0,0.0,0.0,47.197,,47.197,0.0,0.0,47.197,47.197,0.0,78.195,0.6,0.6,0.6,78.747,0.6,0.6,0.6,
06/30/2009,568.261,568.261,-340.347,340.347,227.914,0.0,-144.384,96.032,44.248,4.104,83.53,-15.616,,14.047,,,1.569,67.914,-19.831,48.083,0.0,0.0,0.0,48.083,,48.083,0.0,0.0,48.083,50.768,2.685,78.352,0.61,0.61,0.647948,79.05,0.6,0.6,0.633966,
09/30/2009,612.634,612.634,-363.78,363.78,248.854,0.0,-161.091,101.199,49.392,10.5,87.763,-13.479,,13.503,,,-0.024,74.284,-21.484,52.8,0.0,0.0,0.0,52.8,,52.8,0.0,0.0,52.8,65.371,12.571,78.491,0.67,0.67,0.832847,79.159,0.66,0.66,0.818807,
12/31/2009,585.633,585.633,-350.221,350.221,235.412,0.0,-148.266,100.77,43.799,3.697,87.146,-16.027,,14.486,0.0,0.0,1.541,71.119,-23.673,47.446,0.0,0.0,0.0,47.446,,47.446,0.0,0.0,47.446,50.338,2.892,78.576,0.6,0.6,0.640628,79.42,0.59,0.59,0.626414,
03/31/2010,653.909,653.909,-383.702,383.702,270.207,0.0,-165.628,108.009,52.631,4.988,104.579,-15.498,,12.736,,,2.762,89.081,-25.292,63.789,0.0,0.0,0.0,63.789,,63.789,0.0,0.0,63.789,68.197,4.408,78.767,0.8,0.8,0.865807,79.692,0.8,0.8,0.855313,
06/30/2010,665.8,665.8,-380.799,380.799,285.001,0.0,-177.21,119.523,55.844,1.843,107.791,-14.158,,12.051,,,2.107,93.633,-26.481,67.152,0.0,0.0,0.0,67.152,,67.152,0.0,0.0,67.152,68.746,1.594,79.188,0.84,0.84,0.868137,80.111,0.83,0.83,0.849897,
09/30/2010,673.283,673.283,-388.235,388.235,285.048,0.0,-164.524,108.955,53.214,2.355,120.524,-14.341,,12.244,,,2.097,106.183,-29.145,77.038,0.0,0.0,0.0,77.038,,77.038,0.0,0.0,77.038,79.087,2.049,79.357,0.96,0.96,0.996598,80.266,0.95,0.95,0.975528,
12/31/2010,629.87,629.87,-377.524,377.524,252.346,0.0,-168.879,110.905,57.083,0.891,83.467,-12.771,,11.678,,,1.093,70.696,-15.118,55.578,0.0,0.0,0.0,55.578,,55.578,0.0,0.0,55.578,56.455,0.877,79.812,0.69,0.69,0.70735,80.835,0.68,0.68,0.690849,
03/31/2011,714.271,714.271,-416.811,416.811,297.46,0.0,-164.103,106.619,57.456,0.028,133.357,-17.736,,11.68,,,6.056,115.621,-31.578,84.043,0.0,0.0,0.0,84.043,,84.043,0.0,0.0,84.043,84.076,0.033,80.049,1.04,1.04,1.050307,81.15,1.03,1.03,1.030407,
06/30/2011,715.589,715.589,-431.166,431.166,284.423,0.0,-166.438,106.224,56.229,3.985,117.985,-13.064,,12.009,,,1.055,104.921,-28.733,76.188,0.0,0.0,0.0,76.188,,76.188,0.0,0.0,76.188,79.175,2.987,80.451,0.94,0.94,0.984139,81.489,0.93,0.93,0.966655,
09/30/2011,713.775,713.775,-435.4,435.4,278.375,0.0,-149.775,96.783,53.637,-0.645,128.6,-16.126,,10.28,,,5.846,112.474,-30.233,82.241,0.0,0.0,0.0,82.241,,82.241,0.0,0.0,82.241,81.762,-0.479,80.644,1.01,1.01,1.013863,81.628,1.0,1.0,0.994132,
12/31/2011,644.383,644.383,-399.985,399.985,244.398,0.0,-196.613,134.349,52.459,9.805,47.785,-7.255,,10.67,,,-3.415,40.53,-16.136,24.394,0.0,0.0,0.0,24.394,,24.394,0.0,0.0,24.394,61.163,36.769,80.677,0.3,0.3,0.758122,81.596,0.3,0.3,0.750623,
03/31/2012,710.616,710.616,-425.217,425.217,285.399,0.0,-164.492,105.416,57.408,1.668,120.907,-10.565,,10.811,,,-0.246,110.342,-29.286,81.056,0.0,0.0,0.0,81.056,,81.056,0.0,0.0,81.056,82.103,1.047,80.777,1.0,1.0,1.016416,81.667,0.99,0.99,1.00282,
06/30/2012,721.317,721.317,-419.774,419.774,301.543,0.0,-169.235,112.835,56.4,0.0,132.308,-9.768,,10.613,,,-0.845,122.54,-33.944,88.596,0.0,0.0,0.0,88.596,,88.596,0.0,0.0,88.596,88.596,0.0,81.095,1.09,1.09,1.09,81.782,1.08,1.08,1.08,
09/30/2012,708.955,708.955,-407.431,407.431,301.524,0.0,-167.349,109.691,57.658,0.0,134.175,-12.331,,9.907,,,2.424,121.844,-105.481,16.363,0.0,0.0,0.0,16.363,,16.363,0.0,0.0,16.363,88.725,72.362,81.246,0.2,0.2,1.092054,81.898,0.2,0.2,1.083562,
12/31/2012,680.558,680.558,-393.49,393.49,287.068,0.0,-187.839,125.594,62.245,0.0,99.229,-10.539,,10.423,,,0.116,88.69,-20.571,68.119,0.0,0.0,0.0,68.119,,68.119,0.0,0.0,68.119,68.119,0.0,81.318,0.83,0.83,0.83,81.998,0.83,0.83,0.83,
