Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,,,,,,54.0,,54.0,,,,,,,,,
09/30/2008,,,3.94,3.94,,41.5,,41.5,,,1.497751,1.497751,,,0.682486,0.682486,
12/31/2008,,,3.947,3.947,,63.7,,63.7,,,1.727859,1.727859,,,0.689412,0.689412,
12/31/2009,0.961,7.33,,8.291,0.022,,,0.022,0.363236,2.770575,,3.133812,0.169639,1.293919,,1.463558,
03/31/2010,0.489,8.546,,9.035,,,,,0.180002,3.145809,,3.325812,0.086498,1.511675,,1.598173,
06/30/2010,0.643,,,0.643,,,,,0.233335,,,0.233335,0.110404,,,0.110404,
09/30/2010,0.519,,,,,,,,0.181189,,,,0.085415,,,,
12/31/2010,0.721,,,,,,,,0.241971,,,,0.116476,,,,
12/31/2011,0.324,,,0.324,,,,,0.100001,,,0.100001,0.050182,,,0.050182,
12/31/2012,0.05,,,0.05,,,,,0.014086,,,0.014086,0.00722,,,0.00722,
12/31/2013,0.48,,,0.48,,,,,0.109525,,,0.109525,0.064934,,,0.064934,
06/30/2014,101.519,,,,,,,,21.348062,,,,12.617498,,,,
12/31/2014,0.062,,,0.062,,,,,0.0134,,,0.0134,0.007672,,,0.007672,
12/31/2015,0.14,,,0.14,,,,,0.026716,,,0.026716,0.016497,,,0.016497,
03/31/2016,0.0,0.0,0.0,0.0,0.0,0.469,0.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
06/30/2016,0.0,0.0,0.0,0.0,0.0,0.351,0.0,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
09/30/2016,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12/31/2016,0.188,,,0.188,,,,,0.033067,,,0.033067,0.020512,,,0.020512,
03/31/2017,0.0,0.036,0.0,0.036,0.0,0.021,0.0,0.021,0.0,0.006169,0.0,0.006169,0.0,0.003892,0.0,0.003892,
06/30/2017,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
09/30/2017,0.0,0.0,0.0,0.0,0.0,0.153,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12/31/2017,0.095,0.0,0.0,0.095,,,,,0.014528,0.0,0.0,0.014528,0.009191,0.0,0.0,0.009191,
03/31/2018,0.0,0.075,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.011316,0.0,0.011316,0.0,0.007138,0.0,0.007138,
06/30/2018,,,,,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
09/30/2018,0.0,0.032,0.0,0.032,0.0,0.041,0.0,0.041,0.0,0.004355,0.0,0.004355,0.0,0.002833,0.0,0.002833,
12/31/2018,179.269,1.626,,180.895,,,,,25.181484,0.2284,0.0,25.409884,16.384706,0.148612,0.0,16.533318,
03/31/2019,0.0,0.053,0.0,0.053,0.0,0.043,0.0,0.043,0.0,0.00737,0.0,0.00737,0.0,0.004166,0.0,0.004166,
06/30/2019,0.0,0.008,0.0,0.008,0.0,0.091,0.0,0.091,0.0,0.001063,0.0,0.001063,0.0,0.000462,0.0,0.000462,
09/30/2019,0.0,0.042,0.0,0.042,0.0,0.033,0.0,0.033,0.0,0.005205,0.0,0.005205,0.0,0.00238,0.0,0.00238,
12/31/2019,17.071,1.835,,18.906,,,,,2.092675,0.224946,0.0,2.317622,0.978631,0.105195,0.0,1.083826,
03/31/2020,,,51.328,51.328,,,,,0.0,,6.413026,6.413026,0.0,,2.897466,2.897466,
06/30/2020,,,47.085,47.085,,,,,0.0,,5.457043,5.457043,0.0,,2.564009,2.564009,
