Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
05/20/1989,,26.525,15.275,0.502,-3.852,38.450001,,,,,,,,,,,,,,,,,
08/12/1989,,22.187,15.842,0.481,14.736,53.245998,,,,,,,,,,,,,,,,,
11/04/1989,,20.905001,16.450001,0.396,-2.726,35.025002,,,,,,,,,,,,,,,,,
02/24/1990,,38.782001,23.531,2.581,5.159,70.053001,,,,,,,,,,,,,,,,,
05/19/1990,,28.466999,17.750999,0.495,-5.017,41.695999,,,,,,,,,,,,,,,,,
08/11/1990,,25.798,18.337,0.571,8.357,53.063,,,,,,,,,,,,,,,,,
11/03/1990,,24.900999,19.237,0.452,11.353,55.943001,,,,,,,,,,,,,,,,,
02/23/1991,,39.724998,27.103001,1.138,-2.338,65.627998,,,,,,,,,,,,,,,65.627998,,
05/18/1991,,29.25,20.298,0.617,7.808,57.973,,,,,,,,,,,,,,,,,
08/10/1991,,19.07,20.888,0.453,-26.157,14.254,,,,,,,,,,,,,,,,,
11/02/1991,,14.201,21.333,0.425,-33.999001,1.96,,,,,,,,,,,,,,,,,
02/29/1992,,24.659,29.514999,1.956,44.997002,101.126999,,,,,,,,,,,,,,,101.126999,,
05/23/1992,,19.101999,21.341,0.506,-4.786,36.162998,,,,,,,,,,,,,,,,,
08/15/1992,,11.958,21.688,0.394,4.5,38.540001,,,,,,,,,,,,,,,,,
11/07/1992,,13.758,22.164,0.4,6.968,43.290001,,,,,,,,,,,,,,,,,
02/27/1993,,36.688,29.665001,1.172,-18.101999,49.423,,,,,,,,,,,,,,,,,
05/22/1993,,26.608,21.212,0.37,15.125,63.314999,,,,,,,,,,,,,,,,,
08/14/1993,,14.604,21.648001,0.372,13.6,50.223999,,,,,,,,,,,,,,,,,
11/06/1993,,17.722,18.309,4.294,-4.118,36.207001,,,,,,,,,,,,,,,,,
02/26/1994,,36.297001,34.563999,-2.5,-0.493,67.867996,,,,,,,,,,,,,,,,,
05/21/1994,,20.414,21.997,0.38,-11.802,30.989,,,,,,,,,,,,,,,,,
08/13/1994,,14.671,22.462999,0.38,8.158,45.672001,,,,,,,,,,,,,,,,,
11/04/1994,,18.561001,19.003,2.891,-3.489,36.966,,,,,,,,,,,,,,,,,
02/25/1995,,40.514999,35.074001,18.518999,-4.969,89.139,,,,,,,,,,,,,,,,,
05/20/1995,,22.106001,21.951,0.4,-18.209999,26.247,,,-31.862,,,,,,,,,,,,,,
08/12/1995,,17.764999,22.162001,-1.651,22.252001,60.528,,,-31.160999,,,,,,,,,,,,,,
11/04/1995,,17.42,24.298,2.376,-2.038,42.056,,,-33.93,,,,,,,,,,,,,,
02/24/1996,,44.862,31.396,-8.835,2.401,69.823997,,,-31.153999,,,,,,,,,,,,,,
05/18/1996,,25.783001,22.007,0.375,23.426001,71.591003,,,-31.132999,,,,,,,,,,,,,,
08/10/1996,,23.172001,22.198,0.375,-5.387,40.358002,,,-49.951,,,,,,,,,,,,,,
11/02/1996,,18.860001,20.117001,4.527,-35.056,8.448,,,-31.902,,,,,,,,,,,,,,
02/22/1997,,17.688999,38.595001,-6.201,-48.744999,1.338,,,-32.826,,,,,,,,,,,,,,
05/17/1997,,14.912,22.674,0.375,8.811,46.771999,-24.757999,0.0,-27.028999,0.0,0.0,2.271,-11.428,-11.393,0.0,0.0,-1.247,1.212,0.0,0.0,10.586,,
08/09/1997,,7.64,20.159,-0.443,10.122,37.478001,-45.813,0.0,-38.187,0.0,0.0,-7.626,-11.761,-11.72,0.0,0.0,-2.412,2.371,0.0,0.0,-20.096001,,
11/01/1997,,12.227,21.030001,5.565,-16.058001,22.764,-23.539,0.0,-40.833,0.0,0.0,17.294001,-30.365,-11.72,0.0,0.0,-16.277,2.534,-4.902,0.0,-31.139999,,
02/22/1998,,36.410999,36.755001,-7.68,4.103,69.588997,-28.959999,0.0,-30.872,0.0,0.0,1.912,-12.103,-11.698,0.0,0.0,-1.739,2.855,-1.521,0.0,28.525999,,
05/23/1998,,19.927999,23.030001,0.375,37.887001,81.220001,-12.23,0.0,-9.026,0.0,0.0,-3.204,-4.338,-11.71,0.0,0.0,-1.428,8.8,0.0,0.0,64.652,,
08/15/1998,,18.816999,22.246,1.775,5.721,48.558998,-77.935997,0.0,-7.032,0.0,0.0,-70.903999,-16.652,-12.078,0.0,0.0,-2.594,,-1.98,0.0,-46.028999,,
