Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1989,15.166,-12.005,3.161,-3.81,-0.649,-0.547,0.0,-0.004,-1.2,0.408,-0.792,0.0,0.0,-0.792,0.0,,-0.792,,,-0.792,,-0.013169,-0.013169,57.659343,-0.013169,-0.013169,-0.013169,57.659343,
12/31/1989,19.215,-13.172,6.043,-5.387,0.656,-0.486,0.0,0.907,1.077,-0.366,0.711,0.0,0.0,0.711,0.0,,0.711,,,0.711,,0.011852,0.011852,57.67453,0.011852,0.011852,0.011852,57.67453,
03/31/1990,18.67,-12.18,6.49,-4.205,2.285,-0.42,0.0,0.015,1.88,-0.78,1.1,0.0,0.0,1.1,0.0,,1.1,,,1.1,,0.018436,0.018436,57.697313,0.018436,0.018436,0.018436,57.697313,
06/30/1990,17.25465,-11.342168,5.912482,-3.333401,2.579082,-0.491951,0.0,-2.316396,-0.229265,0.287,0.057735,0.0,0.0,0.057735,0.0,,0.057735,,,0.057735,0.001317,0.001317,0.001317,57.718598,0.001317,0.001317,0.001317,57.718598,
09/30/1990,18.785,-12.961,5.823999,-4.807,1.017,-0.466,0.0,0.001,0.552,-0.204,0.348,0.0,0.0,0.348,0.0,,0.348,,,0.348,,0.006584,0.006584,57.765655,0.006584,0.006584,0.006584,57.765655,
12/31/1990,25.792999,-16.158001,9.634998,-6.096,3.539,-0.507,0.0,0.0,3.032,-1.122,1.91,0.0,0.0,1.91,0.0,,1.91,,,1.91,,0.032922,0.032922,57.788439,0.032922,0.032922,0.032922,57.788439,
03/31/1991,24.981001,-15.758,9.223001,-6.701,2.522,-0.423,0.0,0.001,2.1,-0.777,1.323,0.0,0.0,1.323,0.0,,1.323,,,1.323,,0.02107,0.02107,62.549722,0.02107,0.02107,0.02107,62.549722,
06/30/1991,24.425089,-15.809779,8.61531,-6.925299,1.69001,-0.320187,0.0,0.001788,1.371611,-0.428,0.943611,0.0,0.0,0.943611,0.0,,0.943611,,,0.943611,0.014486,0.014486,0.014486,61.684145,0.014486,0.014486,0.014486,61.684145,
09/30/1991,28.969,-18.995001,9.973999,-7.661,2.313,-0.628,0.0,-0.022,1.663,-0.616,1.047,0.0,0.0,1.047,0.0,,1.047,,,1.047,,0.015802,0.015802,65.678345,0.015802,0.015802,0.015802,65.678345,
12/31/1991,30.632999,-18.518,12.115,-7.341,4.774,-0.619,0.0,-3.0,1.155,-0.427,0.728,0.0,0.0,0.728,0.0,,0.728,,,0.728,,0.010535,0.010535,65.860596,0.010535,0.010535,0.010535,65.860596,
03/31/1992,21.802999,-17.613001,4.189999,-7.476,-3.286,-0.746,0.0,0.285,-3.747,1.387,-2.36,0.0,0.0,-2.36,0.0,,-2.36,,,-2.36,,-0.036872,-0.036872,63.423002,-0.036872,-0.036872,-0.036872,63.423002,
06/30/1992,19.38542,-15.469112,3.916308,-7.530848,-3.614541,-0.715265,0.0,1.794818,-2.534988,1.211,-1.323988,0.0,0.0,-1.323988,0.0,,-1.323988,,,-1.323988,-0.019753,-0.019753,-0.019753,64.4264,-0.019753,-0.019753,-0.019753,64.4264,
09/30/1992,17.091,-8.888,8.203,-7.402,0.801,-0.653,0.0,-0.013,0.135,-0.054,0.081,0.0,0.0,0.081,0.0,,0.081,,,0.081,,0.001317,0.001317,65.450535,0.001317,0.001317,0.001317,65.450535,
12/31/1992,16.146999,-8.821,7.325999,-6.63,0.696,-0.537,0.0,0.0,0.159,-0.064,0.095,0.0,0.0,0.095,0.0,,0.095,,,0.095,,0.001317,0.001317,65.54925,0.001317,0.001317,0.001317,65.54925,
03/31/1993,11.868999,-9.977,1.891999,-7.916,-6.024001,-0.568,0.0,10.501,3.909,-1.563,2.345999,0.0,0.0,2.345999,0.0,,2.345999,,,2.346,,0.035556,0.035556,65.552052,0.035556,0.035556,0.035556,65.552052,
06/30/1993,12.940001,-8.227,4.713001,-5.777,-1.063999,-0.396,0.0,10.084,8.624001,-3.359,5.265001,0.0,0.0,5.265001,0.0,,5.265001,,,5.265001,0.080329,0.080329,0.080329,65.587219,0.080329,0.080329,0.080329,65.587219,
09/30/1993,13.197,-6.556,6.640999,-6.154,0.487,-0.464,0.0,-0.001,0.022,-0.008,0.014,0.374,0.0,0.388,0.0,,0.388,,,0.014,,0.0,0.005267,65.662905,0.0,0.0,0.005267,65.662905,
12/31/1993,25.621,-18.712,6.909,-6.091,0.818,-0.563,0.0,-0.027,0.228,-0.084,0.144,0.0,0.0,0.144,0.0,,0.144,,,0.144,,0.002634,0.002634,65.913752,0.002634,0.002634,0.002634,65.913752,
03/31/1994,29.674999,-21.837999,7.837,-6.319,1.518,-0.483,0.0,-0.028,1.007,-0.398,0.609,0.0,0.0,0.609,0.0,,0.609,,,0.609,,0.009218,0.009218,66.11878,0.009218,0.009218,0.009218,66.11878,
06/30/1994,40.639999,-30.915001,9.724998,-7.384,2.341,-1.173,0.0,1.32,2.488,-0.971,1.517,0.0,0.0,1.517,0.0,,1.517,,,1.517,0.022387,0.022387,0.022387,67.364156,0.022387,0.022387,0.022387,67.364156,
09/30/1994,44.047001,-34.103001,9.944,-6.491,3.453,-0.747,0.0,0.318,3.024,-1.179,1.845,0.0,0.0,1.845,0.0,,1.845,,,1.845,,0.027654,0.027654,66.346597,0.027654,0.027654,0.027654,66.346597,
12/31/1994,50.877998,-39.856998,11.021,-7.15,3.871,-0.647,0.0,0.462,3.686,-1.438,2.248,0.0,0.0,2.248,0.0,,2.248,,,2.248,,0.032922,0.032922,68.412092,0.032922,0.032922,0.032922,68.412092,
03/31/1995,49.285999,-39.558998,9.727001,-7.818,1.909,-0.687,0.0,0.485,1.707,-0.666,1.041,-0.145,0.0,0.896,0.0,,0.896,,,1.041,,0.015802,0.013169,68.465248,0.015802,0.015802,0.013169,68.465248,
06/30/1995,55.508999,-45.979,9.529999,-7.998,1.532,-0.454,0.0,0.727,1.805,-0.569,1.236,0.0,0.0,1.236,0.0,,1.236,,,1.236,0.017119,0.017119,0.017119,70.47,0.017119,0.017119,0.017119,70.47,
09/30/1995,54.175999,-43.459,10.716999,-7.304,3.413,-0.472,0.0,0.667,3.608,-1.407,2.201,0.0,0.0,2.201,0.0,,2.201,,,2.201,0.030288,0.030288,0.030288,72.208967,0.030288,0.030288,0.030288,72.208967,
12/31/1995,57.465,-46.541,10.924,-7.962,2.962,-0.432,0.0,0.606,3.136,-1.147,1.989,0.0,0.0,1.989,0.0,,1.989,,,1.989,0.027654,0.027654,0.027654,70.659846,0.027654,0.027654,0.027654,70.659846,
03/31/1996,60.088001,-49.404999,10.683002,-9.266,1.417,-0.457,0.0,1.003,1.963,-0.694,1.269,-0.125,0.0,1.144,0.0,,1.144,,,1.269,0.017778,0.017778,0.015802,70.81425,0.017778,0.017778,0.015802,70.81425,
06/30/1996,60.494999,-49.988998,10.506001,-8.437,2.069,-0.406,0.0,1.139,2.802,-1.12,1.682,0.0,0.0,1.682,0.0,,1.682,,,1.682,0.021728,0.021728,0.021728,74.980688,0.021728,0.021728,0.021728,74.980688,
09/30/1996,64.231003,-53.476002,10.755001,-8.054,2.701,-0.348,0.0,0.484,2.837,-1.07,1.767,0.0,0.0,1.767,0.0,,1.767,,,1.767,0.023704,0.023704,0.023704,74.722501,0.023704,0.023704,0.023704,74.722501,
12/31/1996,67.334999,-57.685001,9.649998,-6.492,3.158,-0.291,0.0,0.687,3.554,-1.326,2.228,0.0,0.0,2.228,0.0,,2.228,,,2.228,0.032593,0.032593,0.032593,71.148374,0.02963,0.02963,0.02963,74.94019,
03/31/1997,84.713997,-50.959,33.754997,-9.929,23.826,-0.203,0.0,0.692,24.315,-9.39,14.925,0.0,0.0,14.925,0.0,,14.925,,,14.925,0.21037,0.21037,0.21037,71.305313,0.195556,0.195556,0.195556,75.922311,
06/30/1997,68.206001,-55.076,13.130001,-12.452,0.678,-0.097,0.0,0.763,1.344,-0.817,0.527,0.0,0.0,0.527,0.0,,0.527,,,0.527,0.005926,0.005926,0.005926,71.924628,0.005926,0.005926,0.005926,77.233503,
09/30/1997,96.266998,-65.225998,31.041,-14.331,16.709999,-0.237,0.0,0.393,16.865999,-6.469,10.397,0.0,0.0,10.397,0.0,,10.397,,,10.396999,0.142222,0.142222,0.142222,72.451122,0.133333,0.133333,0.133333,77.807253,
12/31/1997,92.328003,-68.768997,23.559006,-12.091,11.468,-0.198,0.0,0.339,11.609,-4.494,7.115,-0.79,0.0,6.325,0.0,,6.325,,,7.115,0.097778,0.097778,0.085926,73.011373,0.091852,0.091852,0.08,78.330374,
03/31/1998,96.387001,-70.042,26.345001,-14.877,11.468,-0.164,0.0,0.462,11.766,-4.615,7.151,0.0,0.0,7.151,0.0,,7.151,,,7.151001,0.097778,0.097778,0.097778,73.767376,0.091852,0.091852,0.091852,78.02325,
06/30/1998,92.321999,-61.965,30.356998,-16.646,13.711,-0.259,0.0,0.965,14.417,-5.57,8.847,0.0,0.0,8.847,0.0,,8.847,1.2,-0.5,9.547,0.124444,0.115556,0.115556,76.561873,0.121481,0.112593,0.112593,79.575747,
09/30/1998,97.149002,-63.908001,33.241001,-15.313,17.927999,-0.659,0.0,0.958,18.227,-7.023,11.204,0.0,0.0,11.204,0.0,,11.204,,,11.204,0.148148,0.148148,0.148148,75.380622,0.142222,0.142222,0.142222,79.170751,
12/31/1998,109.220001,-73.919998,35.300003,-15.276,20.024,-0.779,0.0,0.74,19.985,-7.704,12.281,0.0,0.0,12.281,0.0,,12.281,,,12.281,0.162963,0.162963,0.162963,75.812623,0.154074,0.154074,0.154074,79.71075,
03/31/1999,122.571999,-87.968002,34.603996,-13.964,20.639999,-0.694,0.0,0.638,20.583999,-7.922,12.662,0.0,0.0,12.662,0.0,,12.662,0.36,-0.138,12.883999,0.168889,0.165926,0.165926,76.804875,0.162963,0.16,0.16,79.872751,
