Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/2011,25.69,,23.5,28.28,22.67,4742.374,184.570404,184.5704,
03/31/2012,27.75,8.018684,26.02,28.87,24.82,5142.075,184.7229,183.5929,
06/30/2012,25.17,-9.297297,27.71,28.545,23.02,4671.552,185.433899,184.3097,
09/30/2012,25.15,-0.07946,25.27,26.0,22.43,4672.87,185.593796,184.4917,
12/31/2012,27.1,7.753479,25.25,27.67,23.41,5032.47,185.794006,184.6872,
03/31/2013,27.56,1.697417,27.63,29.4875,26.39,5106.868,186.159607,184.9378,
06/30/2013,26.94,-2.249637,27.56,29.19,25.56,4991.982,185.29126,184.0477,
09/30/2013,27.93,3.674833,27.12,29.79,23.61,5153.085,185.287689,184.0441,
12/31/2013,34.6,23.881131,27.96,34.93,26.985,6387.16,184.488235,183.2406,
03/31/2014,36.42,5.260116,34.39,39.79,32.62,6693.996,185.059967,183.7982,
06/30/2014,39.08,7.303679,36.47,40.0,34.5,7139.916,183.777786,182.4795,
09/30/2014,35.49,-9.186285,39.33,39.43,34.77,6455.631,182.681046,181.3828,
12/31/2014,38.07,7.269653,35.45,39.23,31.8,6940.161,181.874512,180.5446,
03/31/2015,35.02,-8.011558,38.4,38.59,33.54,6349.126,181.675659,180.317,
06/30/2015,37.07,5.853798,35.48,37.7,34.8,6728.205,181.371185,180.4219,
09/30/2015,32.85,-11.383868,37.32,37.32,29.9,5893.29,181.499146,180.5281,
12/31/2015,36.5,11.111111,32.88,38.0,32.16,6511.6,179.366165,178.3696,
03/31/2016,40.9,12.054795,35.92,41.205,31.67,7317.01,178.781189,177.7425,
06/30/2016,44.65,9.168704,40.64,46.669875,40.47,8001.28,178.8974,178.1103,
09/30/2016,52.45,17.469205,44.66,52.71,44.44,9409.53,179.181595,178.3986,
12/31/2016,49.52,-5.586273,52.11,54.99,45.6,8888.84,179.394836,178.6269,
03/31/2017,50.22,1.41357,49.95,50.659875,46.67,9024.534,179.687683,178.9036,
06/30/2017,55.43,10.374353,50.22,55.68,48.81,9949.685,179.716416,178.91655,
09/30/2017,62.63,12.989356,55.77,64.8,54.08,11248.348,179.568474,178.763596,
12/31/2017,68.2,8.893502,62.82,69.88,62.24,12269.18,179.599998,178.800095,
03/31/2018,76.92,12.785924,68.21,79.83,67.5,13845.6,179.917662,179.13652,
06/30/2018,67.38,-12.402496,76.92,79.79,65.545,12155.352,179.921349,179.192383,
09/30/2018,79.87,18.536658,66.75,82.44,66.15,14352.639,179.617701,178.90686,
12/31/2018,66.72,-16.464254,80.66,81.08,60.65,11989.584,179.71605,179.008987,
03/31/2019,79.04,18.465228,65.71,79.61,63.78,14219.296,179.552698,178.716721,
06/30/2019,83.64,5.819838,79.79,84.41,73.38,15063.564,179.933009,179.073853,
09/30/2019,79.62,-4.806313,84.63,85.39,73.35,14339.562,180.029106,179.176285,
12/31/2019,78.79,-1.042452,80.09,85.665,72.87,14197.958,180.078871,179.218521,
03/31/2020,65.13,-17.337226,79.16,89.34,54.62,11716.887,180.222582,179.315628,
06/30/2020,64.96,-0.261016,61.97,75.43,56.63,11692.8,179.915293,178.937317,
09/19/2020,85.59,,85.84,87.26,85.42,15402.71588787,179.9593,179.0166,
