Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
09/30/2008,,3.136,,3.136,,2.586,,2.586,,0.98069,,0.98069,,0.660369,,0.660369,
12/31/2008,,,,,,,,,,1.040783,,1.040783,,0.706792,,0.706792,
03/31/2009,,3.471,,3.471,,2.025,,,,1.024625,,1.024625,,0.757338,,0.757338,
06/30/2009,,2.491,,,,2.304,,,,0.716488,,,,0.517123,,,
09/30/2009,,2.69,,,,3.071,,,,0.712556,,,,0.521249,,,
12/31/2009,,3.066,,3.066,,2.712,,2.712,,0.766506,,0.766506,,0.561963,,0.561963,
03/31/2010,,3.192,,3.192,,3.455,,3.455,,0.773168,,0.773168,,0.581155,,0.581155,
06/30/2010,,3.526,,,,2.876,,,,0.833343,,,,0.618489,,,
09/30/2010,,3.208,,3.208,,3.505,,3.505,,0.695289,,0.695289,,0.499018,,0.499018,
12/31/2010,,3.593,,3.593,,4.142,,4.142,,0.722987,,0.722987,,0.531998,,0.531998,
03/31/2011,,4.304,,4.304,,4.792,,4.792,,0.819536,,0.819536,,0.622226,,0.622226,
06/30/2011,,4.278,,4.278,,4.785,,4.785,,0.794479,,0.794479,,0.558348,,0.558348,
09/30/2011,,4.26,,4.26,,3.233,,3.233,,0.719516,,0.719516,,0.473261,,0.473261,
12/31/2011,,3.943,,,,,,3.485,,0.619548,,,,0.428955,,,
03/31/2012,,4.227,,4.227,,3.806,,3.806,,0.627069,,0.627069,,0.459338,,0.459338,
06/30/2012,,4.078,,4.078,,5.083,,5.083,,0.591758,,0.591758,,0.405897,,0.405897,
12/31/2012,,4.255,,4.255,,2.978,,2.978,,0.520858,,0.520858,,0.367735,,0.367735,
03/31/2013,,4.398,,4.398,,3.029,,3.029,,0.52161,,0.52161,,0.385624,,0.385624,
06/30/2013,,5.296,,5.296,,2.904,,2.904,,0.603872,,0.603872,,0.415246,,0.415246,
09/30/2013,0.0,5.304,0.0,5.304,0.0,3.167,0.0,3.167,0.0,0.54881,0.0,0.54881,0.0,0.379673,0.0,0.379673,
12/31/2013,,5.724,,5.724,,3.338,,3.338,,0.543407,,0.543407,,0.362797,,0.362797,
03/31/2014,0.0,5.596,0.0,5.596,0.0,3.995,0.0,3.995,0.0,0.504791,0.0,0.504791,0.0,0.349965,0.0,0.349965,
06/30/2014,0.0,4.952,,4.952,,4.829,,4.829,0.0,0.434097,,0.434097,0.0,0.265673,,0.265673,
09/30/2014,0.0,5.847,,5.847,,4.252,,4.252,0.0,0.466216,0.0,0.466216,0.0,0.295585,0.0,0.295585,
12/31/2014,,,,6.147,,4.525,,4.525,,0.455232,,0.455232,,0.293401,,0.293401,
03/31/2015,7.113,7.934,0.0,15.047,,7.333,,7.333,0.51375,0.573048,0.0,1.086798,0.27954,0.311805,0.0,0.591345,
06/30/2015,0.0,6.113,0.0,6.113,0.0,5.947,0.0,5.947,0.0,0.431837,0.0,0.431837,0.0,0.221573,0.0,0.221573,
09/30/2015,11.958,5.755,0.0,17.713,0.0,8.132,0.0,8.132,0.778894,0.374857,0.0,1.15375,0.394346,0.189786,0.0,0.584132,
12/31/2015,6.534,8.267,0.0,14.801,0.0,6.558,0.0,6.558,0.391674,0.495558,0.0,0.887232,0.227986,0.288454,0.0,0.516439,
03/31/2016,5.109,4.568,0.0,9.677,,11.488,,11.488,0.293399,0.26233,0.0,0.555729,0.158757,0.141946,0.0,0.300703,
06/30/2016,0.0,5.113,0.0,5.113,0.0,11.6,0.0,11.6,0.0,0.28865,0.0,0.28865,0.0,0.149201,0.0,0.149201,
09/30/2016,0.0,,0.0,10.349,,6.486,0.0,6.486,0.0,0.538126,0.0,0.538126,0.0,0.280816,0.0,0.280816,
12/31/2016,0.0,20.118,0.0,20.118,0.0,7.443,0.0,7.443,0.0,0.990595,0.0,0.990595,0.0,0.552035,0.0,0.552035,
03/31/2017,0.0,11.069,0.0,11.069,0.0,8.152,0.0,8.152,0.0,0.547961,0.0,0.547961,0.0,0.309435,0.0,0.309435,
06/30/2017,0.0,5.258,0.0,5.258,,13.342,,13.342,0.0,0.259812,0.0,0.259812,0.0,0.13502,0.0,0.13502,
09/30/2017,0.0,,0.0,5.695,0.0,,,-17.055,0.0,0.271101,0.0,0.271101,0.0,0.137881,0.0,0.137881,
12/31/2017,0.0,6.844,0.0,6.844,0.0,14.789,0.0,14.789,0.0,0.33904,0.0,0.33904,0.0,0.170828,0.0,0.170828,
03/31/2018,0.0,7.795,0.0,7.795,0.0,15.416,0.0,15.416,0.0,0.386325,0.0,0.386325,0.0,0.182796,0.0,0.182796,
06/30/2018,0.0,22.236,0.0,22.236,0.0,8.447,0.0,8.447,0.0,1.15577,0.0,1.15577,0.0,0.524292,0.0,0.524292,
09/30/2018,0.0,20.195,0.0,20.195,,8.339,,8.339,0.0,1.006769,0.0,1.006769,0.0,0.477743,0.0,0.477743,
12/31/2018,0.0,6.895,0.0,6.895,0.0,26.489,0.0,26.489,0.0,0.341866,0.0,0.341866,0.0,0.162426,0.0,0.162426,
03/31/2019,0.0,15.262,0.0,15.262,0.0,9.598,0.0,9.598,0.0,0.744558,0.0,0.744558,0.0,0.344043,0.0,0.344043,
06/30/2019,0.0,14.691,0.0,14.691,0.0,9.86,0.0,9.86,0.0,0.717238,0.0,0.717238,0.0,0.313916,0.0,0.313916,
09/30/2019,0.0,,0.0,24.834,0.0,-10.269,0.0,-10.269,0.0,1.153104,0.0,1.153104,0.0,0.535936,0.0,0.535936,
12/31/2019,0.0,6.543,0.0,6.543,0.0,17.99,0.0,17.99,0.0,0.304313,0.0,0.304313,0.0,0.135087,0.0,0.135087,
03/31/2020,0.0,41.442,0.0,41.442,0.0,10.443,0.0,10.443,0.0,2.673367,0.0,2.673367,0.0,0.856669,0.0,0.856669,
06/30/2020,0.0,25.174,0.0,25.174,0.0,12.129,0.0,12.129,0.0,1.768565,0.0,1.768565,0.0,0.503144,0.0,0.503144,
