Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1997,,,,,,32.382599,,32.382599,19.072313,19.072313,18.726592,,41.103203,38.153846,,
06/30/1997,,,,,,26.597534,,26.597534,15.610987,15.610987,15.302691,,41.306639,45.054945,,
09/30/1997,,,,,,29.73352,,29.73352,17.671809,17.671809,17.363254,,40.566038,39.418417,,
12/31/1997,,,,,,29.104887,,29.104887,17.847337,17.847337,17.572762,,38.679245,41.71875,,
03/31/1998,,,,,,29.929957,,30.334052,18.426724,18.426724,18.184267,,39.253996,35.259259,,
06/30/1998,,,,,,30.048138,62.532982,30.048138,18.216367,18.216367,17.988346,,39.376054,32.957746,,
09/30/1998,,,,,,31.668383,53.291536,31.668383,19.104016,19.104016,18.872297,,39.674797,34.515689,,
12/31/1998,,,,,,20.366379,,-6.707974,-5.253233,-5.253233,-5.360991,,,,,
03/31/1999,,10.561204,1.096147,3.800668,,34.29003,96.538462,34.768379,22.255791,22.255791,22.029204,,35.988414,34.742857,6.89194,
06/30/1999,,11.484573,1.206626,4.097031,,34.107946,325.454545,37.506247,23.263368,23.263368,23.063468,,37.974684,35.861322,7.366053,
09/30/1999,,12.20527,1.281634,4.150391,,36.304817,98.615917,36.736161,23.05296,23.05296,22.837287,,37.247228,34.52256,7.991699,
12/31/1999,,18.120102,1.80913,5.709041,,16.213284,14.535959,49.213361,43.788266,9.571417,9.501666,,11.023622,7.746853,16.716364,
03/31/2000,,18.025788,1.864889,5.988205,,34.84492,37.980085,35.572193,22.245989,22.245989,22.160428,,37.462417,37.258687,11.309616,
06/30/2000,,18.676222,1.850044,5.738415,,34.486351,36.386449,34.840592,21.608668,21.608668,21.525318,,37.978469,34.075508,12.312204,
09/30/2000,,17.033001,1.764799,5.473665,,28.405797,,28.592133,16.99793,16.99793,16.89441,,40.550326,47.916667,8.871355,
12/31/2000,,15.202425,1.482047,4.4281,,17.808541,-13.108016,36.191929,29.610511,10.640544,10.581886,,18.184765,19.571258,12.227119,
03/31/2001,,15.132292,1.496467,4.589379,,35.861674,44.364937,35.861674,22.258311,22.258311,22.181888,,37.932872,35.486649,9.762348,
06/30/2001,,10.852894,1.027124,3.11102,,-3.630735,-143.17817,-3.630735,-2.448635,-2.448635,-2.561216,,,,,
09/30/2001,,11.684605,1.125805,3.354068,,33.50365,71.384615,33.613139,21.240876,21.240876,21.167883,,36.807818,38.362069,7.202149,
12/31/2001,,12.774728,1.180355,3.565922,,32.440175,,31.833502,19.902258,19.902258,19.868554,,37.480148,37.40458,7.996395,
03/31/2002,,12.207343,1.13705,3.408532,,35.862995,35.872576,35.896575,23.153123,18.51914,18.502351,,35.500468,32.22061,8.274062,
06/30/2002,,17.272323,1.610427,4.881546,,37.078278,95.779221,36.59631,23.599801,23.599801,23.583181,,35.51317,33.756166,11.441849,
09/30/2002,,18.021585,1.628212,4.832963,,37.05298,71.785714,37.05298,23.907285,23.907285,23.890728,,35.478105,32.986833,12.076835,
12/31/2002,,18.980041,1.654775,4.996874,,29.789782,19.848293,30.388505,19.6248,19.518361,19.505056,,35.420315,32.157395,12.876554,
03/31/2003,,19.867527,1.709841,5.311648,,34.63035,24.517906,34.63035,22.328644,22.328644,22.313679,,35.522904,33.936955,13.125093,
06/30/2003,,19.313921,1.732358,5.329761,,33.924964,13.143483,33.924964,22.005772,22.005772,21.976912,,35.133986,33.007879,12.938805,
09/30/2003,,19.467999,1.667586,5.264487,,31.801446,7.269915,31.801446,21.287331,21.287331,21.24642,,33.06175,48.442875,10.037141,
12/31/2003,,19.265271,1.683051,5.239503,,33.293027,,33.319898,21.819159,21.819159,21.819159,,34.516129,46.982759,10.213915,
03/31/2004,,19.824787,1.689004,5.330338,,37.973975,86.021505,37.973975,24.72366,24.72366,24.72366,,34.893147,43.293718,11.2419,
06/30/2004,,19.903812,1.687834,5.355701,,37.818182,92.323232,35.461279,23.084175,23.084175,23.084175,,34.903152,44.399067,11.066705,
09/30/2004,,20.047097,1.68731,5.422171,,36.758677,,36.758677,23.886308,23.886308,23.886308,,35.018587,46.395881,10.74607,
12/31/2004,,19.523737,1.719862,5.47588,,33.439412,34.938102,33.439412,21.848225,21.848225,21.848225,,34.66325,45.546218,10.631413,
03/31/2005,,19.478418,1.705408,5.279863,,34.755193,10.308183,34.767557,22.947577,22.947577,22.947577,,33.997155,43.911638,10.925126,
06/30/2005,,19.75185,1.706797,5.38767,,36.325493,11.136364,36.325493,24.284806,24.284806,24.284806,,33.146657,85.13089,2.936924,
09/30/2005,,19.857258,1.720144,5.494473,,34.96413,23.881857,34.96413,23.227096,23.227096,23.227096,,33.568786,44.506329,11.019521,
12/31/2005,,19.686646,1.686694,5.5261,,34.220443,54.037267,34.220443,22.727273,22.727273,22.727273,,33.585685,45.140311,10.800033,
03/31/2006,,19.763085,1.688017,5.446353,,34.58066,30.30303,36.208125,23.97244,23.97244,23.97244,,33.792651,43.310208,11.203652,
06/30/2006,,19.989521,1.714719,5.737036,,36.192968,35.064935,36.192968,23.768347,23.768347,23.768347,,34.328827,87.027286,2.593183,
09/30/2006,,19.634317,1.757006,5.787858,,36.26595,61.948956,36.26595,24.557869,24.557869,24.557869,,32.283951,0.0,19.634317,
12/31/2006,,19.765342,1.760231,5.848244,,34.802932,40.173724,34.802932,23.170084,23.170084,23.170084,,33.424908,43.374599,11.192204,
03/31/2007,,20.082563,1.780178,5.855023,,33.894715,28.250244,33.894715,23.768669,23.768669,23.768669,,29.875,42.245989,11.598485,
06/30/2007,,20.220429,1.712173,5.539801,,34.819533,23.865699,34.819533,23.041149,23.041149,23.041149,,33.826945,82.711716,3.495765,
09/30/2007,,19.384212,1.720069,5.415909,,33.390845,5.440696,33.390845,22.054197,22.054197,22.054197,,33.951368,47.583985,10.160432,
12/31/2007,,17.388583,1.523872,4.65553,,16.589907,,16.589907,13.3366,13.3366,13.3366,,19.610159,76.1205,4.152307,
03/31/2008,,16.851279,1.445165,4.401623,,24.500615,,29.092114,18.924548,18.924548,18.924548,,34.949561,51.225613,8.219108,
06/30/2008,,15.517811,1.268301,3.469524,,22.576141,,22.576141,15.298019,15.298019,15.298019,,32.238114,58.528237,6.43551,
09/30/2008,,14.434643,1.152774,3.179815,,29.029772,,22.805665,15.772232,15.772232,15.772232,,30.840727,68.906536,4.488231,
12/31/2008,,4.122509,0.281686,0.787142,,-50.231676,-911.565585,-50.231676,-28.79107,-28.79107,-31.802864,,,,,
03/31/2009,,4.739859,0.393491,1.179327,,22.082124,19.638416,22.082124,14.697626,14.488271,11.343198,,33.441069,60.528523,1.870892,
06/30/2009,,5.486051,0.540869,1.626852,,20.989026,19.342867,20.989026,14.435509,14.093393,11.440885,,31.223539,8.31068,5.030123,
09/30/2009,,6.685514,0.725883,2.255872,,20.791418,13.717217,20.791418,14.760082,14.399537,11.737737,,29.008778,8.87372,6.09226,
12/31/2009,,9.342134,0.961506,3.046776,,17.456821,66.151515,17.456821,13.275467,12.438315,1.735989,,23.952549,59.390863,3.79376,
03/31/2010,,9.078805,0.938585,3.0669,,18.65442,,18.65442,12.122342,11.875233,11.059306,,35.016246,10.961214,8.083658,
06/30/2010,,8.540723,0.929627,3.186013,,21.777134,-5.840072,21.777134,14.700383,14.312424,13.45237,,32.496244,9.034051,7.76915,
09/30/2010,,8.56368,0.96113,3.417204,,24.796397,,24.796397,16.407972,15.995976,15.090543,,33.829212,8.349206,7.848681,
12/31/2010,,10.525744,0.988259,3.631181,,24.029962,,24.029962,16.251047,15.883502,15.036754,,32.371733,8.106436,9.672482,
03/31/2011,,11.232709,1.099868,3.94991,,26.494171,,26.494171,18.761375,18.490826,17.56112,,29.186781,17.759104,9.23788,
06/30/2011,,11.61966,1.163504,4.313985,,29.790052,,29.790052,19.974492,19.366232,18.28706,,32.949119,17.016631,9.642385,
09/30/2011,,11.923492,1.201712,4.687311,,31.281842,,31.281842,21.102507,20.659262,19.558794,,32.540717,16.566814,9.948149,
