Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/30/1990,665.070007,151.912994,146.307999,17.215,-11.315,9.541,-5.315,27.861,0.0,91.494003,81.787003,-16.076,,-25.867001,195.641998,1.882,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,80.228996,105.544998,143.322006,15.302,-11.287,17.879999,-3.602,30.870001,0.0,112.021004,-80.984001,-11.424,,-57.693001,-174.046997,-5.674,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,193.608994,189.151001,139.638,25.834999,-12.2,25.552,-6.498,41.988998,0.0,-18.837999,-73.651001,-9.256,,-40.567001,-41.692001,-25.854,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,373.062988,124.681,132.216003,30.679001,-14.714,21.705,-1.134,21.813999,0.0,-121.329002,0.166,-6.856,,194.350006,-27.155001,18.639999,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,427.740997,169.503006,141.031006,19.514,-12.647,50.324001,-5.385,-61.310001,0.0,-49.486,109.309998,-0.738,,-125.329002,202.908005,-9.954,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,194.751999,130.041,143.912003,27.096001,-13.162,15.534,-5.77,9.138,0.0,78.455002,-41.743,4.306,,-7.293,-146.209,0.447,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,290.265991,176.636002,143.240005,28.172001,-8.973,11.774,-6.08,77.186996,0.0,16.886,-65.440002,7.834,,-57.867001,-19.958,-13.145,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,271.372986,95.866997,157.735992,21.638,-10.364,37.049,-2.544,-81.153,0.0,-95.906998,20.819,28.695,,137.953995,-44.477001,6.06,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,683.940002,193.585999,155.968002,23.188,-7.221,9.702,-4.786,32.827,0.0,-113.820999,112.527,3.546,,-53.838001,267.31601,64.945999,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,-248.720993,94.720001,153.835007,21.393,-6.138,28.233,-4.954,-13.061,0.0,113.358002,-79.067001,-0.89,,-11.952,-514.544006,-29.653999,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1992,441.789001,146.770996,153.526001,26.051001,-10.061,34.509998,-5.467,17.666,0.0,23.028999,-83.801003,2.713,,13.579,154.210007,-30.937,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1992,494.802002,100.946999,179.218994,21.271,-7.336,-15.599,-5.135,65.111,0.0,-97.841003,6.167,1.721,,113.064003,130.910004,2.303,,,0.0,,,,,,,,,,,,,0.0,,,494.802002,
03/31/1993,615.625,224.240005,147.587997,27.237,-6.997,32.491001,2.931,-46.969002,0.0,-52.995998,153.975006,,,-150.798004,250.319,34.604,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1993,-430.415985,129.539001,149.565994,25.353001,-7.587,39.568001,-4.862,-23.893999,0.0,140.567993,-101.282997,,,74.998001,-796.697998,-55.683998,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1993,489.781006,201.998001,151.229996,28.059999,-7.573,62.963001,-4.861,-31.313999,0.0,-21.795,-71.611,,,45.835999,113.112999,23.735001,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1993,394.795013,83.269997,151.880005,22.068001,-10.941,33.383999,-4.863,-23.683001,0.0,-134.158997,35.356998,,,125.294998,139.347,-22.16,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1994,713.723022,240.406998,155.544998,23.573999,-9.101,45.245998,-4.861,-55.328999,0.0,2.767,175.720001,,,-172.727005,282.209991,30.271999,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1994,-424.70401,140.029007,157.238007,21.253,-9.613,53.717999,-5.062,-17.726999,0.0,185.712997,-107.946999,,,-3.148,-817.335022,-21.823,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1994,469.130005,197.322006,159.854996,27.065001,-9.489,47.623001,-5.163,-36.682999,0.0,74.637001,-75.891998,,,-49.529999,149.968994,-10.584,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1994,515.788025,143.421997,157.050003,23.281,-18.379,-7.668,-5.161,47.796001,0.0,-178.677002,49.287998,,,139.615005,126.337997,38.882999,,,0.0,,,,,,,,,,,,,0.0,,,515.788025,
03/31/1995,711.296997,224.789001,162.451004,23.120001,-11.588,16.455999,-4.972,-38.053001,0.0,-1.157,99.552002,,,-60.312,273.350006,27.660999,,,-158.824005,-130.130005,-7.39,-21.304001,,,,,,,,,,,,,,
06/30/1995,-137.429001,122.863998,171.091003,24.370001,-13.983,21.474001,-5.035,103.112,0.0,151.093994,-89.186996,,,29.000999,-570.090027,-82.139999,,,-236.882996,-196.231995,-7.392,-33.258999,,,,,,,,,,,,,,
09/30/1995,510.016998,199.014999,168.360001,15.388,-10.275,64.350998,-5.03,-28.379,0.0,-39.937,-49.918999,,,2.624,151.078003,42.741001,,,-184.695007,-170.253998,-7.391,-7.05,,,,,,,,,,,,,,
12/31/1995,500.888,165.554993,95.064003,12.15,-2.317,31.617001,-5.105,128.225998,0.0,-279.14801,58.143002,,,144.716003,128.169998,23.816999,,,-195.145996,-182.940994,-7.444,-4.761,,,,-195.145994,,,,,,,,,305.742006,
03/31/1996,697.226013,206.345001,151.957001,8.905,-4.547,24.483999,-5.004,-25.559999,0.0,-54.382999,162.307007,,,-28.448,243.856995,17.313,,,-114.841003,-107.449997,-7.391,0.0,,,,,,,,,,,,,,
06/30/1996,-96.565002,146.716995,129.044998,17.372,-3.011,12.94,-4.01,93.057999,0.0,224.050003,-102.543999,,,-17.834999,-546.674988,-45.672001,,,-107.510002,-101.457001,-6.053,0.0,,,,,,,,,,,,,,
09/30/1996,468.756012,169.061996,150.860992,16.544001,-4.331,-19.358,-5.988,-29.240999,0.0,62.726002,-116.474998,,,-44.459999,195.690002,93.725998,,,-243.386002,-239.130997,-4.255,0.0,,,,,,,,,,,,,,
12/31/1996,415.945007,140.373993,175.429993,17.059999,-6.266,46.658001,-13.803,63.168999,0.0,-243.903,-6.963,,,114.792,107.889,21.507999,,,-182.975006,-171.393997,-11.581,0.0,,,,-182.974997,,,,,,,,,232.97001,
03/31/1997,588.21698,153.806,150.339005,17.087999,-5.546,0.682,-4.6,1.889,0.0,15.253,177.572998,,,-29.152,231.757004,-120.872002,,0.0,-122.827003,-115.456001,-7.371,0.0,-73.818001,0.0,-3.385,-200.029999,-316.321014,-139.548996,-150.347,0.0,-56.806999,95.0,-61.457001,-3.161,71.865997,
06/30/1997,-260.496002,105.929001,155.084,16.858999,-4.3,3.785,-4.793,39.077999,0.0,126.360001,-88.928001,,,-74.960999,-545.354004,10.745,,0.0,-150.395996,-130.112,-20.284,0.0,-311.028992,0.0,-36.734001,-498.158997,461.631989,-139.686996,503.286987,475.753998,-301.306,0.0,-75.0,-1.416,-297.02301,
09/30/1997,493.014008,190.0,156.576996,13.053,-6.0,11.533,-3.607,-13.121,0.0,25.386999,-99.644997,,,72.112999,138.597,8.127,,0.0,-175.776993,-160.432007,-15.345,0.0,-53.153,0.0,-1.881,-230.811005,-228.046005,-139.498993,69.059998,0.0,-151.641006,0.0,-0.543,-5.423,34.157001,
12/31/1997,330.265,166.265,168.0,13.0,-4.154,31.0,-4.0,-30.846,0.0,-262.0,20.0,,,21.0,197.0,15.0,,0.0,-184.0,-164.0,-20.0,0.0,-476.0,0.0,-25.0,-685.0,349.735,-138.265,388.0,309.246,-190.246,0.0,0.0,-19.0,-5.0,
03/31/1998,602.0,207.0,157.0,0.0,0.0,-1.0,0.0,-66.0,136.0,48.0,0.0,0.0,0.0,-73.0,184.0,10.0,,0.0,-110.0,-81.0,-29.0,0.0,,0.0,-17.0,-127.0,-510.0,-125.0,-478.0,0.0,-122.0,225.0,0.0,-10.0,-35.0,
06/30/1998,-61.0,106.0,166.0,44.0,0.0,10.0,0.0,74.0,-77.0,105.0,0.0,0.0,-297.0,-21.0,-213.0,42.0,,0.0,-142.0,-110.0,-32.0,0.0,-15.0,0.0,-7.0,-209.0,292.0,-126.0,99.0,250.0,-81.0,150.0,0.0,0.0,22.0,
09/30/1998,438.0,202.0,162.0,26.0,0.0,-9.0,0.0,81.0,-59.0,-158.0,0.0,0.0,111.0,133.0,29.0,-80.0,,0.0,-198.0,-168.0,-30.0,0.0,,23.0,-15.0,-145.0,-285.0,-125.0,137.0,0.0,-324.0,150.0,-91.0,-32.0,8.0,
12/31/1998,502.0,94.0,175.0,23.0,0.0,-55.0,,82.0,0.0,118.0,,-46.0,174.0,-73.0,,10.0,,,-196.0,-172.0,-24.0,,-100.0,,29.0,-267.0,-192.0,-123.0,-189.0,275.0,-30.0,0.0,-116.0,-9.0,43.0,
03/31/1999,638.0,212.0,166.0,0.0,0.0,-70.0,0.0,51.0,118.0,-74.0,0.0,0.0,0.0,-151.0,221.0,165.0,,0.0,-91.0,-79.0,-12.0,0.0,-3.0,0.0,-7.0,-101.0,-584.0,-120.0,-332.0,252.0,-149.0,0.0,-235.0,0.0,-47.0,
06/30/1999,-35.0,-581.0,122.0,42.0,0.0,-136.0,0.0,870.0,-54.0,-86.0,0.0,0.0,-246.0,288.0,-186.0,-16.0,,0.0,-112.0,-93.0,-19.0,0.0,-627.0,0.0,-30.0,-769.0,788.0,-118.0,564.0,461.0,-54.0,0.0,-65.0,0.0,-16.0,
09/30/1999,375.0,230.0,122.0,26.0,0.0,-21.0,0.0,-28.0,0.0,33.0,-64.0,0.0,144.0,37.0,-35.0,-69.0,,0.0,-128.0,-108.0,-20.0,0.0,-216.0,0.0,37.0,-307.0,-61.0,-142.0,314.0,0.0,-225.0,0.0,-9.0,1.0,7.0,
12/31/1999,296.0,152.0,126.0,,0.0,12.0,,-4.0,0.0,-109.0,9.0,,,-117.0,0.0,93.0,,0.0,-321.0,-302.0,-19.0,0.0,-134.0,0.0,0.0,-455.0,335.0,-136.0,370.0,430.0,-248.0,0.0,-91.0,10.0,176.0,
03/31/2000,791.0,294.0,90.0,26.0,0.0,29.0,0.0,-32.0,137.0,-105.0,0.0,0.0,24.0,64.0,185.0,79.0,,0.0,-149.0,-149.0,0.0,0.0,-62.0,0.0,-8.0,-219.0,-686.0,-117.0,-770.0,300.0,-99.0,0.0,0.0,0.0,-114.0,
06/30/2000,-95.0,165.0,86.0,19.0,0.0,34.0,,59.0,-137.0,29.0,0.0,0.0,-265.0,275.0,-185.0,-128.0,,0.0,-201.0,-201.0,0.0,0.0,-6.0,0.0,-8.0,-215.0,298.0,-117.0,1165.0,0.0,-678.0,0.0,-72.0,0.0,-12.0,
09/30/2000,233.0,166.0,90.0,2.0,0.0,-60.0,0.0,-2.0,0.0,269.0,0.0,0.0,169.0,-464.0,0.0,87.0,,0.0,-224.0,-224.0,0.0,0.0,-468.0,0.0,-31.0,-723.0,472.0,-114.0,297.0,290.0,0.0,0.0,0.0,-1.0,-18.0,
12/31/2000,394.0,233.0,96.0,49.0,0.0,-14.0,0.0,216.0,0.0,-492.0,0.0,-145.0,80.0,385.0,0.0,-85.0,,0.0,-385.0,-385.0,0.0,0.0,-142.0,0.0,-20.0,-547.0,234.0,-116.0,221.0,610.0,-256.0,0.0,-226.0,1.0,81.0,
03/31/2001,301.0,285.0,108.0,27.0,-12.0,-15.0,0.0,12.0,0.0,42.0,0.0,0.0,-5.0,-205.0,181.0,-117.0,,0.0,-356.0,-356.0,0.0,0.0,-58.0,0.0,0.0,-414.0,72.0,-112.0,-2332.0,3088.0,-330.0,0.0,-240.0,-2.0,-41.0,
06/30/2001,353.0,163.0,119.0,25.0,0.0,42.0,0.0,72.0,-62.0,65.0,-163.0,-1.0,-246.0,173.0,-155.0,320.0,,0.0,-656.0,-656.0,0.0,0.0,-582.0,0.0,-242.0,-1480.0,1354.0,-133.0,505.0,1863.0,-472.0,0.0,-208.0,-201.0,227.0,
09/30/2001,296.0,190.0,146.0,24.0,12.0,-70.0,0.0,-77.0,62.0,-107.0,163.0,1.0,251.0,32.0,-26.0,-242.0,,0.0,-688.0,-666.0,-22.0,0.0,0.0,73.0,-947.0,-995.0,782.0,-92.0,-194.0,1210.0,-111.0,0.0,0.0,-31.0,83.0,
12/31/2001,512.0,208.0,141.0,36.0,0.0,-197.0,0.0,238.0,6.0,8.0,19.0,,102.0,-163.0,0.0,114.0,,0.0,-441.0,-441.0,0.0,0.0,-75.0,0.0,-392.0,-908.0,194.0,-126.0,479.0,165.0,-420.0,0.0,-91.0,187.0,-202.0,
03/31/2002,477.0,52.0,137.0,24.0,-24.0,20.0,0.0,115.0,0.0,36.0,251.0,0.0,17.0,-244.0,14.0,79.0,,0.0,-373.0,-373.0,0.0,0.0,-49.0,0.0,-121.0,-543.0,72.0,-125.0,165.0,73.0,-24.0,14.0,0.0,-31.0,6.0,
06/30/2002,59.0,-250.0,129.0,18.0,24.0,-174.0,0.0,614.0,0.0,-36.0,-251.0,0.0,-17.0,244.0,-14.0,-222.0,,0.0,-516.0,-516.0,0.0,0.0,-134.0,90.0,25.0,-535.0,549.0,-98.0,196.0,801.0,-400.0,22.0,0.0,28.0,73.0,
09/30/2002,323.0,205.0,168.0,23.0,0.0,-42.0,0.0,-149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,,0.0,-417.0,-417.0,0.0,0.0,-89.0,31.0,100.0,-375.0,-47.0,-111.0,-51.0,316.0,-683.0,21.0,0.0,461.0,-99.0,
12/31/2002,391.0,247.0,131.0,21.0,0.0,58.0,0.0,-149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,,0.0,-479.0,-504.0,25.0,0.0,-123.0,272.0,-201.0,-531.0,-132.0,-133.0,-862.0,314.0,-88.0,659.0,0.0,-22.0,18.0,
03/31/2003,642.0,682.0,99.0,23.0,0.0,19.0,,-260.0,,,,,,,,79.0,,,-315.0,-315.0,,,-20.0,0.0,-2.0,-337.0,-239.0,-122.0,-39.0,401.0,-501.0,21.0,0.0,1.0,66.0,
06/30/2003,-58.0,134.0,98.0,23.0,0.0,48.0,0.0,-56.0,,,,,,,,-305.0,,0.0,-346.0,-346.0,0.0,0.0,0.0,0.0,-24.0,-370.0,328.0,-123.0,460.0,439.0,-433.0,21.0,0.0,-36.0,-100.0,
