Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,52.318001,0.0,45.402,-46.410999,51.308998,,,,,,,,,,,,,,,,,
06/30/1990,,4.361,0.0,32.152,38.035,74.547997,,,,,,,,,,,,,,,,,
09/30/1990,,35.183998,0.0,24.844999,-11.95,48.078999,,,,,,,,,,,,,,,,,
12/31/1990,,28.766001,0.0,42.034,13.883,84.682999,,,,,,,,,,,,,,,,,
03/31/1991,,29.155001,0.0,23.709,-27.546,25.318001,,,,,,,,,,,,,,,,,
06/30/1991,,20.882,0.0,32.945,-14.893,38.933998,,,,,,,,,,,,,,,,,
09/30/1991,,16.669001,0.0,24.521999,14.518,55.709,,,,,,,,,,,,,,,,,
12/31/1991,,21.368,84.182999,-53.881001,16.84,68.510002,,,,,,,,,,,,,,,,,
03/31/1992,,-208.121002,,256.519012,3.092,51.490002,,,,,,,,,,,,,,,,,
06/30/1992,,5.367,,24.733,23.160999,53.261002,,,,,,,,,,,,,,,,,
09/30/1992,,5.651,,25.968,-13.323,18.296,,,,,,,,,,,,,,,,,
12/31/1992,,-54.023998,,118.005997,-3.552,60.43,,,,,,,,,,,,,,,,,
03/31/1993,,29.561001,,15.314,21.884001,66.759003,,,,,,,,,,,,,,,,,
06/30/1993,,23.368,,19.832001,-6.06,37.139999,,,,,,,,,,,,,,,,,
09/30/1993,,14.5,,24.555,7.287,46.341999,,,,,,,,,,,,,,,,,
12/31/1993,,-138.535004,,267.778992,-62.432999,66.810997,,,,,,,,,,,,,,,,,
03/31/1994,,26.257,,24.040001,0.268,50.564999,,,,,,,,,,,,,,,,,
06/30/1994,,25.440001,,29.576,-14.009,41.007,,,,,,,,,,,,,,,,,
09/30/1994,,30.51,,18.1,-28.118999,20.490999,,,,,,,,,,,,,,,,,
12/31/1994,,39.193001,,4.209,24.191999,67.594002,,,,,,,,,,,,,,,,,
03/31/1995,,181.464005,,-231.311005,56.931999,7.085,,,,,,,,,,,,,,,,,
06/30/1995,,33.452,,26.551001,-10.554,49.449001,,,,,,,,,,,,,,,,,
09/30/1995,,30.153,,9.053,24.025999,63.231998,,,,,,,,,,,,,,,,,
12/31/1995,,22.431999,78.869003,-45.514999,31.038,86.823997,,,,,,,,,,,,,,,,,
03/31/1996,,29.518,,27.844999,-1.333,56.029999,,,-22.044001,,,,,,,,,,,,,,
06/30/1996,,36.469002,,11.767,9.16,57.396,,,-23.129,,,,,,,,,,,,,,
09/30/1996,,41.646999,,6.185,30.613001,78.445,,,-27.950001,,,,,,,,,,,,,,
12/31/1996,,42.289001,,27.712999,28.23,98.232002,,,-46.451,,,,,,,,,,,,,,
