Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1989,475.920959,,,,,,,,,,,,,51.306995,,,51.306995,,,,,0.505,0.505,0.0,0.505,0.505,0.505,0.0,
03/31/1990,469.889008,-366.890015,102.998993,-31.278999,71.720001,-4.907,0.0,1.634,68.447001,-26.01,42.437,0.0,0.0,42.437,0.0,,42.437,,,42.437001,,0.4175,0.4175,101.688004,0.4175,0.4175,0.4175,101.688004,
06/30/1990,491.640015,-384.171997,107.468018,-33.452,74.015999,-5.146,0.0,1.474,70.343999,-26.731001,43.612999,0.0,0.0,43.612999,0.0,,43.612999,,,43.612998,,0.4275,0.4275,101.688004,0.4275,0.4275,0.4275,101.688004,
09/30/1990,483.627991,-391.592987,92.035004,-36.141998,55.893002,-5.719,0.0,0.267,50.441002,-19.167,31.274,0.0,0.0,31.274,0.0,,31.274,,,31.274002,,0.31,0.31,101.688004,0.31,0.31,0.31,101.688004,
12/31/1990,459.696014,-386.240021,73.455993,-35.750996,37.704998,-14.127001,0.0,-4.139,19.438997,-7.191998,12.247,0.0,0.0,12.247,0.0,,12.247,,,12.246999,0.12,0.12,0.12,101.692,0.12,0.12,0.12,101.692,
03/31/1991,461.18399,-403.505005,57.678986,-34.32,23.358999,-14.685,0.0,0.118,8.791999,-3.341,5.451,0.0,0.0,5.451,0.0,,5.451,,,5.450999,,0.0525,0.0525,101.695999,0.0525,0.0525,0.0525,101.695999,
06/30/1991,494.852997,-422.804993,72.048004,-35.287998,36.759998,-14.892,0.0,-3.217,18.650998,-7.087,11.564,0.0,0.0,11.564,0.0,,11.564,,,11.563998,,0.115,0.115,101.907997,0.115,0.115,0.115,101.907997,
09/30/1991,504.979004,-431.18399,73.795013,-35.422001,38.373001,-15.543,0.0,-0.928,21.902001,-8.323,13.579,0.0,0.0,13.579,0.0,,13.579,,,13.579001,,0.1325,0.1325,101.919998,0.1325,0.1325,0.1325,101.919998,
12/31/1991,543.484985,-457.703033,85.781952,-40.298996,45.483009,-18.143,0.0,-3.076,24.264009,-9.049,15.214997,0.0,0.0,15.214997,0.0,,15.214997,,,15.215009,0.15,0.15,0.15,101.921996,0.15,0.15,0.15,101.921996,
03/31/1992,561.025024,-465.872009,95.153015,-39.391998,55.761002,-17.393999,0.0,-0.105,38.262002,-14.54,23.722,0.0,0.0,23.722,0.0,,23.722,,,23.722003,,0.2325,0.2325,102.195999,0.2325,0.2325,0.2325,102.195999,
06/30/1992,592.129028,-497.151001,94.978027,-38.966,56.012001,-16.277,0.0,-0.166,39.569001,-15.036,24.533001,0.0,0.0,24.533001,0.0,,24.533001,,,24.533,,0.225,0.225,109.071999,0.225,0.225,0.225,109.071999,
09/30/1992,622.547974,-528.862,93.685974,-43.645,50.041,-17.252001,0.0,-0.454,32.335,-12.287,20.048,0.0,0.0,20.048,0.0,,20.048,,,20.048,,0.185,0.185,109.486,0.185,0.185,0.185,109.486,
12/31/1992,596.69397,-515.817993,80.875977,-45.090996,35.784996,-15.498997,0.0,-1.0,19.285999,-6.037002,13.249001,0.0,0.0,13.249001,0.0,,13.249001,,,13.248997,0.115,0.115,0.115,109.519996,0.115,0.115,0.115,109.519996,
03/31/1993,633.021973,-523.784973,109.237,-42.705002,66.531998,-16.155001,0.0,-0.545,49.831997,-18.936001,30.896,26.364,0.0,57.259991,0.0,,57.259991,,,30.895996,,0.28,0.52,109.560501,0.28,0.28,0.52,109.560501,
06/30/1993,654.063965,-550.442017,103.621948,-42.775002,60.847,-16.403,0.0,-1.587,42.857,-16.285999,26.570999,0.0,0.0,26.570999,0.0,,26.570999,,,26.571001,,0.245,0.245,109.595993,0.245,0.245,0.245,109.595993,
09/30/1993,677.101013,-570.882019,106.218994,-44.021999,62.196999,-16.139999,0.0,-0.327,45.729999,-24.625,21.105,0.0,0.0,21.105,0.0,,21.105,,,21.104999,,0.19,0.19,109.624001,0.19,0.19,0.19,109.624001,
12/31/1993,658.05011,-546.338989,111.711121,-44.910992,66.800011,-14.592001,0.0,-1.459,50.74901,-18.653,32.096001,0.0,0.0,32.096004,0.0,,32.096004,,,32.09601,-0.155,-0.155,0.295,109.697998,-0.155,-0.155,0.295,109.697998,
03/31/1994,679.700989,-564.737,114.963989,-45.431,69.532997,-15.912,0.0,-0.15,53.470997,-20.586,32.884998,0.0,0.0,32.884998,0.0,,32.884998,,,32.884997,,0.3,0.3,109.968018,0.3,0.3,0.3,109.968018,
06/30/1994,728.700989,-617.146973,111.554016,-44.755001,66.799004,-18.052999,0.0,-0.404,48.342004,-18.612,29.73,0.0,0.0,29.73,0.0,,29.73,,,29.730005,,0.27,0.27,110.054001,0.27,0.27,0.27,110.054001,
09/30/1994,780.827026,-647.901978,132.925049,-47.09,85.834999,-18.98,0.0,-5.522,61.333,-23.613001,37.720001,0.0,0.0,37.720001,0.0,,37.720001,,,37.719999,,0.34,0.34,110.057999,0.34,0.34,0.34,110.057999,
12/31/1994,818.719971,-626.651062,192.068909,-47.423004,144.645996,-18.568001,0.0,-0.301,125.776995,-48.489002,77.288002,0.0,0.0,77.288002,0.0,,77.288002,,,77.287993,0.705,0.705,0.705,110.07,0.705,0.705,0.705,110.07,
03/31/1995,900.638,-670.809021,229.828979,-49.402,180.427002,-19.201,0.0,-0.115,161.111002,-62.028,99.083,0.0,0.0,99.083,0.0,,99.083,,,99.083002,,0.9,0.9,110.080002,0.9,0.9,0.9,110.080002,
06/30/1995,1003.546997,-714.557983,288.989014,-52.078999,236.910004,-18.964001,0.0,0.504,218.450003,-84.102997,134.347,0.0,0.0,134.347,0.0,,134.347,,,134.347006,,1.22,1.22,110.132004,1.22,1.22,1.22,110.132004,
09/30/1995,1019.419983,-707.463989,311.955994,-49.051998,262.903992,-17.853001,0.0,-0.002,245.048991,-94.344002,150.705002,0.0,0.0,150.705002,0.0,,150.705002,,,150.704989,,1.365,1.365,110.421997,1.365,1.365,1.365,110.421997,
12/31/1995,949.969971,-684.904114,265.065857,-51.250999,213.815033,-15.032001,0.0,0.411,199.194032,-68.525002,130.669006,0.0,0.0,130.669006,0.0,,130.669006,,,130.66903,1.185,1.185,1.185,110.526,1.185,1.185,1.185,110.526,
03/31/1996,866.112,-678.166016,187.945984,-55.150002,132.796005,-14.086,0.0,0.204,118.914005,-45.543999,73.370003,0.0,0.0,73.370003,0.0,,73.370003,,,73.370006,0.67,0.67,0.67,110.447998,0.67,0.67,0.67,110.447998,
06/30/1996,858.791992,-704.807007,153.984985,-55.639999,98.345001,-21.106001,0.0,0.969,78.208,-29.954,48.254002,0.0,0.0,48.254002,0.0,,48.254002,,,48.254,0.43,0.43,0.43,110.484001,0.43,0.43,0.43,110.484001,
09/30/1996,862.674011,-707.531982,155.142029,-56.358002,98.783997,-29.423,0.0,0.539,69.899996,-26.771,43.129002,0.0,0.0,43.129002,0.0,,43.129002,,,43.128996,0.39,0.39,0.39,110.547997,0.39,0.39,0.39,110.547997,
12/31/1996,837.595093,-707.776978,129.818115,-64.713997,65.103989,-28.188999,0.0,2.149,39.06399,-11.731001,27.332993,0.0,0.0,27.332993,0.0,,27.332993,,,27.332989,0.245,0.245,0.245,110.662002,0.245,0.245,0.245,110.662002,
03/31/1997,855.192017,-745.895996,109.296021,-59.632999,49.662998,-29.143,0.0,0.686,21.205999,-7.889,13.317,0.0,0.0,13.317,0.0,,13.317,,,13.316999,0.12,0.12,0.12,110.727997,0.12,0.12,0.12,111.297997,
