Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/2000,,2027.0,1001.0,-519.0,-163.0,2346.0,-351.0,345.0,-681.0,0.0,0,-15.0,-1261.0,0.0,-1069.0,6.0,0.0,0,0,-198.0,734.0,,
09/30/2000,,2029.0,1649.0,-337.0,-625.0,2716.0,-205.0,651.0,-1040.0,0.0,0,184.0,-1473.0,-1388.0,140.0,0.0,-147.0,0,0,-78.0,1038.0,,
12/31/2000,,2152.266113,1076.479004,-112.694901,1159.44397,4275.494141,-643.674805,1117.27002,-1553.531006,-79.508698,0,-127.905296,-1090.998047,0.0,-1014.945984,0.0,-75.36042,0,0,-0.69138,2540.822021,,
03/31/2001,,2528.0,917.0,-119.0,-278.0,3048.0,-1299.0,413.0,-1460.0,0.0,0,-252.0,-1586.0,-1000.0,136.0,0.0,-257.0,0,0,-465.0,163.0,,
06/30/2001,,2478.0,1008.0,-337.0,-32.0,3117.0,-1154.0,227.0,-1200.0,0.0,0,-181.0,-3473.0,-3073.0,181.0,0.0,-43.0,0,0,-538.0,-1510.0,,
09/30/2001,,1656.0,1059.0,-97.0,-233.0,2385.0,-1163.0,82.0,-1339.0,0.0,0,94.0,-2909.0,-2318.0,-736.0,0.0,-93.0,0,0,238.0,-1687.0,,
12/31/2001,,611.896973,1116.935059,147.263,788.304016,2664.398926,-2481.904053,119.012001,-2443.052002,-120.642998,0,-37.221001,-378.251007,0.0,-116.399002,120.642998,-347.877014,0,0,-34.618,-195.755997,,
03/31/2002,,1547.195312,1196.989258,-22.571991,-525.307617,2196.304688,-2867.304688,160.738892,-2791.380859,0.0,0,-236.661987,-1004.104004,0.0,432.968994,0.0,-1313.269531,0,0,-123.802979,-1675.102539,,
06/30/2002,,1444.335938,1329.416016,-126.019958,-589.617676,2058.113281,-4950.046875,146.914917,-5104.796875,0.0,0,7.834999,2839.699219,0.0,4135.8125,1400.587891,0.0,0,0,-2696.701172,-52.233978,,
09/30/2002,,1604.59375,1358.8125,-211.017944,665.378906,3417.767578,-2001.015625,229.314941,-2155.314453,0.0,0,-75.014954,-1308.802734,0.0,1764.992188,0.0,-1139.865234,0,0,-1933.929688,107.948975,,
12/31/2002,,1387.428955,1462.975952,66.553413,-280.003906,2636.952881,-3394.2229,157.689606,-3403.217041,0.0,0,-148.695801,-898.770508,0.0,-1680.623047,780.053711,0.0,0,0,1.79874,-1656.040039,,
03/31/2003,,3086.353027,1415.18396,-742.803894,-20.680019,3738.052979,-307.9646,149.790405,-1214.53186,0.0,0,756.776917,-2069.119629,0.0,-1660.549561,0.0,-228.598038,0,0,-179.972061,1360.96875,,
06/30/2003,,1374.505127,1283.188232,-227.500656,433.359711,2863.55249,-1479.018188,55.423595,-1626.286621,0.0,0,91.84481,-2468.725342,0.0,-234.890472,161.520187,0.0,0,0,-2395.35498,-1084.19104,,
09/30/2003,,1306.408691,1609.976929,-469.731934,310.49176,2757.145508,-1005.503296,485.176636,-1663.76709,0.0,0,173.087158,-1469.376831,0.0,727.498657,0.0,-238.593994,0,0,-1958.281494,282.265228,,
12/31/2003,,965.013855,1729.675293,-364.963501,-100.176186,2229.549561,-1515.731201,504.404724,-1950.163574,0.0,0,-69.972313,-973.068237,0.0,-230.052856,0.0,-813.994446,0,0,70.979111,-259.249939,,
03/31/2004,,2235.783447,1255.858643,-469.327362,719.347351,3741.662109,-567.223877,349.35614,-1164.68042,0.0,0,248.100449,-1360.473511,0.0,-1441.094116,0.0,-19.195393,0,0,99.816048,1813.9646,,
06/30/2004,,1992.035889,1557.989014,-235.938278,-918.367371,2395.719238,-1400.199097,62.220009,-1434.046753,0.0,0,-28.372324,-2630.164307,0.0,-41.811848,0.0,-203.583878,0,0,-2384.768555,-1634.644043,,
09/30/2004,,2648.401123,1278.318481,-242.414322,-621.73877,3062.566406,-1152.694824,219.350616,-1488.836182,0.0,0,116.79071,-1826.449707,0.0,255.663696,0.0,-107.467079,0,0,-1974.64624,83.421936,,
12/31/2004,,2070.911133,1639.432739,-1116.386597,521.196228,3115.15332,324.186829,1747.186646,-2031.13916,0.0,0,608.139343,-738.091553,0.0,-524.895935,0.0,-220.132568,0,0,6.936951,2701.248535,,
03/31/2005,,3054.004639,1443.935913,154.691071,-978.032043,3674.599609,-955.606384,461.32724,-1342.791748,0.0,0,-74.141876,-2519.908447,-2351.029785,,0.0,-330.892456,0,0,162.013733,199.084671,,
