Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/31/1992,240.350998,,-183.020996,,57.330002,,-48.437,,,,8.893,0.01,,0.277,,,-0.287,8.903,-3.725,5.178,0.0,,,5.178,0.0,5.178,0.0,,5.178,5.178,,387.376138,0.013344,0.013344,,387.376138,0.013344,0.013344,0.013344,
01/30/1993,262.446899,,-198.222,,64.224899,,-45.146,,,,19.078939,-1.769,,1.758,,,0.011,17.309939,-6.775,10.534939,0.0,,,10.534939,0.0,10.53494,0.0,,10.53494,10.53494,,452.790998,0.025167,0.025167,,452.790998,0.025167,0.025167,0.025167,
05/01/1993,298.040985,,-235.395004,,62.645981,,-56.661999,,,,5.984,-1.817,,2.065,,,-0.248,4.167,-1.239,2.928,0.0,,,2.928,0.0,2.928,0.0,,2.928,2.928,,450.351137,0.006145,0.006438,,450.351137,0.006145,0.006438,0.006438,
07/31/1993,286.130005,,-223.615997,,62.514008,,-64.487,,,,-1.973,-2.702,,1.244,,0.0,1.458,-4.675,1.839,-2.836,0.0,,,-2.836,0.0,-2.836,0.0,,-2.836,-2.836,,664.796749,-0.004097,-0.004097,,664.796749,-0.004097,-0.004097,-0.004097,
10/30/1993,301.074005,,-226.169006,,74.904999,,-58.035999,,,,16.868999,4.761,,1.752,,,-6.513,21.63,-8.046,13.584,0.0,,,13.584,0.0,13.584,0.0,,13.584,13.584,,405.996032,0.021655,0.021655,,405.996032,0.021655,0.021655,0.021655,
01/29/1994,236.535995,,-169.819,,66.716995,,-47.492001,,,,19.225,0.006,,2.032,,0.0,-2.038,19.231,-7.554,11.677,0.0,,,11.677001,0.0,11.677,0.0,,11.677,11.677,,452.902659,0.031605,0.031605,,452.902659,0.031605,0.031605,0.031605,
04/30/1994,397.529999,,-310.109009,,87.42099,,-78.725998,,,,8.695,-3.36,,2.136,,,1.224,5.335,-2.05,3.285,0.0,,,3.285,0.0,3.285,0.0,,3.285,3.285,,459.190262,0.007023,0.007023,,459.190262,0.007023,0.007023,0.007023,
07/30/1994,385.820007,,-295.22699,,90.593018,,-80.681,,,,9.912,-4.474,,1.417,,0.0,3.057,5.438,-2.155,3.283,0.0,,,3.283,0.0,3.283,0.0,,3.283,3.283,,462.835259,0.007023,0.007023,,462.835259,0.007023,0.007023,0.007023,
10/29/1994,552.096008,,-424.681,,127.415009,,-102.889999,,,,24.525,-5.366,,2.481,,,2.885,19.159,-7.17,11.989,0.0,,,11.989,0.0,11.989,0.0,,11.989,11.989,,525.221726,0.024582,0.024582,,525.221726,0.024582,0.024582,0.024582,
01/29/1995,664.703003,,-504.342987,,160.360016,,-121.764999,,,,38.595001,6.546,,2.355,,0.0,-8.901,45.141001,-12.59,32.550999,0.0,,,32.551001,-11.168,21.382999,0.0,,21.382999,21.382999,,533.605197,0.04214,0.04214,,533.605197,0.04214,0.04214,0.04214,
04/29/1995,668.794983,,-518.413025,,150.381958,,-130.731995,,,,19.65,-6.738,,3.921,,0.0,2.817,12.912,-5.035,7.877,0.0,,,7.877,0.0,7.877,0.0,,7.877,7.877,,496.942608,0.015802,0.015802,,496.942608,0.015802,0.015802,0.015802,
07/29/1995,604.974976,,-465.501007,,139.473969,,-117.653,,,,21.820999,-7.261,,4.769,,0.0,2.492,14.559999,-5.541,9.019,0.0,,,9.018999,0.0,9.019,0.0,,9.019,9.019,,513.135003,0.017778,0.017778,,513.135003,0.017778,0.017778,0.017778,
10/28/1995,818.755981,,-627.29303,,191.462952,,-146.283997,,,,45.179001,-9.497,,3.324,,0.0,6.173,35.682001,-13.738,21.944,0.0,,,21.944001,0.0,21.944,0.0,,21.944,21.944,,553.447678,0.039506,0.039506,,553.447678,0.039506,0.039506,0.039506,
02/03/1996,975.534973,,-754.976013,,220.55896,,-159.395996,,,,61.162998,7.681,,3.91,,0.0,-11.591,68.843998,-21.826,47.018002,0.0,,,47.017998,-12.153,34.865002,0.0,,34.865002,34.865002,,550.643048,0.061235,0.061235,,550.643048,0.061235,0.061235,0.061235,
05/04/1996,916.799988,,-708.22699,,208.572998,,-179.673996,,,,28.899,-7.742,,4.028,,0.0,3.714,21.157,-8.145,13.012,0.0,,,13.012,0.0,13.012,0.0,,13.012,13.012,,558.356609,0.023704,0.023704,0.023704,558.356609,0.023704,0.023704,0.023704,
08/03/1996,808.05603,,-616.984985,,191.071045,,-158.130005,,,,32.941002,-9.193,,5.165,,0.0,4.028,23.748002,-9.143,14.605,0.0,,,14.605002,0.0,14.605,0.0,,14.605,14.605,,561.623617,0.026667,0.026667,0.026667,561.623617,0.026667,0.026667,0.026667,
11/02/1996,1078.819946,,-821.377991,,257.441956,,-196.632996,,,,60.808998,-8.904,,5.384,,0.0,3.52,51.904998,-19.983999,31.921,0.0,,,31.920999,0.0,31.921,0.0,,31.921,31.921,,564.890625,0.056296,0.056296,0.056296,564.890625,0.056296,0.056296,0.056296,
02/01/1997,1163.989014,,-876.689026,,287.299988,,-205.947998,,,,81.351997,5.952,,5.487,,0.0,-11.439,87.303998,-29.349001,57.955002,0.0,,,57.954997,-11.073,46.882,0.0,,46.882,46.882,,564.566648,0.082963,0.082963,0.082963,564.566648,0.082963,0.082963,0.082963,
05/03/1997,1154.994,,-886.239,,268.755,,-224.24,,,,44.515,-30.734,4.219,4.219,,0.0,26.515,13.781,-5.375,8.406,0.0,,,8.406,0.0,8.406,0.0,,8.406,8.406,20.562,567.561526,0.014815,0.014815,0.035556,567.561526,0.014815,0.014815,0.035556,
08/02/1997,1192.339,,-905.718,,286.621,,-239.803,,,,46.818,-14.995,5.892,5.892,,0.0,9.103,31.823,-9.12,22.703,0.0,,,22.703,0.056,22.759,,,22.759,22.759,,911.77354,0.023704,0.023704,0.02963,942.2714,0.023704,0.023704,0.02963,
11/01/1997,1552.393,,-1176.922,,375.471,,-290.046,,,,85.425,-6.212,6.212,6.212,,0.0,0.0,79.213,-27.198,52.015,0.0,,,52.015,0.015,52.03,0.0,,52.03,52.03,,920.769552,0.056296,0.056296,0.056296,1017.79145,0.053333,0.053333,0.053333,
01/31/1998,1694.692017,,-1282.465942,,412.226074,,-292.744995,,,,119.481003,-5.915,,,,0.0,5.915,113.566003,-40.230999,73.334999,0.0,,,73.335004,0.013,73.348,0.0,,73.348,73.348,,612.997868,0.12,0.12,0.075556,678.084755,0.115556,0.115556,0.071111,
05/02/1998,1670.610962,,-1289.833008,,380.777954,,-320.173004,,,,60.605,-4.694,,4.694,,0.0,0.0,55.911,-20.011,35.900002,0.0,,,35.9,0.05,35.950001,0.0,,35.950001,35.950001,,942.811488,0.06,0.06,0.06,1038.636828,0.053333,0.053333,0.053333,
08/01/1998,1475.705,,-1127.778,,347.927,,-282.824,,,,65.103,-46.92,,,,,46.92,18.183,-9.319,8.864,,,,8.864,0.11,8.974,,,8.974,8.974,,953.908177,0.008889,0.008889,0.008889,982.23748,0.008889,0.008889,0.008889,
10/31/1998,1899.77,,-1423.857,,475.913,0.0,-357.184,,,,118.729,-4.372,4.372,,,,0.0,114.357,-45.171,69.186,,,,69.186,,69.186,0.0,0.0,69.186,69.186,,639.275517,0.106667,0.106667,0.106667,704.652194,0.102222,0.102222,0.102222,
01/30/1999,2077.103027,,-1523.593018,,553.51001,,-383.609985,,,,169.899994,-51.977001,,,,0.0,51.977001,117.922993,-46.525002,71.398003,0.0,,,71.397991,-0.138,71.260002,0.0,,71.260002,71.260002,,672.111008,0.106667,0.106667,0.153333,710.234985,0.1,0.1,0.146667,
05/01/1999,2072.065918,,-1577.312988,,494.75293,,-410.855011,,,,83.898003,-1.416,,1.416,,0.0,0.0,82.482003,-32.167999,50.313999,0.0,,,50.314004,0.0,50.313999,0.0,,50.313999,50.313999,,694.248713,0.073333,0.073333,0.073333,715.20152,0.073333,0.073333,0.073333,
07/31/1999,1840.11,,-1385.551,,454.559,0.0,-364.117,,,,90.442,-7.952,,3.976,,0.0,3.976,86.466,-33.722,52.744,0.0,,,52.744,0.0,52.744,0.0,0.0,52.744,52.744,,693.633,0.073333,0.073333,0.073333,714.048,0.073333,0.073333,0.073333,
10/30/1999,2393.811,,-1799.564,,594.247,0.0,-437.39,,,,156.857,-5.162,5.162,,,,0.0,151.695,-59.161,92.534,,,,92.534,,92.534,0.0,0.0,92.534,92.534,,690.821256,0.133333,0.133333,0.133333,708.516161,0.133333,0.133333,0.133333,
01/29/2000,2630.822021,,-1959.13501,,671.687011,,-469.408997,,,,202.278,-6.547,,6.547,,0.0,0.0,195.731,-76.334999,119.396004,0.0,,,119.396001,0.0,119.396004,0.0,,119.396004,119.396004,,683.986496,0.173333,0.173333,0.173333,700.6035,0.173333,0.173333,0.173333,
04/29/2000,2555.786,,-1946.139,,609.647,,-528.649,,,,80.998,-6.139,6.139,,,,0.0,74.859,-30.692,44.167,,,,44.167,,44.167,,,44.167,44.167,,705.342,0.066667,0.066667,0.066667,718.4865,0.066667,0.066667,0.066667,
07/29/2000,2201.297119,,-1654.633057,,546.664062,,-462.578003,,,,84.085999,-11.952,,11.952,,0.0,0.0,72.133999,-29.575001,42.558998,0.0,,,42.558998,0.0,42.558998,0.0,2.012,44.570998,44.570998,,682.774521,0.066667,0.066667,0.066667,694.2285,0.066667,0.066667,0.066667,
10/28/2000,2801.769043,,-2125.486084,,676.282959,,-519.072021,,,,157.210999,-13.718,,13.718,,0.0,0.0,143.492998,-58.832001,84.661003,0.0,,,84.660997,0.0,84.661003,0.0,1.378,86.039003,86.039003,,679.96051,0.126667,0.126667,0.126667,686.41951,0.126667,0.126667,0.126667,
05/05/2001,2667.076,,-2050.469,,616.607,,-544.135,,,,72.472,-8.233,8.233,8.233,,0.0,0.0,64.239,-24.732,39.507,0.0,,,39.507,0.0,39.507,,,39.507,39.507,,694.986,0.06,0.06,0.06,705.0915,0.06,0.06,0.06,
08/04/2001,2314.229004,,-1764.499023,,549.72998,,-475.354004,,,,74.375999,-8.762,,,,0.0,8.762,65.613999,-25.261,40.353001,0.0,,,40.353,0.0,40.353001,0.0,-0.296,40.057001,40.057001,,684.005997,0.06,0.06,0.06,691.840485,0.06,0.06,0.06,
11/03/2001,2833.861084,,-2146.724121,,687.136963,,-532.224976,,,,154.912003,-6.437,,,,0.0,6.437,148.475003,-57.162998,91.311996,0.0,,,91.312005,0.0,91.311996,0.0,0.0,91.311996,91.311996,,689.796021,0.133333,0.133333,0.133333,698.261993,0.133333,0.133333,0.133333,
02/02/2002,2929.207,,-2212.188,,717.019,,-549.998,,,,167.021,-14.504,3.787,,,,10.717,152.517,-58.719,93.798,,,,93.798,,93.798,,,93.798,93.798,,691.2885,0.133333,0.133333,0.133333,701.2125,0.133333,0.133333,0.133333,
05/04/2002,2744.766113,,-2084.8479,,659.918213,,-554.580017,,,,105.337997,-2.372,2.372,0.0,,0.0,0.0,102.965997,-9.097,93.869003,0.0,,,93.868997,0.0,93.869003,0.0,0.0,93.869003,93.869003,-29.0,695.781006,0.133333,0.133333,0.093333,707.742005,0.133333,0.133333,0.093333,
08/03/2002,2426.475098,,-1828.512939,,597.962158,,-501.049988,,,,96.912003,-2.381,,,,0.0,2.381,94.531003,-34.976002,59.555,0.0,,,59.555001,0.0,59.555,0.0,0.0,59.555,59.555,,699.760483,0.086667,0.086667,0.086667,709.252487,0.086667,0.086667,0.086667,
11/02/2002,3089.725098,,-2286.910889,,802.814209,,-594.203979,,,,208.610001,-5.406,,,,0.0,5.406,203.204,-75.185997,128.018005,0.0,,,128.018003,0.0,128.018005,0.0,0.0,128.018005,128.018005,,701.246979,0.18,0.18,0.18,707.568008,0.18,0.18,0.18,
02/01/2003,3335.109,,-2452.321,,882.788,,-610.976,,,,271.812,-10.45,10.45,10.45,0.0,0.0,0.0,261.362,-96.704,164.658,0.0,,,164.658,0.0,164.658,0.0,0.0,164.658,164.658,,703.821,0.233333,0.233333,0.233333,711.609,0.233333,0.233333,0.233333,
05/03/2003,3091.288086,,-2379.210938,,712.077148,,-665.84198,,,,46.235001,-6.94,,,,0.0,6.94,39.295001,-14.539,24.756001,0.0,,,24.756001,0.0,24.756001,0.0,0.0,24.756001,24.756001,,706.39499,0.033333,0.033333,0.033333,716.731521,0.033333,0.033333,0.033333,
08/02/2003,2827.779053,,-2067.697998,,760.081055,,-615.843018,,,,144.238007,-4.885,,,,0.0,4.885,139.353007,-51.561001,87.792,0.0,,,87.792006,0.0,87.792,0.0,0.0,87.792,87.792,,719.920487,0.12,0.12,0.12,731.535003,0.12,0.12,0.12,
11/01/2003,3434.763,,-2477.418,,957.345,,-690.357,,,,266.988,-3.854,4.415,6.967,-2.552,0.0,-0.561,263.134,-97.36,165.774,0.0,,,165.774,0.0,165.774,0.0,0.0,165.774,165.774,,736.5735,0.226667,0.226667,0.226667,753.0465,0.22,0.22,0.22,
01/31/2004,3613.191922,,-2544.563095,,1068.628827,,-727.802007,,,,340.826985,-36.072,21.44,31.575,-7.583,0.0,12.08,304.754985,-124.440998,211.888997,0.0,,,180.313987,0.0,211.888997,0.0,0.0,211.888997,211.888997,,740.907007,0.286667,0.286667,0.286667,759.632967,0.28,0.28,0.28,
05/01/2004,3452.155029,,-2516.530029,,935.625,,-733.710999,,,,201.914001,-3.912,3.51,8.111,-4.601,0.0,0.402,198.002001,-72.271004,125.731003,0.0,,,125.730997,0.0,125.731003,0.0,0.0,125.731003,125.731003,,742.789489,0.17,0.17,0.17,759.685501,0.17,0.17,0.17,
07/31/2004,3089.251953,,-2218.566895,,870.685058,,-674.356995,,,,196.328003,-3.468,3.295,9.088,-5.793,0.0,0.173,192.860003,-70.393997,122.466003,0.0,,,122.466006,0.0,122.466003,0.0,0.0,122.466003,122.466003,,741.810013,0.166667,0.166667,0.166667,758.015991,0.16,0.16,0.16,
10/30/2004,3830.466,,-2734.25,,1096.216,,-764.471,,,,331.745,-2.822,1.966,10.777,-8.811,0.0,0.856,328.923,-120.057,208.866,0.0,,,208.866,0.0,208.866,0.0,0.0,208.866,208.866,,741.7875,0.28,0.28,0.28,757.9905,0.273333,0.273333,0.273333,
01/29/2005,4076.498,,-2874.293,,1202.205,,-806.323,,,,395.886,-12.007,,11.908,-11.832,0.0,11.931,383.879,-144.462,251.325,0.0,,,239.417,0.0,251.325,0.0,0.0,251.325,251.325,,741.12,0.34,0.34,0.34,759.24,0.333333,0.333333,0.333333,
04/30/2005,3899.052,,-2837.2,,1061.852,,-829.406,,,,232.446,0.341,-0.962,9.988,-10.95,0.0,0.621,232.787,-84.967,147.82,0.0,,,147.82,-0.078,147.742,0.0,0.0,147.742,147.742,,737.158,0.2,0.2,0.2,755.862,0.2,0.2,0.2,
07/30/2005,3471.964,,-2482.578,,989.386,,-775.572,,,,213.814,-0.748,1.21,15.051,-13.841,0.0,-0.462,213.066,-77.769,135.297,0.0,,,135.297,-0.12,135.177,0.0,0.0,135.177,135.177,,732.325,0.18,0.18,0.18,751.879,0.18,0.18,0.18,
10/29/2005,4245.519,,-3024.821,,1220.698,,-867.184,,,,353.514,0.091,-1.018,14.91,-15.928,0.0,0.927,353.605,-129.066,224.539,0.0,,,224.539,-0.053,224.486,0.0,0.0,224.486,224.486,,729.572,0.31,0.31,0.31,747.552,0.3,0.3,0.3,
01/28/2006,4462.317,,-3151.635,,1310.682,,-876.375,,,,434.307,1.534,,16.825,-19.218,0.0,0.859,435.841,-159.082,276.759,0.0,,,276.759,-0.047,276.712,0.0,0.0,276.712,276.712,,731.622,0.38,0.38,0.38,750.416,0.36,0.36,0.36,
04/29/2006,4237.646,,-3048.649,,1188.997,,-903.083,,,,285.914,4.433,-4.861,14.656,-19.517,0.0,0.428,290.347,-104.525,185.822,0.0,,,185.822,0.252,186.074,0.0,0.0,186.074,186.074,,725.767,0.26,0.26,0.26,744.304,0.25,0.25,0.25,
07/29/2006,3880.674,,-2784.07,,1096.604,,-844.342,,,,252.262,-0.424,-0.007,11.089,-11.096,0.0,0.431,251.838,-90.662,161.176,0.0,,,161.176,0.001,161.177,0.0,0.0,161.177,161.177,,723.466,0.22,0.22,0.22,744.068,0.22,0.22,0.22,
10/28/2006,4756.55,,-3394.092,,1362.458,,-960.277,,,,402.181,1.321,-1.383,10.934,-12.317,0.0,0.062,403.502,-113.555,289.947,0.0,,,289.947,-0.019,289.928,0.0,0.0,289.928,289.928,,718.172,0.4,0.4,0.4,736.235,0.39,0.39,0.39,
02/03/2007,5285.919,,-3739.977,,1545.942,,-1023.23,,,,522.712,2.929,,11.131,-15.909,0.0,1.849,525.641,-189.23,336.411,0.0,,,336.411,0.087,336.498,0.0,0.0,336.498,336.498,,714.707,0.47,0.47,0.47,734.105,0.46,0.46,0.46,
05/05/2007,4589.465,,-3304.526,,1284.939,0.0,-962.328,958.895,759.714,3.433,322.611,3.819,-4.416,11.135,-15.551,,0.597,326.43,-117.515,208.915,0.0,,,208.915,0.228,209.143,0.0,0.0,209.143,209.143,,711.498997,0.29,0.29,0.29,728.916934,0.29,0.29,0.29,
08/04/2007,4290.424,,-3080.057,,1210.367,,-929.893,,,,280.474,-1.327,0.435,11.065,-10.63,0.0,0.892,279.147,-100.493,178.654,0.0,,,178.654,0.174,178.828,0.0,0.0,178.828,178.828,,708.145,0.25,0.25,0.25,726.071,0.25,0.25,0.25,
11/03/2007,5168.351,,-3662.677,,1505.674,0.0,-1077.369,1072.998,,4.371,428.305,0.264,-0.249,8.466,-8.715,,-0.015,428.569,-154.285,274.284,0.0,,,274.284,0.234,274.518,0.0,0.0,274.518,274.518,,702.258662,0.39,0.39,0.43,715.257576,0.38,0.38,0.42,
02/02/2008,5324.442,,-3774.751,,1549.691,,-1032.832,,,,516.859,3.477,-4.162,7.669,-11.831,0.0,0.685,520.336,-187.321,333.015,0.0,,,333.015,0.166,333.181,0.0,0.0,333.181,333.181,,697.41072,0.48,0.48,0.48,710.563111,0.47,0.47,0.47,
05/03/2008,4884.554,4884.554,-3513.632,3513.632,1370.922,0.0,-1048.957,1044.801,,4.156,321.965,4.447,-4.232,7.256,-11.488,,-0.215,326.412,-114.244,212.168,0.0,0.0,0.0,212.168,0.114,212.282,0.0,0.0,212.282,212.282,0.0,693.402056,0.31,0.31,0.31,707.937166,0.3,0.3,0.3,
08/02/2008,5074.72,5074.72,-3723.218,3723.218,1351.502,0.0,-1106.086,1091.664,,14.422,245.416,-15.501,14.897,21.19,-6.293,,0.604,229.915,-77.7,152.215,0.0,0.0,0.0,152.215,-1.982,150.233,0.0,0.0,150.233,150.341,0.108,695.87046,0.22,0.22,0.216047,711.403428,0.21,0.21,0.210152,
11/01/2008,6950.933,6950.933,-5086.799,5086.799,1864.134,0.0,-1474.427,1314.134,,160.293,389.707,-57.369,54.536,59.902,-5.366,,2.833,332.338,-171.644,160.694,0.0,0.0,0.0,160.694,-3.991,156.703,0.0,0.0,156.703,243.348,86.645,701.16115,0.22,0.22,0.347064,712.71148,0.22,0.22,0.341571,
01/31/2009,6173.568,6173.568,-4513.19,4513.19,1660.378,0.0,-1245.538,1180.62,,64.918,414.84,-60.421,56.089,61.426,-5.337,,4.332,354.419,-65.275,289.144,0.0,0.0,0.0,289.144,-3.098,286.046,0.0,0.0,286.046,255.953,-30.093,703.204433,0.41,0.41,0.363981,714.055152,0.4,0.4,0.357856,
05/02/2009,5817.559,5817.559,-4291.657,4291.657,1525.902,0.0,-1239.038,1198.17,,40.868,286.864,-62.468,58.826,60.498,-1.672,,3.642,224.396,-77.417,146.979,0.0,0.0,0.0,146.979,-4.015,142.964,0.0,0.0,142.964,155.407,12.443,705.283096,0.2,0.2,0.220347,717.938314,0.2,0.2,0.217332,
08/01/2009,5533.779,5533.779,-4109.522,4109.522,1424.257,0.0,-1217.677,1161.4,,56.277,206.58,-58.243,59.604,60.933,-1.329,,-1.361,148.337,-51.176,97.161,0.0,0.0,0.0,97.161,-4.75,92.411,0.0,0.0,92.411,111.821,19.41,707.378682,0.13,0.13,0.158078,719.473807,0.13,0.13,0.156978,
10/31/2009,6518.039,6518.039,-4751.836,4751.836,1766.203,0.0,-1299.241,1256.479,,42.762,466.962,-48.386,56.652,58.016,-1.364,,-8.266,418.576,-144.409,274.167,0.0,0.0,0.0,274.167,-4.786,269.381,0.0,0.0,269.381,279.777,10.396,711.396783,0.38,0.38,0.393278,722.62178,0.37,0.37,0.384387,
01/30/2010,6406.074,6406.074,-4648.533,4648.533,1757.541,0.0,-1335.602,1291.187,,44.415,421.939,-57.354,55.827,57.578,-1.751,,1.527,364.585,-125.782,238.803,0.0,0.0,0.0,238.803,-4.889,233.914,0.0,0.0,233.914,274.355,40.441,714.919874,0.33,0.33,0.383756,727.320019,0.32,0.32,0.375603,
05/01/2010,6057.795,6057.795,-4438.74,4438.74,1619.055,0.0,-1256.749,1220.468,,36.281,362.306,-54.334,53.703,55.474,-1.771,,0.631,307.972,-115.49,192.482,0.0,0.0,0.0,192.482,-3.712,188.77,0.0,0.0,188.77,201.821,13.051,718.795186,0.26,0.26,0.280777,732.149069,0.26,0.26,0.277826,
07/31/2010,5534.24,5534.24,-4071.532,4071.532,1462.708,0.0,-1194.555,1158.025,,36.53,268.153,-55.882,51.278,53.169,-1.891,,4.604,212.271,-79.602,132.669,0.0,0.0,0.0,132.669,-2.913,129.756,0.0,0.0,129.756,143.284,13.528,719.485888,0.18,0.18,0.199148,729.735085,0.18,0.18,0.198538,
10/30/2010,6537.676,6537.676,-4733.928,4733.928,1803.748,0.0,-1289.323,1264.676,,24.647,514.425,-52.554,50.73,52.775,-2.045,,1.824,461.871,-173.201,288.67,0.0,0.0,0.0,288.67,0.01,288.68,0.0,0.0,288.68,294.317,5.637,714.180111,0.4,0.4,0.412105,721.832928,0.4,0.4,0.407809,
01/29/2011,6415.402,6415.402,-4694.758,4694.758,1720.644,0.0,-1292.015,1270.019,,21.996,428.629,-54.148,51.391,53.406,-2.015,,2.757,374.481,-99.733,274.748,0.0,0.0,0.0,274.748,-0.006,274.742,0.0,0.0,274.742,279.306,4.564,709.923535,0.39,0.39,0.393431,721.164216,0.38,0.38,0.386329,
04/30/2011,6172.938,6172.938,-4536.545,4536.545,1636.393,0.0,-1288.066,1270.774,,17.292,348.327,-46.522,46.334,48.793,-2.459,,0.188,301.805,-104.123,197.682,0.0,0.0,0.0,197.682,0.563,198.245,0.0,0.0,198.245,198.245,0.0,706.318119,0.28,0.28,0.28,717.402753,0.28,0.28,0.28,
07/30/2011,5819.612,5819.612,-4279.232,4279.232,1540.38,0.0,-1262.241,1246.047,,16.194,278.139,-40.735,40.366,41.885,-1.519,,0.369,237.404,-61.104,176.3,0.0,0.0,0.0,176.3,0.138,176.438,0.0,0.0,176.438,155.638,-20.8,698.917409,0.25,0.25,0.222684,708.671474,0.25,0.25,0.220649,
10/29/2011,6481.023,6481.023,-4660.041,4660.041,1820.982,0.0,-1291.742,1275.785,,15.957,529.24,-42.808,39.132,40.906,-1.774,,3.676,486.432,-162.712,323.72,-2.61,-2.61,0.0,326.33,0.05,326.38,0.0,0.0,326.38,323.77,0.0,691.205,0.47,0.47,0.47,698.009,0.47,0.46,0.46,
