Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,20.573,769.501,,790.074,,66.5,,66.5,,0.291927,10.91908,,11.211007,0.12498,4.674681,,4.799661,
09/30/2008,20.581,298.988,,319.569,,203.382,,203.882,,0.293164,4.2589,,4.552063,0.130502,1.895847,,2.026348,
12/31/2008,14.238,284.175,,298.413,,360.941,,360.941,,0.20929,4.177194,,4.386484,0.086483,1.726111,,1.812594,
03/31/2009,7.338,212.245,0.0,219.583,0.0,394.699,0.0,394.699,,0.108715,3.144489,0.0,3.253204,0.045321,1.31088,0.0,1.356202,
06/30/2009,8.548,353.474,0.0,362.022,0.0,182.844,0.0,182.844,,0.121268,5.014644,0.0,5.135913,0.052324,2.163686,0.0,2.21601,
09/30/2009,8.877,400.221,0.0,409.098,0.0,101.863,0.0,101.863,,0.119254,5.376607,0.0,5.495862,0.051652,2.328722,0.0,2.380373,
12/31/2009,8.923,375.762,9.998,394.683,0.0,79.337,0.0,79.337,,0.118978,5.010349,0.133312,5.262639,0.048937,2.060834,0.054833,2.164604,
03/31/2010,7.784,315.153,20.543,343.48,,189.908,,189.908,-3.098,0.104268,4.221514,0.275176,4.600958,0.043155,1.747244,0.113893,1.904292,
06/30/2010,7.833,447.469,,455.302,,2.038,,2.038,,0.093828,5.360015,,5.453843,0.039266,2.243121,,2.282387,
09/30/2010,7.39,155.761,30.371,193.522,,192.949,,192.949,3.181,0.094125,1.983902,0.38683,2.464858,0.039719,0.837163,0.163234,1.040116,
12/31/2010,7.974,195.944,,203.918,0.0,88.491,0.0,88.491,,0.100927,2.480068,,2.580995,0.040572,0.996976,,1.037548,
03/31/2011,8.053,431.417,,439.47,,11.597,,11.597,,0.097282,5.21162,,5.308902,0.040722,2.181574,,2.222296,
06/30/2011,7.833,447.469,,455.302,0.0,2.038,0.0,2.038,,0.093828,5.360015,,5.453843,0.039266,2.243121,,2.282387,
09/30/2011,7.016,222.409,,229.425,,69.99,,69.99,,0.083147,2.635772,,2.718919,0.034784,1.102671,,1.137455,
12/31/2011,6.941,201.13,0.0,208.071,0.0,84.344,0.0,84.344,,0.082554,2.392177,0.0,2.474731,0.035048,1.015582,0.0,1.05063,
03/31/2012,7.22,318.876,,326.096,,54.848,,54.848,,0.084026,3.711067,,3.795093,0.036048,1.592075,,1.628123,
06/30/2012,6.975,156.105,0.0,163.08,0.0,195.593,0.0,195.593,,0.084324,1.887224,0.0,1.971548,0.035413,0.792568,0.0,0.827981,
09/30/2012,6.536,142.358,,148.894,,164.271,,164.271,,0.075103,1.635799,,1.710902,0.033231,0.723797,,0.757028,
12/31/2012,6.231,96.489,0.0,102.72,0.0,85.119,0.0,85.119,,0.074993,1.161294,0.0,1.236287,0.031425,0.486632,0.0,0.518057,
03/31/2013,6.218,85.427,,91.645,,97.362,,97.362,,0.074569,1.024485,,1.099054,0.0313,0.430014,,0.461313,
06/30/2013,6.255,81.561,0.0,87.816,0.0,141.307,0.0,141.307,,0.074765,0.97488,0.0,1.049645,0.031352,0.408811,0.0,0.440163,
09/30/2013,215.552,128.484,,344.036,3212.399,5119.789,,8332.188,,2.460054,1.466363,,3.926418,1.073132,0.639662,,1.712794,
12/31/2013,6.044,188.576,0.0,194.62,0.0,100.26,0.0,100.26,,0.068617,2.140898,0.0,2.209516,0.03011,0.939453,0.0,0.969564,
03/31/2014,6.136,119.704,,125.84,0.0,107.34,,107.34,,0.069911,1.363848,,1.433758,0.030488,0.594769,,0.625257,
06/30/2014,5.973,80.112,0.0,86.085,0.0,74.431,0.0,74.431,,0.067497,0.905298,0.0,0.972795,0.029847,0.400316,0.0,0.430162,
09/30/2014,5.678,57.937,,63.615,,275.036,,275.036,,0.062942,0.642244,,0.705186,0.02897,0.295598,,0.324568,
12/31/2014,5.531,63.981,0.0,69.512,0.0,767.635,0.0,767.635,,0.066764,0.772311,0.0,0.839075,0.026703,0.30889,0.0,0.335593,
03/31/2015,5.575,131.128,0.0,136.703,0.0,968.464,0.0,968.464,,0.069916,1.644463,0.0,1.714379,0.026714,0.628321,0.0,0.655034,
06/30/2015,4.312,118.046,0.0,122.358,0.0,726.61,0.0,726.61,,0.051825,1.418781,0.0,1.470607,0.020154,0.551741,0.0,0.571895,
09/30/2015,3.884,113.279,0.0,117.163,0.0,925.202,0.0,925.202,,0.047046,1.372116,0.0,1.419162,0.018532,0.540483,0.0,0.559015,
