Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2002,17798,9247,14103,14103,,-4856,8551,1643,,,,5248,1660.0,-2559,15239,-9813,0.0,9813,5426,-46.0,46.0,5380,-1879,3501,-1359.0,,,4860,-17,4843,-21.0,0.0,4822.0,4822.0,,511.05,9.4,6.8,6.8,520.98,9.3,6.6,6.7,
06/30/2002,17993,9392,15000,15000,,-5608,8601,1080,,,,5482,2039.0,-2057,15936,-10112,,10112,5824,40.0,-40.0,5864,-2017,3847,-255.0,,,4102,-18,4084,-21.0,0.0,4063.0,4063.0,,509.67,8.0,7.5,7.7,518.58,7.8,7.3,7.5,
09/30/2002,17117,9223,15084,9686,5398.0,-5861,7894,805,,,,4875,2214.0,-2689,14428,-9368,0.0,9368,5060,568.0,-568.0,5628,-1898,3730,-214.0,,,3944,-24,3920,-21.0,0.0,3899.0,3899.0,,503.66,7.7,7.3,6.9,511.05,7.6,7.2,6.8,
12/31/2002,17873,9829,14752,9541,5211.0,-4923,8044,618,,,,4799,2627.0,-2690,15183,-11507,0.0,11507,3685,-11.0,11.0,3674,-1204,2461,0.0,,,2470,-32,2429,-20.0,0.0,2409.0,2409.0,,506.8,4.8,4.8,4.8,515.86,4.7,4.7,4.7,
03/31/2003,18536,9682,14345,14345,,-4663,8854,1764,,,,4951,2139.0,-2053,16483,-10436,0.0,10436,6047,13.0,-13.0,6060,-1919,4141,0.0,,,4141,-38,4103,-20.0,0.0,4083.0,4083.0,,509.49,8.0,8.0,8.0,516.87,7.9,7.9,7.9,
06/30/2003,19354,9602,14088,14088,,-4486,9752,1499,,,,5403,2850.0,-2186,17168,-10873,,10873,6295,1.0,-1.0,6296,-1956,4340,0.0,,,4340,-41,4299,-17.0,0.0,4282.0,4282.0,,508.55,8.4,8.4,8.4,518.4,8.3,8.3,8.3,
09/30/2003,19398,9917,13853,13853,,-3936,9481,1422,,,,5558,2501.0,-1614,17784,-10731,0.0,10731,7053,11.0,-11.0,7064,-2208,4856,0.0,,,4856,-165,4691,-17.0,0.0,4674.0,4674.0,,509.68,9.2,9.2,9.2,520.65,9.0,9.0,9.0,
12/31/2003,20154,10575,14761,10230,4531.0,-4186,9579,945,,,,6067,2567.0,-2193,17961,-11069,0.0,11069,6892,0.0,0.0,6892,-2112,4801,0.0,,,4780,-41,4760,-17.0,0.0,4743.0,4743.0,,509.61,9.3,9.3,9.3,521.52,9.1,9.1,9.1,
03/31/2004,20282,10637,15097,15097,,-4460,9645,1442,,,,5853,2350.0,-2230,18052,-10650,0.0,10650,7402,3.0,-3.0,7405,-2312,5093,-249.0,,,5342,-69,5273,-17.0,,5256.0,5256.0,,509.56,10.3,9.8,9.4,520.31,10.1,9.6,9.2,
06/30/2004,22302,11186,16171,16171,,-4985,11116,1246,,,,6140,3730.0,-1588,20714,-11565,0.0,11565,9149,-7918.0,7918.0,1231,-49,1182,,,,1182,-38,1144,-17.0,,1127.0,1127.0,,510.05,2.2,2.2,10.4,520.13,2.2,2.2,10.3,
09/30/2004,18738,10326,16199,16199,,-5873,8109,400,400.0,,,4658,3051.0,-1029,17709,-10385,,10385,7324,0.0,0.0,7324,-2229,5095,-282.0,,,5377,-69,5308,-17.0,0.0,5291.0,5291.0,,511.23,10.3,9.8,9.8,520.56,10.2,9.6,9.6,
12/31/2004,18313,9530,16216,16216,0.0,-6686,8783,1158,,,,4854,2771.0,-1386,16927,-10151,0.0,10151,6776,0.0,0.0,6776,-1874,4902,-461.0,,,5363,-42,5321,-17.0,0.0,5304.0,5304.0,,512.03,10.4,10.35,10.35,521.95,10.1,9.8,9.8,
03/31/2005,21196,10111,17535,17535,,-7424,11085,2458,,,,5901,2726.0,-1813,19383,-11621,,11621,7762,,,7762,-2484,5278,-326.0,,,5604,-163,5441,-17.0,,5424.0,5424.0,,513.33,10.6,9.9,10.3,522.6,10.4,9.8,10.2,
06/30/2005,20169,9799,18467,18467,,-8668,10370,1299,,,,5466,3605.0,-1820,18349,-11184,,11184,7165,,,7165,-2179,4986,-342.0,,,5328,-255,5073,-17.0,,5056.0,5056.0,,511.91,9.9,9.2,9.2,520.81,9.7,9.1,9.1,
09/30/2005,21498,9695,19344,19344,,-9649,11803,2234,,,,6347,3222.0,-2625,18873,-11628,,11628,7245,,,7245,-2164,5081,-2155.0,,,7236,-93,7143,-17.0,,7126.0,7126.0,,505.83,14.1,9.8,9.8,514.6,13.8,9.7,9.7,
12/31/2005,20779,9668,20603,20603,0.0,-10935,11111,2414,,,,5732,2965.0,-1921,18858,-11597,0.0,11597,7261,0.0,0.0,7261,-2251,5010,-1960.0,,,6970,-38,6932,-17.0,0.0,6915.0,6915.0,,506.13,13.9,10.0,10.0,506.13,13.7,9.8,9.8,
03/31/2006,22183,9766,21873,21873,,-12107,12417,2496,,,,6893,3028.0,-1446,20737,-13585,,13585,7152,,,7152,-1537,5615,-84.0,,,5699,-60,5639,-16.0,,5623.0,5623.0,,492.07,11.4,11.3,11.0,500.79,11.2,11.1,10.8,
06/30/2006,22182,9855,23572,23572,,-13717,12327,2005,,,,7038,3284.0,-1586,20596,-13000,,13000,7596,,,7596,-2303,5293,-3.0,,,5296,-31,5265,-16.0,,5249.0,5249.0,,489.9,10.7,10.7,10.7,499.0,10.5,10.5,10.5,
09/30/2006,21422,9828,24729,24729,,-14901,11594,2318,,,,5590,3686.0,-1843,19579,-12210,,12210,7369,,,7369,-2020,5349,-202.0,,,5551,-46,5505,-16.0,,5489.0,5489.0,,487.55,11.3,10.8,10.8,497.86,11.0,10.6,10.6,
12/31/2006,23828,10061,26279,26279,0.0,-16218,12961,2047,2047.0,,,6775,4139.0,-2113,21715,-14193,0.0,14193,7522,0.0,0.0,7522,-2241,5281,0.0,,,5281,-152,5129,-16.0,0.0,5113.0,5113.0,,496.77,10.5,10.5,10.5,496.77,10.3,10.3,10.3,
03/31/2007,25459,10612,28174,28174,,-17562,14847,3641,,,,7551,3655.0,-2706,22753,-14455,,14455,8298,-1377.0,1377.0,6921,-1862,5059,,,,5059,-47,5012,-16.0,,4996.0,4996.0,,487.7,10.2,10.2,12.0,496.79,10.1,10.1,11.8,
06/30/2007,26330,11398,30369,30369,,-18971,14932,2748,,,,8869,3315.0,-2513,23817,-14825,,14825,8992,-63.0,63.0,8929,-2663,6266,-83.0,,,6349,-123,6226,-14.0,,6212.0,6212.0,,489.83,12.7,12.5,12.5,499.29,12.4,12.3,12.3,
09/30/2007,21640,11844,32267,32267,,-20423,9796,17,,,,6404,3375.0,-4631,17009,-14353,,14353,2656,-35.0,35.0,2621,-492,2129,-103.0,,,2232,-20,2212,-6.0,,2206.0,2206.0,,491.61,4.5,4.3,4.3,501.09,4.4,4.2,4.2,
12/31/2007,6419,12232,31856,31856,0.0,-19624,-6126,-17633,-17633.0,,,7245,4262.0,-7420,-1001,-16288,0.0,16288,-17289,-53.0,53.0,-17342,7406,-9936,-198.0,,,-9738,-95,-9833,0.0,0.0,-9833.0,-9833.0,34.45,493.19,-19.9,-20.3,-20.3,500.93,-19.9,-20.3,-20.3,
03/31/2008,12441,13068,29190,29190,,-16122,-508,-6663,-6663.0,,,3874,2281.0,-5577,6864,-16035,,16035,-9171,-15.0,15.0,-9186,3939,-5247,-115.0,,,-5132,21,-5111,-83.0,0.0,-5194.0,-5194.0,,508.56,-10.3,-10.6,-10.6,508.56,-10.3,-10.6,-10.6,
06/30/2008,17538,13986,27337,27337,,-13351,3691,-5802,-5802.0,,,7996,1497.0,-6840,10698,-15518,,15518,-4820,44.0,-44.0,-4776,2447,-2329,94.0,,,-2423,-72,-2495,-361.0,0.0,-2856.0,-2856.0,,528.74,-5.5,-5.3,-5.3,528.74,-5.5,-5.3,-5.3,
09/30/2008,16258,13404,26130,26130,,-12726,3459,-3013,-3013.0,,,5289,1183.0,-8793,7465,-14273,,14273,-6808,-8.0,8.0,-6816,3295,-3521,-613.0,,,-2908,93,-2815,-389.0,0.0,-3204.0,-3204.0,,534.18,-6.1,-7.2,-7.0,583.11,-6.1,-7.2,-7.0,
12/31/2008,5646,13271,23871,23871,,-10600,-6427,-7154,-7154.0,,,1761,-1034.0,-12101,-6455,-14097,,14097,-20552,-11139.0,11139.0,-31691,10698,-20993,-3424.0,,,-17569,306,-17263,-899.0,0.0,-18162.0,-18162.0,9725.0,534.69,-34.0,-40.4,-22.2,534.69,-34.0,-40.4,-22.2,
03/31/2009,24521,12926,20583,20583,,-7657,11595,3679,3670.0,9.0,0.0,5774,2142.0,-9975,14546,-12017,0.0,12017,2529,0.0,0.0,2529,-835,1694,117.0,117.0,0.0,1577,16,1593,-1274.0,-1285.0,-966.0,-966.0,-2188.05,538.5,-1.8,-1.6,-5.63983,538.5,-1.8,-1.6,-5.66323,
06/30/2009,29969,12829,19671,19671,,-6842,17140,1628,1788.0,-160.0,0.0,5556,9956.0,-12368,17601,-12307,0.0,12307,5294,0.0,0.0,5294,-907,4387,142.0,142.0,0.0,4245,34,4279,-1549.0,0.0,2730.0,2730.0,-6135.45,539.95,4.9,5.1,-6.04399,596.78,4.9,5.1,-6.04399,
09/30/2009,20390,11998,18678,18678,,-6680,8392,1058,1343.0,-285.0,0.0,4783,2551.0,-8771,11619,-12148,0.0,12148,-529,0.0,0.0,-529,1122,593,418.0,418.0,0.0,175,-74,101,-288.0,-3055.0,-3242.0,-3242.0,236.05,1210.43,-2.7,-2.3,-2.13804,1210.43,-2.7,-2.3,-2.13804,
12/31/2009,5405,11161,17703,17703,,-6542,-5756,-1588,-1114.0,-474.0,0.0,4751,-8919.0,-7890,-2485,-12608,0.0,12608,-15093,0.0,0.0,-15093,7353,-7740,-232.0,-232.0,0.0,-7508,-71,-7579,0.0,-187.0,-7766.0,-7766.0,7637.8,2338.44,-3.3,-3.4,-0.15403,2338.44,-3.3,-3.4,-0.15403,
03/31/2010,25421,14561,20852,20852,,-6291,10860,4147,4116.0,31.0,0.0,4667,2046.0,-8331,17090,-11805,0.0,11805,5285,0.0,0.0,5285,-1036,4249,-211.0,-211.0,0.0,4460,-32,4428,0.0,0.0,4428.0,4428.0,-202.15,2844.43,1.5,1.5,1.41148,2933.35,1.5,1.4,1.33109,
06/30/2010,22071,13927,20356,20356,,-6429,8144,2431,2362.0,69.0,0.0,4139,1574.0,-6452,15619,-12079,0.0,12079,3540,0.0,0.0,3540,-812,2728,3.0,3.0,0.0,2725,-28,2697,0.0,0.0,2697.0,2697.0,170.95,2884.9,0.93,0.93,0.99516,2975.3,0.9,0.9,0.95746,
09/30/2010,20738,13128,19311,19311,,-6183,7610,2827,2085.0,742.0,0.0,4224,559.0,-5692,15046,-11747,0.0,11747,3299,0.0,0.0,3299,-698,2601,374.0,374.0,0.0,2227,-59,2168,0.0,0.0,2168.0,2168.0,-300.95,2887.8,0.74,0.85,0.77604,2977.8,0.72,0.83,0.72894,
12/31/2010,18371,12690,18832,18832,,-6142,5681,-888,-1046.0,158.0,0.0,4633,1936.0,-4602,13769,-12709,0.0,12709,1060,0.0,0.0,1060,313,1373,-98.0,-98.0,0.0,1471,-162,1309,-9.0,0.0,1300.0,1300.0,1155.7,2893.3,0.45,0.41,0.81488,2984.8,0.43,0.4,0.7872,
03/31/2011,19726,12102,18155,18155,,-6053,7624,2040,3167.0,-1127.0,0.0,4465,1119.0,-2924,16802,-12586,0.0,12586,4216,0.0,0.0,4216,-1185,3031,-40.0,-40.0,0.0,3071,-72,2999,-4.0,-35.0,2960.0,2960.0,534.3,2904.4,1.02,1.01,1.18933,2996.6,0.99,0.97,1.1483,
06/30/2011,20622,12148,18586,18586,,-6438,8474,3028,2616.0,412.0,0.0,4625,821.0,-3168,17454,-13155,0.0,13155,4299,0.0,0.0,4299,-967,3332,-71.0,-71.0,0.0,3403,-62,3341,-9.0,0.0,3332.0,3332.0,188.5,2908.6,1.12,1.1,1.185966,2997.0,1.09,1.07,1.132896,
09/30/2011,20831,12114,18145,18145,,-6031,8717,2722,2103.0,619.0,0.0,3988,2007.0,-3092,17739,-12719,,12719,5020,0.0,0.0,5020,-1278,3742,-1.0,-1.0,0.0,3743,28,3771,-4.0,-70.0,3697.0,3697.0,-947.05,2910.8,1.27,1.27,0.944397,2998.6,1.23,1.23,0.914169,
12/31/2011,17174,12083,17795,17795,,-5712,5091,-813,-652.0,-161.0,0.0,3767,2137.0,-2640,14534,-13445,0.0,13445,1089,0.0,0.0,1089,-91,998,0.0,0.0,0.0,998,-42,956,-9.0,-17.0,930.0,930.0,966.25,2915.2,0.32,0.31,0.65047,3003.0,0.31,,0.321762,
03/31/2012,19406,11947,17537,17537,,-5590,7459,2551,1931.0,620.0,0.0,4119,789.0,-2790,16616,-12548,0.0,12548,4068,0.0,0.0,4068,-1006,3062,5.0,5.0,0.0,3057,-126,2931,-4.0,-54.0,2873.0,2873.0,1235.0,2926.2,0.98,0.98,1.405577,3014.5,0.95,0.96,1.369687,
06/30/2012,18387,11343,16686,16686,,-5343,7044,1785,1640.0,145.0,0.0,4069,1190.0,-2482,15905,-12208,0.0,12208,3697,0.0,0.0,3697,-718,2979,-7.0,-7.0,0.0,2986,-40,2946,-9.0,-69.0,2868.0,2868.0,567.55,2926.6,0.98,0.98,1.171513,3015.0,0.95,0.95,1.138242,
09/30/2012,13703,11711,16737,16737,,-5026,1992,-1879,976.0,-2855.0,0.0,4232,-361.0,-2395,11308,-12317,0.0,12317,-1009,0.0,0.0,-1009,1494,485,-8.0,-8.0,0.0,493,-25,468,-4.0,-11.0,453.0,453.0,3205.6,2926.8,0.15,0.15,1.247301,3015.3,0.15,0.15,1.213111,
12/31/2012,17917,11916,16581,16581,,-4665,6001,604,234.0,370.0,0.0,4375,1022.0,-2894,15023,-13928,0.0,13928,1095,0.0,0.0,1095,214,1309,85.0,85.0,0.0,1224,-28,1196,-9.0,-27.0,1160.0,1160.0,1749.16,2942.7,0.38,0.41,1.017487,3017.0,0.38,0.41,0.989768,
03/31/2013,20248,11630,15960,15960,,-4330,8618,2693,2504.0,189.0,0.0,4503,1422.0,-2228,18020,-12519,0.0,12519,5501,0.0,0.0,5501,-1570,3931,33.0,33.0,0.0,3898,-90,3808,-4.0,-72.0,3732.0,3732.0,771.95,3040.1,1.23,1.24,1.492369,3044.7,1.23,1.24,1.492369,
06/30/2013,20488,11682,15840,15840,,-4158,8806,2773,2684.0,89.0,0.0,4376,1657.0,-1824,18664,-12349,0.0,12349,6315,0.0,0.0,6315,-2127,4188,-30.0,-30.0,0.0,4218,-36,4182,-9.0,-83.0,4090.0,4090.0,278.2,3040.7,1.35,1.34,1.426711,3046.3,1.34,1.33,1.421324,
09/30/2013,17904,11511,15463,15463,,-3952,6393,1173,1149.0,24.0,0.0,4029,1191.0,-1755,16149,-11883,0.0,11883,4266,0.0,0.0,4266,-1080,3186,-92.0,-92.0,0.0,3278,-51,3227,-110.0,-61.0,3056.0,3056.0,558.5,3034.3,1.01,0.98,1.160894,3040.9,1.0,0.98,1.160894,
12/31/2013,17779,11970,15707,15707,,-3737,5809,876,965.0,-89.0,0.0,4122,811.0,-1877,15902,-12487,0.0,12487,3415,0.0,0.0,3415,-1090,2325,-181.0,-181.0,0.0,2506,-50,2456,-71.0,-47.0,2338.0,2338.0,305.868,3028.0,0.77,0.71,0.813365,3034.6,0.77,0.71,0.810794,
03/31/2014,20206,11759,15350,15350,,-3591,8447,2815,2888.0,-73.0,0.0,4193,1439.0,-1766,18440,-12357,0.0,12357,6083,0.0,0.0,6083,-2131,3952,-37.0,-37.0,0.0,3989,-45,3944,-124.0,-62.0,3758.0,3758.0,957.4,3037.4,1.24,1.23,1.540265,3043.3,1.23,1.22,1.534593,
06/30/2014,19425,11946,15561,15561,,-3615,7479,1890,1843.0,47.0,0.0,4470,1119.0,-1548,17877,-15703,0.0,15703,2174,0.0,0.0,2174,-1921,253,22.0,22.0,0.0,231,-50,181,-100.0,-1.0,80.0,80.0,539.35,3033.8,0.03,0.03,0.211402,3038.3,0.03,0.03,0.207517,
09/30/2014,19689,12187,15512,15512,,-3325,7502,1594,1549.0,45.0,0.0,4309,1599.0,-1545,18144,-13160,0.0,13160,4984,0.0,0.0,4984,-2068,2916,16.0,16.0,0.0,2900,-59,2841,-128.0,-44.0,2669.0,2669.0,1060.3,3029.5,0.88,0.89,1.236277,3034.8,0.88,0.88,1.229381,
12/31/2014,17899,12101,15260,15260,,-3159,5798,545,418.0,127.0,0.0,4073,1180.0,-1807,16092,-14632,0.0,14632,1460,0.0,0.0,1460,-1077,383,1.0,1.0,0.0,382,-38,344,-159.0,-3.0,182.0,182.0,2305.45,3025.6,0.06,0.06,0.822465,3031.5,0.06,0.06,0.820498,
03/31/2015,19736,11572,14600,14600,,-3028,8164,2206,1971.0,235.0,0.0,4132,1826.0,-1718,18018,-11081,0.0,11081,6937,0.0,0.0,6937,-2120,4817,5.0,5.0,0.0,4812,-42,4770,-128.0,-62.0,4580.0,4580.0,312.2,3034.2,1.51,1.51,1.614,3039.3,1.51,1.51,1.612721,
06/30/2015,19470,11822,14873,14873,,-3051,7648,2313,2173.0,140.0,0.0,4189,1146.0,-1467,18003,-11109,0.0,11109,6894,0.0,0.0,6894,-2036,4858,-6.0,-6.0,0.0,4864,-18,4846,-202.0,-64.0,4580.0,4580.0,77.65,3020.0,1.52,1.51,1.540281,3025.0,1.51,1.51,1.535669,
09/30/2015,18692,11773,14714,14714,,-2941,6919,1398,1327.0,71.0,0.0,3602,1919.0,-1647,17045,-10858,0.0,10858,6187,0.0,0.0,6187,-1881,4306,10.0,10.0,0.0,4296,-5,4291,-174.0,-56.0,4061.0,4061.0,170.3,2993.3,1.36,1.36,1.416931,2996.9,1.35,1.36,1.416825,
12/31/2015,18456,11463,14364,14364,,-2901,6993,508,537.0,-29.0,0.0,3573,2912.0,-2350,16106,-11298,0.0,11298,4808,0.0,0.0,4808,-1403,3405,45.0,45.0,0.0,3360,-25,3335,-265.0,-42.0,3028.0,3028.0,595.65,2968.3,1.02,1.03,1.235943,2969.5,1.02,1.03,1.230589,
03/31/2016,17555,11227,14167,14167,,-2940,6328,1561,1840.0,-279.0,0.0,3274,1493.0,-1957,15598,-10611,0.0,10611,4987,0.0,0.0,4987,-1479,3508,2.0,2.0,0.0,3506,-5,3501,-210.0,-40.0,3251.0,3251.0,427.05,2943.0,1.1,1.11,1.250442,2943.0,1.1,1.11,1.250442,
06/30/2016,17548,11236,14356,14356,,-3120,6312,1898,1816.0,82.0,0.0,3603,811.0,-1360,16188,-10418,0.0,10418,5770,0.0,0.0,5770,-1723,4047,23.0,23.0,0.0,4024,-26,3998,-322.0,-53.0,3623.0,3623.0,293.15,2915.8,1.24,1.25,1.350967,2915.9,1.24,1.25,1.350535,
09/30/2016,17760,11479,14653,14653,,-3174,6281,2493,2238.0,255.0,0.0,3506,282.0,-1701,16059,-10439,0.0,10439,5620,0.0,0.0,5620,-1733,3887,30.0,30.0,0.0,3857,-17,3840,-225.0,-53.0,3562.0,3562.0,261.3,2879.9,1.24,1.25,1.337998,2880.1,1.24,1.25,1.337998,
12/31/2016,17934,11534,14812,14812,,-3278,6400,2234,1963.0,271.0,0.0,4589,-423.0,-1760,16174,-11074,0.0,11074,5100,0.0,0.0,5100,-1509,3591,3.0,3.0,0.0,3588,-15,3573,-320.0,-50.0,3203.0,3203.0,246.35,2813.7,1.138359,1.139425,1.226979,2814.2,1.138156,1.139223,1.226761,
