Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2010,,71.014,768.218,839.232,,0.778,,0.778,36.831,,9.722897,105.180735,114.903632,,7.646249,82.715886,90.362135,
06/30/2010,,100.226,665.195,819.304,,3.057,,3.057,30.636,,13.751516,91.268132,112.412669,,10.937058,72.588715,89.4057,
09/30/2010,0.342,160.187,745.45,905.979,,3.725,,3.725,33.147,0.046683,21.865637,101.754443,123.666764,0.026922,12.609804,58.681279,71.318005,
12/31/2010,,,,,,,,,,,18.377642,99.621763,109.48048,,11.765216,63.777035,70.088505,
03/31/2011,,123.524,867.158,990.91,,1.549,,1.549,20.856,,14.461087,101.519114,116.006893,,9.10905,63.94697,73.072833,
06/30/2011,2.129,78.635,926.248,1007.012,,0.3,,0.3,19.008,0.251578,9.292073,109.452071,118.995721,0.152017,5.614772,66.136857,71.903646,
09/30/2011,10.302,98.587,920.089,1028.978,,0.521,,0.521,-39.288,1.331443,12.741503,118.913417,132.986364,0.801,7.665322,71.538624,80.004945,
12/31/2011,11.46,57.534,976.698,1045.692,,,,,-12.269,1.42194,7.138736,121.187283,129.747959,1.06167,5.33003,90.482671,96.874372,
03/31/2012,10.12,75.835,922.854,1008.809,,1.08,,1.08,14.716,1.21908,9.135272,111.169281,121.523634,0.954891,7.155548,87.077553,95.187992,
06/30/2012,8.24,74.131,1111.325,1193.696,,0.721,131.86,132.581,17.113,0.998881,8.986414,134.718634,144.70393,0.675475,6.076894,91.10095,97.853319,
09/30/2012,6.34,56.026,1108.291,1170.657,0.0,0.0,210.907,210.907,23.456,0.722422,6.38398,126.286145,133.392548,0.528263,4.668211,92.345271,97.541744,
12/31/2012,,,,,,,,,,0.633061,6.72809,151.534659,158.89581,0.388702,4.131074,93.04287,97.562645,
03/31/2013,1.212,41.819,1378.383,1421.414,,,,202.793,10.356,0.117157,4.042385,133.239795,137.399337,0.08286,2.859006,94.234815,97.176681,
06/30/2013,0.281,55.208,1361.114,1416.603,0.0,0.0,218.792,218.792,-8.047,0.027869,5.475338,134.990573,140.49378,0.019351,3.801976,93.735017,97.556345,
09/30/2013,0.228,78.451,1054.677,1133.356,0.0,0.0,125.0,125.0,-11.423,0.023121,7.955434,106.951003,114.929558,0.018156,6.247153,83.985275,90.250584,
12/31/2013,,,,,,,,,,0.021393,10.076966,99.21849,109.316849,0.012467,5.872602,57.822039,63.707109,
03/31/2014,0.22,75.583,951.962,1027.765,0.0,0.0,125.0,125.0,-4.549,0.022626,7.773398,97.905339,105.701362,0.012865,4.420035,55.669999,60.1029,
06/30/2014,0.31,75.389,908.448,984.147,0.0,0.0,125.0,125.0,-4.176,0.032531,7.911342,95.332781,103.276655,0.01817,4.418789,53.247023,57.683982,
09/30/2014,0.733,74.425,1059.409,1134.567,0.0,0.0,125.0,125.0,18.22,0.077263,7.844913,111.669077,119.591253,0.042685,4.333984,61.69247,66.069139,
12/31/2014,,,,,,,,,,0.125031,8.340558,100.521478,108.987068,0.069441,4.632238,55.828323,60.530002,
03/31/2015,,79.372,962.378,1043.047,0.0,0.0,125.0,125.0,-3.786,0.0,8.530212,103.428012,112.097614,0.0,4.745977,57.54452,62.368049,
06/30/2015,1.994,34.549,1135.572,1172.115,0.0,0.0,125.0,125.0,-1.168,0.214231,3.711869,122.003371,125.929471,0.115348,1.998579,65.690198,67.804125,
09/30/2015,2.027,33.252,1171.409,1206.688,0.0,0.0,198.4,198.4,-17.238,0.221804,3.638592,128.181142,132.041538,0.121596,1.994728,70.270739,72.387063,
12/31/2015,,,,,,,,,,0.04271,4.049516,199.645632,212.877677,0.02331,2.21016,108.963312,116.185145,
03/31/2016,0.399,39.468,1217.005,1337.852,0.0,0.0,347.4,347.4,0.0,0.044803,4.431783,136.655075,150.224744,0.02435,2.40859,74.269438,81.644295,
06/30/2016,0.364,41.291,1339.333,1482.73,0.0,0.0,472.9,472.9,0.0,0.040051,4.543249,147.366817,163.14479,0.021916,2.486098,80.640156,89.273973,
09/30/2016,0.508,33.684,1197.673,1361.827,0.0,0.0,342.7,342.7,0.0,0.055364,3.671029,130.527604,148.41782,0.030196,2.00218,71.189801,80.94713,
12/31/2016,,,,,,,,,,0.07632,3.129426,122.77286,142.093453,0.042471,1.741483,68.32143,79.073078,
