Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,1.594444,,
03/31/1983,,,,,,,,,,1.811111,,
06/30/1983,,,,,,,,,,1.805556,,
09/30/1983,,,,,,,,,,1.8,,
12/31/1983,,,,,,,,,,2.072222,,
03/31/1984,,,,,,,,,,2.261111,,
06/30/1984,,,,,,,,,,2.236111,,
09/30/1984,,,,,,,,,,2.527778,,
12/31/1984,,,,,,,,,,2.916667,,
03/31/1985,,,,,,,,,,3.65625,,
06/30/1985,,,,,,,,,,4.125,,
09/30/1985,,,,,,,,,,3.614583,,
12/31/1985,,,,,,,,,,4.541667,,
03/31/1986,,,,,,,,,,5.78125,,
06/30/1986,,,,,,,,,,5.729167,,
09/30/1986,,,,,,,,,,5.135417,,
12/31/1986,,,,,,,,,,4.854167,,
03/31/1987,,,,,,,,,,5.635417,,
06/30/1987,,,,,,,,,,5.458333,,
09/30/1987,,,,,,,,,,7.9375,,
12/31/1987,,,,,,,,,,5.552083,,
03/31/1988,,,,,,,,,,5.958333,,
06/30/1988,,,,,,,,,,5.46875,,
09/30/1988,,,,,,,,,,6.583333,,
12/31/1988,,,,,,,,,,6.572917,,
03/31/1989,,,,,,,,,,7.364583,,
06/30/1989,,,,,,,,,,9.104167,,
09/30/1989,,,,,,,,,,10.46875,,
12/31/1989,,,,,,,,,,10.354167,,
03/31/1990,,,,,1.628802,,,,,8.947917,11944.27032,
06/30/1990,,12366.042875,12750.183969,11738.429166,1.605965,,,,,9.135417,11738.429166,
09/30/1990,,10932.615747,12062.647301,9913.544235,1.257101,,,,,7.25,10034.062813,
12/31/1990,8.961187,10246.734221,10843.005293,9373.319637,1.36098,,0.566831,,0.810093,8.177083,10237.087582,
03/31/1991,10.492424,10649.255947,11313.106512,9740.1628,1.383753,,0.580104,,0.879307,8.65625,11312.376591,
06/30/1991,8.729294,11228.395383,11592.771316,10595.155132,1.29662,,0.535962,,0.801236,8.34375,10595.855622,
09/30/1991,10.368397,10878.099629,11478.557745,10542.72263,1.38733,,0.58452,,0.824056,9.322917,10959.50215,
12/31/1991,8.314351,10635.403849,11631.85482,10317.701162,1.257852,,0.553368,,0.835088,9.125,11362.594358,
03/31/1992,7.468663,11411.110166,11944.310564,10405.613693,1.228214,,0.529124,,0.76433,8.9375,10541.070496,
06/30/1992,7.824561,10617.849204,11113.565308,10024.287308,1.227592,,0.541876,,0.727287,9.291667,10024.287306,
09/30/1992,9.536966,10490.56249,10948.327182,9991.737809,1.354693,,0.598754,,0.779558,10.427083,10790.294246,
12/31/1992,,10285.883959,11019.052216,9740.572887,1.414878,,0.575974,,0.804812,10.010417,11019.052213,
03/31/1993,66.26506,10292.690865,11002.777466,9611.286362,1.223918,,0.518227,,0.699647,9.166667,9681.688721,
06/30/1993,124.50658,8825.319948,9714.901047,8560.111019,1.010202,,0.44628,,0.629655,7.885417,8670.780685,
09/30/1993,,8630.549985,9000.7205,8246.628257,,,,,,7.625,,
12/31/1993,,9623.518032,9623.518032,9623.518032,0.93384,,,,,7.75,9408.316153,
03/31/1994,,9737.50708,12706.591047,9254.503605,0.958156,,,,,7.479167,12652.382039,
06/30/1994,,12624.497495,12875.784801,11897.993065,0.939661,,,,,7.166667,11817.496994,
09/30/1994,16.549625,12043.632563,12282.380749,11559.742331,0.949881,,0.401356,,0.855038,7.364583,11504.949925,
12/31/1994,19.391741,11535.758777,12557.449633,11363.958046,0.947694,,0.388063,,0.929717,7.239583,12522.699487,
03/31/1995,12.959318,12999.934927,13237.650127,11601.386889,0.962758,,0.420635,,0.829685,8.229167,11596.548161,
06/30/1995,11.645813,12373.889661,15003.567017,11660.35189,1.02376,,0.473725,,0.99262,10.083333,15003.567017,
