Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,,,6.0,,
03/31/1983,,,,,,,,,,,,6.34375,,
06/30/1983,,,,,,,,,,,,5.78125,,
09/30/1983,,,,,,,,,,,,6.8125,,
12/31/1983,,,,,,,,,,,,7.125,,
03/31/1984,,,,,,,,,,,,6.46875,,
06/30/1984,,,,,,,,,,,,6.84375,,
09/30/1984,,,,,,,,,,,,7.25,,
12/31/1984,,,,,,,,,,,,7.4375,,
03/31/1985,,,,,,,,,,,,8.03125,,
06/30/1985,,,,,,,,,,,,9.09375,,
09/30/1985,,,,,,,,,,,,8.71875,,
12/31/1985,,,,,,,,,,,,10.09375,,
03/31/1986,,,,,,,,,,,,11.71875,,
06/30/1986,,,,,,,,,,,,12.375,,
09/30/1986,,,,,,,,,,,,13.21875,,
12/31/1986,,,,,,,,,,,,12.5,,
03/31/1987,,,,,,,,,,,,12.5,,
06/30/1987,,,,,,,,,,,,12.0,,
09/30/1987,,,,,,,,,,,,11.75,,
12/31/1987,,,,,,,,,,,,10.875,,
03/31/1988,,,,,,,,,,,,11.3125,,
06/30/1988,,,,,,,,,,,,11.625,,
09/30/1988,,,,,,,,,,,,11.625,,
12/31/1988,,,,,,,,,,,,11.5,,
03/31/1989,,,,,,,,,,,,11.0,,
06/30/1989,,,,,,,,,,,,11.5625,,
09/30/1989,,,,,,,,,,,,11.625,,
12/31/1989,,,,,,,,,,,,12.1875,,
03/31/1990,,,,,1.450451,,,,,,,11.4375,1008.202142,
06/30/1990,,1005.92548,1028.199392,981.539142,1.427065,,,,,,,11.1875,1024.679626,
09/30/1990,,1002.575352,1028.012501,964.687876,1.303902,,,,,,,10.375,968.593259,
12/31/1990,10.986547,1046.147582,1089.40251,981.924759,1.494556,,1.056189,5.308937,1.761388,5.736626,8.624559,12.25,1089.402507,
03/31/1991,11.931818,1101.359657,1139.395635,1049.408009,1.576459,,1.124497,5.473386,1.797651,5.985645,9.010548,13.125,1118.884752,
06/30/1991,11.444445,1122.169994,1142.499256,1095.554627,1.548609,,1.085845,5.777398,1.810447,6.192138,9.232573,12.875,1145.254515,
09/30/1991,13.333333,1191.716117,1261.558006,1129.167756,1.780777,,1.250724,6.692205,1.969836,6.772739,10.078274,15.0,1261.558006,
12/31/1991,13.477366,1259.312496,1412.181527,1214.710505,1.916383,,1.349218,9.447912,2.177359,7.345658,10.784914,16.375,1412.672762,
03/31/1992,12.914938,1375.151432,1412.181527,1341.910276,1.795522,,1.282699,12.536773,2.106782,7.115128,10.523805,15.5625,1368.95764,
06/30/1992,14.802632,1426.927759,1459.775517,1361.749998,1.961466,,1.407937,9.819046,2.271242,7.743681,11.590704,16.875,1461.101011,
09/30/1992,17.378049,1497.288688,1553.623518,1463.272003,2.068276,,1.487429,14.155904,2.416968,8.724403,13.526467,17.8125,1565.201602,
12/31/1992,15.978774,1504.658827,1560.384518,1459.620998,1.949612,,1.374307,6.651981,2.299632,8.329955,13.125581,16.9375,1548.280382,
03/31/1993,17.13615,1540.762708,1588.571496,1502.18301,2.031362,,1.435374,6.039638,2.314766,8.620932,13.749399,18.25,1630.692472,
06/30/1993,16.686321,1564.652996,1591.985621,1521.017764,1.902484,,1.354433,6.814008,2.22721,8.400161,13.516124,17.6875,1640.80335,
09/30/1993,16.804245,1614.366137,1669.633633,1556.964638,1.891429,,1.360191,6.601722,2.241024,8.42172,13.504904,17.8125,1689.868593,
12/31/1993,15.507076,1617.292354,1680.791008,1564.794472,1.716536,,1.254619,,2.090326,7.738218,12.180614,16.4375,1615.941101,
03/31/1994,12.936681,1527.408726,1600.691481,1471.355861,1.5129,,1.119264,37756.879592,1.854291,6.604816,10.317155,14.8125,1479.696627,
06/30/1994,11.49789,1452.144658,1510.089219,1384.168501,1.400546,,1.030139,153.472838,1.781139,6.319495,9.936536,13.625,1434.954998,
09/30/1994,11.574074,1466.497936,1515.636998,1422.762003,1.446251,,1.041239,961.649275,1.795158,6.410983,9.974223,14.0625,1481.86025,
12/31/1994,12.852113,1471.605013,1500.113989,1443.39775,1.409236,,1.02848,4.781018,1.798113,6.725816,11.288036,13.6875,1467.54624,
03/31/1995,15.052356,1516.414279,1563.714991,1471.282998,1.469723,,1.107738,5.440812,1.844248,6.816841,11.543894,14.375,1471.442496,
06/30/1995,15.814917,1469.798302,1514.034771,1440.668496,1.47806,,1.111077,6.903942,1.910309,6.902653,11.82581,14.3125,1514.034771,
09/30/1995,14.772727,1504.344703,1534.427515,1487.107521,1.496613,,1.131746,6.382124,1.930134,6.571283,11.2465,14.625,1534.427515,
12/31/1995,13.143777,1577.7054,1595.975515,1542.121015,1.577408,,1.166955,18.349921,1.971236,6.534802,10.650918,15.3125,1591.289754,
03/31/1996,11.392989,1603.283941,1629.757259,1546.799242,1.548409,,1.114384,25.916331,1.814942,6.071498,9.736564,15.4375,1546.799242,
06/30/1996,10.885762,1528.590579,1603.686243,1485.251241,1.644511,,1.143662,30.508877,1.813755,6.071228,9.517851,16.4375,1604.376615,
09/30/1996,10.394361,1543.588378,1595.992743,1485.04599,1.462171,,0.995432,85.979972,1.664523,5.978674,9.640756,14.5625,1499.22437,
12/31/1996,11.807305,1482.713347,1506.92312,1460.73062,1.425062,,0.928284,31.276135,1.612655,6.314349,10.631189,14.0625,1504.355751,
03/31/1997,14.295039,1503.294653,1528.042628,1435.221248,1.372197,,0.896267,97.269049,1.074576,5.11804,7.853167,13.6875,1435.221248,
06/30/1997,16.983282,1441.563182,1531.441638,1415.987498,1.415653,,0.923064,39.321167,0.944913,4.916728,7.296312,13.96875,1531.860684,
09/30/1997,14.963408,1532.864661,1564.573996,1506.844621,1.455146,,0.933354,63.894141,0.792874,3.814694,5.171545,14.3125,1558.60013,
12/31/1997,15.826564,1624.57339,2842.463608,1558.60013,1.539113,,1.094689,829.215658,2.23291,10.226387,14.041458,16.5625,4356.011215,
03/31/1998,16.5378,2823.380842,2861.706732,2796.280108,,,1.170295,34.755021,,,,16.84375,,
06/30/1998,15.446768,2844.209512,2844.209512,2844.209512,1.505237,,1.132708,16.625309,2.358964,7.75991,16.129348,16.25,4341.972044,
09/30/1998,15.031645,3501.155085,4263.146692,2713.356264,1.600743,,1.120764,11.549072,2.322617,7.051456,15.756348,16.03125,4271.48301,
12/31/1998,16.598044,4234.58571,4412.090068,4136.498506,1.558598,1.558598,1.164668,13.79362,2.060551,6.693817,15.498568,16.125,4390.7754,
03/31/1999,13.47419,4118.201686,4355.496075,3920.230677,1.226225,1.226225,0.969147,12.65116,1.851745,5.846027,13.274418,13.3125,3928.378,
06/30/1999,15.263583,4120.044014,4225.508909,3949.341926,1.259065,1.259065,1.03959,18.942168,1.959829,6.671467,12.809014,14.1875,4148.071103,
09/30/1999,13.706683,4155.212715,4255.998911,4035.336598,1.098999,,0.999595,17.16097,1.894076,6.430736,12.303967,13.84375,4090.392128,
12/31/1999,12.276786,4072.257869,4225.070065,3947.741124,1.007653,,0.980455,,1.92577,6.288313,11.241373,13.75,4232.77055,
03/31/2000,13.46792,4362.593996,4864.670535,4170.961064,0.994415,,1.077066,,2.186055,7.253756,13.078596,15.21875,4864.427,
06/30/2000,11.511338,4753.047408,4928.845036,4573.922553,0.940404,,0.907261,,2.047776,6.835359,12.46231,13.007812,4634.07282,
09/30/2000,12.892351,4808.198001,5034.33605,4552.190657,1.117571,,1.024399,,2.007389,6.575735,11.946528,14.697281,4552.427698,
