Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,94.021739,53.198653,,53.198653,37.373737,12.065217,37.373737,,29.746835,21.621622,,
06/30/1990,,,,,,94.367589,53.846154,,53.846154,37.820513,11.660079,37.820513,,29.761905,20.338983,,
09/30/1990,,,,,,93.432836,53.915663,,53.915663,37.048193,12.238806,37.048193,,31.284916,19.512195,,
12/31/1990,,,,,,91.595845,22.589532,,22.589532,17.07989,5.85458,17.07989,,24.390244,38.709677,,
03/31/1991,,20.793037,1.114351,1.393548,,93.087121,51.428571,41.509434,51.428571,36.285714,12.026515,36.285714,,29.444444,23.622047,15.881296,
06/30/1991,,20.549527,1.066481,1.385947,,92.624521,52.043597,41.818182,52.043597,36.239782,12.739464,36.239782,,30.366492,22.556391,15.914295,
09/30/1991,,20.707848,1.146181,1.471071,,92.803738,54.40806,56.923077,54.40806,37.531486,13.925234,37.531486,,31.018519,20.134228,16.538483,
12/31/1991,,23.606976,1.269456,1.684242,,92.307692,52.722772,319.512195,52.722772,36.138614,13.369963,36.138614,,31.455399,20.547945,18.756227,
03/31/1992,,23.191359,1.228318,1.850828,,92.165899,52.030457,56.818182,52.030457,35.786802,12.995392,35.786802,,31.219512,24.113475,17.599117,
06/30/1992,,23.204852,1.232593,1.794324,,91.77102,54.853273,68.421053,54.853273,37.24605,14.758497,35.440181,,32.098765,21.656051,18.179598,
09/30/1992,,22.213912,1.151163,1.65316,,91.622103,52.860412,37.5,52.860412,36.842105,14.349376,34.324943,,30.30303,22.666667,17.178758,
12/31/1992,,21.241478,1.169591,1.884021,,91.225166,51.748252,36.0,51.748252,36.130536,12.831126,33.566434,,30.18018,24.305556,16.078619,
03/31/1993,,22.024014,1.208967,1.878205,,88.617201,58.333333,80.909091,58.333333,40.079365,17.03204,37.896825,,31.292517,20.942408,17.411655,
06/30/1993,,21.537955,1.147262,1.855174,,89.317507,54.1841,45.714286,54.1841,37.656904,13.353116,35.355649,,30.501931,23.668639,16.440214,
09/30/1993,,21.831989,1.014844,1.516508,,88.826423,54.117647,61.643836,54.117647,39.215686,14.054814,36.470588,,27.536232,20.967742,17.254314,
12/31/1993,,22.419059,1.096372,1.794602,,90.964966,57.389635,83.695652,57.389635,39.15547,12.538414,36.084453,,31.772575,21.276596,17.649047,
03/31/1994,,22.028986,1.105137,1.453543,,94.534161,66.151203,116.666667,66.151203,47.594502,14.47205,37.285223,,28.051948,18.007663,18.06208,
06/30/1994,,22.768721,1.131834,1.507136,,94.214373,63.879004,119.047619,63.879004,44.30605,15.164434,41.459075,,30.640669,20.171674,18.175889,
09/30/1994,,23.097322,1.037667,1.281568,,92.997199,64.736842,155.0,64.736842,43.684211,13.94958,40.877193,,32.520325,20.171674,18.438205,
12/31/1994,,23.418367,1.034307,1.286346,,84.836066,64.51049,137.254902,64.51049,44.055944,12.909836,41.083916,,31.707317,20.0,18.734694,
03/31/1995,,22.90781,1.013519,1.155049,,92.046512,61.881188,,61.881188,42.574257,12.0,39.933993,,31.2,22.31405,17.79615,
06/30/1995,,22.217069,0.960699,1.064671,,92.650238,62.233169,42.553191,62.233169,43.349754,11.413748,40.722496,,30.343008,22.177419,17.289896,
09/30/1995,,22.036169,0.929493,0.976203,,92.928486,62.769231,48.75,62.769231,42.769231,11.106672,40.307692,,31.862745,20.610687,17.494363,
12/31/1995,,22.06333,0.89654,0.972956,,92.989214,62.721893,52.884615,62.721893,43.047337,11.209553,40.532544,,31.367925,19.343066,17.795606,
03/31/1996,,22.181875,0.881061,0.955696,,93.124773,62.059238,63.106796,62.059238,42.454161,10.949436,40.197461,,31.590909,21.754386,17.356344,
06/30/1996,,22.294622,0.830212,0.893869,,93.656093,62.962963,66.666667,62.962963,44.444444,10.317195,39.917695,,29.411765,20.588235,17.704553,
09/30/1996,,22.349318,0.831856,0.866252,,94.038891,62.552595,60.31746,62.552595,43.758766,9.945808,41.093969,,30.044843,21.16041,17.620111,
12/31/1996,,22.610463,0.799236,0.858615,,94.064915,62.430939,58.333333,62.430939,44.337017,9.92272,41.298343,,28.982301,20.401338,17.997626,
03/31/1997,,22.498935,0.798783,0.862707,,94.224568,62.668464,75.757576,62.668464,44.339623,9.645265,41.105121,,29.247312,22.622951,17.409012,
06/30/1997,,22.422812,0.755323,0.806075,,94.839068,63.710778,200.0,63.710778,46.38472,9.433962,42.837653,,27.194861,21.974522,17.495506,
09/30/1997,,22.543587,0.774062,0.828448,,94.789635,65.706806,109.803922,65.706806,46.335079,9.863472,43.586387,,29.482072,20.42042,17.940092,
12/31/1997,,23.080337,0.7572,0.81087,,95.125165,67.088608,118.181818,67.088608,47.088608,9.802372,44.050633,,29.811321,19.54023,18.570386,
03/31/1998,,23.443412,0.727657,0.789609,,95.207026,68.703242,143.333333,68.703242,49.002494,9.861982,45.885287,,28.675136,22.01087,18.283314,
06/30/1998,,24.034191,0.74059,0.795077,,95.599815,70.44335,132.911392,70.44335,50.985222,9.587772,47.413793,,27.622378,21.038961,18.977647,
09/30/1998,,24.160749,0.716822,0.769594,,95.624167,71.132765,143.859649,71.132765,51.766139,9.440249,48.233861,,27.226027,20.454545,19.218778,
12/31/1998,,22.618536,0.658892,0.710414,,95.93744,71.95122,106.25,71.95122,51.884701,8.926187,47.67184,,27.88906,19.302326,18.252633,
03/31/1999,,23.369791,0.65664,0.706428,,96.125822,76.62989,109.230769,76.62989,52.156469,9.116758,47.843531,,31.937173,21.487603,18.348183,
