Date,Returns,Return on Common Equity,Return on Assets,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/2005,,,,,,48.676449,,14.734889,,13.828849,8.011179,8.011179,3.989554,,42.06908,0.0,,
03/31/2006,,,,,,50.529101,18.265371,16.169495,,16.737365,9.959405,9.959405,9.959405,,40.49598,0.0,,
06/30/2006,,,,,,47.779654,7.020572,4.213093,,4.692053,3.031326,3.031326,3.031326,,35.394456,0.0,,
09/30/2006,,,,,,50.628205,19.315042,17.208501,,17.347059,12.501468,12.501468,12.501468,,27.933213,0.0,,
12/31/2006,,21.345607,15.811218,20.50227,,50.565112,15.371481,13.116947,10.172989,13.672819,8.760155,8.760155,8.760155,,35.930151,0.0,21.345607,
03/31/2007,,20.75064,16.05677,19.259282,,48.726363,15.289273,12.898841,5.0692,13.457037,7.995721,7.995721,7.995721,,40.583348,0.0,20.75064,
06/30/2007,,21.577703,15.897028,20.207535,,49.032199,9.382648,6.774191,11.822709,8.018684,4.73903,4.73903,4.73903,,40.900155,0.0,21.577703,
09/30/2007,,20.79389,14.64299,18.974888,,50.580907,20.169322,18.092934,20.00406,18.453626,10.719083,10.719083,10.719083,,41.913407,0.0,20.79389,
12/31/2007,,21.241005,15.458667,20.201642,,51.960672,24.523273,16.160102,26.56807,16.108626,9.651792,9.651792,9.651792,,40.083085,,,
03/31/2008,,17.753519,13.421023,16.604238,,47.561999,5.585921,2.732265,,3.056399,1.824052,1.824052,1.824052,,40.320233,0.0,17.753519,
06/30/2008,,15.64276,11.192482,14.911286,,45.254887,8.327323,2.089649,,1.58798,0.877602,0.877602,0.877602,,44.734727,0.0,15.64276,
09/30/2008,,16.116675,10.890455,14.899467,,50.989023,22.500496,20.038716,28.10372,19.290266,11.064213,11.064213,11.064213,,42.643542,,,
12/31/2008,,12.501676,8.706535,12.480068,,50.726521,16.029206,12.758326,,9.962126,4.641369,4.641369,4.641369,,53.409854,0.0,12.501676,
03/31/2009,,12.591524,9.286469,13.259247,,44.612,7.364,3.948,8.432182,3.5245,1.981,1.981,1.981,,43.793446,0.0,12.591524,
06/30/2009,,12.33636,8.760428,12.827222,,44.779773,6.123366,2.053472,1.342366,1.47952,0.873986,0.873986,0.873986,,40.92775,0.0,12.33636,
09/30/2009,,11.520618,8.053653,11.353036,,49.460945,20.154259,17.4601,1.553191,17.322832,9.71337,9.71337,9.81057,,43.927355,0.0,11.520618,
12/31/2009,,12.870301,9.056829,12.223169,,51.234604,15.474514,12.120135,9.455494,11.808277,6.841061,6.841061,6.841061,,42.065549,0.0,12.870301,
03/31/2010,,13.390012,9.923509,13.163275,,46.917051,9.232935,5.921354,19.342333,5.384753,3.12545,3.12545,3.153783,,41.957419,0.0,13.390012,
06/30/2010,,13.600456,9.898432,13.339441,,48.795328,7.150879,3.365464,8.747322,3.000693,1.710078,1.710078,1.725704,,43.010578,0.0,13.600456,
09/30/2010,,14.568277,10.48052,14.32525,,50.939836,19.640075,17.253354,16.309173,17.032395,10.608763,10.608763,10.693677,,37.714204,0.0,14.568277,
12/31/2010,,15.352473,11.216856,15.122663,,51.658554,14.384094,11.684586,10.458651,11.441531,7.619718,7.619718,7.619718,,33.402983,0.0,15.352473,
03/31/2011,,15.749311,11.836955,15.567677,,46.386781,9.515541,6.761135,9.074101,6.412876,3.882008,3.882008,3.916866,,39.465417,0.0,15.749311,
06/30/2011,,15.935631,11.402482,15.417358,,46.262391,6.684721,3.898591,5.160023,3.672392,2.1422,2.1422,2.157303,,41.667446,0.0,15.935631,
09/30/2011,,16.650719,11.317556,15.335233,,48.354431,18.087828,16.103393,13.344529,15.513734,9.878567,9.878567,9.929262,,36.323733,0.0,16.650719,
12/31/2011,,17.17102,12.155993,16.390907,,51.573205,16.28151,13.718292,19.725383,13.368029,8.074895,8.074895,8.074895,,39.595472,0.0,17.17102,
03/31/2012,,16.64022,12.337999,15.974327,,45.579868,9.103798,6.348517,4.548752,6.017342,3.814105,3.814105,3.829454,,36.614786,0.0,16.64022,
06/30/2012,,16.322594,11.278925,15.46922,,45.867222,5.911934,3.172086,0.463289,2.952854,1.804733,1.804733,1.811499,,38.88176,0.0,16.322594,
09/30/2012,,16.495303,11.239063,14.876404,,48.747036,17.736737,15.817217,14.6025,15.585296,9.964777,9.964777,9.981815,,36.062959,0.0,16.495303,
12/31/2012,,17.767179,12.404608,16.549864,,50.257678,18.368412,16.129268,25.589612,15.765731,9.910193,9.910193,9.939845,,37.140923,0.0,17.767179,
03/31/2013,,16.109715,11.833796,15.022091,,45.917584,5.371834,2.860851,,2.758011,1.656885,1.656885,1.658581,,39.924656,0.0,16.109715,
06/30/2013,,16.997586,11.651273,15.978763,,48.319294,9.699015,7.10827,24.204166,6.776506,3.864558,3.864558,3.868518,,42.971236,0.0,16.997586,
09/30/2013,,17.224256,11.98047,16.269503,,48.4183,18.428229,16.708797,20.175059,16.597617,10.064911,10.064911,10.075006,,39.3593,0.0,17.224256,
12/31/2013,,17.374548,11.871331,15.763573,,51.314525,16.545296,14.42199,9.539665,14.230413,9.398087,9.398087,9.40497,,33.957739,0.0,17.374548,
03/31/2014,,17.235127,12.268936,15.774131,,46.865137,6.885212,4.18574,7.861223,3.917663,2.110014,2.110014,2.110014,,46.140993,0.0,17.235127,
06/30/2014,,16.681617,10.71425,15.02041,,49.200366,8.483665,5.690769,1.536944,5.530022,2.901646,2.901646,2.901646,,47.529216,0.0,16.681617,
09/30/2014,,16.621303,10.93295,15.35805,,49.61041,17.501717,15.577861,11.769773,15.056487,9.500399,9.500399,9.500399,,36.901626,0.0,16.621303,
12/31/2014,,17.310478,11.328721,15.110714,,49.850704,18.543433,16.342587,22.515004,15.878445,9.797688,9.797688,9.797688,,38.295672,0.0,17.310478,
03/31/2015,,16.544202,9.954353,12.889311,,46.918221,6.084297,3.437146,0.496529,2.934004,1.457001,1.457001,1.457001,,50.340856,0.0,16.544202,
06/30/2015,,15.906185,8.795779,12.276024,,48.374697,7.230559,4.071202,,3.532518,1.884435,1.884435,1.884435,,46.654624,0.0,15.906185,
09/30/2015,,15.392585,8.569251,11.741825,,48.763027,16.405824,14.234343,9.500716,13.624846,8.34451,8.34451,8.34451,,38.755196,0.0,15.392585,
12/31/2015,,15.409793,9.375993,12.046718,,47.977852,17.623086,15.169055,11.355609,14.635009,9.020608,9.020608,9.020608,,38.362809,0.0,15.409793,
03/31/2016,,15.357521,8.330386,10.804912,,45.875258,6.385785,3.329477,2.972471,3.154809,1.830673,1.830673,1.830673,,41.971984,0.0,15.357521,
