Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,Trading Account Liabilities,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,8621.195312,393.05899,247.054993,,,3026.767944,,,,,2292.575928,,,2180.763916,,,,35.27,4508.609863,-96.223,4412.387207,105.727997,,,,,,,4.555,431.643181,,1287.883057,5265.103027,2443.933105,2821.169922,0.0,6552.98584,914.987976,,,,,,,127.746002,,,,,,,,,,430.344001,8026.063819,0.0,153.296005,,,0.0,,441.834991,595.130997,0.0,595.130997,8621.194816,
12/31/1992,8925.774414,496.526001,286.360992,,,3307.302124,,,,,2248.562988,,,2245.153076,,,,28.712,4522.428223,-96.794998,4425.633225,106.885002,,,,,,,4.397,298.67007,,1467.838989,5448.923096,2612.052979,2836.870117,0.0,6916.762207,1047.282959,,,,,,,89.872002,,,,,,,,,,274.343991,8328.261159,0.0,154.615997,,,0.0,,442.897003,597.513,0.0,597.513,8925.774159,
03/31/1993,9497.271484,423.747986,155.636002,,,3645.863892,,,,,2323.300049,,,2309.745117,,,,26.409,4659.454102,-101.848,4557.605957,114.560997,,,,,,,4.212,595.644651,,1491.754028,5529.415039,2663.783936,2865.631104,0.0,7021.168945,1208.512939,,,,,,,93.083,,,,,,,,,,531.652979,8854.417864,0.0,165.181,,,0.0,,477.671997,642.852997,0.0,642.852997,9497.270861,
06/30/1993,9600.722656,456.429993,170.738998,,,3609.180969,,,,,2409.715088,,,2346.756104,,,,24.910999,4781.381836,-104.164001,4677.217773,119.156998,,,,,,,3.617,564.380925,,1529.977051,5381.582031,2647.016113,2734.565918,0.0,6911.559082,1432.052979,,,,,,,93.019997,,,,,,,,,,509.218013,8945.85007,0.0,161.345993,,,0.0,,493.527008,654.873001,0.0,654.873001,9600.723072,
09/30/1993,10158.897461,525.633972,140.391006,,,3532.661011,,,,,2566.452881,,,2477.504883,,,,22.556,5066.51416,-106.776001,4959.737793,124.351997,,,,,,,2.948,873.173681,,1535.69104,5387.64502,2660.029053,2727.615967,0.0,6923.335938,1983.113037,,,,,,,92.955002,,,,,,,,,,480.256014,9479.65999,0.0,166.985992,,,0.0,,512.250977,679.236969,0.0,679.236969,10158.896959,
12/31/1993,10366.697266,623.083984,145.300003,,,3551.470947,,,,,2686.86792,,,2724.137939,,,,25.966,5436.972168,-107.723,5329.249168,136.229996,,,,,,,0.0,581.363168,,1925.297974,5477.283203,2782.746094,2694.537109,0.0,7402.581055,1761.204956,,,,,,,92.042999,,,,,,,,,,417.283997,9673.113007,0.0,170.276993,,,0.0,,523.307007,693.584,0.0,693.584,10366.697007,
03/31/1994,11199.916016,644.280029,320.226013,,,3625.067017,,,,,2781.843018,,,2938.1521,,,,21.344999,5741.339844,-112.167999,5629.171875,143.587006,,,,,,,0.0,837.584076,,1802.703003,5967.916016,3081.805908,2886.110107,0.0,7770.619141,1671.567993,,,,,,,96.829002,,,,,,,,,,910.271973,10449.288109,0.0,190.763,,,0.0,,559.86499,750.627991,0.0,750.627991,11199.9161,
06/30/1994,10717.712891,668.502014,203.544006,,,3078.751038,,,,,2879.38208,,,3119.389893,,,,0.0,5998.771973,-110.342003,5888.430176,148.686005,,,,,,,0.0,729.799652,,1680.142944,5926.887939,2970.031982,2956.855957,0.0,7607.030762,1734.702026,,,,,,,111.764999,,,,,,,,,,502.841003,9956.338791,0.0,191.904007,,,0.0,,569.469971,761.373978,0.0,761.373978,10717.712769,
09/30/1994,10831.483398,713.525024,188.259995,,,3029.600037,,,,,3029.340088,,,3215.601074,,,,17.877001,6262.817871,-110.178001,6152.640137,154.968002,,,,,,,0.0,592.490204,,1723.652954,6070.311035,2919.310059,3151.000977,0.0,7793.963867,1766.527954,,,,,,,111.700996,,,,,,,,,,376.385986,10048.578804,0.0,192.908997,,,0.0,,589.994995,782.903992,0.0,782.903992,10831.482796,
12/31/1994,10932.949219,724.828003,255.658005,,,2856.353027,,,,,3151.599121,,,3329.590088,,,,16.853001,6498.041992,-109.859001,6388.182991,159.035995,,,,,,,0.0,548.891198,,1733.33606,6146.970215,2933.954102,3213.016113,0.0,7880.306152,1810.03894,,,,,,,113.771004,,,,,,,,,,353.928009,10158.044105,0.0,176.742996,,,0.0,,598.161987,774.904983,0.0,774.904983,10932.949088,
03/31/1995,10911.788086,562.465027,264.472992,,,2737.944946,,,,,3250.114014,,,3373.014893,,,,15.537,6638.666016,-109.862,6528.804199,159.457993,,,,,,,0.0,658.642929,,1664.688965,6269.967041,2893.679932,3376.287109,0.0,7934.655762,1515.333984,,,,,,,203.552994,,,,,,,,,,458.102997,10111.645737,0.0,178.761993,,,0.0,,621.380005,800.141998,0.0,800.141998,10911.787735,
06/30/1995,11614.009766,657.666016,184.522003,,,3143.062988,,,,,3379.547119,,,3502.49707,,,,0.0,6882.043945,-110.747002,6771.296875,165.621002,,,,,,,0.0,691.840881,,1775.416992,6337.916016,2956.957031,3380.958984,0.0,8113.333008,1936.045044,,,,,,,202.320007,,,,,,,,,,535.562012,10787.260071,0.0,167.218002,,,0.0,,659.531982,826.749985,0.0,826.749985,11614.010056,
09/30/1995,11581.068359,709.132996,103.251999,,,2929.22998,,,,,3395.043945,,,3611.020996,,,,16.639,7022.704102,-110.882004,6911.821777,168.093994,,,,,,,0.0,759.537613,,1809.031006,6265.251953,2967.717041,3297.534912,0.0,8074.283203,1880.891968,,,,,,,201.057007,,,,,,,,,,600.156006,10756.388184,0.0,136.214996,,,0.0,,688.465027,824.680023,0.0,824.680023,11581.068207,
12/31/1995,12076.881836,710.869995,67.097,,,3083.237107,,,,,3569.791992,,,3744.450928,,,,19.040001,7333.283203,-112.567001,7220.716202,177.399994,,,,,,,0.0,817.561538,,1983.994019,6598.203125,3195.99707,3402.206055,0.0,8582.197266,1766.19104,,,,,,,254.570999,,,,,,,,,,600.698975,11203.65828,0.0,147.582993,,,0.0,,725.640991,873.223984,0.0,873.223984,12076.882264,
03/31/1996,12818.431641,658.101013,53.691002,,,3732.431984,,,,,3561.061035,,,3764.183105,,,,0.0,7325.244141,-114.630997,7210.612793,178.970001,,,,,,,0.0,984.624847,,1824.026978,6928.560059,3366.947998,3561.612061,0.0,8752.586914,2119.76709,,,,,,,258.632996,,,,,,,,,,804.463989,11935.450989,0.0,151.817001,,,0.0,,731.164001,882.981003,0.0,882.981003,12818.431992,
06/30/1996,12954.957031,674.458008,105.899002,,,3548.141968,,,,,3677.199951,,,3796.155029,,,,14.336,7487.690918,-116.477997,7371.212891,181.591003,,,,,,,0.0,1073.65416,,1859.864014,7112.513916,3463.596924,3648.916992,0.0,8972.37793,2117.888916,,,,,,,257.326996,,,,,,,,,,715.028992,12062.622833,0.0,142.682999,,,0.0,,749.651001,892.334,0.0,892.334,12954.956833,
09/30/1996,12801.344727,778.718994,169.188995,,,3139.165108,,,,,3763.648926,,,3847.778076,,,,18.607,7630.03418,-117.717003,7512.316895,184.903,,,,,,,0.0,1017.051735,,1893.162964,7178.925049,3412.064941,3766.860107,0.0,9072.087891,1912.185059,,,,,,,255.998001,,,,,,,,,,636.038025,11876.308975,0.0,144.731003,,,0.0,,780.304993,925.035995,0.0,925.035995,12801.344971,
12/31/1996,13058.902344,959.604004,140.287003,,,3177.298034,,,,,4460.515137,,,3248.761963,,,,18.926001,7728.203125,-117.748001,7610.455124,185.623993,,,,,,,0.0,985.634186,,2122.99707,6910.064942,3468.727051,3441.337891,0.0,9033.061523,2324.383057,,,,,,,168.817993,,,,,,,,,,578.112976,12104.375549,0.0,132.229004,,,0.0,,822.296997,954.526001,0.0,954.526001,13058.90155,
03/31/1997,12975.512695,525.059021,236.007996,,,3185.950081,,,,,3845.655029,,,3876.346924,,,,42.722,7764.724121,-121.688004,7643.036133,191.029007,,,,,,,0.0,1194.430458,,1882.416016,7308.802002,3633.024902,3675.7771,0.0,9191.217773,1912.345947,,,,,,,208.268997,,,,,,,,,,721.817993,12033.650711,0.0,124.498001,,,0.0,,717.364014,841.862015,100.0,941.862015,12975.512726,
06/30/1997,13679.592773,634.747986,358.730011,,,3237.949009,,,,,4042.459961,,,3925.685059,,,,38.327,8006.472168,-123.458,7883.01416,190.695999,,,,,,,0.0,1374.455608,,1617.425049,7436.566895,3831.659912,3604.906982,0.0,9053.992188,2588.339111,,,,,,,181.768005,,,,,,,,,,874.570984,12698.670288,0.0,126.279999,,,0.0,,754.643005,880.923004,100.0,980.923004,13679.593292,
09/30/1997,14082.447266,730.013,241.822006,,,3447.128078,,,,,4039.440918,,,4005.00708,,,,37.826,8082.273926,-123.875,7958.398926,201.356003,,,,,,,0.0,1503.729252,,2346.461914,6910.60791,,6910.60791,0.0,9257.070312,2641.693115,,,,,,,180.343002,,,,,,,,,,994.857971,13073.964401,0.0,124.649002,,,0.0,,783.833984,908.482986,100.0,1008.482986,14082.447388,
12/31/1997,14387.897461,775.76001,228.382996,,,3680.420918,,,,,4836.244141,,,3436.690918,,,,38.415001,8311.349609,-125.859001,8185.491211,206.895004,,,,,,,0.0,1310.947323,,2536.045898,7135.733154,3704.863037,3430.870117,0.0,9671.779297,2789.996094,,,,,,,166.964005,,,,,,,,,,705.062012,13333.801407,0.0,129.667007,,,0.0,,824.429016,954.096024,100.0,1054.096024,14387.89743,
03/31/1998,15897.561523,758.601013,102.560997,,,4583.059128,,,,,4308.105957,,,4140.055176,,,,40.196999,8488.358398,-130.026001,8358.332031,207.634003,,127.925003,,,,,0.0,1759.449348,,2772.950928,8041.821045,4108.520996,3933.300049,0.0,10814.772461,2487.12207,,,,,,,266.576996,,,,,,,,,,1251.45105,14819.922577,0.0,134.098007,,,0.0,,843.541992,977.639999,100.0,1077.639999,15897.562576,
06/30/1998,16570.5625,766.038025,154.149994,,,5527.492188,,,,,4381.568848,,,3542.925049,,,,21.261999,7945.755859,-129.858002,7815.897949,220.270996,,125.936996,,,,,0.0,1960.776352,,2848.481934,8094.857666,3689.305908,4405.551758,0.0,10943.339844,3010.336914,,,,,,,266.542999,,,,,,,,,,1264.862061,15485.081818,0.0,142.731003,,,0.0,,842.75,985.481003,100.0,1085.481003,16570.56282,
09/30/1998,17248.009766,726.60498,136.796997,,,5834.726868,,,,,4474.258789,,,3813.800049,,,,27.657,8315.71582,-135.412994,8180.303223,236.908005,,129.052002,,,,,0.0,2003.617691,,2716.087891,8384.400879,3719.061035,4665.339844,0.0,11100.489258,3472.74292,,,,,,,266.467987,,,,,,,,,,1257.095947,16096.796112,0.0,158.182007,,,0.0,,893.031006,1051.213013,100.0,1151.213013,17248.009125,
12/31/1998,18733.960938,811.880981,125.449997,,,7012.03595,,,,,4492.808105,,,4036.448975,,,,27.806999,8557.064453,-136.013,8421.050781,254.292007,,132.845001,,,,,0.0,1976.406219,,3057.864014,8665.175049,3993.968994,4671.206055,0.0,11723.039062,4429.594238,,,,,,,324.14801,,,,,,,,,,1057.625,17534.406311,0.0,177.386993,,,0.0,,922.146973,1099.533966,100.0,1199.533966,18733.940277,
03/31/1999,18325.003906,589.789001,93.116997,,,6050.88208,,,,,4582.700195,,,4169.307129,,,,30.795,8782.801758,-139.386993,8643.415039,272.735992,,130.925003,,,,,0.0,2544.139793,,2816.441895,9381.365234,3991.120117,5390.245117,0.0,12197.806641,2934.281982,,,,,,,400.501007,,,,,,,,,,1535.425049,17068.014679,0.0,215.050003,,,0.0,,941.939026,1156.989029,100.0,1256.989029,18325.003708,
06/30/1999,18623.650391,764.018005,229.529007,,,6167.733154,,,,,4647.327148,,,3985.443115,,,,28.507,8661.277344,-138.595001,8522.681641,297.121002,,133.731003,,,,,0.0,2508.836578,,2882.833984,8633.781006,3879.839111,4753.941895,0.0,11516.620117,3964.37207,,,,,,,326.859985,,,,,,,,,,1521.718018,17329.57019,0.0,228.882996,,,0.0,,965.202026,1194.085022,100.0,1294.085022,18623.655212,
09/30/1999,19102.0,860.518982,298.996002,,,6177.11908,,,,,4738.397949,,,4185.230957,,,,32.691002,8956.320312,-139.425995,8816.893555,304.553009,,131.162003,,,,,0.0,2512.75737,,2748.856934,9674.515137,3778.226074,5896.289062,0.0,12423.370117,3474.235107,,,,,,,376.877014,,,,,,,,,,1480.796021,17755.278259,0.0,240.820007,,,0.0,,1005.896973,1246.71698,100.0,1346.71698,19101.995239,
12/31/1999,18373.390625,956.077026,282.799988,,,5298.277771,,,,,4916.096191,,,4417.943848,,,,29.118,9363.158203,-139.602997,9223.554688,305.519012,,133.567993,,,,,0.0,2173.594147,,2798.239014,8560.462158,3841.426025,4719.036133,0.0,11358.700195,4406.847168,,,,,,,358.326996,,,,,,,,,,908.047974,17031.922333,0.0,211.809998,,,0.0,,1029.656982,1241.46698,100.0,1341.46698,18373.389313,
03/31/2000,20071.570312,799.640991,360.502991,,,6192.532776,,,,,4983.124023,,,4599.326172,,,,0.0,9582.450195,-140.735992,9441.713867,304.738007,,132.272995,,,,,0.0,2840.168686,,2851.75293,9837.513916,3915.073975,5922.439941,0.0,12689.269531,3972.50293,,,,,,,359.856995,,,,,,,,,,1688.619019,18710.248474,0.0,219.653,,,0.0,,1041.676025,1261.329025,100.0,1361.329025,20071.577499,
06/30/2000,19804.619141,844.741028,251.987,,,6096.338806,,,,,5203.61084,,,4646.976074,,,,26.559,9877.146484,-142.718994,9734.426758,293.218994,,126.662003,,,,,0.0,2457.244553,,2979.093994,9576.327148,3676.522949,5899.804199,0.0,12555.419922,4366.824219,,,,,,,359.829987,,,,,,,,,,1120.78894,18402.863068,0.0,222.25,,,0.0,,1079.501953,1301.751953,100.0,1401.751953,19804.615021,
09/30/2000,19219.630859,804.330017,201.100998,,,5491.585938,,,,,5325.986816,,,4801.255859,,,,41.216,10168.459961,-145.923004,10022.540039,289.574005,,125.155998,,,,,0.0,2285.343864,,2918.583984,10259.579834,3552.243896,6707.335938,0.0,13178.160156,3224.731934,,,,,,,409.803009,,,,,,,,,,996.828003,17809.523102,0.0,184.919006,,,0.0,,1125.18396,1310.102966,100.0,1410.102966,19219.626068,
12/31/2000,18555.085938,838.14801,125.879997,,,4827.921936,,,,,5506.526855,,,4732.922852,,,,0.0,10239.450195,-143.695999,10095.753906,286.106995,,121.624001,,,,,0.0,2259.651093,,2847.087891,9341.603271,3745.590088,5596.013184,0.0,12188.691406,3437.980957,,,,,,,409.256012,,,,,,,,,,996.573975,17032.50235,0.0,196.240005,,,0.0,,1187.916016,1384.156021,138.427994,1522.584015,18555.086365,
03/31/2001,19316.82,752.415,70.526,,,3244.271,,,,,5691.554,,,4716.203,,,,2526.125,12933.882,-146.949,12786.933,281.078,,132.393,,,,,,2049.204,,3295.909,9324.541,,,,12620.45,3452.198,,,,,,,549.648,,,,,,,,,,1264.752,17887.048,,168.153,,,,1189.69,27.811,1385.654,44.118,1429.772,19316.82,
06/30/2001,18796.176,741.436,93.486,,,3126.834,,,,,5620.752,,,4338.809,,,,2465.81,12425.371,-148.658,12276.713,269.029,,130.417,,,,,,2158.261,,3465.02,8806.085,,,,12271.105,3166.661,,,,,,,579.579,,,,,,,,,,1355.778,17373.123,,176.302,,,,1177.967,24.647,1378.916,44.137,1423.053,18796.176,
09/30/2001,19683.002,898.133,163.822,,,3149.292,,,,,5603.939,,,4397.734,,,,2194.39,12196.063,-151.18,12044.883,259.587,,127.74,,,,,,3039.545,,3401.94,8248.807,,,,11650.747,3651.127,,,,,,,693.737,,,,,,,,,,2206.528,18202.139,,182.437,,,,1215.907,38.357,1436.701,44.162,1480.863,19683.002,
12/31/2001,,,,,,,,,,,,,,,,,,,,,,,,,143.147,,,,,,,,,,,,,3370.694,,,,,,,550.361,,,,,,,,,,,,,,,,,,,,,,,
03/31/2002,19613.38,674.369,187.39,,,5508.725,,,,,5519.936,,,4824.091,,,,0.0,10344.03,-148.602,10195.42,246.507,,184.382,156.354,28.028,,,0.0,2616.587,,3489.083,9652.637,3989.131,5663.506,0.0,13141.72,2596.346,,,,,,,600.582,,,,,,,,,,1611.425,17950.073,0.0,189.385,,,0.0,1311.07,18.642,1519.097,144.212,1663.309,19613.382,
06/30/2002,19811.885,890.972,226.68,,,3040.392,,,,,5686.898,,,4857.759,,,,2243.146,12787.803,-151.804,12635.999,247.774,,33.175,163.213,-130.038,,,,2736.893,,3520.655,8875.425,,,,12396.08,3446.148,,,,,,,750.968,,,,,,,,,,1611.066,18204.262,,195.187,,,,1335.102,33.098,1563.387,44.236,1607.623,19811.885,
09/30/2002,22739.923,1136.062,394.306,,,3424.119,,,,,5964.244,,,4958.384,,,,3792.082,14714.71,-148.403,14566.307,243.121,,194.775,163.277,31.498,,,,2781.233,,4342.944,9448.477,,,,13791.421,4176.107,,,,,,,754.533,,,,,,,,,,2345.822,21067.883,,201.933,,,,1396.297,29.549,1627.779,44.261,1672.04,22739.923,
12/31/2002,164.617,,,,,,,,,,,,,,,,,,,,,,,164.617,164.617,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,
03/31/2003,24811.13,962.208,267.721,,,7940.372,,,,,5865.295,,,6044.476,,,,0.0,11909.77,-144.484,11765.29,255.723,,201.689,168.557,33.132,,,0.0,3418.127,,5090.7,9913.891,3955.457,5958.434,0.0,15004.59,4102.394,,,,,,,1030.017,,,,,,,,,,2767.094,22904.095,0.0,200.244,,,0.0,1536.821,25.553,1762.618,144.417,1907.035,24811.13,
06/30/2003,27939.234,922.268,281.504,,,3346.753,,,,,6554.174,,,6212.715,,,,5851.079,18617.968,-159.08,18458.888,305.249,,32.099,173.75,-141.651,,,,4592.473,,5775.228,9717.578,,,,15492.806,4923.608,,,,,,,1684.789,,,,,,,,,,3999.825,26101.028,,215.583,,,,1561.648,16.533,1793.764,44.442,1838.206,27939.234,
09/30/2003,25489.338,858.925,530.403,,,3750.575,,,,,6611.141,,,6737.915,,,,2896.741,16245.797,-161.401,16084.396,334.353,,41.005,184.605,-143.6,,,,3889.681,,4819.77,11736.142,,,,16555.912,2661.41,,,,,,,1697.045,,,,,,,,,,2723.058,23637.425,,218.678,,,,1632.236,0.652,1851.566,0.347,1851.913,25489.338,
12/31/2003,24506.69,773.294,381.998,,,3270.86,,,,,6688.643,,,7301.882,,,,2977.723,16968.248,-160.333,16807.915,350.202,,213.549,174.807,38.742,,,,2708.872,,4731.564,11139.758,,,,15871.322,3307.224,,,,,,,1726.766,,,,,,,,,,1710.608,22615.92,,223.838,,,0.0,1662.699,3.781,1890.318,0.452,1890.77,24506.69,
03/31/2004,27084.169922,859.091003,564.38501,,,7612.870895,,,,,6932.326172,,,7279.793945,,,,0.0,14212.120117,-160.684998,14051.429688,355.623993,,213.134995,175.776993,37.358002,,,0.0,3427.634339,,4870.703125,12841.210938,4123.459961,8717.750977,0.0,17711.910156,2903.5271,,,,,,,1833.656006,,,,,,,,,,2715.727051,25164.820312,0.0,233.684998,,,0.0,1662.677002,22.534058,1918.896057,0.448,1919.344057,27084.16437,
06/30/2004,27289.7,834.549,731.736,,,6833.546,,,,,7354.83,,,7946.637,,,,0.0,15301.47,-160.757,15140.71,365.078,,213.692,176.931,36.761,,,0.0,3170.389,,4554.356,11037.689,4086.146,6951.543,0.0,15592.04,5208.605,,,,,,,2044.614,,,,,,,,,,2523.304,25368.563,0.0,240.723,,,0.0,1699.445,-19.491,1920.677,0.454,1921.131,27289.694,
09/30/2004,28294.720703,810.541016,480.990997,,,6734.166977,,,,,7055.683105,,,9347.625977,,,,0.0,16403.310547,-161.856003,16241.450195,369.700989,,221.850998,184.690002,37.160995,,,0.0,3436.019532,,4647.492188,13966.049805,0.0,13966.049805,0.0,18613.539062,2821.393066,,,,,,,2227.165039,,,,,,,,,,2649.49292,26311.590088,0.0,242.167007,,,0.0,1745.759033,-5.246094,1982.679947,0.454,1983.133947,28294.724035,
12/31/2004,29771.683,638.189,687.639,,,8836.993,,,,,8765.179,,,7662.494,,,,0.0,16427.673,-158.159,16269.514,379.359,,221.969,187.2,34.769,,,0.0,2738.02,,4994.522,14787.645,4510.207,10277.438,0.0,19782.167,4827.294,,,,,,,1541.878,,,,,,,,,,1578.903,27730.242,0.0,251.079,,,0.0,1795.853,-5.949,2040.983,0.458,2041.441,29771.683,
03/31/2005,35157.423,773.415,1609.726,,,10003.669,,,,,9429.51,,,7754.312,,,,,17183.822,-164.195,17019.627,384.505,,377.434,287.866,89.568,,,,4989.047,,5508.634,17563.806,,17563.806,,23072.44,4679.886,,,,,,,2591.354,,,,,,,,,,2425.171,32768.851,,274.109,,,,1851.746,-33.141,2092.714,295.858,2388.572,35157.423,
06/30/2005,37165.789,989.903,1916.199,,,10858.398,,,,,10472.031,,,7956.57,,,,,18428.601,-169.697,18258.904,391.046,,378.634,292.135,86.499,,,,4372.705,,5949.573,15708.292,4522.124,11186.168,,21657.865,7823.562,,,,,,,2537.046,,,,,,,,,,2668.713,34687.186,,306.76,,,,1900.771,-24.203,2183.328,295.275,2478.603,37165.789,
