Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Market Cap,EV/EBITDA,EV/EBIT,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1998,7878.095947,-115.912003,0.0,213.882996,35399.09668,43375.16362,36266.60569,97.607967,0.816114,5.505793,16.042612,57.823452,66.360828,8011.056152,43508.123825,88.092684,,
03/31/1999,6800.131241,-154.701,0.0,213.883,36762.25,43621.563241,37636.483,97.677166,0.842754,6.414812,,61.273642,66.058247,6917.09825,43738.53025,89.2728,,
06/30/1999,7371.593535,-54.993,0.0,213.883,37959.394,45489.877535,38832.66,97.751207,0.834458,6.170969,,66.837511,68.988551,7504.224938,45622.508937,94.235844,,
09/30/1999,6840.569,-118.219,0.0,213.883,41921.261,48857.494,42768.884,98.018132,0.858031,7.142314,,69.673596,77.093909,6979.029,48995.954,102.373172,,
12/31/1999,6657.62825,-589.75,165.0,213.883,41987.517,48434.27825,43042.314,97.549395,0.866897,7.275005,,64.437104,71.657457,6798.363,48575.013,102.456319,,
03/31/2000,5216.87075,-105.772,165.0,213.883,38088.877,43578.85875,39215.286,97.127628,0.874022,8.353448,13.772786,53.599302,58.297449,5405.153,43767.141,92.758079,,
06/30/2000,5810.44975,-256.779,165.0,213.883,37263.012,43195.56575,38414.906,97.00144,0.862658,7.434117,13.018563,53.185899,55.879626,6063.714437,43448.830438,92.77159,,
09/30/2000,7900.514375,-704.559,165.0,213.883,42422.72,49997.558375,43971.883,96.476924,0.848496,6.328393,14.177121,60.657215,42.722732,7862.904344,49959.948344,101.583889,,
12/31/2000,11161.86,-734.468,165.0,213.883,45374.93,56181.205,47004.149,96.533883,0.807653,5.033319,15.461663,73.478768,44.932886,11550.888,56570.233,114.08857,,
03/31/2001,11839.681068,-1055.928,165.0,213.883,47322.457,58485.093068,48956.518,96.66222,0.809137,4.939752,,99.783309,46.595059,12346.06835,58991.48035,119.624337,,
06/30/2001,11718.252,-809.181,165.0,213.883,47686.67,58974.624,49492.602,96.351107,0.808596,5.032715,,70.024904,41.326278,12147.784,59404.156,122.462735,,
09/30/2001,12997.8007,-2073.01,165.0,213.883,49403.662,60707.3357,51143.171,96.598746,0.813801,4.670585,,169.119586,44.61721,13023.00534,60732.54034,129.079407,,
12/31/2001,13064.6899,-715.001,165.0,0.0,48350.17,60864.8589,50022.632,96.656589,0.794386,4.65873,,98.584454,40.375717,13071.99964,60872.16864,130.47549,,
03/31/2002,15191.763,-594.539,165.0,0.0,48156.74,62918.964,50110.826,96.100471,0.765377,4.14165,,51.632807,35.168217,15616.9974,63344.1984,135.017787,,
06/30/2002,14987.2323,-327.023,165.0,0.0,49611.64,64436.8493,51536.335,96.265363,0.769927,4.29945,,66.146403,36.618192,15369.7935,64819.4105,138.872221,,
09/30/2002,14300.622596,-533.669006,165.0,0.0,50820.861328,64752.814918,52645.227356,96.534603,0.784844,4.527972,25.366174,55.919492,39.022623,14317.480914,64769.673235,140.578429,,
12/31/2002,15846.9588,-758.302,165.0,0.0,47861.07,63114.7268,49859.02,95.992801,0.758319,3.982766,24.64952,51.589651,34.433414,16313.70564,63581.47364,137.883355,,
03/31/2003,16808.15128,-658.142,165.0,0.0,49066.33,65381.33928,51310.586,95.626135,0.750464,3.889859,26.162875,53.939258,31.444584,17366.1898,65939.3778,143.821055,,
06/30/2003,17645.77164,-597.565,165.0,0.0,52669.09,69882.29664,55035.262,95.700626,0.753683,3.960286,24.669776,43.937755,31.747767,18219.22044,70455.74544,155.12439,,
09/30/2003,17556.73998,-1912.708984,165.0,0.0,54254.320312,70063.351309,56898.304382,95.353141,0.774361,3.990681,20.350174,31.130495,28.262929,17946.807244,70453.418572,155.476938,,
12/31/2003,16868.50738,-1652.469971,165.0,0.0,58543.560547,73924.597957,61173.606567,95.700685,0.791936,4.382403,22.1388,33.864245,29.989135,17258.26908,74314.359656,165.128946,,
03/31/2004,18535.74165,-3818.812,165.0,0.0,67481.693,82363.62265,70219.344,96.101287,0.819314,4.443503,26.43671,42.887199,32.015078,20174.211,84002.092,185.960598,,
06/30/2004,17756.013127,-9454.769531,165.0,0.0,70099.802734,78566.04633,73020.468811,96.000209,0.89224,4.424757,22.128419,33.94993,28.510728,19355.204025,80165.237228,178.981427,,
09/30/2004,19142.943921,-4277.64502,165.0,14.767,65439.655273,80484.721175,68354.399324,95.735835,0.813069,4.204407,22.049401,34.744901,29.427933,19808.77804,81150.555294,187.516538,,
12/31/2004,22617.733249,-3395.487,165.0,71.633,78121.668,97580.547249,81295.605,96.095807,0.800586,4.314338,22.574529,35.128299,33.221126,24998.90648,99961.72048,230.342509,,
03/31/2005,21031.532419,-735.869019,165.0,72.869003,77757.254883,98290.787287,80895.105881,96.121087,0.791094,4.673496,21.187291,34.989711,33.893585,23076.618137,100335.873005,232.927052,,
06/30/2005,21344.839771,-1017.369019,565.0,73.330002,79696.729004,100662.529758,83421.797104,95.534659,0.791722,4.716012,22.100454,43.450002,32.611296,23464.51969,102782.209677,239.573432,,
09/30/2005,22453.581555,-1559.300049,565.0,13.725,89152.076172,110625.082679,92989.599146,95.87317,0.805894,4.926835,21.959333,47.230464,33.946591,24609.924943,112781.426066,264.275408,,
12/31/2005,22759.70688,-2498.655029,565.0,9.182,91928.745117,112763.978968,95729.352227,96.029841,0.815231,4.954544,20.963015,53.254285,34.950131,25198.496863,115202.768951,272.945853,,
03/31/2006,21437.206952,-2285.378,565.0,9.682,90445.658,110172.168952,94210.268,96.004034,0.820948,5.139297,18.997668,55.219854,34.53751,21969.26956,110704.23156,266.935075,,
06/30/2006,21785.841969,-3387.615967,565.0,9.369,94308.047363,113280.642366,98677.18443,95.572293,0.832517,5.199737,16.277944,43.125073,29.851796,24042.296635,115537.097031,275.170067,,
09/30/2006,21278.581193,-2389.752,565.0,9.338,98486.405,117949.572193,102998.766,95.619015,0.834987,5.543113,15.863288,46.938564,29.951469,23382.73518,120053.72618,288.130995,,
12/31/2006,20025.781921,-2621.222,565.0,9.115,108086.794,126065.468921,112455.951,96.114784,0.857386,6.295158,17.024162,63.182032,33.218465,20403.27089,126442.95789,307.014874,,
03/31/2007,16848.210907,-3679.108,565.0,9.029,118499.777,132242.908907,122885.588,96.43098,0.896077,7.849077,16.383234,62.006979,34.693198,17114.5641,132509.2621,321.027259,,
06/30/2007,23758.559158,-2680.2229,565.0,10.081,124124.042969,145777.460227,129482.184882,95.861869,0.851463,6.135787,16.929725,69.495939,30.47786,26049.537817,148068.438886,353.29862,,
09/30/2007,20569.146488,-7794.954,565.0,10.054,141869.362,155218.608488,146881.123,96.587879,0.913997,7.546186,18.314562,113.285934,34.985093,20510.92848,155160.39048,374.819066,,
12/31/2007,9396.149576,-7582.031,1565.0,11.36,147045.551,150436.029576,152280.446,96.562333,0.977462,16.010391,19.744116,,41.119199,8318.80686,149358.68686,322.449277,,
03/31/2008,7174.234294,-3822.028,1715.0,6.608,150580.988,155654.802294,155795.763,96.652813,0.967403,21.696365,,,44.559794,7162.003,155642.571,333.039195,,
06/30/2008,9047.390355,-5123.201,1715.0,9.48,155112.592,160761.261355,160657.076,96.54887,0.964863,17.768799,,,42.084056,10022.4099,161736.2809,343.826262,,
09/30/2008,5768.551245,-3895.854,1714.77,8.541,155593.345,159189.353245,160949.01,96.672446,0.97741,27.596072,,,43.825396,5758.41164,159179.21364,340.535524,,
12/31/2008,4160.330552,-4070.002,1714.77,7.27,151645.043,153457.411552,156651.383,96.804152,0.98819,36.88587,,,46.724541,4153.5588,153450.6398,328.284242,,
03/31/2009,2314.584147,-3063.801,1714.77,0.012,161934.671,162900.236147,166898.53,97.025822,0.994073,70.379915,,,50.137389,2310.46695,162896.11895,348.380581,,
06/30/2009,4803.419494,-6139.957,1714.77,0.005,173211.62,173589.857494,178063.159,97.275383,0.997821,36.138809,,,55.340426,4794.02573,173580.46373,371.145564,,
09/30/2009,4139.298718,-5186.998,1577.37,0.007,178054.372,178584.049718,183043.397,97.274403,0.997034,43.143552,,,52.345391,4107.62576,178552.37676,376.211774,,
12/31/2009,,,,,,,,,,,,,,,,,,
03/31/2010,6082.766842,-6840.902,1375.37,0.019,199085.655,199702.908842,203841.351,97.666962,0.996909,32.830933,,,59.078335,6593.42012,200213.56212,411.043277,,
06/30/2010,5047.426487,-6267.039,1375.37,0.004,198723.347,198879.108487,203810.095,97.504173,0.999217,39.402081,,,53.586383,5479.59249,199311.27449,409.387624,,
09/30/2010,5610.719025,-5875.51,1375.37,0.0,198392.367,199502.946025,202966.444,97.746388,0.994433,35.557465,,,62.369872,5601.75,199493.977,410.688722,,
12/31/2010,,,,,,,,,,,,,,,,,,
03/31/2011,8070.654589,-3871.476,565.0,0.0,194203.165,198967.343589,199410.252,97.388757,0.976055,24.653185,,,42.861615,8139.0492,199035.7382,377.193736,,
06/30/2011,8710.081815,-4144.734,565.0,8.678,191530.97,196669.995815,196542.209,97.450299,0.97387,22.579581,,,44.31939,8805.21248,196765.12648,379.562753,,
09/30/2011,6333.711532,-3523.0,565.0,8.0,188555.0,191938.711532,193337.0,97.526599,0.982371,30.304303,,,45.601975,6361.95,191966.95,377.288569,,
12/31/2011,6820.6,-2794.0,565.0,8.0,183966.0,188565.6,189217.0,97.224879,0.975607,27.646483,,199.214196,40.309021,6887.6,188632.6,370.462868,,
03/31/2012,7769.68,-3043.0,565.0,7.0,182711.0,188009.68,187756.0,97.313002,0.971817,24.197867,,221.880125,42.032122,8037.6,188277.6,381.358377,,
06/30/2012,7383.7,-3020.0,565.0,7.0,179969.0,184904.7,184907.0,97.329468,0.973307,25.042282,,138.298205,42.351054,7666.48,185187.48,393.414255,,
09/30/2012,7262.64,-3083.0,565.0,6.0,175243.0,179993.64,180189.0,97.255104,0.973607,24.7835,,103.266575,41.141403,7404.12,180135.12,389.596623,,
12/31/2012,7759.89,-3900.0,565.0,6.0,172257.0,176687.89,177323.0,97.143067,0.974923,22.769381,,120.441643,39.307651,7931.19,176859.19,390.039492,,
03/31/2013,9122.5,-3685.0,565.0,6.0,165141.0,171149.5,170295.0,96.973487,0.964893,18.76125,,92.864623,37.344425,9389.0,171416.0,384.605618,,
06/30/2013,9966.96,-3327.0,565.0,5.0,152437.0,159646.96,157871.0,96.557949,0.954838,16.017618,,73.06497,32.822155,10241.28,159921.28,366.162752,,
09/30/2013,10856.4,-4329.0,565.0,5.0,152516.0,159613.4,158148.0,96.438779,0.955534,14.70224,,81.090814,31.531687,11078.9811,159835.9811,366.08578,,
12/31/2013,11110.92961,-2182.865,,4.672,0.0,8932.73661,1166.143,0.0,0.0,0.803959,,5.777511,7.690882,11640.69972,9462.50672,21.128054,,
03/31/2014,10330.56,-3742.0,565.0,5.0,147803.0,154961.56,153401.0,96.350741,0.953804,15.000306,,145.563815,30.819722,10640.232,155271.232,367.207488,,
06/30/2014,3514.602132,-1524.176,565.0,0.0,0.0,2555.426132,1738.264,0.0,0.0,0.727088,5.653197,7.725315,2.178049,3579.5325,2620.3565,6.042104,,
09/30/2014,3620.88,-1570.378,565.0,0.0,0.0,2615.502,1818.428,0.0,0.0,0.722339,5.128717,6.718716,2.086679,3694.53024,2689.15224,6.18322,,
12/31/2014,4314.841861,-2359.78,565.0,0.0,0.0,2520.061861,1829.958,0.0,0.0,0.584045,5.550332,7.485147,1.99221,4403.18052,2608.40052,5.951419,,
03/31/2015,3945.675884,-875.622,565.0,0.0,0.0,3635.053884,1865.913,0.0,0.0,0.921275,7.838138,10.722019,2.794233,4011.76256,3701.14056,8.549435,,
06/30/2015,4203.463522,-1278.863,565.0,0.0,0.0,3489.600522,1962.173,0.0,0.0,0.830173,6.348699,8.442323,2.497615,4271.16354,3557.30054,8.193804,,
09/30/2015,3153.202419,-1281.797,564.999998,0.0,1303.692,3740.097417,3301.026,39.493539,0.348572,1.186127,7.677428,11.025385,2.611191,3200.8478,3787.742798,8.777337,,
12/31/2015,2779.497151,-2416.219,565.0,0.0,1079.276,2007.554151,3175.599,33.986533,0.537607,0.722272,3.377998,4.560819,1.310993,2813.58212,2041.63912,4.709216,,
03/31/2016,2741.406698,-938.48,565.0,0.0,1085.013,3452.939698,3228.938,33.602782,0.314229,1.25955,5.483215,7.418769,2.186893,2740.54308,3452.07608,8.01074,,
06/30/2016,2645.520748,-1042.915,565.0,0.0,1038.029,3205.634748,3234.94,32.088045,0.323814,1.211722,5.526328,7.897403,1.964344,2668.49928,3228.61328,7.48844,,
09/30/2016,3199.159913,-1454.938,565.02,0.0,1927.689,4236.930913,4187.185,46.037827,0.454973,1.324389,6.619512,9.479674,2.500437,3238.41681,4276.18781,9.893183,,
12/31/2016,4726.478,-1918.793,565.0,0.0,2167.979,5540.664,4515.037,48.01686,0.391285,1.172261,8.790742,13.332749,3.109138,4798.70308,5612.88908,12.918312,,
03/31/2017,5215.569347,-1077.576,565.0,0.0,2837.347,7540.340347,5272.703,53.812001,0.376289,1.445737,10.867048,16.514503,4.0315,5308.6935,7633.4645,17.493415,,
06/30/2017,4962.806244,-1318.168,400.0,0.0,2872.231,6916.869244,5209.941,55.129818,0.41525,1.393742,9.22157,14.409694,3.56961,5038.3225,6992.3855,16.028028,,
09/30/2017,4953.774446,-1247.764,400.0,0.0,3038.662,7144.672446,5460.502,55.648034,0.425305,1.442268,8.980604,14.51072,3.533748,5028.66593,7219.56393,16.542819,,
12/31/2017,4885.851625,-1534.339,400.0,0.0,3275.27,7026.782625,5749.526,56.965913,0.466112,1.43819,8.44347,14.283995,3.387616,4959.9316,7100.8626,16.251546,,
03/31/2018,4878.592,-1435.649,400.0,0.0,3744.345,7587.288,6354.178,58.927292,0.493502,1.555221,8.442891,14.784098,3.433421,4920.93217,7629.62817,17.434026,,
06/30/2018,4985.33,-2043.789,400.0,0.0,4217.119,7558.66,6945.821,60.714479,0.557919,1.51618,7.683439,13.801612,3.245868,5031.64525,7604.97525,17.360266,,
09/30/2018,4858.055,-1839.054,400.0,0.0,4532.221,7951.222,7372.556,61.474216,0.570003,1.636709,8.148338,16.538481,3.25825,4906.21185,7999.37885,18.249305,,
12/31/2018,3620.513165,-2559.106,400.0,0.0,4284.304,5745.711165,7256.96,59.037173,0.745653,1.586988,5.119412,10.270818,2.233377,3658.59384,5783.79184,13.187871,,
03/31/2019,4285.084,-2156.257,400.0,0.0,4476.406,7005.233,7523.94,59.495504,0.639009,1.634795,5.693252,11.549061,2.645946,4343.03768,7063.18668,16.200816,,
06/30/2019,4146.503303,-3998.514,400.0,0.0,4862.763,5410.752303,7960.079,61.089381,0.898722,1.304895,4.093553,8.444602,2.005976,4201.49916,5465.74816,12.683581,,
09/30/2019,3725.640772,-3851.608,400.0,0.0,4899.688,5173.720772,8082.82,60.618546,0.947034,1.388679,3.478218,6.810368,1.858956,3771.2402,5219.3202,12.255096,,
12/31/2019,3751.941873,-5563.877,400.0,0.0,4643.267,3231.331873,7955.103,58.368408,1.436951,0.861243,2.154007,4.344706,1.109723,3787.12422,3266.51422,7.673671,,
03/31/2020,2696.889622,-7292.929,400.0,0.0,4708.036,511.996622,6828.619,68.945654,9.195443,0.189847,0.285777,0.505471,0.297572,2967.70845,782.81545,1.365001,,
06/30/2020,2637.907583,-4988.961,400.0,0.0,4449.767,2498.713583,6466.686,68.810624,1.780823,0.947233,1.717297,3.504723,1.545355,2636.31327,2497.11927,6.659049,,
09/13/2020,2795.50661315,-4988.961,400.0,0.0,4449.767,2656.31261315,6466.686,68.8106241744226,1.67516691294976,0.95020795180908,1.82561053035442,3.72577355846644,1.64282355093236,2793.81697847271,2654.62297847271,6.65904924097765,,
09/30/2020,,,,,,,,,,,,,1.42159191659177,,,,,
12/31/2020,,,,,,,,,,,,,1.3441343678391,,,,,
