Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1995,11.856617,,,,,,0.466231,5.564551,,24.1875,,
03/31/1996,13.207547,,,,1.305916,,0.461981,4.325454,0.603406,24.5,7496.113853,
06/30/1996,12.80048,7683.004624,8096.692088,7200.266026,1.423873,,0.497667,6.300336,0.6458,26.625,8095.106714,
09/30/1996,14.861461,8191.187043,8842.760335,7797.189348,1.7015,,0.561462,8.037679,0.712231,29.5,8769.703079,
12/31/1996,14.737991,9447.411228,10338.897591,8782.120835,1.755538,,0.634394,8.555697,0.830196,33.75,10355.029984,
03/31/1997,13.456157,11075.931431,11893.347858,10118.928213,1.940971,,0.687412,9.294936,0.935547,36.0625,11519.393439,
06/30/1997,13.837793,12010.081485,13184.702726,11083.280483,1.826277,,0.78265,6.890677,1.025213,41.375,12742.366737,
09/30/1997,13.510597,12967.772799,13334.024231,12387.682747,1.750115,,0.786029,6.177497,1.01703,43.03125,13118.669897,
12/31/1997,14.528338,13038.71618,14080.47991,12345.736498,1.81399,,0.829732,5.701319,1.057357,46.78125,14068.129306,
03/31/1998,17.613636,14426.933169,15904.130774,13600.666153,2.015814,,0.923996,8.2587,1.145763,54.25,15880.276295,
06/30/1998,18.999169,16078.641567,16734.404159,15438.492552,2.079024,,0.949368,9.912752,1.171112,57.1875,16642.676058,
09/30/1998,15.011867,15475.06579,17293.9969,13732.126839,1.703219,,0.765928,8.074969,0.974525,47.4375,14174.46267,
12/31/1998,16.781345,15335.092925,16539.34586,12232.409914,1.942753,,0.852871,16.496124,1.045587,54.875,15649.300859,
03/31/1999,15.737535,15438.75563,16658.000491,14250.119426,2.03597,,0.897544,26.304526,1.101054,56.8125,16067.68798,
06/30/1999,15.55,16932.44235,17939.167422,16138.577353,2.201299,,0.922294,22.662747,1.125489,58.3125,16262.191553,
09/30/1999,11.168033,14819.425848,17111.273694,12328.717543,1.582995,,0.650507,20.085924,0.860565,40.875,12265.628,
12/31/1999,12.873641,13291.09826,15224.55496,11574.064692,1.882753,,0.787281,13.68505,0.988108,47.375,13367.129125,
03/31/2000,14.142091,11473.053604,14528.724514,9643.515535,1.996181,,0.85278,9.842633,1.048829,52.75,14398.32625,
06/30/2000,14.759235,14604.366728,16823.541992,12682.294971,1.985417,,0.883394,7.894616,1.152184,55.9375,16007.299063,
09/30/2000,17.949507,17765.776787,20065.641754,15637.936403,2.433122,,1.122383,8.325712,1.398102,72.875,19908.97225,
12/31/2000,,19834.910747,21384.580272,18220.147324,,,,,,70.625,,
03/31/2001,,17625.819382,17625.819382,17625.819382,1.65462,,,,,59.0,17638.917,
06/30/2001,,18889.44677,20364.288658,17124.140448,1.919564,2.401296,,,,68.4,19892.9852,
09/30/2001,,18673.47216,20037.607412,15541.055331,1.595401,1.974487,,,,58.74,17603.28912,
12/31/2001,25.54065,17673.284531,19027.238066,16448.854749,1.711642,2.107805,0.985959,7.212369,1.257677,62.83,19050.02688,
03/31/2002,26.403101,19593.209247,20455.782448,18316.235513,1.859369,2.2979,1.061979,7.594131,1.321333,68.12,20460.83888,
06/30/2002,22.357143,19863.995124,20884.770177,18014.749984,1.524787,1.85643,0.928223,5.852417,1.178077,59.47,18413.34472,
09/30/2002,8.971554,16098.987186,18196.732798,14442.086759,0.955435,1.133861,0.632304,3.249892,0.919985,41.0,14713.328,
12/31/2002,9.707265,15748.088015,17041.155356,13752.755564,1.080268,1.286541,0.690252,4.741665,0.950088,45.43,15597.594905,
03/31/2003,,14208.954563,16430.492962,12349.893008,0.954725,1.167532,0.532463,3.33627,0.763394,35.29,12739.51289,
06/30/2003,,15701.779316,18689.223818,13075.673964,1.235894,1.45342,0.74542,4.861189,1.089282,50.36,18929.54164,
09/30/2003,,19499.893858,20462.335587,18556.058857,1.311662,1.546082,0.766547,4.364585,1.070202,52.63,19520.491233,
12/31/2003,,20386.827961,21900.817226,19663.197098,1.437225,1.686446,0.85858,4.271446,1.170601,59.03,21928.86237,
03/31/2004,11.254417,23667.850041,24578.370239,21886.672031,1.37252,1.572294,0.890066,5.465064,1.147055,63.7,23094.803688,
06/30/2004,11.934028,23527.406625,24355.07649,22328.303126,1.640994,1.908404,0.944565,6.310414,1.166453,68.74,24374.204316,
09/30/2004,10.069919,22638.434014,24190.806125,21394.273069,1.331821,1.523836,0.839902,7.203994,1.043452,61.93,22293.359455,
12/31/2004,10.438253,22617.065569,24388.897615,19738.031805,1.432194,1.62898,0.891545,8.117261,1.0652,69.31,24172.575194,
03/31/2005,9.979622,24266.207446,25445.152515,23183.574771,1.430421,1.627389,0.875286,6.549819,1.036916,68.56,23810.711735,
06/30/2005,9.865435,24887.768408,26400.348885,22902.724584,1.432974,1.610675,0.933413,6.750639,1.102237,74.78,25994.063159,
09/30/2005,9.868286,26564.578436,27944.728711,25531.101746,1.512848,1.70432,0.896654,6.019962,1.034533,77.17,26353.704559,
12/31/2005,11.169051,28026.281723,29925.766113,25278.738586,1.693431,1.907522,0.94559,7.276486,1.087244,85.89,29445.83528,
03/31/2006,9.68149,28631.8676,30176.701616,27460.779794,1.583594,1.782556,0.874367,5.731949,1.005473,80.55,27775.18635,
06/30/2006,10.470297,29479.168594,31323.274667,27794.592748,1.672593,1.883152,0.960241,5.461256,1.108609,84.6,29412.499605,
09/30/2006,10.12252,29273.759349,30408.065337,27980.173472,1.548822,1.715185,0.990583,5.982345,1.133501,86.75,30186.2582,
12/31/2006,10.242591,30456.642654,32389.57651,28782.806657,1.59825,1.758177,1.089547,5.308966,1.239531,93.31,32847.559134,
03/31/2007,10.434498,32817.025155,33980.299286,31447.472277,1.604092,1.765766,1.122646,5.618724,1.232248,95.58,32920.74018,
06/30/2007,10.134774,34647.627163,36254.643019,32989.549017,1.677634,1.848748,1.060071,5.343297,1.162337,98.51,34178.51027,
09/30/2007,8.609302,32084.750409,34519.163727,30036.630723,1.532188,1.685728,1.057757,4.831485,1.134933,92.55,31574.9711,
12/31/2007,8.539667,31775.387559,33679.052709,29775.450668,1.424905,1.565619,1.064662,4.823279,1.15218,87.19,29859.88398,
03/31/2008,7.49456,26201.312367,29150.837811,23236.453867,1.336192,1.485065,1.15386,4.802281,1.283335,75.77,26566.31695,
06/30/2008,6.495976,25308.748367,27581.723156,23819.71051,1.163454,1.301805,0.984922,4.10163,1.141985,64.57,23460.94351,
09/30/2008,3.266135,22445.038811,24676.881139,15934.048826,0.98045,1.144618,0.895154,3.07459,1.109402,40.99,15895.51046,
12/31/2008,1.733897,8679.031939,15066.32156,5071.825464,0.532532,0.601304,0.555322,1.287628,1.013722,16.42,9345.50718,
03/31/2009,2.465633,7795.830701,10325.233359,5587.33043,0.325021,0.374365,0.189329,0.554598,0.528477,7.85,6906.66475,
06/30/2009,,8448.987623,10261.826956,6846.509503,0.368622,0.416258,0.2905,0.983431,0.764468,11.87,10093.27323,
09/30/2009,,13222.494645,17212.727605,9527.887578,0.699249,0.762492,0.466116,,0.878216,26.5,16533.295,
12/31/2009,,16037.609331,17603.602588,15253.474366,0.597702,0.650226,0.323962,,0.631341,23.26,15594.74282,
03/31/2010,,16540.445669,17664.392802,15242.407485,0.729947,0.784602,0.400976,,0.702762,28.42,17965.40534,
06/30/2010,,16766.115238,18507.293027,13985.997294,0.536034,0.568629,0.404107,,0.659974,22.13,13986.17643,
09/30/2010,13.207356,14016.768061,15649.242921,12640.151084,0.501066,0.528349,0.417714,4.066707,0.693592,22.95,15650.1997,
12/31/2010,13.502451,16398.082649,17645.765081,15347.487084,0.596107,0.629603,0.514759,,0.765263,26.49,16877.10301,
03/31/2011,8.519588,17576.516576,18792.868921,16108.171249,0.58635,0.618129,0.541435,,0.761902,26.93,16835.75844,
06/30/2011,8.250487,16641.731166,17732.949539,15450.96418,0.556001,0.584683,0.4837,,0.702108,26.37,17014.19182,
09/30/2011,8.002245,14323.927984,17316.650612,11773.408043,0.323536,0.339355,0.324085,,0.53156,16.14,11774.59596,
12/31/2011,25.60648,12335.871163,13613.076891,11229.970756,0.343586,0.360934,0.330811,3.180353,0.535077,16.25,11696.25875,
03/31/2012,,13206.28671,14307.206243,11801.760643,0.448568,0.471461,0.402787,3.179409,0.616728,21.08,14320.4342,
06/30/2012,15.420329,13237.229069,14690.212857,12124.93273,0.358776,0.37647,0.348291,3.066959,0.593129,17.63,13276.61037,
09/30/2012,9.901716,13352.364072,14461.470942,12619.985614,0.371575,0.388716,0.353469,2.988113,0.556047,19.44,13454.12304,
12/31/2012,10.637869,14335.538907,15212.749093,13436.163274,0.447248,0.461021,0.374104,3.666292,0.579355,22.44,15212.70664,
03/31/2013,5.759924,16174.02468,16974.390942,15478.896907,0.551545,0.565371,0.407694,6.514914,0.583964,25.8,16129.6688,
06/30/2013,10.811873,17870.995519,19226.581916,15734.369734,0.738201,0.758057,0.488063,7.304737,0.684794,30.92,19030.42284,
09/30/2013,10.167934,19207.4963,19692.564575,18463.975586,0.737379,0.757303,0.522348,10.077065,0.719001,31.12,18924.10216,
12/31/2013,9.73095,20445.349101,21397.825113,18927.411182,0.868696,0.892198,0.689907,13.873025,0.924165,36.23,21622.6967,
03/31/2014,11.25776,20800.44798,21330.810186,19587.138066,0.807079,0.82793,0.838071,12.213597,1.10741,35.27,21024.18122,
06/30/2014,12.126532,20897.936534,21420.313073,20162.399695,0.830831,0.852689,0.855849,13.006384,1.099136,35.81,20737.39331,
09/30/2014,12.295921,20839.422495,22348.3256,19753.826082,0.85747,0.880757,0.887004,15.262494,1.162163,37.25,21818.44525,
12/31/2014,13.650726,22906.037842,23906.712953,21551.252323,0.945187,0.971019,0.98902,10.42274,1.257328,41.69,23403.90304,
03/31/2015,12.722708,23223.209368,23852.994193,22494.6211,0.923756,0.948516,0.976541,9.914968,1.232208,41.82,22942.48798,
06/30/2015,10.60572,22868.860332,23399.917057,22440.498522,0.949551,0.976223,0.94974,7.78966,1.195391,41.57,22339.46165,
09/30/2015,13.021844,24250.076852,25579.295583,23101.537684,1.034386,1.063479,1.043146,7.059155,1.281909,45.78,23690.95492,
12/31/2015,11.150861,23706.797855,25287.9904,22109.672628,0.989862,1.018615,0.982581,7.356607,1.217508,43.46,22374.14066,
03/31/2016,11.810579,21898.749813,23281.059669,20324.620304,1.006481,1.034937,1.038499,7.979114,1.269862,46.08,23073.38624,
06/30/2016,12.819602,22479.792975,23441.740376,20964.912698,0.92762,0.953198,0.982553,8.48456,1.214383,44.38,22078.706089,
09/30/2016,11.403927,21101.916123,22474.841422,20243.807259,0.87129,0.898597,0.92228,9.082439,1.132951,42.82,20771.52736,
12/31/2016,18.717661,21940.080082,22865.335938,20799.128906,1.054172,1.093707,1.137342,9.967241,1.375034,47.65,22400.67714,
03/31/2017,21.414927,22714.707113,23242.078125,22084.548687,1.043404,1.079385,1.14304,10.710477,1.404813,48.07,22547.25172,
06/30/2017,18.347926,23042.400331,24178.287686,22298.036634,1.103275,1.140687,1.219753,10.022772,1.479156,52.57,23848.425321,
09/30/2017,25.714752,24628.602597,25470.889192,23587.457629,1.150029,1.189154,1.305716,10.12131,1.578426,55.43,24623.4422,
12/31/2017,18.783053,24825.666045,25384.313157,24296.108839,1.488267,1.739513,1.154654,10.528165,1.405468,56.28,24900.675826,
03/31/2018,14.681145,24341.584181,25903.641352,22770.593952,1.403647,1.65217,1.017409,7.652141,1.282314,51.52,23388.12704,
06/30/2018,14.469695,23723.686179,24487.237099,22839.656887,1.460457,1.730698,1.003055,7.811156,1.251487,51.13,22850.89567,
09/30/2018,11.566137,22943.124617,23735.004867,22072.615826,1.407766,1.566523,0.945517,7.729109,1.189563,49.96,22493.45311,
12/31/2018,10.945712,20713.293687,22724.344136,19196.031222,1.25151,1.476942,0.840395,5.855474,1.100832,44.45,20866.261239,
03/31/2019,11.903086,21954.638544,22659.837809,20263.02495,1.282044,1.487622,0.929479,7.734772,1.177682,49.72,22616.206706,
06/30/2019,13.400348,23746.870892,24980.732137,22471.379554,1.348007,1.545853,1.027739,8.115045,1.280907,55.72,24986.654281,
09/30/2019,13.443463,25998.378738,27025.44829,25042.18699,1.390653,1.723582,1.091899,6.583676,1.348648,60.61,26989.150901,
12/31/2019,11.280991,26763.158276,27668.764911,25524.885505,1.372125,1.688385,1.057272,6.48326,1.301017,60.77,26983.083789,
03/31/2020,6.675383,23846.523145,27196.987823,14536.119804,0.845359,1.052889,0.612016,3.740575,0.819359,35.24,17006.606353,
06/30/2020,7.351831,18037.036887,21104.359363,15876.464641,0.825295,0.998893,0.668772,3.8134,0.874383,38.55,18127.706697,
09/06/2020,7.80762474019889,,,,0.876460944007067,1.06082215704821,0.710233749877073,4.04982036297261,0.915857651008103,40.94,18987.5608207,
09/30/2020,8.55232922498433,,,,0.862748403683645,,0.720546432783019,,0.932957980576848,,,
12/31/2020,8.07813733228098,,,,0.847566403743039,,0.71733899134178,,0.928805010062124,,,
