Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/27/1992,746.692993,38.599998,38.599998,0.0,267.290985,,,127.598,,,,,32.603001,,,,466.09201,99.361,302.785004,-203.423996,27.014999,,,154.225006,,,,,154.225006,280.601006,,87.678001,87.678001,,,,36.691002,,,,,,124.457993,,,124.457993,248.826996,0.0,,,,,45.903999,,,45.903999,45.903999,294.730995,0.0,60.105,,,-78.82,,470.676994,451.961994,0.0,451.961994,746.692989,
01/04/1993,749.73999,69.751999,69.751999,0.0,261.859009,,,114.195999,,,,,36.987999,,,,482.795013,96.164001,301.931,-205.766998,22.233,,,148.548004,,,,,148.548004,266.945005,,69.726997,69.726997,,,,40.266998,,,,,,125.282998,,,125.282998,235.276993,2.0,,,,,38.827,,,38.827,40.827,276.103993,0.0,60.102001,,,-58.404999,,471.938996,473.635998,0.0,473.635998,749.739991,
04/04/1993,754.341003,69.651001,69.651001,0.0,247.779007,,,117.337997,,,,,38.858002,,,,473.626007,93.954002,306.480011,-212.526001,22.153999,,,164.606995,,,,,164.606995,280.714996,,72.464996,72.464996,,,,36.054001,,,,,,126.210999,,,126.210999,234.729996,0.0,,,,,60.698002,,,60.698002,60.698002,295.427998,0.0,60.102001,,,-63.834,,462.645004,458.913006,0.0,458.913006,754.341003,
07/04/1993,805.442993,65.878998,65.878998,0.0,262.338013,,,125.441002,,,,,39.98,,,,493.638,108.297997,326.386993,-218.089005,29.195999,,,174.311005,,,,,174.311005,311.805,,78.464996,78.464996,,,,74.615997,,,,,,127.001007,,,127.001007,280.082001,0.0,,,,,64.274002,,,64.274002,64.274002,344.356003,0.0,60.102001,,,-68.308998,,469.293983,461.086987,0.0,461.086987,805.442989,
10/03/1993,783.427002,72.353996,72.353996,0.0,241.225998,,,123.859001,,,,,38.471001,,,,475.910004,108.210999,333.117004,-224.906006,26.068001,,,173.238007,,,,,173.238007,307.517006,,83.893997,83.893997,,,,33.206001,,,,,,135.642998,,,135.642998,252.742996,0.0,,,,,66.420998,,,66.420998,66.420998,319.163994,0.0,60.102001,,,-75.863998,,480.025009,464.263012,0.0,464.263012,783.427006,
12/31/1993,764.887024,72.184998,72.184998,0.0,225.643005,,,121.581001,,,,,41.702,,,,461.110992,106.096001,327.415985,-221.320007,25.92,,,171.759995,,,,,171.759995,303.775996,,60.786999,60.786999,,,,43.589001,,,,,,128.799995,,,128.799995,233.175995,1.5,,,,,52.676998,,,52.676998,54.176998,287.352993,0.0,60.102001,,,-70.344002,,487.776009,477.534008,0.0,477.534008,764.887001,
04/03/1994,772.307007,47.306,47.306,0.0,236.072998,,,130.279007,,,,,41.460999,,,,455.118988,106.299004,334.02301,-227.723999,25.177,,,185.712006,,,,,185.712006,317.188009,,59.361,59.361,,,,53.458,,,,,,131.699005,,,131.699005,244.518005,0.0,,,,,55.839001,,,55.839001,55.839001,300.357006,0.0,60.102001,,,-88.652,,500.499992,471.949993,0.0,471.949993,772.306999,
07/03/1994,794.598022,55.518002,55.518002,0.0,236.223999,,,129.311996,,,,,42.250999,,,,463.304993,115.613998,350.22699,-234.613007,24.681999,,,190.996994,,,,,190.996994,331.292992,,60.241001,60.241001,,,,55.131001,,,,,,130.346992,,,130.346992,245.718994,0.0,,,,,57.792,,,57.792,57.792,303.510994,0.0,60.102001,,,-88.650002,,519.634987,491.086987,0.0,491.086987,794.59798,
10/02/1994,785.359985,56.123001,56.123001,0.0,223.968994,,,130.449005,,,,,58.394001,,,,468.934998,121.879997,360.328003,-238.447998,17.219,,,177.326004,,,,,177.326004,316.425001,,66.043999,66.043999,,,,61.979,,,,,,150.479992,,,150.479992,278.502991,0.0,,,,,62.327,,,62.327,62.327,340.82999,0.0,60.102001,,,-88.650002,,473.078011,444.53001,0.0,444.53001,785.360001,
12/31/1994,793.129028,66.424004,66.424004,0.0,226.268005,,,123.299004,,,,,65.487,,,,481.477997,121.662003,364.800995,-243.139008,16.514999,,,173.473999,,,,,173.473999,311.651001,,66.132004,66.132004,,,,59.987999,,,,,,155.701988,,,155.701988,281.821991,0.8,,,,,65.140999,,,65.140999,65.940999,347.76299,0.0,60.102001,,,-88.596001,,473.860009,445.366009,0.0,445.366009,793.128999,
04/02/1995,809.814026,76.624001,76.624001,0.0,216.766998,,,123.833,,,,,64.726997,,,,481.950989,128.815994,380.425995,-251.610001,12.161,,,186.886002,,,,,186.886002,327.862996,,65.279999,65.279999,,,,84.524002,,,,,,154.031998,,,154.031998,303.835999,0.0,,,,,69.050003,,,69.050003,69.050003,372.886002,0.0,60.102001,,,-117.067001,,493.89299,436.92799,0.0,436.92799,809.813992,
06/30/1995,790.060974,60.825001,60.825001,0.0,207.464005,,,121.519997,,,,,59.194,,,,449.002991,140.167007,400.59201,-260.424988,12.92,,,187.970993,,,,,187.970993,341.058001,,70.595001,70.595001,,,,51.695999,,,,,,154.60701,,,154.60701,276.89801,0.0,,,,,71.160004,,,71.160004,71.160004,348.058014,0.0,60.102001,,,-124.628998,,506.529999,442.003002,0.0,442.003002,790.061016,
10/01/1995,785.97998,64.288002,64.288002,0.0,209.350006,,,111.269997,,,,,57.612,,,,442.519989,146.289001,410.384003,-264.095001,12.725,,,184.445999,,,,,184.445999,343.460001,,76.470001,76.470001,,,,117.375,,,,,,161.011993,,,161.011993,354.856995,0.0,,,,,71.136002,,,71.136002,71.136002,425.992996,0.0,60.102001,,,-211.272003,,511.157013,359.987011,0.0,359.987011,785.980007,
12/31/1995,803.914978,76.204002,76.204002,0.0,211.903,,,114.198997,,,,,66.379997,,,,468.686005,147.539993,417.56601,-270.026001,16.072001,,,171.617004,,,,,171.617004,335.228998,,72.759003,72.759003,,,,5.275,,,,,,172.417001,,,172.417001,250.451004,115.222,,,,,71.295998,,,71.295998,186.517998,436.969002,0.0,60.102001,,,-220.259995,,527.103989,366.945995,0.0,366.945995,803.914997,
03/31/1996,825.872009,69.601997,69.601997,0.0,219.244995,,,120.737,,,,,72.398003,,,,481.981995,162.110001,431.096985,-268.987,14.032,,,167.748001,,,,,167.748001,343.890001,,79.669998,79.669998,,,,33.277,,,,,,164.603996,,,164.603996,277.550995,115.094002,,,,,69.783997,,,69.783997,184.877998,462.428993,0.0,564.34198,,,-223.832993,,22.93399,363.442978,0.0,363.442978,825.871971,
06/30/1996,837.395996,69.793999,69.793999,0.0,219.069,,,125.917999,,,,,70.704002,,,,485.484985,172.710999,447.479004,-274.768005,13.105,,,166.095001,,,,,166.095001,351.910999,,78.308998,78.308998,,,,46.237,,,,,,162.695,,,162.695,287.240997,115.079002,,,,,68.82,,,68.82,183.899002,471.139999,0.0,60.102001,,,-228.434006,,534.587997,366.255993,0.0,366.255993,837.395992,
09/29/1996,837.049011,68.251999,68.251999,0.0,218.447006,,,123.212997,,,,,66.824997,,,,476.737,181.710007,466.183014,-284.472992,12.712,,,165.889999,,,,,165.889999,360.312006,,73.632004,73.632004,,,,26.99,,,,,,172.743994,,,172.743994,273.365997,114.934998,,,,,70.959999,,,70.959999,185.894997,459.260994,0.0,60.102001,,,-227.757996,,545.444,377.788006,0.0,377.788006,837.049,
12/29/1996,822.900024,47.846001,47.846001,0.0,222.856003,,,119.557999,,,,,64.450996,,,,454.710999,192.050003,480.858002,-288.808014,16.839001,,,159.300003,,,,,159.300003,368.189007,,75.749001,75.749001,,,,21.499001,,,,,,162.547989,,,162.547989,259.79599,115.103996,,,,,82.893997,,,82.893997,197.997993,457.793983,0.0,60.102001,,,-246.470993,,551.474991,365.105999,0.0,365.105999,822.899982,
03/30/1997,806.801025,42.381001,42.381001,0.0,212.205994,,,121.484001,,,,,69.414001,,,,445.484985,191.113007,478.372009,-287.259003,16.028,,,154.175003,,,,,154.175003,361.31601,,68.261002,68.261002,,,,41.394001,,,,,,152.747005,,,152.747005,262.402008,115.176003,,,,,78.668999,,,78.668999,193.845001,456.247009,0.0,60.102001,,,-253.509995,,543.96199,350.553997,0.0,350.553997,806.801006,
06/29/1997,816.663025,63.548,63.548,0.0,223.229004,,,124.514999,,,,,67.114998,,,,478.407013,182.134003,473.203003,-291.069,17.285,,,138.837006,,,,,138.837006,338.256008,,73.817001,73.817001,,,,69.912003,,,,,,160.207001,,,160.207001,303.936005,114.992996,,,,,73.644997,,,73.644997,188.637993,492.573997,0.0,60.102001,,,-259.346985,,523.333984,324.089001,0.0,324.089001,816.662998,
09/28/1997,809.294006,57.154999,57.154999,0.0,222.561005,,,120.338997,,,,,70.207001,,,,470.261993,181.932007,474.052002,-292.119995,17.767,,,139.332993,,,,,139.332993,339.032,,73.329002,73.329002,,,,38.436001,,,,,,165.370007,,,165.370007,277.13501,114.981003,,,,,100.417,,,100.417,215.398003,492.533012,0.0,60.102001,,,-269.696014,,526.355011,316.760998,0.0,316.760998,809.29401,
12/28/1997,832.103027,57.933998,57.933998,0.0,243.962997,,,112.875,,,,,73.414001,,,,488.186005,181.143005,482.381989,-301.239014,16.73,,,146.044006,,,,,146.044006,343.917011,,73.360001,73.360001,,,,46.167,,,,,,166.08799,,,166.08799,285.61499,114.862999,,,,,103.237,,,103.237,218.099998,503.714989,0.0,60.102001,,,-268.235992,,536.522003,328.388012,0.0,328.388012,832.103001,
03/29/1998,862.046997,102.894997,102.894997,0.0,235.744003,,,116.727997,,,,,73.237999,,,,528.60498,169.589005,462.924988,-293.335999,16.709999,,,147.143005,,,,,147.143005,333.442009,,78.477997,78.477997,,,,0.062,,,,,,217.427014,,,217.427014,295.96701,114.776001,,,,,101.657997,,,101.657997,216.433998,512.401009,0.0,60.102001,,,-272.394012,,561.938019,349.646008,0.0,349.646008,862.047016,
06/28/1998,925.825,177.573,177.573,0.0,213.088,,,104.851,53.354,25.599,25.898,,72.331,,,,567.843,158.999,439.089,-280.09,17.343,,,181.64,114.237,,,,67.403,357.982,,72.129,72.129,,,,0.017,,,,,,247.792,,,247.792,319.938,114.86,,,,,100.578,,,100.578,215.438,535.376,0.0,60.102,,,-260.898,,591.245,390.449,0.0,390.449,925.825,
09/27/1998,924.417,178.649,178.649,0.0,210.449,210.449,,107.446,56.066,23.309,28.071,,67.825,,,,564.369,165.828,447.237,-281.409,14.717,,,179.503,114.974,,,,64.529,360.048,,73.233,73.233,,,,22.962,,,,,,234.301,,,234.301,330.496,114.867,,,,,101.677,,,101.677,216.544,547.04,0.0,60.102,,,-289.189,605.286,1.178,377.377,0.0,377.377,924.417,
12/31/1998,1138.778,95.565,95.565,,170.171,170.171,,123.568,64.892,22.124,36.552,0.0,143.041,,,,532.345,218.68,491.647,-272.967,,,,387.753,369.059,351.13,17.929,13.506,5.188,606.433,,73.42,73.42,,,,157.888,,,,,,253.169,,,253.169,484.477,129.835,,,,,124.799,,,124.799,254.634,739.111,,60.102,,,-287.755,623.591,3.729,399.667,,399.667,1138.778,
04/04/1999,1167.077,106.285,106.285,0.0,225.768,225.768,,124.386,64.426,27.503,32.457,0.0,109.145,,,,565.584,211.421,502.803,-291.382,17.643,,,372.429,306.998,290.6,16.398,,65.431,601.493,,78.011,78.011,,,,184.124,,,,,,263.577,,,263.577,525.712,117.331,,,,,123.876,,,123.876,241.207,766.919,0.0,60.102,,,-283.444,631.422,-7.922,400.158,0.0,400.158,1167.077,
07/04/1999,1652.51,58.459,58.459,0.0,304.59,304.59,,198.673,83.802,29.508,85.363,0.0,156.064,,,,717.786,233.514,490.871,-257.357,15.194,,,686.016,615.24,515.0,100.24,,70.776,934.724,,135.07,135.07,,,,530.903,,,,,,298.82,,,298.82,964.793,114.988,,,,,170.357,,,170.357,285.345,1250.138,0.0,60.102,,,-271.634,627.615,-13.711,402.372,0.0,402.372,1652.51,
10/03/1999,1665.02,88.429,88.429,0.0,321.98,321.98,,187.89,72.225,25.15,90.515,0.0,133.413,,,,731.712,229.922,496.719,-266.797,14.361,,,689.025,621.606,445.0,176.606,,67.419,933.308,,133.177,133.177,,,,319.733,,,,,,395.41,,,395.41,848.32,114.952,,,,,184.853,,,184.853,299.805,1148.125,0.0,60.102,,,-266.788,727.02,-3.439,516.895,0.0,516.895,1665.02,
01/02/2000,1714.64,126.65,126.65,,346.16,346.16,,201.724,88.205,26.342,87.177,0.0,140.56,,,,815.094,228.034,496.347,-268.313,,,,671.512,659.622,477.072,182.55,14.911,-3.021,899.546,,152.92,152.92,,,,382.162,,,,,,317.416,,,317.416,852.498,114.855,,,,,196.511,,,196.511,311.366,1163.864,,60.102,,,-257.295,762.009,-14.04,550.776,,550.776,1714.64,
04/02/2000,1752.62,112.003,112.003,0.0,337.144,337.144,,220.522,79.003,32.048,109.471,0.0,146.845,,,,816.514,225.658,487.051,-261.393,,,,710.448,615.392,492.03,123.362,,95.056,936.106,,124.423,124.423,,,,340.186,,,,,,319.512,,,319.512,784.121,114.85,,,,,202.286,,,202.286,317.136,1101.257,0.0,132.129,,,-238.429,782.426,-24.763,651.363,0.0,651.363,1752.62,
07/02/2000,1792.342,109.271,109.271,0.0,324.557,324.557,,227.914,92.399,52.787,82.728,0.0,158.857,,,,820.599,227.088,497.532,-270.444,,,,744.655,637.963,522.518,115.445,,106.692,971.743,,116.183,116.183,,,,335.398,,,,,,354.726,,,354.726,806.307,114.85,,,,,197.204,,,197.204,312.054,1118.361,0.0,132.329,,,-244.137,811.122,-25.333,673.981,0.0,673.981,1792.342,
10/01/2000,2255.444,132.887,132.887,0.0,359.249,359.249,,233.589,90.256,56.498,86.835,0.0,161.224,,,,886.949,281.598,556.408,-274.81,,,,1086.897,969.392,785.278,184.114,,117.505,1368.495,,118.248,118.248,,,,294.795,,,,,,389.418,,,389.418,802.461,579.319,,,,,195.452,,,195.452,774.771,1577.232,0.0,145.891,,,-238.745,806.231,-35.165,678.212,0.0,678.212,2255.444,
12/31/2000,2188.333,125.551,125.551,,292.714,292.714,,190.526,61.564,46.785,82.177,0.0,317.116,,,,925.907,236.766,424.141,-187.375,,,,1025.66,970.929,677.029,293.9,36.226,18.505,1262.426,,118.17,118.17,,,,183.11,,,,,,344.34,,,344.34,645.62,583.337,,,,,230.987,,,230.987,814.324,1459.944,0.0,159.968,,,-228.454,835.917,-39.042,728.389,0.0,728.389,2188.333,
04/01/2001,2283.128,136.658,136.658,0.0,349.467,349.467,,249.916,88.271,60.286,101.359,0.0,217.726,,,,953.767,276.474,561.394,-284.92,36.497,,,1016.39,943.987,744.712,199.275,,72.403,1329.361,,155.334,155.334,,,,228.304,,,,,,342.64,,,342.64,726.278,585.661,,,,,232.031,,,232.031,817.692,1543.97,0.0,167.668,,,-223.108,852.427,-57.829,739.158,0.0,739.158,2283.128,
07/01/2001,2272.062,132.265,132.265,0.0,313.225,313.225,,236.62,74.745,57.669,104.206,0.0,277.722,,,,959.832,286.152,554.5,-268.348,34.937,,,991.141,911.28,656.0,255.28,,79.861,1312.23,,102.619,102.619,,,,228.944,,,,,,348.281,,,348.281,679.844,589.76,,,,,229.196,,,229.196,818.956,1498.8,0.0,175.172,,,-217.508,874.782,-59.184,773.262,0.0,773.262,2272.062,
09/30/2001,2269.05,128.399,128.399,0.0,291.687,291.687,,233.673,65.335,44.645,123.693,0.0,364.76,,,,1018.519,275.669,465.831,-190.162,32.417,,,942.445,872.093,,,,70.352,1250.531,,111.812,111.812,,,,223.604,,,,,,291.852,,,291.852,627.268,593.909,,,,,235.288,,,235.288,829.197,1456.465,0.0,178.052,,,-216.021,898.719,-48.165,812.585,0.0,812.585,2269.05,
12/30/2001,2919.129,138.25,138.25,0.0,297.362,297.362,,242.471,66.793,59.16,116.518,0.0,319.356,,,,997.439,261.532,427.771,-166.239,,,,1660.158,1530.053,1105.247,424.806,,130.105,1921.69,,143.357,143.357,,,,125.741,,,,,,439.112,,,439.112,708.21,598.125,,,,,249.237,,,249.237,847.362,1555.572,0.0,786.265,,,-200.151,842.004,-64.561,1363.557,0.0,1363.557,2919.129,
06/30/2002,2708.557,143.343,143.343,0.0,284.631,284.631,,206.361,71.426,42.565,92.37,0.0,229.409,,,,863.744,242.972,429.042,-186.07,16.384,,,1585.457,1377.318,,,,208.139,1844.813,,117.689,117.689,,,,99.896,,,,,,383.387,,,383.387,600.972,606.537,,,,,277.655,,,277.655,884.192,1485.164,0.0,789.319,,,-197.918,667.786,-35.794,1223.393,0.0,1223.393,2708.557,
09/29/2002,2599.315,97.549,97.549,0.0,294.651,294.651,,221.536,84.555,45.143,91.838,0.0,178.669,,,,792.405,276.274,556.28,-280.006,21.45,,,1509.186,1446.689,,,,62.497,1806.91,,138.26,138.26,,,,153.218,,,,,,381.351,,,381.351,672.829,438.792,,,,,274.757,,,274.757,713.549,1386.378,0.0,789.289,,,-197.584,666.255,-45.023,1212.937,0.0,1212.937,2599.315,
12/29/2002,2836.239,130.615,130.615,0.0,304.647,304.647,,205.455,92.319,38.841,74.295,0.0,350.626,,,,991.343,304.022,598.048,-294.026,,,,1540.874,1442.618,989.527,453.091,,98.256,1844.896,,146.29,146.29,,,,191.491,,,,,,359.893,,,359.893,697.674,614.053,,,,,272.168,,,272.168,886.221,1583.895,0.0,825.03,,,-189.997,655.066,-37.755,1252.344,0.0,1252.344,2836.239,
03/30/2003,2752.734,129.777,129.777,0.0,272.07,272.07,,205.543,86.492,20.957,98.094,0.0,320.925,,,,928.315,298.306,606.406,-308.1,12.999,,,1513.114,1435.466,,,,77.648,1824.419,,132.683,132.683,,,,161.066,,,,,,333.744,,,333.744,627.493,599.272,,,,,267.41,,,267.41,866.682,1494.175,0.0,825.022,,,-189.657,648.595,-25.401,1258.559,0.0,1258.559,2752.734,
06/29/2003,2775.143,144.623,144.623,0.0,269.82,269.82,,197.186,81.383,19.38,96.423,0.0,324.457,,,,936.086,291.719,618.935,-327.216,11.927,,,1535.411,1452.801,,,,82.61,1839.057,,131.018,131.018,,,,161.604,,,,,,328.654,,,328.654,621.276,584.483,,,,,275.905,,,275.905,860.388,1481.664,0.0,823.946,,,-184.286,648.164,5.655,1293.479,0.0,1293.479,2775.143,
09/28/2003,2589.324,141.316,141.316,0.0,264.261,264.261,,199.155,85.029,17.809,96.317,0.0,167.359,,,,772.091,277.518,614.046,-336.528,11.578,,,1528.137,1445.783,,,,82.354,1817.233,,133.703,133.703,,,,4.591,,,,,,309.263,,,309.263,447.557,564.745,,,,,278.39,,,278.39,843.135,1290.692,0.0,823.891,,,-182.518,653.562,3.697,1298.632,0.0,1298.632,2589.324,
12/28/2003,2607.719,191.499,191.499,0.0,288.556,288.556,,190.946,81.705,16.653,92.588,0.0,95.297,,,,766.298,268.156,623.164,-355.008,10.874,,,1573.265,1459.722,1034.911,424.811,,113.543,1852.295,,154.661,154.661,,,,5.167,,,,,,292.187,,,292.187,452.015,544.307,,,,,262.347,,,262.347,806.654,1258.669,0.0,826.651,,,-177.631,672.616,27.414,1349.05,0.0,1349.05,2607.719,
03/28/2004,2561.171,165.471,165.471,,282.695,282.695,,197.997,83.804,18.669,95.524,0.0,98.357,,,,744.52,255.865,622.764,-366.899,10.59,,10.59,1550.196,1450.1,1032.07,418.03,,100.096,1816.651,,143.057,143.057,,,,4.979,,,,,,297.423,,,297.423,445.459,499.369,,,,,261.667,,,261.667,761.036,1206.495,0.0,829.16,,,-172.511,676.983,21.044,1354.676,0.0,1354.676,2561.171,
06/27/2004,2553.843,196.728,196.728,0.0,273.921,273.921,,189.605,79.463,18.407,91.735,0.0,99.732,,,,759.986,247.078,619.712,-372.634,10.073,,10.073,1536.706,1437.53,1026.96,410.57,,99.176,1793.857,,129.925,129.925,,,,4.945,,,,,,306.964,,,306.964,441.834,484.431,,,,,260.388,,,260.388,744.819,1186.653,0.0,830.986,,,-168.837,688.876,16.165,1367.19,0.0,1367.19,2553.843,
09/26/2004,2559.314,220.041,220.041,,272.46,272.46,,189.082,79.093,18.78,91.209,0.0,95.559,,,,777.142,239.181,621.458,-382.277,10.23,,10.23,1532.761,1434.211,1030.241,403.97,,98.55,1782.172,,131.227,131.227,,,,4.995,,,,,,305.699,,,305.699,441.921,469.493,,,,,257.611,,,257.611,727.104,1169.025,,660.761,,,,703.923,25.605,1390.289,,1390.289,2559.314,
01/02/2005,2575.507,197.513,197.513,0.0,256.741,256.741,,168.4,67.784,12.029,88.587,0.0,124.976,,,,747.63,196.749,489.81,-293.061,10.479,,,1620.649,1434.845,1043.009,391.836,,185.804,1827.877,,127.195,127.195,,,,9.714,,,,,,309.058,,,309.058,445.967,364.874,,,,,304.581,,,304.581,669.455,1115.422,0.0,674.059,,,0.0,732.878,53.148,1460.085,0.0,1460.085,2575.507,
04/03/2005,2566.51,184.213,184.213,0.0,286.71,286.71,,201.302,86.081,20.097,95.124,0.0,71.006,,,,743.231,230.649,637.063,-406.414,10.302,,10.302,1582.328,1477.481,1078.266,399.215,,104.847,1823.279,,146.514,146.514,,,,9.663,,,,,,277.555,,,277.555,433.732,364.761,,,,,307.327,,,307.327,672.088,1105.82,0.0,682.039,,,0.0,743.67,34.981,1460.69,0.0,1460.69,2566.51,
