Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,1956.656006,426.701996,426.701996,0.0,223.399002,,,131.610001,,,,,21.016001,,,,,,802.72699,1105.463989,3211.455078,-2105.990967,20.457001,28.007999,,,,28.007999,1153.928989,,393.102997,393.102997,,,,7.631,,,,,,25.130993,,,,25.130993,425.86499,28.452,,,,,296.006989,,,296.006989,324.458988,750.323978,0.0,555.812988,,,-102.382004,,752.900986,1206.33197,0.0,1206.33197,1956.655949,
12/31/1992,1936.514038,377.844986,137.860992,239.983994,241.397003,,,136.856995,,,,,42.508999,,,,,,798.607971,1073.178955,3137.666992,-2064.488037,20.721001,44.006001,,,,44.006001,1137.905957,,251.462006,251.462006,,,,6.457,,,,,,169.006989,,,,169.006989,426.925995,24.929001,,,,,284.571014,,,284.571014,309.500015,736.42601,0.0,555.737,,,-102.389999,,746.741012,1200.088013,0.0,1200.088013,1936.514023,
03/31/1993,2002.052002,313.627989,29.759001,283.868988,208.815994,,,134.938995,,,,,80.373001,,,,,,737.755981,1186.042969,3316.187988,-2130.14502,46.445999,31.806999,,,,31.806999,1264.295967,,341.209015,341.209015,,,,6.58,,,,,,39.459978,,,,39.459978,387.248993,24.85,,,,,371.365997,,,371.365997,396.215998,783.464991,0.0,555.958984,,,-103.949997,,766.577988,1218.586975,0.0,1218.586975,2002.051966,
06/30/1993,2044.386963,223.649994,32.251999,191.397995,214.434998,,,139.199997,,,,,80.237999,,,,,,657.52301,1313.296021,3470.112061,-2156.815918,39.458,34.110001,,,,34.110001,1386.864021,,356.549011,356.549011,,,,3.621,,,,,,36.931002,,,,36.931002,397.101013,24.892,,,,,399.985992,,,399.985992,424.877993,821.979006,0.0,556.04303,,,-103.748001,,770.112991,1222.40802,0.0,1222.40802,2044.387026,
09/30/1993,2060.633057,200.307999,27.722,172.585999,233.828003,,,106.460999,,,,,85.230003,,,,,,625.827026,1346.271973,3506.558105,-2160.285889,50.716,37.818001,,,,37.818001,1434.805973,,355.153992,355.153992,,,,3.381,,,,,,31.906018,,,,31.906018,390.44101,42.334999,,,,,406.794006,,,406.794006,449.129005,839.570015,0.0,556.249023,,,-103.739998,,768.554024,1221.063049,0.0,1221.063049,2060.633064,
12/31/1993,2168.858887,141.225006,141.225006,0.0,196.214005,,,152.022995,,,,,53.539001,,,,,,543.000977,1549.25,3729.981934,-2180.731934,42.518002,34.09,,,,34.09,1625.858002,,255.332001,255.332001,,,,10.859,,,,,,146.568002,,,,146.568002,412.759003,109.218002,,,,,424.532013,,,424.532013,533.750015,946.509018,0.0,556.067017,,,-103.714996,,769.998016,1222.350037,0.0,1222.350037,2168.859055,
03/31/1994,2192.971924,189.921995,26.593,163.328995,161.848007,,,152.322006,,,,,58.210999,,,,,,562.302979,1566.392944,3782.25,-2215.856934,26.677999,37.598,,,,37.598,1630.668943,,371.812988,371.812988,,,,10.902,,,,,,42.397011,,,,42.397011,425.112,118.997002,,,,,428.339996,,,428.339996,547.336998,972.448997,0.0,556.35199,,,-103.178001,,767.349022,1220.52301,0.0,1220.52301,2192.972008,
06/30/1994,2204.945068,101.288996,25.559999,75.728996,196.906006,,,141.143005,,,,,68.239998,,,,,,507.578003,1627.97998,3901.160889,-2273.180908,29.273001,40.113998,,,,40.113998,1697.36698,,368.022003,368.022003,,,,10.925,,,,,,21.016986,,,,21.016986,399.963989,129.888,,,,,432.806,,,432.806,562.694,962.65799,0.0,556.525024,,,-103.107002,,788.869026,1242.287048,0.0,1242.287048,2204.945038,
09/30/1994,2271.146973,126.150997,43.258999,82.891998,187.397003,,,144.397995,,,,,62.234001,,,,,,520.179993,1685.285034,4017.500977,-2332.216064,26.812,38.869999,,,,38.869999,1750.967033,,382.825989,382.825989,,,,10.994,,,,,,23.66701,,,,23.66701,417.487,140.740997,,,,,431.661011,,,431.661011,572.402008,989.889008,0.0,556.612976,,,-103.035004,,827.680023,1281.257996,0.0,1281.257996,2271.147003,
12/31/1994,2312.031982,71.143997,71.143997,0.0,244.240997,,,152.431,,,,,51.296001,,,,,,519.112,1670.93396,4013.35498,-2342.420898,28.591999,93.393997,,,,93.393997,1792.919956,,309.795013,309.795013,,,,7.615,,,,,,122.107992,,,,122.107992,439.518005,172.451996,,,,,429.382996,,,429.382996,601.834992,1041.352997,0.0,556.572021,,,-103.065002,,817.171997,1270.679016,0.0,1270.679016,2312.032013,
03/31/1995,2315.749023,76.829002,76.829002,0.0,209.483002,,,160.326996,,,,,52.626999,,,,,,499.265991,1738.485962,4139.63916,-2401.153076,42.576,35.421001,,,,35.421001,1816.482964,,363.414001,363.414001,,,,7.615,,,,,,27.691,,,,27.691,398.720001,199.031006,,,,,436.214996,,,436.214996,635.246002,1033.966003,0.0,556.598999,,,-103.064003,,828.248024,1281.78302,0.0,1281.78302,2315.749023,
06/30/1995,2315.519043,86.089996,86.089996,0.0,184.731995,,,181.274002,,,,,54.883999,,,,,,506.980011,1735.562988,4182.375,-2446.812012,42.93,30.046,,,,30.046,1808.538988,,373.230011,373.230011,,,,7.615,,,,,,31.162985,,,,31.162985,412.007996,172.035995,,,,,441.036011,,,441.036011,613.072006,1025.080002,0.0,556.518982,,,-103.055,,836.974983,1290.438965,0.0,1290.438965,2315.518967,
09/30/1995,2315.608887,59.683998,59.683998,0.0,198.494995,,,195.473999,,,,,58.652,,,,,,512.304993,1721.503052,4204.094238,-2482.591064,44.006001,37.794998,,,,37.794998,1803.30405,,352.567993,352.567993,,,,7.615,,,,,,33.64501,,,,33.64501,393.828003,198.537003,,,,,435.230011,,,435.230011,633.767014,1027.595016,0.0,556.487976,,,-103.038002,,834.564003,1288.013977,0.0,1288.013977,2315.608994,
12/31/1995,2098.466064,60.853001,60.853001,0.0,230.207993,,,153.912994,,,,,45.533001,,,,,,490.506989,1377.454956,4024.5979,-2647.143066,0.0,230.503998,,,,230.503998,1607.958954,,288.934998,288.934998,,,,10.632,,,,,,103.55199,,,,103.55199,403.118988,193.145996,,,,,401.056,,,401.056,594.201996,997.320984,0.0,556.53302,,,-103.063004,,647.675004,1101.14502,0.0,1101.14502,2098.466004,
03/31/1996,2165.322998,90.860001,90.860001,0.0,230.520004,,,173.694,,,,,47.842999,,,,,,542.916992,1515.859985,4247.37793,-2731.518066,32.147999,74.398003,,,,74.398003,1622.405987,,403.098999,403.098999,,,,10.641,,,,,,30.109,,,,30.109,443.848999,198.358994,,,,,414.977997,,,414.977997,613.33699,1057.185989,0.0,556.916992,,,-102.545998,,653.765968,1108.136963,0.0,1108.136963,2165.322952,
06/30/1996,2198.521973,59.993,59.993,0.0,281.122986,,,148.445999,,,,,53.695,,,,,,543.257019,1549.375977,4294.294922,-2744.918945,33.074001,72.815002,,,,72.815002,1655.26498,,410.14801,410.14801,,,,10.641,,,,,,25.674003,,,,25.674003,446.463013,198.358002,,,,,429.075012,,,429.075012,627.433014,1073.896027,0.0,557.156982,,,-102.263,,669.731995,1124.625977,0.0,1124.625977,2198.522003,
09/30/1996,2303.169922,122.995003,122.995003,0.0,285.878998,,,132.041,,,,,52.811001,,,,,,593.726013,1481.984009,4125.091797,-2643.10791,0.0,227.460007,,,,227.460007,1709.444016,,439.903992,439.903992,,,,10.633,,,,,,39.195003,,,,39.195003,489.731995,216.744003,,,,,441.579987,,,441.579987,658.32399,1148.055984,0.0,557.349976,,,-102.171997,,699.935974,1155.113953,0.0,1155.113953,2303.169937,
12/31/1996,2243.785889,109.707001,109.707001,0.0,319.661011,,,131.354996,,,,,49.445999,,,,,,610.169006,1556.829956,4130.436035,-2573.605957,0.0,76.787003,,,,76.787003,1633.616959,,406.583008,406.583008,,,,13.635,,,,,,133.823008,,,,133.823008,554.041016,201.828003,,,,,460.438995,,,460.438995,662.266998,1216.308014,0.0,557.78302,,,-102.278999,,571.974007,1027.478027,0.0,1027.478027,2243.786041,
03/31/1997,2157.980957,81.363998,81.363998,0.0,236.020004,,,140.731995,,,,,45.512001,,,,,,503.627991,1580.626953,4167.676758,-2587.050049,0.0,73.725998,,,,73.725998,1654.352951,,426.11499,426.11499,,,,13.635,,,,,,33.746012,,,,33.746012,473.496002,200.973007,,,,,452.373993,,,452.373993,653.347,1126.843002,0.0,557.833008,,,-101.922997,,575.227989,1031.138,0.0,1031.138,2157.981003,
06/30/1997,2155.560059,29.237,29.237,0.0,244.009003,,,138.692993,,,,,45.716999,,,,,,457.656006,1626.814941,4275.515137,-2648.699951,0.0,71.088997,,,,71.088997,1697.903938,,366.881012,366.881012,,,,15.663,,,,,,33.57699,,,,33.57699,416.121002,229.550003,,,,,460.644989,,,460.644989,690.194992,1106.315994,0.0,557.859985,,,-101.891998,,593.276001,1049.243988,0.0,1049.243988,2155.559982,
09/30/1997,2222.970947,69.570999,69.570999,0.0,243.994995,,,145.544998,,,,,56.877998,,,,,,515.989014,1639.972046,4331.712891,-2691.740967,0.0,67.010002,,,,67.010002,1706.982048,,414.225006,414.225006,,,,19.211,,,,,,50.774992,,,,50.774992,484.210999,209.876007,,,,,459.191986,,,459.191986,669.067993,1153.278992,0.0,558.534973,,,-101.639,,612.796013,1069.691986,0.0,1069.691986,2222.970978,
12/31/1997,2238.319092,24.288,24.288,0.0,272.446991,,,158.416,,,,,62.601002,,,,,,517.752014,1655.838013,4418.643066,-2762.804932,0.0,64.728996,,,,64.728996,1720.567009,,329.093994,329.093994,,,,8.402,,,,,,131.923012,,,,131.923012,469.419006,205.852997,,,,,483.696014,,,483.696014,689.549011,1158.968018,0.0,558.390015,,,-101.517998,,622.478996,1079.351013,0.0,1079.351013,2238.319031,
03/31/1998,2239.600098,16.312,16.312,0.0,245.791,,,151.261002,,,,,60.941002,,,,,,474.304993,1699.918945,4516.13916,-2816.219971,0.0,65.375999,,,,65.375999,1765.294945,,380.738007,380.738007,,,,7.965,,,,,,25.077999,,,,25.077999,413.781006,253.613007,,,,,486.157013,,,486.157013,739.77002,1153.551025,0.0,559.791016,,,-99.813004,,626.070999,1086.049011,0.0,1086.049011,2239.600037,
06/30/1998,2235.222,22.636,22.636,,248.082,248.082,,139.639,60.282,,42.458,36.899,58.063,,,,,,468.42,1704.003,,,,62.799,,,,62.799,1766.802,,369.153,369.153,,,,7.703,,,,,,23.582,,,,23.582,400.438,268.335,,,,,487.781,,,487.781,756.116,1156.554,,560.192,,,-99.7,628.804,-10.628,1078.668,,1078.668,2235.222,
09/30/1998,2260.63,28.879,28.879,,242.947,242.947,,147.555,71.8,,36.866,38.889,50.303,,,,,,469.684,1726.9,,,,64.046,,,,64.046,1790.946,,406.624,406.624,,,,7.381,,,,,,21.43,,,,21.43,435.435,268.069,,,,,494.003,,,494.003,762.072,1197.507,,559.494,,,-99.574,622.083,-18.88,1063.123,,1063.123,2260.63,
12/31/1998,2164.418945,28.271,28.271,0.0,233.906006,,,129.776993,,,,,45.411999,,,,,,437.365997,1662.362061,4648.21582,-2985.854004,0.0,64.691002,,,,64.691002,1727.053063,,248.966995,248.966995,,,,7.912,,,,,,123.871005,,,,123.871005,380.75,333.472992,,,,,471.963013,,,471.963013,805.436005,1186.186005,0.0,558.890991,,,-99.975998,,519.318008,978.233001,0.0,978.233001,2164.419006,
03/31/1999,2221.484,15.512,15.512,0.0,243.584,243.584,,169.195,37.132,73.935,58.128,,46.308,,,,,,474.599,1684.13,4693.146,-3009.016,0.0,62.755,,,,62.755,1746.885,,341.557,341.557,,,,0.004,,,,,,23.911,,,,23.911,365.472,447.875,,,,,454.107,,,454.107,901.982,1267.454,0.0,558.96,,,-99.76,522.767,-27.937,954.03,0.0,954.03,2221.484,
06/30/1999,2307.311,44.895,44.895,0.0,264.676,264.676,,158.132,37.421,54.561,66.15,,52.701,,,,,,520.404,1721.01,4745.595,-3024.585,0.0,65.897,,,,65.897,1786.907,,378.346,378.346,,,,0.067,,,,,,27.51,,,,27.51,405.923,487.362,,,,,456.121,,,456.121,943.483,1349.406,0.0,559.794,,,-99.565,522.752,-25.076,957.905,0.0,957.905,2307.311,
09/30/1999,2362.724,43.976,43.976,0.0,317.306,317.306,,139.563,88.692,0.0,50.871,0.0,45.703,,,,,,546.548,1748.088,4832.694,-3084.606,0.0,68.088,0.0,,,68.088,1816.176,,421.711,421.711,,,,0.071,,,,,,31.989,,,,31.989,453.771,427.175,,,,,474.066,,,474.066,901.241,1355.012,0.0,560.091,,,-99.358,558.226,-11.247,1007.712,0.0,1007.712,2362.724,
12/31/1999,2445.508,34.132,34.132,0.0,357.472,357.472,,151.643,101.071,0.0,50.572,0.0,49.865,,,,,,593.112,1782.741,4790.319,-3007.578,0.0,69.655,0.0,,,69.655,1852.396,,334.42,334.42,,,,0.071,,,,,,153.144,,,,153.144,487.635,393.164,,,,,507.537,,,507.537,900.701,1388.336,0.0,561.263,,,-98.735,601.956,-7.312,1057.172,0.0,1057.172,2445.508,
03/31/2000,2520.26,54.246,54.246,0.0,352.1,352.1,,178.285,98.439,0.0,79.846,0.0,57.558,,,,,,642.189,1810.447,4855.802,-3045.355,0.0,67.624,0.0,,,67.624,1878.071,,491.958,491.958,,,,0.071,,,,,,43.176,,,,43.176,535.205,392.869,,,,,506.859,,,506.859,899.728,1434.933,0.0,561.728,,,-98.364,633.635,-11.672,1085.327,0.0,1085.327,2520.26,
06/30/2000,2664.942,102.512,102.512,0.0,390.141,390.141,,208.85,131.632,0.0,77.218,0.0,58.182,,,,,,759.685,1838.758,4885.561,-3046.803,0.0,66.499,0.0,,,66.499,1905.257,,529.048,529.048,,,,0.069,,,,,,78.639,,,,78.639,607.756,397.288,,,,,528.311,,,528.311,925.599,1533.355,0.0,562.589,,,-97.869,702.052,-35.185,1131.587,0.0,1131.587,2664.942,
09/30/2000,2753.4,155.261,155.261,0.0,405.713,405.713,,203.931,83.309,43.585,77.037,0.0,58.733,,,,,,823.638,1862.42,4945.253,-3082.833,0.0,67.342,0.0,,,67.342,1929.762,,552.435,552.435,,,,0.068,,,,,,85.445,,,,85.445,637.948,386.738,,,,,542.315,,,542.315,929.053,1567.001,0.0,563.509,,,-97.297,770.751,-50.564,1186.399,0.0,1186.399,2753.4,
12/31/2000,3134.353,132.701,132.701,0.0,469.616,469.616,,164.755,96.291,0.0,68.464,0.0,49.865,,,,,,816.937,2184.719,5329.088,-3144.369,0.0,132.697,48.396,48.396,0.0,84.301,2317.416,,528.416,528.416,,,,37.242,,,,,,179.569,,,,179.569,745.227,524.759,,,,,604.807,,,604.807,1129.566,1874.793,0.0,563.249,,,-97.503,833.49,-39.676,1259.56,0.0,1259.56,3134.353,
03/31/2001,3130.125,165.299,165.299,0.0,374.363,374.363,,184.985,105.764,0.0,73.221,0.0,47.974,,,,,,772.621,2221.386,5359.958,-3138.572,0.0,136.118,45.256,45.256,0.0,90.862,2357.504,,575.699,575.699,,,,44.615,,,,,,85.234,,,,85.234,705.548,514.306,,,,,610.347,,,610.347,1124.653,1830.201,0.0,564.502,,,-96.71,914.43,-82.298,1299.924,0.0,1299.924,3130.125,
06/30/2001,3333.859,205.967,205.967,0.0,403.361,403.361,,203.861,90.218,0.0,93.6,0.0,51.099,,,,,,864.288,2333.173,5503.547,-3170.374,0.0,136.398,46.291,46.291,0.0,90.107,2469.571,,560.805,560.805,,,,41.911,,,,,,85.413,,,,85.413,688.129,503.175,,,,,650.557,,,650.557,1153.732,1841.861,0.0,574.751,,,-90.824,1060.058,-51.987,1491.998,0.0,1491.998,3333.859,
09/30/2001,3318.267,161.254,161.254,0.0,342.183,342.183,,201.872,113.316,0.0,88.556,0.0,72.748,,,,,,778.057,2412.164,5648.553,-3236.389,0.0,128.046,43.632,43.632,0.0,84.414,2540.21,,554.557,554.557,,,,47.868,,,,,,72.128,,,,72.128,674.553,482.108,,,,,667.115,,,667.115,1149.223,1823.776,0.0,574.787,,,-90.593,1084.793,-74.496,1494.491,0.0,1494.491,3318.267,
12/31/2001,3259.099,82.652,82.652,0.0,262.022,262.022,,173.148,88.015,0.0,85.133,0.0,80.839,,,,,,598.661,2525.807,5803.48,-3277.673,0.0,134.631,50.412,50.412,0.0,84.219,2660.438,,325.323,325.323,,,,48.25,,,,,,186.484,,,,186.484,560.057,520.785,,,,,680.094,,,680.094,1200.879,1760.936,0.0,575.901,,,-90.028,1096.567,-84.277,1498.163,0.0,1498.163,3259.099,
03/31/2002,3438.088,91.129,91.129,0.0,323.952,323.952,,202.493,107.418,0.0,95.075,0.0,76.259,,,,,,693.833,2606.733,5914.272,-3307.539,0.0,137.522,50.291,50.291,0.0,87.231,2744.255,,487.544,487.544,,,,49.003,,,,,,44.77,,,,44.77,581.317,672.857,,,,,679.126,,,679.126,1351.983,1933.3,0.0,592.537,,,-79.767,1082.045,-90.027,1504.788,0.0,1504.788,3438.088,
06/30/2002,3778.556,140.986,140.986,0.0,383.66,383.66,,257.45,156.984,100.0,100.466,0.0,96.909,,,,,,879.005,2754.15,6179.698,-3425.548,0.0,145.401,52.908,52.908,0.0,92.493,2899.551,,584.799,584.799,,,,50.441,,,,,,52.656,,,,52.656,687.896,805.301,,,,,713.921,,,713.921,1519.222,2207.118,0.0,595.873,,,-77.352,1078.797,-25.88,1571.438,0.0,1571.438,3778.556,
09/30/2002,3780.994,126.376,126.376,0.0,351.677,351.677,,274.121,170.864,0.0,103.257,0.0,93.465,,,,,,845.639,2793.685,6292.016,-3498.331,0.0,141.67,50.564,50.564,0.0,91.106,2935.355,,548.957,548.957,,,,56.16,,,,,,47.915,,,,47.915,653.032,875.009,,,,,703.132,,,703.132,1578.141,2231.173,0.0,596.367,,,-77.238,1097.875,-67.183,1549.821,0.0,1549.821,3780.994,
12/31/2002,3885.775,164.957,164.957,0.0,408.782,408.782,,201.344,107.186,0.0,94.158,0.0,79.077,,,,,,854.16,2886.599,6248.325,-3361.726,0.0,145.016,51.037,51.037,0.0,93.979,3031.615,,447.74,447.74,,,,57.104,,,,,,213.048,,,,213.048,717.892,862.808,,,,,711.522,,,711.522,1574.33,2292.222,0.0,599.596,,,-76.43,1137.177,-66.79,1593.553,0.0,1593.553,3885.775,
03/31/2003,4244.324,216.889,216.889,0.0,471.375,471.375,,216.215,112.253,0.0,103.962,0.0,62.873,,,,,,967.352,3131.818,6608.436,-3476.618,0.0,145.154,54.593,54.593,0.0,90.561,3276.972,,693.662,693.662,,,,58.939,,,,,,72.658,,,,72.658,825.259,895.497,,,,,809.197,,,809.197,1704.694,2529.953,0.0,598.404,,,-73.881,1205.936,-16.088,1714.371,0.0,1714.371,4244.324,
06/30/2003,4495.709,220.268,220.268,0.0,380.522,380.522,,327.914,223.173,0.0,104.741,0.0,58.681,,,,,,987.385,3361.745,6632.777,-3271.032,0.0,146.579,59.552,59.552,0.0,87.027,3508.324,,673.878,673.878,,,,61.569,,,,,,93.684,,,,93.684,829.131,987.093,,,,,807.217,,,807.217,1794.31,2623.441,0.0,598.902,,,-72.48,1267.257,78.589,1872.268,0.0,1872.268,4495.709,
09/30/2003,4617.404,237.111,237.111,0.0,400.859,400.859,,279.623,195.968,0.0,83.655,0.0,57.156,,,,,,974.749,3488.573,6850.887,-3362.314,0.0,154.082,62.325,62.325,0.0,91.757,3642.655,,670.246,670.246,,,,62.474,,,,,,105.085,,,,105.085,837.805,1058.17,,,,,824.179,,,824.179,1882.349,2720.154,0.0,599.087,,,-72.078,1317.622,52.619,1897.25,0.0,1897.25,4617.404,
12/31/2003,4712.647,252.425,252.425,0.0,450.201,450.201,,270.51,113.432,0.0,157.078,0.0,65.719,,,,,,1038.855,3530.8,7272.933,-3742.133,0.0,142.992,67.873,67.873,0.0,75.119,3673.792,,471.692,471.692,,,,67.224,,,,,,271.41,,,,271.41,810.326,1090.307,,,,,861.131,,,861.131,1951.438,2761.764,0.0,599.422,,,-71.695,1357.91,65.246,1950.883,0.0,1950.883,4712.647,
03/31/2004,4833.575,297.386,297.386,0.0,509.564,509.564,,247.314,113.574,0.0,133.74,0.0,58.657,,,,,,1112.921,3146.86,6061.944,-2915.084,0.0,573.794,46.426,46.426,0.0,527.368,3720.654,,773.239,773.239,,,,66.018,,,,,,76.164,,,,76.164,915.421,1022.903,,,,,868.703,,,868.703,1891.606,2807.027,0.0,603.142,,,-72.48,1267.26,228.626,2026.548,0.0,2026.548,4833.575,
06/30/2004,5301.362,947.009,947.009,0.0,640.344,640.344,,284.45,149.694,0.0,134.756,0.0,75.317,,,,,,1947.12,3244.619,6228.335,-2983.716,0.0,109.623,39.191,39.191,0.0,70.432,3354.242,,857.429,857.429,,,,61.642,,,,,,151.842,,,,151.842,1070.913,1046.844,,,,,833.025,,,833.025,1879.869,2950.782,0.0,604.207,,,-68.093,1769.23,45.236,2350.58,0.0,2350.58,5301.362,
