Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
04/30/1989,,5.127,0,35.744999,1124.47998,14.62,1179.972046,0,1408.930054,,,28.405001,1437.335054,2617.306885,,560.005005,261.450012,131.998993,953.453979,173.968994,82.633003,256.601997,1210.055977,0,0,327.520996,1079.72998,1407.250977,2617.306953,
07/30/1989,,6.521,0,44.806999,1421.55896,33.485001,1506.371948,0,1489.843018,,,29.153999,1518.997017,3025.368896,,726.869995,453.338013,156.899002,1337.107056,173.664993,86.485001,260.149994,1597.25705,0,0,337.77301,1090.338989,1428.112,3025.369049,
10/29/1989,,5.963,0,48.290001,1819.974976,42.709999,1916.937988,0,1610.640991,,,34.442001,1645.082993,3562.020996,,859.315979,807.263977,167.654999,1834.234985,173.399002,90.470001,263.869003,2098.103989,0,0,341.445007,1122.472046,1463.917053,3562.021042,
01/28/1990,,40.895,0,53.098,1230.394043,13.965,1338.352051,0,1702.973999,1964.290039,-261.31601,33.362,1736.335999,3074.687988,,517.903015,206.929993,375.132996,1099.965942,172.985001,96.390999,269.375999,1369.341942,0,0,344.412994,1360.932983,1705.345978,3074.68792,
04/29/1990,,34.402,0,51.483002,1517.442017,19.238001,1622.564941,0,1753.189941,,,51.842999,1805.03294,3427.5979,,641.252991,568.16803,176.311005,1385.732056,192.671005,100.324997,292.996002,1678.728058,0,0,354.779999,1394.089966,1748.869965,3427.598022,
07/29/1990,,11.644,0,63.818001,1785.354004,31.545,1892.360962,0,1879.670044,,,47.821999,1927.492043,3819.853027,,703.479004,838.877991,180.660004,1723.016968,193.654007,104.525002,298.179008,2021.195976,0,0,377.121002,1421.536011,1798.657013,3819.852989,
10/28/1990,,26.066999,0,70.871002,2151.687012,38.585999,2287.210938,0,2029.625977,,,45.116001,2074.741978,4361.953125,,945.888977,1125.166016,192.998001,2264.052979,184.212997,108.596001,292.808998,2556.861977,0,0,382.912994,1422.177979,1805.090973,4361.95295,
02/02/1991,,35.005001,0,73.169998,1275.168945,20.981001,1404.324951,0,2141.341064,2475.236053,-333.894989,36.777,2178.118064,3582.443115,,483.947998,388.080994,355.55899,1227.588013,195.156998,113.404999,308.561997,1536.15001,0,0,383.717987,1662.574951,2046.292938,3582.442948,
05/04/1991,,42.195,0,60.698002,1412.599976,30.136999,1545.630005,0,2175.080078,,,45.936001,2221.016079,3766.645996,,628.797974,583.447998,181.932999,1394.178955,194.737,116.823997,311.560997,1705.739952,0,0,398.183014,1662.723022,2060.906036,3766.645988,
08/03/1991,,105.323997,0,66.674004,1690.014038,58.389,1920.401001,0,2343.485107,,,45.738998,2389.224106,4309.625,,895.380981,767.567993,223.895004,1886.843994,194.278,119.608002,313.886002,2200.729996,0,0,405.157013,1703.738037,2108.89505,4309.625046,
11/02/1991,,111.168999,0,61.405998,2158.941895,78.526001,2410.042969,0,2494.386963,,,53.220001,2547.606964,4957.649902,,1295.478027,703.601013,276.895996,2275.975098,391.954987,122.113998,514.068985,2790.044083,0,0,410.46701,1757.139038,2167.606049,4957.650131,
02/01/1992,,444.592987,0,64.078003,1390.60498,27.577,1926.853027,0,2558.086914,2983.689911,-425.602997,63.335999,2621.422913,4548.275879,,858.776978,293.341003,442.165985,1594.284058,391.298004,136.626007,527.924011,2122.208069,0,0,414.596985,2011.470947,2426.067932,4548.276001,
05/02/1992,,95.429001,0,71.665001,1736.06604,36.147999,1939.307983,0,2685.074951,,,,2685.074951,4624.382812,,911.781006,224.447006,273.980988,1410.208984,620.531006,140.832001,761.363007,2171.571991,0,0,420.436005,2032.375,2452.811005,4624.382996,
08/01/1992,,176.511993,0,89.739998,2035.616943,54.666,2356.534912,0,2797.008057,,,,2797.008057,5153.542969,,1150.552002,387.575012,242.173004,1780.300049,688.422974,146.406998,834.829971,2615.13002,0,0,431.009003,2107.404053,2538.413055,5153.543076,
10/31/1992,,93.238998,0,82.817001,2483.351074,69.064003,2728.470947,0,2849.093994,,,,2849.093994,5577.564941,,1446.946045,458.179993,314.789001,2219.915039,648.981995,149.654999,798.636993,3018.552032,0,0,468.776001,2090.237061,2559.013062,5577.565094,
02/01/1993,,763.721008,0,69.385002,1498.671021,52.730999,2384.508057,0,2803.550049,3336.858032,-533.307983,134.794006,2938.344055,5322.852051,,941.375,120.772003,525.502014,1587.649048,670.752014,175.429993,846.182007,2433.831055,0,0,495.287994,2393.73291,2889.020904,5322.851959,
05/01/1993,,261.907013,0,70.690002,1745.312012,46.341,2124.25,0,3008.562988,,,0.0,3008.562988,5132.812988,,909.440002,146.401993,318.519989,1374.362061,694.057007,188.177994,882.235001,2256.597061,0,0,501.35199,2374.864014,2876.216003,5132.813065,
07/31/1993,,146.817993,0,62.798,2142.103027,56.485001,2408.204102,0,3087.021973,,,0.0,3087.021973,5495.226074,,1208.186035,287.712006,306.31601,1802.213989,687.893005,200.479004,888.372009,2690.585999,0,0,503.201996,2301.437988,2804.639984,5495.225983,
10/30/1993,,122.348,0,90.666,2898.5979,83.718002,3195.330078,0,3299.282959,,,0.0,3299.282959,6494.612793,,1838.188965,552.627014,377.171997,2767.988037,702.093994,219.223999,921.317993,3689.30603,0,0,521.598999,2283.708008,2805.307007,6494.613037,
01/29/1994,,791.893005,0,98.533997,1777.56897,40.400002,2708.395996,0,3184.467041,3817.780029,-633.312988,256.746002,3441.213043,6149.608887,,1156.411011,239.862,678.778015,2075.051025,723.612976,202.662994,926.27597,3001.326995,0,0,483.855011,2664.427002,3148.282013,6149.609008,
