Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,271.778992,,-211.837997,,59.940994,,-41.839001,,,,18.101999,-2.216,,2.411,,,-0.195,15.885999,-5.8,10.086,0.0,,,10.085999,-0.719,9.367,0.0,,9.367,9.367,,102.884003,0.09,0.09,,102.884003,0.09,0.09,0.09,
06/30/1990,281.447998,,-214.761002,,66.686996,,-42.412998,,,,24.274,-1.449,,2.343,,,-0.894,22.825,-8.3,14.525,0.0,,,14.525,-0.737,13.788,0.0,,13.788,13.788,,102.723999,0.135,0.135,,102.723999,0.135,0.135,0.135,
09/30/1990,271.68399,,-207.147003,,64.536987,,-42.112999,,,,22.424,-1.925,,2.866,,,-0.941,20.499,-7.4,13.099,0.0,,,13.099,-0.722,12.377,0.0,,12.377,12.377,,102.82,0.12,0.12,,102.82,0.12,0.12,0.12,
12/31/1990,303.261993,,-230.098999,,73.162994,,-43.358002,,,,29.805,-4.231,,4.092,,,0.139,25.574,-9.3,16.274,0.0,,,16.274,-0.909,15.365,0.0,,15.365,15.365,,101.302,0.15,0.15,0.15,101.302,0.15,0.15,0.15,
03/31/1991,279.315002,,-220.153,,59.162003,,-44.959,,,,14.203,-0.394,,3.873,,,-3.479,13.809,-5.0,8.809,0.0,,,8.809,-0.636,8.173,0.0,,8.173,8.173,,102.891998,0.08,0.08,,102.891998,0.08,0.08,0.08,
06/30/1991,286.89801,,-221.253998,,65.644012,,-42.263,,,,23.381001,-1.405,,2.946,,,-1.541,21.976,-8.1,13.876,0.0,,,13.876,-0.71,13.166,0.0,,13.166,13.166,,103.096001,0.1275,0.1275,,103.096001,0.1275,0.1275,0.1275,
09/30/1991,284.553986,,-219.584,,64.969986,,-39.634998,,,,25.334999,-2.546,,2.752,,,-0.206,22.788999,-8.4,14.389,0.0,,,14.388999,-0.678,13.711,0.0,,13.711,13.711,,103.099998,0.1325,0.1325,,103.099998,0.1325,0.1325,0.1325,
12/31/1991,290.871002,,-216.798004,,74.072998,,-41.410999,,,,32.661999,-3.578,,2.53,,,1.048,29.083999,-10.4,18.684,0.0,,,18.683999,-0.716,17.968,0.0,,17.968,17.968,,101.97,0.175,0.175,0.175,101.97,0.175,0.175,0.175,
03/31/1992,289.550995,,-224.136002,,65.414993,,-45.43,,,,19.985001,-2.353,,2.007,,,0.346,17.632001,-6.2,11.432,0.0,,,11.432001,-0.689,10.743,0.0,,10.743,10.743,,103.475998,0.105,0.105,,103.475998,0.105,0.105,0.105,
06/30/1992,297.460999,,-226.768997,,70.692001,,-44.044998,,,,26.646999,-1.226,,1.867,,,-0.641,25.420999,-9.0,16.421,0.0,,,16.420999,-0.926,15.495,0.0,,15.495,15.495,,103.688004,0.15,0.15,,103.688004,0.15,0.15,0.15,
